episode,step,ankle_eversion_deg,ankle_eversion_action,ankle_flexion_deg,ankle_flexion_action,hip_abduction_deg,hip_abduction_action,hip_flexion_deg,hip_flexion_action,reward,cum_reward,com_y,target_y,h,xcom_y,failed
1,27,-1.4545771595411612,1.0,1.3197269073193139,1.0,11.084336671865422,-0.08019863069057465,2.769928153142496,0.13240991532802582,0.07946774363517761,2.0878576040267944,-0.01710590040766778,0.0,0.42980331974440733,-0.06646340728625517,False
1,28,-1.3562274238992749,1.0,1.4683035280405345,1.0,11.079287966012027,-0.08041726052761078,2.808243965444531,0.1308591216802597,0.07941437512636185,2.1672719791531563,-0.018700706262144266,0.0,0.3766431245951911,-0.0701122305192996,False
1,29,-1.2544521438849887,1.0,1.6230039656923707,1.0,11.076962389362368,-0.08147631585597992,2.849757606269879,0.1288944035768509,0.07935292273759842,2.2466249018907547,-0.02036071303506456,0.0,0.32130956549784795,-0.07387410981215933,False
1,30,-1.1489161400391898,1.0,1.7843625416045954,1.0,11.076288541552856,-0.08291308581829071,2.8927894711678372,0.127325639128685,0.0792812779545784,2.325906179845333,-0.02208750861137673,0.0,0.263749712954109,-0.07775396632441518,False
1,31,-1.0392659336108911,1.0,1.9527800246814442,1.0,11.076135937552499,-0.0841391533613205,2.936224609520649,0.12636111676692963,0.07919915020465851,2.4051053300499916,-0.023882692159386435,0.0,0.20391026135378543,-0.08175376296432992,False
1,32,-0.92519911920814,1.0,2.1284841484600316,1.0,11.075604335765584,-0.08484773337841034,2.979675813856912,0.12576229870319366,0.0791068971157074,2.484212227165699,-0.02574779338288339,0.0,0.1417402205705537,-0.08587279011820073,False
1,33,-0.8065006275142044,1.0,2.3116003597043693,1.0,11.074173153760956,-0.08511112630367279,3.023195773688881,0.12517516314983368,0.0790044516324997,2.5632166787981987,-0.027684259527311943,0.0,0.0771913490896019,-0.09010983683379183,False
1,34,-0.6830283406174643,1.0,2.5022458935311502,1.0,11.071640465453969,-0.08523185551166534,3.0668932626242786,0.12438066303730011,0.07889094948768616,2.642107628285885,-0.029693504266452828,0.0,0.010216524451572395,-0.09446523454004913,False
1,35,-0.5546673219110931,1.0,2.7005853973269893,1.0,11.067932922859375,-0.08553354442119598,3.1107059851992607,0.12335310876369476,0.078764908015728,2.720872536301613,-0.031776978273320995,0.0,-0.05923260911069983,-0.09894162664891715,False
1,36,-0.42128264432485935,1.0,2.9068358320373706,1.0,11.062911108976387,-0.08623816072940826,3.1543805018189093,0.12217111885547638,0.07862470299005508,2.799497239291668,-0.0339362243860146,0.0,-0.13120747953382006,-0.10354352711086953,False
1,37,-0.2826895646528204,1.0,3.1212443065960858,1.0,11.056247349766156,-0.08746956288814545,3.1975627286786525,0.12089689075946808,0.07846885174512863,2.8779660910367966,-0.036172904211369726,0.0,-0.20576347371232417,-0.10827642626326361,False
1,38,-0.138641710682522,1.0,3.3440690797818475,1.0,11.04737795955793,-0.08931092917919159,3.23987544841579,0.1195106953382492,0.07829602062702179,2.9562621116638184,-0.03848880471346124,0.0,-0.2829601571153748,-0.11314615219323979,False
1,39,0.011171487881528186,0.9969304203987122,3.575579463912674,1.0,11.035493219203424,-0.09183214604854584,3.2809184011690253,0.11791788041591644,0.07816627621650696,3.0344283878803253,-0.04088577633161857,0.0,-0.36285921105395236,-0.11815660158267124,False
1,40,0.16707317768776603,0.7761564254760742,3.8160744451114184,0.7689113616943359,11.019719788162298,-0.09533257782459259,3.320191853706157,0.11597888171672821,0.08595796674489975,3.120386354625225,-0.04336132832146936,0.0,-0.4453776107156455,-0.12316533757991388,False
1,41,0.32608843821005623,0.5179258584976196,4.058893662835626,0.4957732558250427,11.010846361137713,-0.10288400948047638,3.381902157268105,0.07100169360637665,0.09259652346372604,3.212982878088951,-0.04590019922222719,0.0,-0.5300066407409063,-0.12774541099751496,False
1,42,0.484208728737844,0.21383526921272278,4.302295372197973,0.1780269742012024,11.022688111669883,-0.13635264337062836,3.4682357172442084,0.0030384398996829987,0.09668882936239243,3.3096717074513435,-0.048486773084412196,0.0,-0.6162257694804065,-0.13186977828556906,False
1,43,0.6395682158846662,-0.121662937104702,4.548727412707664,-0.1678144633769989,11.059501315536052,-0.18957100808620453,3.5632760960906666,-0.06674619019031525,0.09655448794364929,3.406226195394993,-0.05110728261631185,0.0,-0.7035760872103951,-0.13558426706379542,False
1,44,0.7924168327248221,-0.4617674946784973,4.799872144775044,-0.5159024596214294,11.116357121497273,-0.24745024740695953,3.6535124608948952,-0.12979231774806976,0.09153643995523453,3.4977626353502274,-0.05374886653870786,0.0,-0.7916288846235955,-0.1389052230459107,False
1,45,0.9436046072087655,-0.7828443050384521,5.055340920915681,-0.8458189368247986,11.185757410304825,-0.30047905445098877,3.7337106456679656,-0.1855827420949936,0.08228935301303864,3.580051988363266,-0.05639868218400469,0.0,-0.8799560728001565,-0.14182040354449407,False
1,46,1.0935953440294204,-1.0,5.313529114271232,-1.0,11.262010551613166,-0.3461228013038635,3.803909217320313,-0.23516227304935455,0.07476259768009186,3.654814586043358,-0.059045570406814234,0.0,-0.9681856802271411,-0.14437292087457476,False
1,47,1.2433436135625338,-1.0,5.57705100772266,-1.0,11.338353968112727,-0.39017778635025024,3.8498898169944917,-0.25138407945632935,0.07404035329818726,3.728854939341545,-0.061687308103475995,0.0,-1.0562436034491998,-0.14684862180930688,False
1,48,1.397281847966964,-1.0,5.8482897529147015,-1.0,11.396249662462791,-0.40752947330474854,3.861851133863014,-0.22989125549793243,0.07367207854986191,3.802527017891407,-0.06433211949043958,0.0,-1.1444039830146528,-0.14959251930325201,False
1,49,1.5578049675144712,-1.0,6.122870997924321,-1.0,11.426563952135965,-0.3951737880706787,3.8584954644135907,-0.20948468148708344,0.073512963950634,3.876039981842041,-0.0669819260314824,0.0,-1.23273086771608,-0.15240335389945986,False
1,50,1.7232776042841105,-1.0,6.395915769678808,-1.0,11.436804653691407,-0.37493324279785156,3.8606619493473215,-0.20610378682613373,0.07332053780555725,3.9493605196475983,-0.06963422203148828,0.0,-1.3211407343829427,-0.15513590222579615,False
1,51,1.8906300218311436,-1.0,6.666558863827253,-1.0,11.440236780333736,-0.3627467751502991,3.872821289726635,-0.21172483265399933,0.07301049679517746,4.022371016442776,-0.07228675134765665,0.0,-1.409558378255222,-0.15779595292114282,False
1,52,2.057873960627341,-1.0,6.936437120369871,-1.0,11.445580699420757,-0.3590507507324219,3.8892116352661446,-0.21483434736728668,0.07263333350419998,4.095004349946976,-0.0749396850305433,0.0,-1.4979895010181101,-0.16046192211508375,False
1,53,2.2245180807406855,-1.0,7.206843513771189,-1.0,11.455416646276197,-0.3575344681739807,3.905460754925955,-0.21274323761463165,0.07224813103675842,4.167252480983734,-0.07759486347436449,0.0,-1.5864954491454832,-0.163189464590498,False
1,54,2.390710582842421,-1.0,7.477828759583625,-1.0,11.46974822349781,-0.3545646071434021,3.922271245916707,-0.20889504253864288,0.07186570763587952,4.239118188619614,-0.08025438100052214,0.0,-1.675146033350738,-0.16598886048251943,False
1,55,2.5565396644151828,-1.0,7.748931729727663,-1.0,11.488849285596773,-0.3506202697753906,3.942445315136414,-0.20629294216632843,0.07146935164928436,4.310587540268898,-0.0829200439975204,0.0,-1.7640014665840136,-0.16885263412872747,False
1,56,2.721947731513399,-1.0,8.019954827641952,-1.0,11.513585328350812,-0.347314715385437,3.96771440950963,-0.20520730316638947,0.0710463672876358,4.381633907556534,-0.08559357922652838,0.0,-1.853119307550946,-0.17177994535547828,False
1,57,2.886923950610868,-1.0,8.291089447170044,-1.0,11.544618288477437,-0.345245897769928,3.9982207317157874,-0.20459496974945068,0.07059665024280548,4.452230557799339,-0.0882769089917916,0.0,-1.94256363305972,-0.174779020160716,False
1,58,3.051611747894708,-1.0,8.562668346666618,-1.0,11.581976296474263,-0.3440021872520447,4.033526374082833,-0.2037649005651474,0.07012549042701721,4.5223560482263565,-0.09097217424399619,0.0,-2.0324058081332064,-0.17785904796861685,False
1,59,3.216265760396629,-1.0,8.834971956097341,-1.0,11.625239086420924,-0.3430074453353882,4.073405821947081,-0.20273344218730927,0.06963621079921722,4.591992259025574,-0.09368160135624772,0.0,-2.1227200452082573,-0.18102500890239015,False
1,60,3.381164030777818,-1.0,9.108212484246765,-1.0,11.673899430447143,-0.34199684858322144,4.117913039351162,-0.20178212225437164,0.06912883371114731,4.661121092736721,-0.09640738962744565,0.0,-2.2135796542481883,-0.18427822947369357,False
1,61,3.5465592989067316,-1.0,9.382598322284503,-1.0,11.727560750402603,-0.340969979763031,4.16711967101375,-0.20107267796993256,0.06860203295946121,4.729723125696182,-0.09915168040571386,0.0,-2.3050560135237954,-0.18761898287993103,False
1,62,3.712675617036872,-1.0,9.658376050499038,-1.0,11.785949900521397,-0.33998048305511475,4.2209438820708325,-0.2005894035100937,0.06805478781461716,4.797777913510799,-0.10191657293146018,0.0,-2.3972190977153396,-0.19104801094119597,False
1,63,3.8797206187364277,-1.0,9.935827855838685,-1.0,11.848867785469457,-0.3390257954597473,4.279161190878004,-0.20024889707565308,0.06748665869235992,4.865264572203159,-0.10470414117032012,0.0,-2.4901380390106707,-0.19456657284396575,False
1,64,4.047892374052278,-1.0,10.215250161635462,-1.0,11.916163016207825,-0.3380565643310547,4.341492317848108,-0.19999004900455475,0.0668974369764328,4.932162009179592,-0.107516436152393,0.0,-2.583881205079767,-0.1981759802487979,False
1,65,4.2173784643422,-1.0,10.496937758733761,-1.0,11.987737205797817,-0.337019145488739,4.4076688103089845,-0.19979511201381683,0.06628666818141937,4.9984486773610115,-0.11035548054177657,0.0,-2.678516018059219,-0.2018773413891256,False
1,66,4.388352867439175,-1.0,10.781179783891144,-1.0,12.06355872244374,-0.33588314056396484,4.477450328957688,-0.19966723024845123,0.06565364450216293,5.064102321863174,-0.11322326470772744,0.0,-2.7741088235909146,-0.20567160555010955,False
1,67,4.560975217230851,-1.0,11.068262055257676,-1.0,12.143666484844069,-0.3346402049064636,4.55061588368049,-0.1996089667081833,0.06499746441841125,5.129099786281586,-0.11612174789661295,0.0,-2.8707249298870985,-0.20955972867406653,False
1,68,4.735392950550825,-1.0,11.358469711765416,-1.0,12.228161996419805,-0.3332926630973816,4.626953720803906,-0.19961567223072052,0.06431711465120316,5.193416900932789,-0.11905286264298354,0.0,-2.968428754766118,-0.21354278219059136,False
1,69,4.911744768439597,-1.0,11.652088020355427,-1.0,12.317196156499792,-0.3318439722061157,4.706258622395415,-0.199676975607872,0.06361156702041626,5.257028467953205,-0.12201851957243837,0.0,-3.067283985747946,-0.21762197044960951,False
1,70,5.090163918314238,-1.0,11.949401742582085,-1.0,12.410956931687616,-0.3302960991859436,4.788335057996377,-0.19978193938732147,0.0628797635436058,5.319908231496811,-0.125020610978671,0.0,-3.167353699289034,-0.2217985947818416,False
1,71,5.270780770126488,-1.0,12.250694312765862,-1.0,12.509659977534227,-0.3286491632461548,4.873001089017505,-0.19992150366306305,0.06212059035897255,5.3820288218557835,-0.12806101302893647,0.0,-3.268700434297882,-0.22607401148888906,False
1,72,5.453724704139707,-1.0,12.556247517293347,-1.0,12.613542101883503,-0.3269028067588806,4.960090208402793,-0.20008905231952667,0.06133287400007248,5.443361695855856,-0.13114158689330632,0.0,-3.3713862297768777,-0.23044959827880418,False
1,73,5.639125580625192,-1.0,12.866341762031531,-1.0,12.72285646383989,-0.3250567317008972,5.049450752488183,-0.20027901232242584,0.0605153925716877,5.503877088427544,-0.13426417922705014,0.0,-3.475472640901671,-0.23492673389529578,False
1,74,5.82711500089861,-1.0,13.18125659008951,-1.0,12.837868675966524,-0.3231106400489807,5.140944259266028,-0.20048652589321136,0.05966687202453613,5.56354396045208,-0.1374306221757393,0.0,-3.5810207391913096,-0.23950678273690595,False
1,75,6.017827437284652,-1.0,13.501271271768196,-1.0,12.958853507972512,-0.3210638165473938,5.234443498270488,-0.20070622861385345,0.058785971254110336,5.62232993170619,-0.1406427329254003,0.0,-3.688091097513344,-0.24419107974099166,False
1,76,6.211401247529458,-1.0,13.826665240584727,-1.0,13.086092147573838,-0.31891435384750366,5.3298310959741935,-0.20093218982219696,0.05787132307887077,5.680201254785061,-0.1439023127286418,0.0,-3.7967437576213934,-0.24898091251688576,False
1,77,6.407979530875667,-1.0,14.15771834571419,-1.0,13.21987020042216,-0.31665951013565063,5.426998879981533,-0.20115859806537628,0.056921496987342834,5.737122751772404,-0.14721114535891697,0.0,-3.9070381786305655,-0.25387750136505327,False
1,78,6.607710876780591,-1.0,14.494711068237386,-1.0,13.36047622215197,-0.31429576873779297,5.525847337157944,-0.2013789862394333,0.05593502148985863,5.793057773262262,-0.15057099510533714,0.0,-4.019033170177905,-0.25888198246071037,False
1,79,6.810750067000711,-1.0,14.837924615943447,-1.0,13.50820055172768,-0.3118182420730591,5.626285530492252,-0.20158760249614716,0.05491036921739578,5.847968142479658,-0.1539836043066055,0.0,-4.132786810220183,-0.2639953905304475,False
1,80,7.017258688123199,-1.0,15.187641109477303,-1.0,13.663334613798533,-0.3092218041419983,5.728230603094816,-0.20177797973155975,0.053845956921577454,5.901814099401236,-0.1574506904232532,0.0,-4.248356347441773,-0.26921864104078563,False
1,81,7.227405792563346,-1.0,15.544143668549793,-1.0,13.82617015825102,-0.3064999580383301,5.831607642536985,-0.20194439589977264,0.052740152925252914,5.9545542523264885,-0.16097394276439303,0.0,-4.365798092146434,-0.2745525157876594,False
1,82,7.441368529350925,-1.0,15.907716589493058,-1.0,13.996998751449139,-0.30364692211151123,5.9363491211383845,-0.2020808309316635,0.05159126594662666,6.006145518273115,-0.16455501880822074,0.0,-4.4851672936073586,-0.27999764612062283,False
1,83,7.65933294228512,-1.0,16.278645483288038,-1.0,14.176110750975752,-0.3006548285484314,6.0423944325104255,-0.2021811455488205,0.05039755627512932,6.0565430745482445,-0.16819554026652336,0.0,-4.6065180088841124,-0.2855545007549515,False
1,84,7.881494722083718,-1.0,16.657217375007736,-1.0,14.363794633144273,-0.2975156307220459,6.149689521526017,-0.20223955810070038,0.04915722459554672,6.105700299143791,-0.17189708852904434,0.0,-4.729902950968145,-0.2912233612245363,False
1,85,8.108060034553025,-1.0,17.043720847160643,-1.0,14.560336196331548,-0.294220507144928,6.258186258042275,-0.2022494524717331,0.04786843806505203,6.153568737208843,-0.17566119977178002,0.0,-4.855373325726001,-0.2970043061563883,False
1,86,8.339246448566403,-1.0,17.438446046527112,-1.0,14.766017579110258,-0.29075920581817627,6.367842280872423,-0.2022051066160202,0.046529293060302734,6.200098030269146,-0.1794893595540327,0.0,-4.98297865180109,-0.30289718938680915,False
1,87,8.575283871807397,-1.0,17.84168480544004,-1.0,14.981116461272393,-0.2871208190917969,6.478620279912748,-0.20209966599941254,0.04513784870505333,6.245235878974199,-0.18338299684537168,0.0,-5.11276656151239,-0.3089016156103809,False
1,88,8.81641559677902,-1.0,18.25373060292909,-1.0,15.205905085721561,-0.28329235315322876,6.590487821939425,-0.20192645490169525,0.04369213059544563,6.288928009569645,-0.18734347749361874,0.0,-5.2447825831206245,-0.3150169158283347,False
1,89,9.06289934430234,-1.0,18.67487851544612,-1.0,15.440649563114533,-0.27925992012023926,6.703417101302942,-0.20167820155620575,0.04219011962413788,6.331118129193783,-0.19137209696680094,0.0,-5.3790698988933645,-0.32124211668549807,False
1,90,9.315008412993782,-1.0,19.105425085768786,-1.0,15.685609064764847,-0.2750077247619629,6.817384887423668,-0.20134778320789337,0.04062974825501442,6.371747877448797,-0.19547007249406984,0.0,-5.515669083135662,-0.32757591323577756,False
1,91,9.573032881593962,-1.0,19.545668206370667,-1.0,15.941035137513246,-0.27051782608032227,6.932372261454943,-0.20092664659023285,0.03900894150137901,6.410756818950176,-0.19963853440263093,0.0,-5.654617813421031,-0.3340166343609896,False
1,92,9.837280863521853,-1.0,19.99590679422112,-1.0,16.20717119913423,-0.2657706141471863,7.048365035641253,-0.2004065066576004,0.037325579673051834,6.448082398623228,-0.2038785166174414,0.0,-5.795950553914714,-0.34056220628084044,False
1,93,10.108079860513723,-1.0,20.456440480362193,-1.0,16.484252050232477,-0.2607440948486328,7.165353920522693,-0.19977806508541107,0.03557754307985306,6.483659941703081,-0.20819094636620858,0.0,-5.939698212206953,-0.3472101166393198,False
1,94,10.385778202701372,-1.0,20.92756918290249,-1.0,16.77250350900561,-0.25541430711746216,7.283334953062189,-0.1990317553281784,0.033762671053409576,6.517422612756491,-0.21257663295417736,0.0,-6.085887765139246,-0.35395737329241284,False
1,95,10.670746617556974,-1.0,21.409592627843708,-1.0,17.07214204724456,-0.24975471198558807,7.402309893934737,-0.19815640151500702,0.03187882900238037,6.549301441758871,-0.21703625562696263,0.0,-6.234541854232088,-0.360800462772366,False
1,96,10.963379932354593,-1.0,21.90280964128619,-1.0,17.383374485950416,-0.24373622238636017,7.52228728372831,-0.19714055955410004,0.02992386370897293,6.579225305467844,-0.22157035037418077,0.0,-6.385678345806026,-0.3677353029460191,False
1,97,11.26409890958633,-1.0,22.40751739228273,-1.0,17.706397799005728,-0.23732753098011017,7.643283393166552,-0.1959720402956009,0.02789563499391079,6.607120940461755,-0.22617929569701262,0.0,-6.539309856567088,-0.3747571953827738,False
1,98,11.573352283733895,-1.0,22.924010561796383,-1.0,18.041398832872265,-0.23049487173557281,7.765323123017242,-0.19463704526424408,0.02579202502965927,6.632912965491414,-0.23086329733168537,0.0,-6.695443244389512,-0.381860776420187,False
1,99,11.891619035985377,-1.0,23.45258027204067,-1.0,18.388553903987646,-0.2232017070055008,7.888441481696471,-0.19312159717082977,0.023610947653651237,6.656523913145065,-0.23562237181523413,0.0,-6.854079060507805,-0.38903996340847047,False
1,100,12.219410877688173,-1.0,23.99351298881202,-1.0,18.748028455112948,-0.21540920436382294,8.012684724629,-0.19141052663326263,0.02135036326944828,6.677874276414514,-0.24045632885080326,0.0,-7.015210961693443,-0.39628789837673084,False
1,101,12.557275029023424,-1.0,24.547089277859044,-1.0,19.11997655475936,-0.2070763260126114,8.138111574398716,-0.18948684632778168,0.019008278846740723,6.696882555261254,-0.2453647524896607,0.0,-7.1788250829886895,-0.403596891069532,False
1,102,12.90579736489217,-1.0,25.113582263244584,-1.0,19.504540106528527,-0.1981593817472458,8.26479506709988,-0.18733398616313934,0.016582777723670006,6.713465332984924,-0.2503469810581452,0.0,-7.344899368604839,-0.4109583584144282,False
1,103,13.265605874261862,-1.0,25.693256138804372,-1.0,19.901848062484866,-0.1886131912469864,8.392823520900038,-0.18493305146694183,0.014072023332118988,6.727537356317043,-0.25540208579435136,0.0,-7.513402859811713,-0.41836276156465513,False
1,104,13.637374612813122,-1.0,26.28636434420842,-1.0,20.31201515985808,-0.17839036881923676,8.522302102239989,-0.18226544559001923,0.011474279686808586,6.739011636003852,-0.26052884824613803,0.0,-7.684294941537935,-0.4257995433660935,False
1,105,14.02182809937995,-1.0,26.89314771175339,-1.0,20.735140502003727,-0.16744215786457062,8.65335364368744,-0.17931069433689117,-100.0,-93.26098836399615,-0.26572573631863144,0.0,-7.857524543954382,-0.43325706086874166,True
2,1,-0.02466150735657308,1.0,0.056930934106300256,1.0,-0.04335401941974731,1.0,-0.007105166085446108,0.8965128660202026,0.0619623064994812,0.0619623064994812,0.0005847811112410742,0.0,0.9805072962919642,0.0015710162654588421,False
2,2,-0.1176622516904425,1.0,-0.062037120830412046,1.0,0.34867178261381104,1.0,0.4994394105708213,0.5278192162513733,0.06721355766057968,0.12917586416006088,0.000715718343236032,0.0,0.9761427218921322,0.004936722837280417,False
2,3,-0.3117957791688777,1.0,-0.24840065316950694,1.0,1.17065692670322,1.0,1.3063980515568379,0.11955736577510834,0.06985622644424438,0.19903209060430527,0.0009115114765987674,0.0,0.9696162841133744,0.007223266225308922,False
2,4,-0.5856886635973454,1.0,-0.4004826232449873,1.0,2.336114158502832,1.0,1.9960308050596813,-0.1768508404493332,0.0696859285235405,0.26871801912784576,0.0011455283373981691,0.0,0.9618157220867277,0.008689495825228308,False
2,5,-0.923580153913157,1.0,-0.45583236716806214,1.0,3.7811561009979275,0.7606075406074524,2.310974016356399,-0.2674705386161804,0.07349743694067001,0.3422154560685158,0.001385884973205755,0.0,0.9538038342264749,0.00913422686542078,False
2,6,-1.2872374504656972,1.0,-0.4053326649997437,1.0,5.34863000562517,0.39186960458755493,2.2130787301055146,-0.15274330973625183,0.07822861522436142,0.4204440712928772,0.001569561533308467,0.0,0.9476812822230511,0.007490716073019654,False
2,7,-1.6251500330260513,1.0,-0.28596523176590904,1.0,6.826598017187932,0.15532450377941132,1.8543533385811748,0.07127939164638519,0.07970525324344635,0.5001493245363235,0.0016385161011002848,0.0,0.9453827966299905,0.0038613944688464406,False
2,8,-1.90824726980454,1.0,-0.15466836070725512,1.0,8.095661955888367,0.01969704031944275,1.4690186415763238,0.27366185188293457,0.07924474030733109,0.5793940648436546,0.0015725072608864445,0.0,0.9475830913037852,-0.0005554101155860259,False
2,9,-2.1299508314219433,1.0,-0.05748490311586367,1.0,9.128608882054817,-0.05324745178222656,1.2462606784935555,0.3816094696521759,0.078513503074646,0.6579075679183006,0.0013734092582468828,0.0,0.9542196913917705,-0.005044884080421016,False
