#{"t_start": 1785153194.3828263, "env_id": "None"}
r,l,t
-70.518875,450,1.333475
-93.963898,110,2.13756
-93.911421,107,2.418006
-93.78032,109,2.761978
-93.999076,105,3.038734
-93.911395,109,3.183974
-94.629378,100,3.589953
-94.130959,106,3.769567
-94.757098,94,3.943576
-94.114876,105,4.085243
-94.29273,101,4.221645
-94.134454,108,4.647161
-94.557476,97,4.781742
-94.795956,96,4.906178
-94.255637,105,5.040114
-93.826743,108,5.183599
-94.057683,105,5.623537
-94.420663,99,5.761065
-94.324237,102,5.893395
-94.50404,98,6.018819
-94.019408,109,6.162626
-94.248142,109,6.646962
-94.091528,104,6.790175
-94.024809,109,6.932497
-93.918355,108,7.07633
-94.10974,107,7.218729
-93.922952,112,7.724961
-93.842958,110,7.869917
-94.23156,110,8.015556
-94.341775,102,8.153221
-94.25275,105,8.581403
-94.079702,110,8.74107
-93.674421,113,8.917973
-93.799552,114,9.071514
-93.73838,112,9.222456
-93.989131,110,9.707681
-93.772591,114,9.876015
-93.549084,122,10.11699
-93.747164,118,10.295727
-93.918966,110,10.816599
-94.105911,113,10.989532
-92.979789,129,11.220847
-93.901292,111,11.384046
-93.622929,120,11.570513
-93.293914,131,12.045748
-94.158998,114,12.235445
-94.150988,113,12.409111
-94.270257,119,12.592343
-93.837219,116,13.071127
-92.986558,129,13.256022
-93.676438,115,13.411035
-93.966054,107,13.562919
-94.415019,111,13.984319
-94.141728,114,14.16565
-93.901705,120,14.349606
-93.658889,112,14.500001
-94.011165,109,14.641023
-94.381356,115,15.137123
-94.376577,114,15.292256
-94.223721,109,15.430372
-94.410228,114,15.579344
-94.221221,110,15.718965
-94.517709,110,16.212871
-94.659745,106,16.354163
-94.106441,115,16.500141
-94.517496,114,16.643275
-94.433821,105,17.116411
-93.948225,116,17.281605
-94.280955,108,17.420686
-94.344915,107,17.56091
-94.685389,108,17.698655
-94.755971,106,18.149739
-94.412666,112,18.310241
-94.375774,108,18.449183
-94.579782,107,18.585148
-94.709148,103,18.717585
-94.537049,107,19.207609
-94.482434,109,19.350957
-94.519469,111,19.49719
-93.730231,108,19.63899
-94.538489,103,20.115413
-94.554119,112,20.278686
-94.379657,108,20.41923
-94.289476,108,20.561452
-94.745222,104,20.701783
-94.5901,103,21.108126
-94.18486,109,21.265736
-94.276655,110,21.404805
-94.203152,107,21.54597
-94.484189,109,21.690983
-94.516332,105,22.110148
-93.852856,109,22.259751
-94.493428,106,22.401913
-94.201051,103,22.540987
-94.286836,111,22.689602
-94.302407,106,23.162628
-94.177512,111,23.31353
-94.433394,109,23.458859
-94.092995,111,23.602641
-94.517156,105,24.02796
-94.262802,108,24.190151
-94.583671,109,24.381105
-94.266386,109,24.558651
-93.97827,108,24.707411
-94.263423,103,25.147868
-93.641921,106,25.304763
-93.913556,102,25.431746
-93.892074,114,25.582675
-94.156643,110,25.760099
-94.368913,109,26.250627
-94.395273,102,26.394828
-93.807299,110,26.532667
-94.004253,107,26.672555
-94.128197,106,26.807635
