#{"t_start": 1785153194.398584, "env_id": "None"}
r,l,t
-66.954915,491,1.428896
-93.957424,110,2.21902
-93.573761,115,2.538351
-94.587105,98,2.918929
-94.078655,105,3.075492
-94.453856,100,3.203952
-94.503447,99,3.616421
-94.281793,103,3.812549
-94.503871,98,3.964563
-94.286426,99,4.102597
-94.559168,97,4.230666
-94.58173,100,4.648157
-94.39859,100,4.782473
-94.358221,98,4.911454
-94.103587,105,5.045978
-94.64166,100,5.178253
-93.873361,111,5.629724
-93.791649,110,5.776865
-94.431019,98,5.90307
-94.446869,97,6.028886
-94.267126,102,6.162913
-94.652006,98,6.634204
-94.291568,103,6.775414
-93.610782,116,6.927141
-94.238747,101,7.062572
-94.358553,100,7.194951
-94.258336,105,7.689935
-94.369647,101,7.82464
-94.424533,103,7.961068
-93.875785,108,8.10708
-94.299958,103,8.242937
-94.037698,105,8.683241
-94.274615,105,8.835377
-94.002528,112,9.004006
-94.342804,101,9.138697
-94.083163,108,9.60608
-93.626863,116,9.788478
-93.733852,114,9.99066
-93.69038,117,10.184165
-93.169365,125,10.369647
-93.681024,118,10.912608
-93.64363,124,11.129235
-93.72166,122,11.322149
-93.381061,118,11.498943
-93.916709,115,11.95021
-93.923948,116,12.129737
-93.705694,123,12.335158
-94.030022,117,12.519621
-94.014686,114,12.985258
-93.368707,130,13.183549
-94.212172,116,13.340016
-93.731422,107,13.492318
-93.867152,115,13.64629
-94.360261,120,14.097915
-93.456728,114,14.2774
-94.01327,118,14.44169
-94.030249,116,14.594075
-94.294236,112,15.079624
-94.369211,109,15.237271
-93.793035,118,15.38302
-94.164621,114,15.531863
-94.626036,105,15.667217
-93.979693,120,16.168596
-94.305138,107,16.313713
-94.234704,103,16.446935
-94.450908,112,16.587249
-94.685432,110,17.059225
-94.358347,107,17.215762
-94.647695,108,17.358786
-94.31705,114,17.506914
-94.456132,110,17.648382
-94.615696,111,18.102719
-94.572943,108,18.262333
-94.475511,109,18.401067
-94.417388,112,18.543739
-93.79146,116,18.693045
-94.668491,103,19.175851
-94.604214,109,19.321215
-94.315492,109,19.464756
-94.241958,110,19.608052
-94.185451,105,20.086656
-94.124202,105,20.239929
-94.703733,107,20.381058
-94.490719,106,20.521143
-94.324935,102,20.657873
-94.588765,108,21.06935
-94.416214,109,21.230262
-94.085588,113,21.372099
-94.586597,109,21.516302
-94.42831,107,21.657583
-94.245318,107,22.079021
-94.009904,109,22.230828
-94.230499,107,22.373158
-94.30047,105,22.51381
-94.210136,108,22.659893
-94.292633,107,23.132134
-94.30733,110,23.283127
-94.317942,105,23.423104
-94.194125,108,23.563359
-94.039249,101,23.68976
-94.264355,109,24.142782
-94.223922,110,24.322826
-94.116473,103,24.506934
-94.355987,106,24.655114
-94.193898,109,25.099567
-94.037846,107,25.25845
-93.652847,102,25.388722
-94.162363,106,25.524272
-94.227891,103,25.684851
-94.219515,107,26.178559
-94.062573,105,26.334958
-94.292023,106,26.467397
-94.1476,105,26.60207
-93.825516,107,26.741789
