#{"t_start": 1785410445.7781382, "env_id": "None"}
r,l,t
-408.830787,39,2.206277
-559.086661,74,2.455569
-71.044325,34,2.577112
-509.069618,32,2.721235
-227.268218,51,2.865679
-447.817595,108,3.064211
-552.636952,68,3.216847
-409.417872,19,3.269135
-426.783026,35,3.384543
-388.442007,31,3.556947
-429.172861,33,4.255728
-221.113002,84,4.437586
-360.853351,53,4.612465
-54.576563,78,4.809029
-228.453016,41,4.925258
-51.461498,55,5.055479
-231.123868,155,5.540462
-354.283872,67,6.215353
-235.433757,76,6.371289
-348.111865,106,6.599301
-135.017255,101,6.828937
-538.295451,88,6.991174
-165.604853,111,7.573578
-412.409218,72,7.729846
-617.016432,134,8.004292
-224.434101,107,8.257095
-290.358773,125,8.518058
-474.970363,158,9.528111
-184.495119,169,9.882402
-193.423029,107,10.093844
-266.184525,161,10.846016
-483.175334,109,11.081444
-303.49668,255,11.641272
-346.521355,143,12.517519
-529.433892,75,12.67421
-488.393668,98,12.908012
-116.025292,82,13.079567
-465.672333,136,13.383178
-185.898588,92,13.564848
-526.28873,113,14.171167
-487.807177,162,14.533551
-170.259988,91,14.723774
-456.622063,201,15.750309
-165.485409,54,15.851813
-244.78667,225,16.424043
-293.192089,162,16.940144
-276.553105,96,17.695785
-280.614037,191,18.055627
-249.642993,205,18.363936
-142.925585,261,19.294423
-135.288115,87,19.466028
-483.347929,210,19.975907
-181.520338,79,20.760448
-449.11655,54,20.891351
-159.999759,73,21.08947
-324.957136,94,21.402551
-171.768552,88,21.66144
-140.177826,187,22.590914
-131.575045,81,22.762918
-184.295169,74,22.928262
-336.265363,207,23.372058
-213.559201,155,24.175975
-242.41126,140,24.469876
-361.25782,122,24.668184
-405.435181,134,24.907738
-209.903367,151,25.843371
-323.324344,189,26.269845
-434.09956,116,26.461417
-360.383699,122,27.183355
-182.770044,242,27.902313
-372.353994,293,29.166158
-413.068198,301,30.053975
-400.035234,181,30.532755
-228.228141,90,31.304154
-353.403214,654,33.215453
-250.876236,423,34.718957
-89.114789,656,36.681029
-334.45336,296,38.099208
-519.395345,199,38.673935
346.755302,1000,42.301075
582.764614,1000,45.488723
524.311389,1000,48.743173
169.388256,1000,52.142676
474.274273,1000,55.461243
876.616435,1000,58.910375
707.580868,1000,61.938211
-175.232417,54,62.031924
-288.202417,109,62.339428
876.488087,1000,65.928075
-215.077791,62,66.079001
