rollout/ep_len_mean,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/loss,train/approx_kl,train/n_updates,train/value_loss,train/std,train/explained_variance,train/clip_range
616.4,253952,62,687.2748727000002,96,2643,0.0003,-5.935885417461395,-0.012259828744572588,0.048193359375,-0.0730854943394661,0.0060285167,610,0.017934414255432785,1.078450083732605,0.9819207396358252,0.2
624.17,258048,63,709.31038111,97,2659,0.0003,-5.933316349983215,-0.007549044315237552,0.0250732421875,-0.07177817821502686,0.004110787,620,0.040025882318150255,1.0830817222595215,0.9668623507022858,0.2
623.87,262144,64,727.3042882399999,99,2635,0.0003,-5.9408193826675415,-0.008621036561089567,0.0405029296875,-0.07289353013038635,0.005166677,630,0.009714594262186437,1.0817325115203857,0.9873183313757181,0.2
623.9,266240,65,733.21029419,101,2615,0.0003,-5.940519058704377,-0.0077856363786850125,0.0542724609375,-0.06429650634527206,0.00661657,640,0.010168880230048671,1.0856342315673828,0.9734571278095245,0.2
643.92,270336,66,776.0397038000001,103,2619,0.0003,-5.941507422924042,-0.008911370084388182,0.0771240234375,-0.06986326724290848,0.004919857,650,0.002904228350962512,1.0829912424087524,0.9901832453906536,0.2
644.59,274432,67,779.9045105300002,105,2611,0.0003,-5.938710713386536,-0.007397899861098267,0.0292724609375,-0.058660734444856644,0.0037923143,660,0.019794052955694495,1.085921049118042,0.9855496371164918,0.2
644.28,278528,68,799.65605484,106,2609,0.0003,-5.934765559434891,-0.008721734819118865,0.025634765625,-0.06797274202108383,0.0035548129,670,0.017989740619668737,1.0829440355300903,0.9554160796105862,0.2
644.28,282624,69,805.8473548599999,108,2611,0.0003,-5.915134704113006,-0.007299451714789029,0.0321044921875,-0.058615654706954956,0.005555682,680,0.035030761722009626,1.0762590169906616,0.9160251244902611,0.2
672.73,286720,70,867.9616179500001,109,2621,0.0003,-5.902549600601196,-0.009977483723196201,0.0401123046875,-0.07015446573495865,0.0055331597,690,0.0029297414308530278,1.0777127742767334,0.9424453862011433,0.2
701.23,290816,71,926.51797129,110,2632,0.0003,-5.896260350942612,-0.009873613755917176,0.0469970703125,-0.08028537034988403,0.0062735793,700,0.009231943683698774,1.0744178295135498,0.9519634880125523,0.2
719.44,294912,72,969.6423921100001,111,2645,0.0003,-5.882835686206818,-0.009468465701502282,0.04892578125,-0.08173857629299164,0.009036644,710,0.002355150313815102,1.0726884603500366,0.9292294532060623,0.2
718.78,299008,73,981.9000156900001,112,2659,0.0003,-5.8705420851707455,-0.007425766164669767,0.0273681640625,-0.07086912542581558,0.004101509,720,0.00489470329193864,1.0688037872314453,0.9241190254688263,0.2
718.86,303104,74,999.50971368,113,2669,0.0003,-5.858351242542267,-0.012644399068085477,0.0524658203125,-0.07392348349094391,0.005258714,730,0.0023534806561656295,1.0701098442077637,0.9929451835341752,0.2
709.35,307200,75,992.7479494299998,114,2680,0.0003,-5.86048047542572,-0.010438406237517484,0.0564208984375,-0.0591917484998703,0.004994006,740,0.03277400400256738,1.0741724967956543,0.9237755388021469,0.2
709.33,311296,76,1005.4472061499999,115,2690,0.0003,-5.856931513547897,-0.008579560066573321,0.04951171875,-0.06263888627290726,0.0065890765,750,0.0028235900244908407,1.0701653957366943,0.9828696101903915,0.2
709.01,315392,77,1013.78101144,117,2694,0.0003,-5.846511578559875,-0.0069156441051745786,0.047900390625,-0.06354571133852005,0.006679449,760,0.019995263183955104,1.0737955570220947,0.9437452293932438,0.2
719.36,319488,78,1041.54637945,118,2685,0.0003,-5.853378641605377,-0.008502327281166799,0.0571533203125,-0.07353682816028595,0.0065982128,770,0.0030413980115554296,1.0749644041061401,0.9792440459132195,0.2
747.6,323584,79,1102.65040177,121,2655,0.0003,-5.849954009056091,-0.0076758695242460815,0.058837890625,-0.0633682906627655,0.005566205,780,0.02128982952563092,1.074484944343567,0.9710873942822218,0.2
766.83,327680,80,1144.2650390699998,123,2649,0.0003,-5.849414378404617,-0.0078387584828306,0.032080078125,-0.06680865585803986,0.005025115,790,0.0030831456009764225,1.0754743814468384,0.9767509195953608,0.2
785.42,331776,81,1186.52232225,126,2615,0.0003,-5.849429988861084,-0.007216337975114584,0.0460693359375,-0.05749538913369179,0.006552847,800,0.007862386270426213,1.0758647918701172,0.9846169352531433,0.2
794.99,335872,82,1212.54099642,128,2614,0.0003,-5.840423917770385,-0.008642117891577072,0.0424560546875,-0.07168558239936829,0.0051210984,810,0.0029054462618660183,1.0721735954284668,0.9428116492927074,0.2
804.54,339968,83,1242.27587228,129,2622,0.0003,-5.827545827627182,-0.00801220154389739,0.047021484375,-0.07816357165575027,0.006383564,820,0.0023017955783871,1.0696617364883423,0.9415993019938469,0.2
814.17,344064,84,1269.80435929,130,2632,0.0003,-5.823530501127243,-0.01000646223546937,0.056689453125,-0.07346291095018387,0.0076104086,830,0.0039286427199840546,1.0713149309158325,0.9917451571673155,0.2
813.69,348160,85,1280.81804392,131,2642,0.0003,-5.827547967433929,-0.006905629151151516,0.0339111328125,-0.06216871365904808,0.0035901922,840,0.005179626966128126,1.0723613500595093,0.9209292903542519,0.2
804.25,352256,86,1270.81449449,132,2653,0.0003,-5.827699285745621,-0.008780464620213025,0.0584716796875,-0.07752855867147446,0.0062375413,850,0.004136713426851202,1.0733776092529297,0.9866200340911746,0.2
821.93,356352,87,1317.70963339,133,2660,0.0003,-5.836950135231018,-0.008256561026792042,0.0420166015625,-0.0707627385854721,0.005241121,860,0.01593502489849925,1.0800554752349854,0.9769730344414711,0.2
821.93,360448,88,1325.39360021,135,2655,0.0003,-5.8353768527507786,-0.010364511725492775,0.0566650390625,-0.07263096421957016,0.007674537,870,0.001766385490191169,1.0749973058700562,0.9572720155119896,0.2
813.18,364544,89,1314.5589118799999,136,2662,0.0003,-5.815361100435257,-0.011437589404522441,0.0681396484375,-0.07141052931547165,0.0078346,880,0.0021189505387155805,1.0742576122283936,0.9391141794621944,0.2
822.8,368640,90,1341.43183666,137,2673,0.0003,-5.8127631664276125,-0.009653620622702874,0.05615234375,-0.07612746208906174,0.005665538,890,0.0059828063298482444,1.0766712427139282,0.9843597523868084,0.2
822.8,372736,91,1347.58843979,139,2674,0.0003,-5.813438522815704,-0.0046124401109409515,0.0421630859375,-0.055991631001234055,0.005319531,900,0.006249643370392732,1.0764198303222656,0.9266939163208008,0.2
822.8,376832,92,1354.4525969800002,140,2675,0.0003,-5.809804046154023,-0.00910846505430527,0.05068359375,-0.05147859826683998,0.006563605,910,0.0013405068166321144,1.077778935432434,0.9485295154154301,0.2
814.08,380928,93,1341.3001524699998,142,2674,0.0003,-5.805334460735321,-0.010519320561434143,0.059814453125,-0.05582445487380028,0.007715245,920,0.001764467533212155,1.0766278505325317,0.9402800276875496,0.2
813.65,385024,94,1344.4804094,143,2679,0.0003,-5.806449139118195,-0.011124184918298852,0.0423583984375,-0.07056966423988342,0.005183404,930,0.008123434106528294,1.0805914402008057,0.9747057072818279,0.2
832.74,389120,95,1388.6041207899998,144,2686,0.0003,-5.817601877450943,-0.009476726475986652,0.0602783203125,-0.07190746814012527,0.0059842253,940,0.00813017025066074,1.0833781957626343,0.9731173440814018,0.2
832.74,393216,96,1392.38679323,146,2679,0.0003,-5.828862512111664,-0.007039652677485719,0.0527587890625,-0.06133624166250229,0.007354469,950,0.0019179552473360673,1.0865774154663086,0.9774711467325687,0.2
841.85,397312,97,1418.14330566,148,2680,0.0003,-5.83105109333992,-0.008889949959120713,0.0471923828125,-0.07112372666597366,0.0056270054,960,0.0033414500052458608,1.085504412651062,0.8215206265449524,0.2
832.86,401408,98,1401.0039685500003,149,2686,0.0003,-5.817446410655975,-0.00832769335975172,0.0271728515625,-0.07459134608507156,0.004849679,970,0.004617958914604969,1.0818530321121216,0.978378139436245,0.2
823.25,405504,99,1389.01421457,150,2692,0.0003,-5.804719042778015,-0.00937965311750304,0.0310546875,-0.07234244048595428,0.004135414,980,0.0028610577166546134,1.0855128765106201,0.9866538597270846,0.2
832.5,409600,100,1414.68465373,151,2699,0.0003,-5.807296198606491,-0.007846334739588201,0.0472900390625,-0.06485725939273834,0.0058393097,990,0.005022973903396633,1.086234211921692,0.9894506819546223,0.2
851.07,413696,101,1462.7576892799998,153,2700,0.0003,-5.800551056861877,-0.0078084606298943985,0.051318359375,-0.05832022428512573,0.0067555546,1000,0.002424072673602495,1.0839595794677734,0.8834356889128685,0.2
841.65,417792,102,1444.69770553,154,2697,0.0003,-5.7876207530498505,-0.010016104675014504,0.0484130859375,-0.07280850410461426,0.006562687,1010,0.002483734081761213,1.0810251235961914,0.9709258936345577,0.2
841.65,421888,103,1448.1160730300003,156,2693,0.0003,-5.779375368356705,-0.003930159891024232,0.0468994140625,-0.06520762294530869,0.005606611,1020,0.003171974260476418,1.0845149755477905,0.9640273712575436,0.2
851.0,425984,104,1471.6247080800001,158,2687,0.0003,-5.7908144176006315,-0.009426314654410817,0.0547119140625,-0.07062672078609467,0.0061074942,1030,0.0018172231299104168,1.0904446840286255,0.9393889307975769,0.2
860.52,430080,105,1494.2607578299999,160,2685,0.0003,-5.791570103168487,-0.008921984123298898,0.0633056640625,-0.07304078340530396,0.0051606945,1040,0.0011334333721606527,1.0883793830871582,0.9499336667358875,0.2
860.52,434176,106,1495.9299471200002,161,2684,0.0003,-5.776097136735916,-0.006727040841360577,0.0341064453125,-0.06115415692329407,0.0033736504,1050,0.003338033905311022,1.0847735404968262,0.9564417228102684,0.2
879.73,438272,107,1539.0243126899993,163,2681,0.0003,-5.771716636419296,-0.007310070167295635,0.0315673828125,-0.07130368798971176,0.004932758,1060,0.0010860214963031467,1.0874887704849243,0.9233941286802292,0.2
897.96,442368,108,1583.5994151199995,164,2681,0.0003,-5.773472505807876,-0.007667269191006199,0.04287109375,-0.06721986830234528,0.0069184713,1070,0.0018600834446260706,1.0890722274780273,0.9534787610173225,0.2
898.24,446464,109,1586.86225373,166,2676,0.0003,-5.762947988510132,-0.0081671896201442,0.057470703125,-0.07182665914297104,0.0070589115,1080,0.0005014018179281265,1.0866026878356934,0.9755290988832712,0.2
898.24,450560,110,1587.78094556,168,2673,0.0003,-5.768687438964844,-0.007039553445065394,0.0990234375,-0.04989136755466461,0.006996846,1090,0.0033252134555368682,1.097515344619751,0.9593194797635078,0.2
906.99,454656,111,1615.6000905499995,169,2677,0.0003,-5.807877260446548,-0.010241223624325358,0.0543212890625,-0.08234815299510956,0.007402689,1100,0.0011731523416528943,1.1080689430236816,0.9431945756077766,0.2
906.99,458752,112,1616.0007675099996,170,2682,0.0003,-5.821508759260178,-0.01057529854006134,0.0455322265625,-0.08316974341869354,0.006156046,1110,0.0008366380108782324,1.1066056489944458,0.9651743695139885,0.2
878.19,462848,113,1564.5969051399998,171,2691,0.0003,-5.796736311912537,-0.007432425156002865,0.0413818359375,-0.0725613534450531,0.0057728505,1120,0.000355209093868325,1.0959495306015015,0.9572830945253372,0.2
878.19,466944,114,1565.32206694,173,2698,0.0003,-5.7784762442111965,-0.0071253495625569485,0.035400390625,-0.07212693989276886,0.00467882,1130,0.006276288657682016,1.1003514528274536,0.9786260407418013,0.2
