#{"t_start": 1786165459.7258213, "env_id": "None"}
r,l,t
-614.601453,111,11.276773
-188.394135,146,11.414507
-377.543036,107,11.576622
-373.583579,115,11.714452
-555.099409,179,11.907494
-173.740154,111,12.032562
-161.250035,45,12.075561
-277.487932,143,12.225084
-377.061021,169,12.399116
-374.556002,150,12.570185
-349.750451,117,12.721762
-734.956413,182,13.009421
-387.382822,124,13.180938
-366.193595,152,13.38771
-544.730311,133,13.567914
-343.663522,119,16.259805
-130.199003,107,16.452201
-244.5557,85,16.620803
-437.824389,116,16.794728
-146.52161,26,16.832403
-577.914826,190,17.099886
-348.249697,142,17.283314
-184.603222,69,17.369835
-414.351848,113,17.511828
-760.1739,125,17.659535
-391.974296,136,17.84451
-442.159464,167,18.074084
-132.082666,56,18.151969
-160.903277,72,18.244243
-368.716967,117,18.388983
-459.559115,202,18.645938
-359.909601,118,18.793508
-594.629509,141,18.969589
-113.436535,62,21.498401
-498.128692,128,21.786927
-375.411973,121,22.026036
-371.35214,142,22.222524
-358.667128,108,22.37447
-483.146443,133,22.562512
-480.733719,224,22.87777
-590.189457,151,23.093221
-560.31426,145,23.297459
-508.974675,130,23.480503
-812.540675,161,23.711586
-487.044613,169,23.947812
-521.719179,175,24.198857
-352.010819,131,24.385605
-417.941958,162,26.88495
-665.939522,168,27.155635
-143.265435,93,27.290255
-559.250313,175,27.506361
-669.975373,146,27.703026
-367.249139,129,27.864367
-492.870062,142,28.036577
-348.878471,116,28.230061
-369.631092,107,28.388719
-455.277519,155,28.591551
-408.137853,149,28.779106
-466.407667,161,28.98915
-378.11204,164,29.205123
-124.639866,59,29.283202
-335.057212,137,29.45934
-360.58879,123,31.800963
-114.027203,41,31.890476
-356.434258,132,32.204286
-875.34689,165,32.581876
-424.96401,136,33.006318
-662.495214,130,33.309736
-703.210909,151,33.52678
-388.668385,250,33.886959
-380.679413,144,34.103625
-644.624066,166,34.384928
-364.766949,142,34.605448
-811.281659,189,34.890483
-662.7497,158,35.129181
-721.520931,157,35.360241
-554.415589,145,37.982597
-359.759377,119,38.167021
-494.531106,163,38.404101
-452.614111,160,38.642011
-383.428568,176,38.898136
-800.889946,149,39.114184
-675.968399,211,39.424046
-828.133615,149,39.636084
-585.484829,125,39.831318
-689.02451,176,40.094578
-431.9796,117,40.280288
-934.605453,180,40.553175
-581.67181,160,40.783253
-416.342047,125,43.309094
-536.63734,173,43.568217
-805.916493,160,43.778263
-386.036307,128,43.945792
-506.670683,144,44.135438
-519.347707,156,44.350374
-723.109087,164,44.573328
-362.636187,119,44.735437
-355.772286,102,44.871936
-613.801373,149,45.118742
-363.974069,143,45.326483
-399.389883,163,45.56208
-394.188149,139,45.762126
-367.697345,156,45.983761
-359.593498,121,48.296188
-137.942433,70,48.427702
-425.153556,189,48.740977
-405.37429,138,48.937359
-671.600627,142,49.17099
-645.514947,158,49.500685
-526.765625,138,49.87448
-548.207339,161,50.152343
-396.534153,170,50.663987
-395.306615,138,50.867029
-420.088497,122,51.043561
-304.319443,112,51.195742
-549.967602,127,51.360713
-780.948652,127,51.519278
-478.031913,134,51.685324
-795.284711,177,53.942624
-353.277817,129,54.121621
-567.439061,123,54.28212
-478.634704,149,54.474036
-641.814859,150,54.663092
-523.612915,198,54.912683
-232.551742,81,55.019205
-658.923311,133,55.186321
-545.516192,146,55.368366
-395.094525,175,55.58736
-283.929318,115,55.729887
-367.927033,176,55.95307
-580.484425,139,56.13311
-272.478807,142,56.325156
-366.667163,134,58.525433
-414.143532,120,58.73131
-108.861269,43,58.793914
-502.806017,203,59.065943
-643.510973,164,59.281286
-432.880621,140,59.459353
-145.743761,56,59.531301
-806.543809,124,59.690946
-370.65995,124,59.855378
-361.826748,118,59.998079
-418.935816,139,60.166764
-388.140755,158,60.361017
-462.017054,125,60.522705
-584.278283,126,60.685272
-419.854731,142,60.872422
-530.563529,139,61.051175
-427.66634,115,63.350081
-390.720092,156,63.651368
-537.7223,125,63.813935
-634.210488,134,63.998603
-725.320001,154,64.271135
-804.470375,144,64.476134
-607.307754,184,64.721181
-379.675854,160,64.928261
-401.130045,141,65.114305
-575.64082,203,65.460255
-569.518329,165,65.694267
-713.849831,189,65.936811
-648.720057,207,66.202813
-487.782064,175,68.727738
-498.548921,140,68.932798
-468.932512,185,69.208241
-210.391912,81,69.322808
-536.936329,157,69.55286
-674.187311,130,69.731175
-367.664304,100,69.909011
-414.087887,157,70.135181
-637.12044,144,70.392445
-624.937085,127,70.644179
-442.358056,166,70.936355
-747.71296,182,71.214937
-596.555449,199,71.492821
-648.663112,169,73.904105
-749.683711,167,74.17997
-440.110306,131,74.346559
-675.330824,175,74.562645
-399.090648,151,74.749822
-180.813934,44,74.80436
-267.90491,101,74.928901
-386.853608,123,75.082042
-285.1964,111,75.25284
-616.792697,201,75.535165
-370.543803,138,75.753133
-767.316384,150,76.028374
-350.907667,139,76.247199
-400.725727,140,76.496417
-517.562372,171,76.726706
-468.682097,135,78.886153
-521.104903,159,79.145908
-157.749995,52,79.217256
-385.418956,169,79.429969
-382.814258,137,79.622579
-546.366659,155,79.812369
-376.132933,172,80.04462
-547.960397,149,80.237841
-484.149963,196,80.492435
-367.598862,118,80.662465
-430.305482,153,80.85056
-895.791601,241,81.149945
-368.986587,136,81.338584
-144.758382,126,81.514802
-145.107412,54,83.542375
-258.661994,96,83.712404
-440.775423,153,84.043922
-379.632498,147,84.261514
-695.074238,209,84.56869
-209.911708,82,84.688701
-373.234788,182,84.958807
-387.739059,147,85.175056
-698.550953,126,85.369689
-581.731701,206,85.677881
-134.116569,36,85.732881
-450.963191,124,85.922938
-503.64047,116,86.095323
-426.934976,189,86.379326
-552.349743,177,86.661432
-504.312742,97,88.929976
-146.640846,66,89.061505
-657.304625,183,89.460655
-625.56727,171,89.851972
-193.35652,107,90.01781
-372.30014,148,90.239905
-346.095313,144,90.479257
-641.834019,162,90.690722
-300.159295,79,90.796255
-130.584284,34,90.841253
-392.628788,153,91.043018
-465.088999,128,91.221913
-390.663639,131,91.602253
-525.768553,193,92.190695
-529.441893,159,92.566629
-110.150929,33,92.627129
-824.660926,164,95.264884
-196.563994,68,95.403236
-206.687611,104,95.69673
-438.416073,136,96.122865
-162.570325,36,96.198446
-527.274495,134,96.502232
-522.672711,136,96.736336
-257.563441,79,96.848628
-136.242903,79,96.971226
-170.431535,62,97.068768
-546.55827,129,97.262849
-612.049395,166,97.520174
-219.366919,57,97.614785
-664.6483,254,97.987555
-693.896137,165,98.231913
-459.120773,151,98.458537
-362.272664,105,98.598029
-147.921284,72,98.693596
-120.228623,77,100.751906
-161.048691,76,100.901926
-167.556855,42,100.963929
-113.907932,22,101.001494
-203.730508,92,101.144083
-477.074637,176,101.383065
-275.91601,88,101.497281
-474.365856,153,101.691355
-129.609627,26,101.722355
-550.700785,179,101.969566
-205.917152,61,102.053631
-110.369743,30,102.091925
-407.818976,151,102.343981
-123.258497,46,102.426039
-190.919707,63,102.590881
-185.507216,78,102.725149
-118.519689,81,102.844652
-304.9885,153,103.053497
-176.871759,67,103.155485
-130.038345,15,103.176519
-118.187134,48,103.246887
-556.906654,157,103.47093
-133.550317,23,103.505454
-115.735625,52,103.583458
-120.191319,49,103.662431
-170.05478,64,103.74698
-122.556448,68,105.940296
-234.249114,86,106.111363
-163.164283,102,106.259911
-228.1083,101,106.389954
-114.708511,33,106.432956
-109.926774,35,106.478966
-154.730183,50,106.542479
-137.368725,91,106.660067
-159.300178,42,106.715729
-136.949486,44,106.774989
-133.619664,46,106.834296
-137.16738,56,106.905883
-125.13857,65,106.988371
-217.486114,82,107.09413
-190.234158,76,107.194754
-127.33553,43,107.248753
-133.399706,66,107.335309
-139.835203,29,107.372271
-576.668273,156,107.57649
-247.247685,74,107.672591
-465.508215,236,107.976985
-135.316883,126,108.143021
-126.42752,37,108.191572
-109.21291,26,108.226573
-136.416099,92,108.382808
-115.749449,52,108.474735
-123.144359,65,108.573445
-107.506276,30,108.618323
-133.953957,51,108.691133
-150.392282,52,110.889147
-103.660587,20,110.933766
-667.051749,171,111.259681
-145.770196,40,111.322246
-164.642977,40,111.385252
-145.960778,66,111.489348
-106.083746,26,111.533858
-138.199122,30,111.572859
-138.298635,46,111.631412
-127.528599,37,111.680391
-124.684185,45,111.740907
-188.298848,71,111.837433
-117.621457,42,111.894526
-121.872071,78,111.997049
-155.820789,53,112.068047
-120.017297,37,112.119575
-154.031773,51,112.186782
-152.521187,62,112.270336
-141.905404,47,112.336816
-110.336613,46,112.399045
-230.463922,130,112.576568
-132.811772,34,112.623093
-143.353201,34,112.670094
-124.318517,84,112.784223
-140.178078,89,112.903055
