#{"t_start": 1786495132.9239752, "env_id": "None"}
r,l,t
-119.767739,44,6.340912
-128.290836,58,6.41394
-147.363727,54,6.484438
-111.329693,43,6.540748
-135.776172,31,6.580749
-469.517008,144,6.770989
-151.448949,98,6.899515
-114.219021,47,6.961071
-153.596558,64,7.041486
-125.792499,31,7.081527
-133.947646,64,7.168061
-146.439677,34,7.214083
-114.317447,56,7.285569
-118.606068,53,7.355112
-156.424899,37,7.420301
-135.763255,76,7.529914
-161.710715,31,7.574353
-149.036532,47,7.638276
-112.490143,60,7.714829
-740.595416,162,7.9309
-142.586959,38,7.987422
-144.502529,31,8.03246
-131.517465,53,8.102646
-111.55821,32,8.141989
-126.919239,31,8.182984
-130.622066,31,8.224028
-147.251052,31,8.262577
-136.929933,122,8.417788
-136.520879,36,8.465005
-123.767853,33,8.510007
-156.527188,49,8.574532
-131.506535,44,8.631539
-121.983644,38,8.67908
-133.294006,69,8.77129
-133.277813,62,8.851686
-108.040621,38,8.90281
-112.260137,32,8.944742
-299.274522,139,11.025097
-617.049036,138,11.205135
-156.182988,31,11.244482
-125.694785,43,11.297481
-159.908252,104,11.430764
-134.254162,31,11.470155
-133.06081,76,11.568536
-121.019091,54,11.638051
-159.155387,55,11.706059
-137.123947,31,11.745583
-157.858933,34,11.78758
-115.425367,47,11.845132
-120.78582,32,11.885139
-118.358722,45,11.941628
-138.117104,57,12.0206
-117.720475,34,12.063158
-157.154031,31,12.107194
-135.255736,40,12.159681
-129.118382,31,12.19868
-338.879838,176,12.422731
-116.723373,40,12.474254
-120.155374,31,12.514255
-149.320424,31,12.556779
-243.94709,163,12.760849
-155.545543,69,12.847361
-109.369049,53,12.915393
-131.704686,31,12.952891
-132.930069,31,12.993922
-142.617194,31,13.034899
-112.722618,46,13.095459
-169.56316,31,13.134468
-154.412731,58,13.207793
-153.511994,60,13.284245
-186.493623,125,13.441348
-468.625411,105,15.357873
-120.675288,78,15.477384
-709.529213,142,15.662593
-113.21182,50,15.729773
-125.292121,38,15.780402
-149.005,161,15.9814
-124.355516,40,16.031444
-175.284909,73,16.123559
-135.872816,106,16.321664
-150.111359,57,16.417966
-152.912334,86,16.529444
-119.125247,57,16.602998
-643.002994,160,16.805554
-158.233158,31,16.845391
-108.051383,31,16.885428
-124.552357,41,16.93898
-121.666936,35,16.982265
-110.05427,31,17.020263
-267.51131,133,17.187405
-124.554564,76,17.284929
-147.138125,33,17.329935
-150.925162,84,17.438834
-459.872047,139,17.615892
-118.489812,31,17.655145
-714.080616,223,17.933034
-220.605384,145,19.919325
-141.073657,119,20.076459
-110.621431,37,20.122509
-108.513493,44,20.17694
-114.787474,70,20.268414
-491.47582,189,20.508587
-194.094056,116,20.65552
-371.121936,181,20.881274
-130.806315,83,20.980611
-592.079497,136,21.15211
-634.247152,155,21.344185
-142.095136,31,21.384198
-112.736513,38,21.431202
-726.144315,274,21.769164
-125.812695,42,21.821192
-510.944023,181,22.047766
-124.914009,31,22.087796
-122.353087,88,22.197376
-116.011428,54,22.264874
-145.329014,34,22.307871
-186.670848,93,24.298243
-125.73562,61,24.394765
-118.235725,33,24.441768
-132.681294,71,24.530292
-699.087948,177,24.746897
-278.181429,100,24.868314
-703.669216,196,25.1054
-580.045434,159,25.285219
-543.309911,181,25.491477
-719.930803,193,25.711609
-132.8482,69,25.789221
-130.119022,52,25.849749
-129.719784,64,25.921753
-687.588446,170,26.115817
-116.672309,39,26.160343
-562.280563,152,26.333329
-154.026176,117,26.476371
-571.035842,159,26.714263
-755.779407,140,28.717079
-110.036529,35,28.766591
-107.347859,52,28.832912
-162.99287,77,28.930398
-147.194526,31,28.973255
-184.054978,90,29.083435
-427.202176,232,29.372757
-722.264571,185,29.601945
-510.583619,228,29.858564
-527.431988,126,30.002703
-213.928586,151,30.178443
-127.850554,85,30.275969
-117.247553,31,30.310966
-411.696538,120,30.458014
-157.306047,134,30.653614
-129.159851,31,30.69262
-183.053282,202,30.975022
-176.545777,126,31.159657
-353.745803,164,33.278599
-421.923422,136,33.442121
-427.861041,154,33.635964
-157.802634,80,33.752748
-127.830768,36,33.799773
-645.492088,166,34.009159
-209.876796,104,34.136271
-109.811988,35,34.178601
-522.304831,126,34.334753
-652.575132,163,34.528909
-634.947287,189,34.738228
-123.154649,49,34.798455
-139.117972,122,34.933979
-559.635408,168,35.132815
-191.495146,103,35.258931
-756.857982,212,35.527923
-125.64379,41,35.579295
-144.055387,116,37.540257
-500.691891,143,37.72635
-604.36445,151,37.92694
-126.914613,56,37.99747
