#{"t_start": 1785490504.9667275, "env_id": "None"}
r,l,t
-218.397181,98,3.663075
-308.001183,104,3.836666
-362.840913,107,3.977735
-561.61226,162,4.221148
-396.973433,40,4.271175
-526.884319,90,4.405556
-336.867696,60,4.507592
-392.093964,144,4.695614
-569.1843,81,4.821986
-332.560744,70,4.903638
-255.914353,133,5.084009
-459.044814,160,5.302629
-479.963991,74,5.395673
-152.730733,63,5.47643
-155.794873,84,5.582685
-611.764264,133,5.752215
-520.834996,74,5.839586
-325.594632,38,5.886658
-137.463408,46,5.943172
-87.798865,99,6.101533
-470.215938,121,6.249409
-210.160663,69,8.347657
-284.071791,119,8.520542
-127.042653,73,8.625082
-114.943259,57,8.703909
-545.126197,119,8.856418
-43.810997,146,9.041935
-505.547368,148,9.224991
-509.089404,78,9.312124
-75.376248,148,9.481036
-358.155917,96,9.589307
-382.87957,86,9.68843
-220.994126,159,9.866703
-387.831365,101,9.978816
-139.38671,49,10.033616
-79.860755,133,10.184209
-534.410425,117,10.318846
-217.403252,71,10.401892
-287.605787,96,10.53575
-541.317433,78,10.634445
-136.448472,108,10.772893
-304.951751,53,10.839444
-454.545447,124,13.017665
-604.071719,155,13.205171
-444.449087,68,13.285869
-40.997942,173,13.499005
-130.233951,131,13.721076
-322.018859,150,13.954745
-159.140038,149,14.141395
-521.253393,82,14.24454
-250.31106,89,14.358728
-438.558413,136,14.51327
-542.321058,131,14.66969
-319.869717,116,14.800887
-112.707983,194,15.029925
-260.283171,108,15.160054
-284.481841,171,15.36435
-61.043458,148,17.488873
-66.896502,192,17.815525
-155.317844,193,18.069804
-549.491886,188,18.303988
-152.485424,148,18.477278
-549.676554,97,18.59951
-266.095398,188,18.877902
-208.656311,163,19.09309
-266.024848,182,19.30083
-583.741886,140,19.457778
-273.063942,114,19.585873
-414.014053,160,19.770642
-114.453757,174,19.976759
-302.942008,55,22.041267
-135.452758,80,22.180773
-46.557585,250,22.531963
-172.02174,124,22.705445
-190.76937,172,22.926774
-49.24949,159,23.154584
-84.707972,119,23.308324
-281.360819,141,23.501938
-244.128183,127,23.671705
28.539383,159,23.871292
-139.739548,190,24.1914
-52.460117,142,24.390285
-552.401472,159,24.592829
-248.742539,36,24.642373
-138.033245,200,26.991617
-230.922838,152,27.222885
-107.510199,145,27.434731
-290.608408,125,27.619916
-139.919109,239,27.943018
-208.828954,151,28.226529
-141.059139,133,28.385049
8.446877,222,28.651561
-302.511707,270,28.964287
-141.851398,86,29.075253
-448.136053,169,29.37903
-117.0844,199,29.668119
-225.389218,185,31.892503
-18.719753,180,32.163581
-532.736292,260,32.501143
-77.909739,187,32.723212
-280.191424,248,33.00016
-278.636411,175,33.200516
21.504393,288,33.544237
-230.101012,183,33.767539
-260.165999,179,33.984916
-269.32948,199,34.240578
-153.367896,161,36.415263
42.97774,209,36.692911
-46.257539,133,36.85976
-22.64352,228,37.191919
-311.138233,215,37.442818
-184.901704,38,37.501076
-53.167494,117,37.682163
-216.837625,139,37.885036
-128.36927,170,38.098216
-170.734627,157,38.332953
-124.322114,178,38.691073
-119.274322,199,38.929996
-264.427684,325,41.484215
-31.570354,248,41.780402
-174.896545,207,42.086999
-92.877906,173,42.315121
-49.231829,214,42.605072
151.365973,368,43.192593
-109.992564,158,43.370834
7.166367,164,43.552888
-202.966663,155,43.730548
15.098159,213,43.977924
-86.629308,204,46.155554
-238.072207,237,46.440731
-36.087927,174,46.648753
-22.067082,196,46.878468
32.594261,151,47.063763
-20.893446,171,47.318765
-49.522472,181,47.534923
87.001728,212,47.777834
57.683985,224,48.041632
0.048594,193,48.272743
3.389339,164,50.391509
103.497105,210,50.661296
335.461094,517,51.305294
-184.389802,193,51.5233
13.261151,294,51.87034
286.863832,418,52.374701
62.252788,302,52.730295
156.902655,370,55.374547
107.59796,320,55.801563
-12.326607,291,56.154018
2.540184,339,56.607987
476.563176,715,57.489193
110.579154,279,59.8485
913.971164,1000,61.395226
366.457103,539,62.090228
579.726451,702,64.936008
878.400251,1000,66.022954
1029.998702,1000,69.077539
992.572821,1000,70.311635
1069.205598,1000,73.630972
1062.541709,1000,74.79713
1122.307049,1000,77.972102
1066.706061,1000,79.16867
1096.913673,1000,82.639526
1065.394652,1000,84.074419
1182.651671,1000,87.5296
1212.493764,1000,88.802963
1206.634329,1000,91.972314
1201.688449,1000,93.155653
1195.038989,1000,96.33419
1237.03786,1000,97.737217
1191.273799,1000,98.948519
1242.61927,1000,102.43787
1249.136311,1000,103.798443
1331.56683,1000,107.203993
1292.427087,1000,108.514356
1313.733685,1000,112.080508
1319.479159,1000,113.484154
1347.62546,1000,116.901058
1363.494344,1000,118.21075
1340.725846,1000,121.41545
1394.036333,1000,122.74758
1376.841304,1000,125.867161
1399.119845,1000,126.982727
1353.883262,1000,130.027173
1408.736657,1000,131.241621
1457.82847,1000,134.522977
1410.732266,1000,135.73472
1483.371585,1000,139.106012
1484.62551,1000,140.434004
1453.393465,1000,143.708702
1436.187084,1000,144.816415
1496.814823,1000,147.973302
1522.918696,1000,149.138276
1487.791342,1000,152.367218
1449.50772,1000,153.891728
1481.288553,1000,157.295998
1557.263544,1000,158.60729
1523.160571,1000,161.820675
1562.564968,1000,163.034793
1599.518824,1000,166.554203
1539.724791,1000,168.039302
1618.765609,1000,171.507989
1619.994608,1000,172.803318
1607.037363,1000,177.296424
1675.081041,1000,179.184929
1621.617574,1000,184.085347
1662.07086,1000,186.486025
1686.341959,1000,191.642015
1663.924851,1000,193.521349
1698.444121,1000,198.022563
1681.082387,1000,199.335211
1727.150531,1000,202.728616
1712.755488,1000,203.831631
1750.967735,1000,204.958173
1764.928269,1000,208.689289
1749.829569,1000,209.957708
1810.836758,1000,213.832876
1761.9551,1000,215.337049
1808.523673,1000,219.052856
1783.494371,1000,220.267464
1834.23906,1000,224.683606
1827.042835,1000,225.864035
1815.186355,1000,230.614214
1875.458578,1000,232.622064
1888.161059,1000,237.16477
1814.741309,1000,239.208993
1841.339666,1000,243.154373
1839.954361,1000,244.702831
1897.127289,1000,249.159309
1874.162044,1000,250.908232
1965.975015,1000,255.823145
1892.492306,1000,258.073089
1895.985081,1000,262.203468
1912.829365,1000,263.600478
1873.477305,1000,267.865181
1880.049749,1000,269.870935
1904.357475,1000,274.234516
1933.710506,1000,275.609702
1878.924459,1000,279.434706
1884.962601,1000,281.467704
1917.592665,1000,286.047783
1972.121748,1000,287.929496
1916.347616,1000,293.058642
1911.618262,1000,295.028925
1899.831783,1000,299.252763
1923.387069,1000,301.128394
1889.968985,1000,305.51151
1906.105811,1000,307.680157
1979.846853,1000,312.655274
1907.65812,1000,314.369484
1983.404806,1000,319.385433
1898.060595,1000,321.002123
1986.113722,1000,325.135048
1902.435858,1000,326.817873
