#{"t_start": 1786687285.650517, "env_id": "None"}
r,l,t
-83.329131,57,1.727873
-121.67855,31,1.784132
-113.489797,39,1.862296
-102.96893,52,1.96713
-129.740679,31,2.032832
-84.986608,58,2.097437
-134.805725,31,2.132016
-114.00482,33,2.170741
-108.559901,46,2.221849
-102.598847,36,2.261153
-88.664438,73,2.341236
-104.071989,44,2.389716
-130.875543,31,2.423978
-118.725619,31,2.457999
-105.350683,44,2.507099
-121.164718,31,2.541607
-116.643622,33,2.577661
-117.937089,31,2.611471
-60.148545,86,2.71001
-123.106848,31,2.749762
-122.609782,31,2.784973
-78.562845,73,2.86616
-115.006343,40,2.910092
-115.391912,40,2.954275
-115.908437,37,2.994445
-79.82128,63,3.063037
-115.666577,31,3.097396
-121.918475,31,3.131585
-120.8454,31,3.168513
-120.028795,31,3.204257
-56.651127,61,3.270925
-118.599885,33,3.306094
-121.398192,31,3.339523
-118.047214,31,3.373909
-108.760239,30,3.406184
-106.767105,31,3.439357
-113.815826,38,3.480742
-102.544316,61,3.54728
-120.822345,37,3.587237
-125.916635,31,3.621929
-104.872121,55,3.686797
-103.287823,41,3.731247
-115.684861,32,3.767062
-119.570996,31,3.806523
-128.601918,31,3.843579
-114.47224,42,3.890486
-112.052836,39,3.933305
-115.513071,34,3.971522
-110.418828,31,4.007171
-115.844541,31,4.042317
-118.396071,37,4.086809
-103.869022,57,5.389396
-44.084531,95,5.518355
-106.335049,42,5.590617
-124.170055,31,5.635479
-116.907597,31,5.677575
-122.41726,38,5.726475
-114.039365,31,5.793735
-112.436383,31,5.869021
-112.992775,38,5.925611
-9.564385,119,6.060385
-113.410552,37,6.108496
-116.510872,34,6.176154
-121.763787,31,6.239844
-102.418658,54,6.309777
-115.28948,32,6.348136
-110.885383,45,6.406248
-92.213916,63,6.475199
-112.868092,34,6.512265
-108.395673,33,6.548418
-91.560981,63,6.616185
-103.675634,35,6.653911
-125.184816,31,6.687497
-101.657407,54,6.745822
-13.346027,109,6.869393
-18.805829,106,6.982485
-113.966104,41,7.026564
-98.767257,31,7.060036
-113.683459,34,7.096371
-84.529952,54,7.156313
-120.836859,31,7.190589
-43.335644,82,7.278863
-117.936209,36,7.317118
-18.481155,130,7.464547
-111.629239,36,7.512998
-36.491329,128,7.652878
-116.844977,34,7.69028
-106.465042,45,7.739746
-116.233842,42,7.783632
-78.835735,67,8.995564
-55.583133,97,9.1377
-77.641817,54,9.203881
-122.377497,31,9.23744
-67.618126,102,9.383741
-97.21532,34,9.421666
-118.307389,32,9.473047
-122.233867,31,9.526853
-91.212403,70,9.639368
-74.696352,72,9.770858
-106.149311,49,9.866155
-85.498569,90,9.977584
-106.686158,39,10.021711
-113.944905,31,10.055669
-122.822071,32,10.090194
-107.445817,39,10.132626
-107.326887,56,10.194142
-111.868728,46,10.24383
-104.540551,40,10.300573
-114.082538,37,10.359896
-111.827666,49,10.445141
-119.63517,31,10.504911
-100.394125,46,10.556818
-113.049545,33,10.597208
-112.200458,31,10.63054
-82.542988,46,10.682548
-124.478717,31,10.719436
-106.978441,39,10.763176
-31.808163,91,10.892388
-111.884881,44,10.947794
-59.506641,80,11.056182
-89.386654,64,11.126592
-114.892047,31,11.160757
-107.143212,49,11.213824
-125.206839,31,11.247892
-95.862099,64,11.322984
-111.570042,41,11.365851
-79.243907,88,11.461951
-100.975171,35,11.500157
-69.503691,66,11.577037
-111.616743,41,11.622464
-120.568414,31,12.783843
-97.477146,49,12.862455
-113.38423,31,12.909422
-119.480779,31,12.960022
-102.373766,45,13.009241
-34.324209,84,13.130242
-87.357846,65,13.264163
-96.206685,43,13.340909
-107.120774,60,13.457348
-97.211482,77,13.569161
-122.052146,31,13.60349
-115.848782,36,13.645109
-89.078145,48,13.69649
-112.644187,31,13.729948
-102.90694,42,13.774701
-115.655259,32,13.814795
-98.501465,53,13.889711
-90.818998,49,13.973486
-113.649491,38,14.016115
-17.670924,106,14.131632
-75.210377,71,14.238672
-122.404501,38,14.279778
-104.342177,65,14.358272
-109.287354,27,14.388608
-75.864905,96,14.517161
-26.375453,116,14.735081
-36.064292,94,14.919345
-30.752808,94,15.027787
-101.60252,57,15.120356
-99.243188,42,15.192254
-88.603218,43,15.251429
-99.963318,61,15.320335
-120.192416,15,15.337075
-118.637011,35,15.376783
-116.184021,33,15.42528
-49.005379,116,15.588682
-117.847797,31,15.622085
-48.426893,128,17.330525
-57.648408,90,17.451228
-70.981901,84,17.595378
31.675305,170,17.88256
-92.727398,78,17.989284
-3.937857,115,18.124017
-103.387856,54,18.231367
-37.705747,125,18.390422
-121.520848,31,18.42521
-40.015973,81,18.557629
107.937228,248,19.024868
-71.077647,56,19.087158
-120.449176,31,19.120901
-101.185247,62,19.192619
-105.539867,31,19.232772
-42.15743,135,19.376759
-88.844662,47,19.42691
-82.91637,74,19.506006
-18.583414,155,19.692263
-75.43455,74,19.779404
-93.075364,47,19.840218
-105.275582,62,19.906839
6.902513,144,21.246737
-83.083526,57,21.322304
-46.429532,73,21.42049
-65.285368,60,21.544701
-92.378612,48,21.629516
6.482825,135,21.863236
35.932276,185,22.08731
-57.207895,61,22.156833
-107.513035,36,22.198925
-54.413777,104,22.340196
55.860195,197,22.733128
-81.168309,53,22.829844
-58.364587,95,22.941924
-116.221079,43,23.002477
-88.674054,63,23.105258
-80.542424,90,23.279595
-101.735102,31,23.349202
-5.582657,135,23.630985
-22.353261,116,23.907778
-62.955612,88,24.074732
-1.976754,123,24.348571
-50.019805,79,24.474084
-64.51578,58,24.549944
-108.81691,40,24.601262
-101.789468,45,24.691064
-115.282391,35,26.013622
4.224578,146,26.256607
35.704648,186,26.461193
-74.763452,62,26.532093
36.926211,196,26.804318
-23.240853,105,26.91927
-76.903879,77,27.004586
11.164773,143,27.159735
-72.153331,50,27.212672
-5.362656,172,27.399906
-48.711312,84,27.523919
-60.468543,87,27.680468
-77.856999,59,27.780843
-45.551123,134,27.967786
57.547536,217,28.234759
7.523731,137,28.449866
9.471161,139,28.606717
92.578225,269,30.234564
94.848184,190,30.449811
168.143282,284,30.749701
7.036868,131,30.890843
-91.984899,50,30.944099
-24.412156,97,31.046915
47.190064,186,31.250084
56.878742,196,31.462315
4.211764,142,31.615377
-81.496001,74,31.693799
13.033912,144,31.853519
-0.847937,121,31.982882
22.152377,147,32.143445
39.819674,178,33.587835
-22.859221,109,33.783519
59.422525,203,34.209233
153.90549,304,34.675758
314.449028,497,35.385538
26.421235,160,35.572285
12.815813,145,35.726088
260.312046,395,36.358923
4.95175,146,37.96895
97.762358,225,38.285186
199.577435,340,38.662393
137.492857,290,38.980854
109.5578,172,39.173016
449.487108,683,39.904998
228.152729,420,41.463539
485.227261,674,42.187587
425.446468,649,42.875187
16.513931,138,43.020872
903.506894,1000,45.392123
140.405662,302,45.711373
110.130448,237,45.968471
77.760345,190,46.170681
294.699702,511,46.720498
-42.961467,104,46.828955
104.003471,240,48.239995
940.598689,1000,49.403276
926.826317,1000,51.790012
808.300445,1000,52.999238
312.761454,558,53.72973
521.388982,693,55.783666
790.999588,1000,56.979614
840.927385,1000,59.450209
351.418541,517,60.020149
876.677423,1000,61.231218
965.116721,1000,63.623438
846.329686,1000,64.752478
179.422777,332,65.12129
147.770227,286,66.518162
551.549572,772,67.388959
141.929352,304,67.934961
1019.179188,1000,70.235049
915.662878,1000,71.306182
555.255974,712,72.059145
846.631151,1000,74.270373
866.308599,1000,75.472813
879.316056,1000,78.04443
878.988789,1000,79.139155
954.260349,1000,81.432934
911.462163,1000,82.525706
938.681359,1000,84.985812
882.148632,1000,86.052059
871.425036,1000,88.365238
1054.557708,1000,89.45805
919.535038,1000,91.770608
1048.837354,1000,92.861481
973.80813,1000,95.814708
1180.114694,1000,96.894058
983.822831,1000,99.160704
-55.683303,57,99.22542
1066.175832,1000,100.302928
1207.609543,1000,102.761938
980.709402,1000,103.851532
1208.697999,1000,106.124226
1140.156258,1000,107.220275
1215.241882,1000,109.364809
1143.032453,1000,110.449169
1164.34045,1000,112.773557
1281.8136,1000,113.89286
1229.970756,1000,116.086911
1375.728823,1000,117.37761
1393.949855,1000,120.18355
1396.619336,1000,121.43001
1350.49934,1000,123.540533
1588.158918,1000,124.669029
1173.327219,1000,127.098682
1398.387055,1000,128.291453
1199.256341,1000,131.019418
1690.966357,1000,132.203918
1573.330136,1000,134.378552
1784.593563,1000,135.456722
1788.521035,1000,137.713823
1717.747816,1000,138.834531
1412.920122,1000,141.716489
1527.543689,1000,142.875341
1858.089449,1000,145.467429
1914.303669,1000,146.584858
1874.238215,1000,147.676154
1750.4084,1000,150.248057
1835.13312,1000,151.384511
1943.613113,1000,153.99044
1930.506546,1000,155.083893
2214.73046,1000,157.295588
2210.500814,1000,158.364547
2260.641475,1000,160.673857
2222.618712,1000,161.758993
2332.526805,1000,163.902572
