#{"t_start": 1785491152.7179928, "env_id": "None"}
r,l,t
-643.693782,174,2.16508
-600.424134,134,2.319272
-542.642268,53,2.38367
-209.07348,56,2.433738
-367.402992,162,2.622389
-210.708519,60,2.68616
-523.58868,170,2.865435
-506.291523,99,2.965899
-508.889552,56,3.042541
-142.639835,82,3.126088
-151.300101,104,3.231565
-261.757142,47,3.334879
-117.589273,34,3.374054
-307.10554,108,3.509204
-540.987909,70,3.596577
-530.84688,36,3.652864
-246.183028,27,3.698149
-204.15192,106,3.855079
-347.698414,68,3.934468
-275.874537,56,4.008483
-568.409345,99,4.139975
-507.858089,65,4.231708
-302.738166,66,4.301228
-529.236252,78,4.384613
-107.639653,17,4.402243
-196.475056,83,6.509417
-481.15846,173,6.773033
-118.440129,190,7.291087
-445.377675,47,7.453877
-573.385739,98,7.69295
-599.706735,139,8.012196
-89.635547,58,8.212676
-97.530715,39,8.329586
-582.736292,159,8.709358
-576.349247,148,9.0275
-202.452886,63,9.158139
-360.318541,82,9.314736
-207.270558,99,9.612706
-111.928898,108,9.881395
-366.524392,160,10.10984
-188.493667,53,10.201973
-520.978921,145,10.461328
-528.772723,55,10.550732
-2.067759,244,13.1548
-592.140316,180,13.43007
-631.575821,167,13.612504
-180.973171,92,13.717404
-285.691499,139,13.877543
-158.083416,110,14.011009
-547.619572,114,14.160965
-458.351666,125,14.344712
-345.78682,86,14.513126
-183.237731,83,14.624652
-628.501364,207,14.911087
-128.154877,147,15.099859
-408.502379,146,15.292537
-213.866472,153,15.484522
-239.196257,226,18.08905
-112.34223,104,18.25042
-475.128754,151,18.474291
-132.974628,36,18.5165
-80.143342,179,18.730896
-176.492197,200,18.962964
-487.382635,185,19.242855
-508.330784,150,19.433768
-145.204098,87,19.527328
-44.242327,153,19.708503
-86.530012,156,19.894099
-418.445857,162,20.108804
-170.406225,107,20.30994
-120.075639,142,20.547276
-512.412089,215,20.845759
-210.295842,142,23.367741
-273.666215,179,23.642686
-209.669557,161,23.883204
-373.881022,93,24.037035
-183.251403,113,24.368261
-304.593699,167,24.739115
-364.849019,252,25.178279
-373.845827,180,25.444311
-293.914209,39,25.496584
-193.736599,73,25.596282
-237.110921,232,25.916381
-175.930192,166,26.174413
34.523253,287,29.297427
-106.521085,159,29.634306
-95.290151,240,30.132384
1.594466,189,30.630875
-161.782521,165,31.192424
-247.668191,165,31.934057
-219.548389,219,32.591612
-377.24505,156,32.851537
-100.195192,210,33.109287
-70.257792,169,33.31152
-224.138202,94,33.411521
-153.071383,162,33.603038
21.423847,179,35.98621
-116.558525,227,36.231273
-90.808126,143,36.376997
-20.748753,246,36.649282
-354.768629,132,36.7749
5.050482,205,36.983539
-185.209303,161,37.135217
-172.146468,33,37.168689
-146.603053,236,37.401138
-209.55382,203,37.631682
-173.657969,141,37.770906
-54.134268,276,40.523038
-310.932362,286,40.899631
-55.653101,220,41.171763
-97.502431,157,41.356789
27.448405,191,41.570893
14.194526,176,41.771482
-126.880106,132,41.919421
-136.320528,166,42.107144
-234.854941,132,42.257685
-447.971368,141,42.422918
-275.336927,218,42.736468
-94.763978,200,44.89366
-128.723576,57,44.980087
-152.56005,217,45.268411
-67.85935,225,45.542525
-63.13493,160,45.739439
-206.78783,190,45.95772
-71.857722,258,46.310554
-83.597618,255,46.608053
-92.542157,225,46.980984
-156.767889,266,47.365997
-82.557749,191,47.596498
132.505467,300,50.343859
36.467786,205,50.729302
30.927575,182,51.180495
-108.015138,177,51.578906
-4.280447,265,52.129248
109.123917,350,52.946172
52.356275,253,53.472993
44.064542,256,54.051042
123.4984,374,57.548692
137.108869,399,58.479511
199.650094,400,59.070459
295.169718,418,60.127073
-28.985053,297,60.686741
107.171746,376,63.821802
175.339599,500,64.780907
629.544053,871,66.479004
266.529074,518,67.497909
748.56176,1000,72.016327
801.313458,1000,73.915198
940.209573,1000,78.177933
909.191307,1000,80.518581
1003.788207,1000,85.060159
995.000877,1000,87.445065
1133.395854,1000,91.317549
1143.891885,1000,92.832721
-295.401561,18,92.864415
1136.057748,1000,96.650777
1120.74722,1000,98.156954
1139.389946,1000,101.578067
1101.497002,1000,103.883886
1137.209772,1000,108.119466
1103.169813,1000,110.266215
1193.299301,1000,114.695584
1174.40217,1000,116.522084
1244.226034,1000,120.943817
1221.514452,1000,122.810619
1223.320118,1000,127.200213
1159.334105,1000,129.261772
1251.567093,1000,133.15666
1291.602977,1000,134.443977
1300.756504,1000,139.889755
1282.758795,1000,141.632152
1271.12782,1000,145.968055
1289.514968,1000,148.523599
1358.66795,1000,152.99078
1337.277211,1000,155.269545
1317.154936,1000,160.007139
1352.50292,1000,161.91994
1327.920853,1000,166.039227
1379.231814,1000,167.770965
1358.37023,1000,172.628113
1424.90154,1000,174.55186
1400.80505,1000,178.750216
1389.317539,1000,181.285441
1438.553559,1000,186.159173
1430.772974,1000,190.028582
1495.6166,1000,196.706764
1441.223464,1000,198.462112
