#{"t_start": 1785762303.435725, "env_id": "None"}
r,l,t
-507.781121,84,2.188226
-71.649175,142,2.40731
-357.386504,188,2.664988
-269.312636,55,2.800129
-489.247532,78,2.902431
-486.413543,57,2.976091
-502.692521,65,3.055638
-296.308744,75,3.150264
-148.732271,80,3.252823
-441.288688,87,3.361455
-505.013594,78,3.458572
-120.632797,63,3.535581
-300.466632,18,3.556952
-349.571484,50,3.616951
-242.827728,110,3.753244
-506.209997,85,3.857542
-503.971665,157,4.110186
-459.168363,61,4.189325
-238.557954,43,4.244032
-125.262653,75,4.336149
-423.21237,20,4.360764
-457.700081,86,4.470882
-167.869397,158,4.698641
-297.953957,126,4.860348
-213.270035,144,6.97129
-136.091403,157,7.164625
-165.065941,122,7.314176
-123.201729,80,7.411778
-246.359314,107,7.538276
-128.854446,176,7.742861
-130.021847,108,7.867463
-514.364137,154,8.042001
-253.205286,58,8.110583
-442.715535,201,8.338709
-154.456928,65,8.412306
-126.350802,156,8.590356
-109.394053,65,8.662768
-469.761788,189,8.888856
-152.657408,112,9.023476
-68.45992,195,11.088061
-488.097016,46,11.154062
-113.075854,160,11.357831
-234.510159,143,11.53615
-513.762557,157,11.727234
-412.136431,199,11.97087
-120.187429,304,12.309237
-60.940399,181,12.506585
-442.207091,28,12.536583
-123.975471,19,12.558149
-461.657529,199,12.773311
-55.680759,177,12.968401
-147.622707,46,13.020413
-50.560211,222,13.288966
-393.866393,132,13.448415
-223.316092,124,15.457174
-28.277696,188,15.734349
-256.651541,105,15.862461
-107.10659,193,16.098636
-92.01774,268,16.406274
-108.954969,59,16.470814
-177.650521,308,16.807448
-198.758949,84,16.90245
-167.068227,139,17.053936
-110.978492,161,17.235847
-28.246766,118,17.374947
15.411043,178,17.594064
-236.357096,142,19.566372
-270.280169,135,19.754893
-206.787446,197,20.000377
-240.116607,138,20.172356
-230.397523,191,20.401507
-123.174874,152,20.580235
-122.428422,193,20.788695
-103.57364,195,21.00281
-287.635665,184,21.202669
-102.275336,240,21.463708
-121.463241,180,21.667443
-431.707066,246,23.915009
-130.950199,142,24.113025
-33.290304,142,24.28307
-114.537176,183,24.501222
-278.374834,147,24.678231
-330.894635,137,24.842195
-287.153722,272,25.149449
