#{"t_start": 1786564935.5978699, "env_id": "None"}
r,l,t
-104.79037,33,7.364292
-117.143048,31,7.416437
-77.164605,83,7.524073
-113.753226,31,7.549714
-114.870488,31,7.599837
-111.693137,31,7.633464
-110.28029,31,7.684062
-118.511554,31,7.7163
-106.829798,31,7.749752
-108.588608,35,7.809478
-108.208925,33,7.850474
-115.892009,31,7.883251
-111.17948,31,7.933247
-109.993026,33,7.966236
-112.014425,31,8.016594
-111.433211,20,8.033122
-117.660775,31,8.066888
-99.776989,42,8.133715
-109.955695,31,8.166388
-104.568304,31,8.210169
-98.447096,53,8.266873
-113.901754,31,8.316858
-113.269434,31,8.350139
-115.750165,31,8.383752
-76.375393,73,8.482997
-118.17837,31,8.518878
-102.510937,43,8.566807
-112.726576,31,8.614632
-111.615297,36,8.649945
-113.646905,31,8.683156
-91.197523,59,8.766615
-120.331311,31,8.800776
-115.224202,17,8.816824
-110.809004,31,8.865993
-61.79694,86,9.00019
-106.396693,34,9.032954
-112.939135,31,9.083413
-112.204074,31,9.116323
-113.643207,31,9.166935
-113.567678,31,9.199594
-107.228686,31,9.232926
-97.130085,43,9.299909
-67.82002,70,9.383462
-131.410049,31,9.416797
-110.287921,31,9.466652
-116.467493,31,9.500063
-112.736633,31,9.549552
-59.851548,74,9.644278
-107.247881,31,9.683619
-108.622843,31,9.716241
-114.233022,31,9.749597
-117.529421,31,9.799561
-108.572802,36,9.849992
-109.680847,40,9.899686
-118.444908,31,9.933115
-85.948016,74,11.841382
-92.574984,39,11.896264
-118.889708,31,11.940676
-107.612629,39,11.982943
-58.623436,96,12.14956
-110.076322,31,12.182897
-120.878914,31,12.216306
-107.127554,37,12.27526
-87.018057,38,12.318791
-111.173267,31,12.361152
-110.61147,31,12.382784
-103.803025,31,12.435317
-116.529435,31,12.472793
-115.117836,31,12.499902
-113.793903,31,12.533577
-51.979687,93,12.659095
-119.939463,31,12.683022
-58.67863,84,12.783121
-92.698207,60,12.849043
-110.571334,34,12.899036
-112.241512,31,12.93667
-111.837328,31,12.967093
-81.396601,45,13.016833
-111.623179,31,13.050068
-77.185717,52,13.100604
-68.623191,65,13.183358
-96.946831,43,13.21705
-105.947163,43,13.266071
-114.893021,31,13.299301
-90.302169,43,13.349272
-116.461265,31,13.38229
-94.491575,57,13.448995
-114.114877,31,13.482919
-110.728425,32,13.517835
-116.503393,31,13.54894
-108.938976,31,13.582298
-114.185555,31,13.617977
-121.656819,31,13.656432
-110.776186,31,13.700938
-108.174286,31,13.732342
-109.494574,31,13.766072
-111.960418,33,13.799057
-102.181827,39,13.84907
-106.902872,40,13.89984
-98.81125,34,13.933215
-113.934797,31,13.971538
-110.333718,31,14.016202
-110.372115,31,14.050352
-82.23729,54,14.116577
-104.143091,31,14.149127
-114.051324,31,14.18356
-91.465923,51,16.031535
-101.832023,31,16.076103
-109.186805,31,16.121739
-102.805466,36,16.170846
