#{"t_start": 1785761679.3660834, "env_id": "None"}
r,l,t
-115.749482,61,5.801135
-405.722385,86,5.912544
-396.007009,77,6.036075
-217.768489,68,6.124628
-121.307179,50,6.19416
-504.311013,59,6.27216
-144.289167,150,6.511792
-123.014782,76,6.617058
-170.723836,88,6.730114
-427.872076,127,6.892131
-501.188423,53,6.96213
-88.27134,118,7.112753
-236.208068,63,7.195344
-487.734913,144,7.379614
-492.441395,66,7.462736
-463.786666,83,7.569306
-148.56327,35,7.614795
-503.418249,53,7.681801
-125.254544,46,7.740348
-504.649464,84,7.847839
-466.326949,99,7.973365
-491.94691,59,8.047923
-503.691424,69,8.134442
-501.787506,60,8.211963
-167.919342,53,8.278972
-482.220537,123,10.329988
-110.441576,42,10.391499
-418.356516,132,10.575012
-116.986517,166,10.780858
-84.237175,111,10.923691
-354.351776,142,11.101665
-140.792892,37,11.147654
-185.677138,90,11.261055
-309.740014,41,11.312542
-286.372805,101,11.435126
-505.62329,71,11.534615
-129.721267,45,11.592168
-241.905047,66,11.67117
-143.481968,135,11.834061
-419.990404,70,11.925624
-408.521395,154,12.111699
-292.771458,136,12.277123
-502.940091,72,12.381649
-92.038575,43,12.477202
-443.886061,72,12.60535
-148.195061,164,12.832297
-513.844525,128,12.995367
-91.077254,86,15.099328
-138.877558,83,15.242879
-147.250948,153,15.473934
-385.156693,73,15.571486
-146.0957,45,15.632006
-400.463716,132,15.807052
-27.250513,209,16.061836
-84.539654,156,16.248881
-49.629857,164,16.454982
-456.265229,92,16.572532
-510.511025,159,16.811028
-404.181567,79,16.927612
-155.24801,73,17.063138
-163.289881,50,17.14592
-122.534801,104,17.292476
-125.1187,56,17.399531
-352.277492,172,17.721743
-171.157556,83,17.835342
-195.327141,82,17.96146
-196.834321,174,20.198826
-77.088978,126,20.372094
-87.15362,240,20.734632
-399.434888,230,21.016715
-9.920329,125,21.175238
-207.166159,120,21.341287
-168.091004,316,21.732139
-69.9059,128,21.896875
-447.936561,147,22.0775
-177.048791,113,22.220544
-416.994713,152,22.41426
-100.774221,50,22.48327
-98.287729,41,22.545749
-90.27504,59,22.621276
-174.22733,86,24.746218
-48.526692,137,24.965331
-84.796693,163,25.190578
-461.598413,155,25.405995
-215.204099,168,25.627111
-297.179614,146,25.809085
-316.911308,176,26.028977
-112.842956,247,26.531408
-184.917216,181,26.895061
-83.875724,66,27.009341
-87.301217,131,27.233371
-260.531978,92,27.35168
-93.62891,140,27.529637
-145.168386,209,27.793562
-275.151421,139,29.96624
-282.52615,140,30.167368
-265.61285,105,30.320494
-488.01506,129,30.501529
-116.870371,208,30.778246
-256.691579,254,31.121228
-278.091354,211,31.383312
-186.047329,192,31.670411
-68.436183,163,31.929052
-324.59651,129,32.101724
-248.335126,232,32.422332
-420.042971,152,34.565143
-111.781398,153,34.784169
-92.737868,207,35.048217
-111.766688,231,35.363533
-86.675544,273,35.705013
-427.850592,165,35.940059
-379.183514,231,36.243865
-44.841787,223,36.539435
