#{"t_start": 1786003902.4286551, "env_id": "None"}
r,l,t
-209.126224,167,17.342254
-101.227329,130,17.510888
-188.803834,166,17.726714
-101.198328,74,17.819396
-164.565632,74,17.91343
-44.644236,134,18.080774
-176.690892,188,18.350158
-143.030683,60,18.441431
-175.160878,184,18.696446
-182.861753,153,18.917352
-226.11234,109,19.061404
-163.364371,89,19.172174
-228.129936,109,19.314866
-183.650219,141,19.507954
-189.00437,151,19.727638
-184.035497,163,22.111925
-204.706006,129,22.314509
-207.332042,133,22.560105
-186.562232,128,22.7801
-231.539007,111,22.991479
-214.104007,149,23.274982
-163.603528,179,23.6416
-195.695826,151,23.870717
-79.042993,143,24.048045
-224.857223,159,24.336417
-146.496776,83,24.501545
-73.223071,87,24.685246
-213.3957,153,24.928726
-193.397544,172,25.147539
-232.759534,102,25.283032
-208.160248,133,27.431878
-167.7215,188,27.701026
-207.952648,152,27.899765
-219.737639,144,28.088417
-223.477513,137,28.265607
-208.543461,143,28.470569
-199.989725,171,28.688124
-172.883969,204,28.936497
-196.850154,174,29.148956
-199.550982,124,29.291678
-222.475912,117,29.438338
-180.592658,144,29.622544
-205.698193,175,29.91213
-45.138551,144,30.121379
-194.675687,140,32.219057
-145.402393,236,32.600461
-39.405224,176,32.841137
-123.968336,176,33.079864
-91.919264,172,33.292689
-193.737559,197,33.54304
-204.61548,152,33.731708
-225.029229,119,33.880654
-132.653916,163,34.078655
-160.263041,208,34.338337
-224.666614,125,34.49577
-194.30873,163,34.724116
-205.764194,139,36.936203
-217.319659,178,37.215624
10.035338,205,37.48177
-184.766195,170,37.702899
-184.315652,160,37.903442
-27.598293,171,38.109502
-212.624236,158,38.29992
-151.934727,259,38.739279
-197.393218,136,38.954412
-195.747103,148,39.19418
-189.410369,189,39.453594
-80.379162,175,39.690735
-97.169693,185,41.891472
-10.101922,200,42.142161
-110.502592,214,42.406028
-46.977718,131,42.579822
-186.474628,170,42.784967
-68.067192,186,43.050504
-199.488265,164,43.279572
-19.185536,212,43.555143
-101.155747,316,43.962107
-35.678433,141,44.139444
1.617446,164,46.420204
59.910625,266,46.803794
-208.736505,234,47.123796
-41.021561,249,47.550036
9.665534,215,47.878257
-21.187802,165,48.194297
-33.161189,130,48.345784
-23.007482,215,48.597619
-20.115975,204,48.806057
-59.832335,148,48.949306
-41.92699,161,49.109679
84.505809,268,50.903806
-21.949962,140,51.039281
-4.591451,162,51.19421
-8.664198,191,51.466143
-15.769787,158,51.787058
30.098046,232,52.449486
75.685395,314,54.229555
30.041313,200,54.693757
57.087504,231,54.997178
32.80151,196,56.990189
-4.147836,161,57.193144
73.214655,265,57.456365
77.905715,292,57.760951
134.077153,440,58.189863
-2.48274,186,58.366154
-2.24807,188,58.54776
10.360362,171,58.708595
1.943679,163,58.861187
-1.501821,159,59.012272
0.579525,204,61.526166
83.147958,309,61.843216
34.276288,264,62.099852
34.40219,236,62.326273
103.080402,316,62.637021
67.022003,271,62.951252
12.838108,181,63.220885
106.111424,316,65.314591
62.978639,257,65.595918
167.569288,459,66.115586
22.223086,203,66.320806
120.697363,349,66.989459
100.093194,339,67.68459
74.897562,314,68.590258
103.711239,357,71.253803
126.856905,398,71.658453
673.413214,1000,72.611392
138.709712,366,73.240688
498.648084,892,76.432192
686.093647,1000,77.647226
622.641613,1000,81.112885
673.226732,1000,82.51541
697.347901,1000,85.931962
748.98226,1000,87.132863
634.559478,1000,90.483018
691.376628,1000,91.891753
734.111457,1000,95.439702
732.468403,1000,96.788449
656.412003,1000,99.96683
711.099377,1000,101.143696
776.50726,1000,104.554945
650.157262,1000,105.78075
740.422996,1000,109.44745
694.708295,1000,110.704338
697.469305,1000,114.572285
749.719884,1000,116.109015
790.138734,1000,119.396882
755.691844,1000,120.833966
819.7922,1000,123.885893
786.711882,1000,124.88452
875.019249,1000,128.471698
838.867027,1000,129.633191
833.968341,1000,132.416005
896.582974,1000,134.447405
923.227403,1000,138.571969
973.245228,1000,140.044759
976.137169,1000,143.533894
1016.04057,1000,144.755051
983.934866,1000,148.109732
1008.290772,1000,149.479162
990.259129,1000,152.732596
1038.71318,1000,154.320077
1071.430804,1000,158.035673
1073.229185,1000,159.240039
1059.211104,1000,162.770366
1088.732241,1000,164.041955
1055.66345,1000,165.375205
1106.037074,1000,169.07997
1094.762915,1000,170.381763
1219.625962,1000,173.889868
1167.15211,1000,175.149395
1235.439359,1000,178.489166
1159.157911,1000,179.786826
1194.416989,1000,183.075125
1224.514658,1000,184.244689
1218.452501,1000,187.335606
1248.100428,1000,188.487731
1156.46892,1000,191.552097
1240.603716,1000,192.772029
1221.604714,1000,195.918939
1251.043068,1000,197.064254
1375.817793,1000,200.152365
1301.592787,1000,201.291269
1305.726299,1000,204.411879
1304.391097,1000,205.71989
1375.570974,1000,208.958094
1366.979877,1000,210.253469
1368.120351,1000,214.197995
1275.455725,1000,216.92225
1418.255632,1000,223.672976
1445.772787,1000,226.064451
1287.288184,1000,230.415783
1404.941163,1000,231.945866
1418.414628,1000,235.570513
1456.437993,1000,237.185631
1456.411241,1000,241.242405
1433.3448,1000,242.695088
1510.862057,1000,245.757441
1523.972831,1000,246.735407
1530.18239,1000,249.885238
1537.816146,1000,250.94502
1558.030881,1000,253.739205
1411.452457,1000,254.864898
1564.207763,1000,258.097673
1598.710531,1000,259.108479
1476.513855,1000,261.879977
1486.519021,1000,262.924212
1544.887729,1000,265.830287
1723.660988,1000,266.908282
1634.343815,1000,267.862964
1693.662189,1000,270.618064
1644.299275,1000,272.102277
1626.505336,1000,275.421509
1702.196758,1000,276.387319
1726.950345,1000,279.744339
1657.409492,1000,281.013816
1735.495099,1000,283.816595
1819.034023,1000,284.883929
1643.790041,1000,288.136072
1731.663758,1000,289.092101
1765.219896,1000,292.08315
1726.628308,1000,293.194102
1587.325401,1000,296.21439
1727.71036,1000,297.286859
1875.398736,1000,300.618273
1752.419312,1000,301.694487
1771.142172,1000,304.363974
1724.185315,1000,305.431266
1593.742518,1000,308.758019
1742.762443,1000,309.866157
1732.259942,1000,312.820253
1823.291807,1000,313.817437
1718.282043,1000,316.884835
1812.231223,1000,317.932554
1829.755151,1000,320.840048
1823.297543,1000,321.980205
1728.999412,1000,324.887014
1781.855046,1000,326.00907
1744.578649,1000,329.212657
1791.331975,1000,330.248898
1802.846657,1000,333.135099
1748.203927,1000,334.728706
1706.336482,1000,337.989762
1815.228709,1000,339.016043
1835.593091,1000,341.813226
1737.219611,1000,342.809309
1712.54916,1000,345.857125
1791.449481,1000,347.40701
1775.532261,1000,350.458223
1776.290598,1000,351.619783
1753.62291,1000,352.728618
1780.615808,1000,356.038619
1821.695927,1000,357.098108
1788.006182,1000,360.188764
1801.678362,1000,361.304087
1846.826858,1000,364.713443
1803.651176,1000,365.611749
1733.326562,1000,368.5644
1813.677415,1000,369.499121
1795.324146,1000,372.504737
1754.193223,1000,373.444514
1770.808141,1000,376.466558
1738.371925,1000,377.498471
1775.825667,1000,380.275882
1789.900921,1000,381.196845
1891.737112,1000,384.415163
1785.689642,1000,385.363893
1916.999471,1000,388.276951
1745.414917,1000,389.265001
1724.709143,1000,392.560241
1763.536197,1000,393.797629
1800.357158,1000,397.135913
1831.666896,1000,398.215693
1793.560377,1000,401.292815
1856.387682,1000,402.478363
1898.73886,1000,405.443372
1800.824384,1000,406.407665
1807.459658,1000,409.556018
1779.323585,1000,410.571298
1807.443206,1000,413.259725
1861.40097,1000,414.76456
1777.484218,1000,418.066986
1792.4751,1000,419.229122
1779.528888,1000,422.626003
1819.988725,1000,423.631164
1843.09235,1000,427.061776
1796.175525,1000,428.113042
1777.225307,1000,431.027847
1788.611283,1000,432.572163
1831.766499,1000,435.605098
1790.436494,1000,436.786283
1853.132675,1000,439.540401
1802.614609,1000,440.641423
1787.36521,1000,441.684483
1795.070026,1000,444.597479
1865.7458,1000,445.949846
1789.631968,1000,449.359301
1801.22136,1000,450.459381
1722.524839,1000,454.28132
1756.219116,1000,455.474335
1833.818531,1000,458.478251
1802.348062,1000,459.554992
1863.361244,1000,462.323775
1800.565405,1000,463.267839
1808.471489,1000,466.577817
1811.790132,1000,467.670648
1889.652706,1000,471.009938
1787.652991,1000,471.926579
1825.576517,1000,474.746262
1833.085187,1000,475.708824
1757.439733,1000,478.980535
1867.356509,1000,480.064201
1849.91276,1000,483.008465
1805.369649,1000,484.153998
1798.391695,1000,487.256394
1770.416844,1000,488.216439
1838.689782,1000,491.317444
1790.613447,1000,492.87344
1752.375719,1000,496.554557
1785.032059,1000,498.026157
1796.170498,1000,500.963465
1742.525929,1000,502.193853
1904.604923,1000,504.93464
1877.091355,1000,505.931586
1809.66142,1000,508.710024
1817.243682,1000,510.281559
1917.476165,1000,512.864816
1773.684447,1000,513.859818
1796.221157,1000,517.088031
1802.296519,1000,518.137779
1928.302315,1000,521.029418
1858.521581,1000,522.176948
1760.364967,1000,525.56253
1811.163065,1000,526.608616
1780.471001,1000,529.369316
1887.730285,1000,531.217623
1910.393095,1000,532.331549
1657.469328,1000,536.423023
1789.415933,1000,538.449777
1784.201196,1000,541.557658
1845.548055,1000,542.560562
1760.973571,1000,545.987857
1781.437001,1000,546.898215
1803.135872,1000,549.755316
1780.146261,1000,550.777025
1779.624219,1000,554.396255
1286.791869,1000,555.383215
1797.311303,1000,558.549919
1829.882822,1000,559.80612
1829.001941,1000,562.70958
1859.073269,1000,563.656374
1773.621532,1000,567.060589
1802.134018,1000,568.449611
1649.385086,1000,572.044248
1808.920973,1000,573.365327
1793.271963,1000,576.599479
1816.731601,1000,577.555929
1795.514916,1000,580.621358
1777.318841,1000,581.59132
1791.133824,1000,584.533497
1791.054325,1000,585.525503
1784.591746,1000,588.64251
1794.72863,1000,589.662199
1720.668514,1000,592.456743
1860.1871,1000,593.464956
1792.126236,1000,597.056765
1438.503021,1000,598.041888
1843.974693,1000,600.798219
1919.217147,1000,602.275616
1805.989991,1000,606.080278
1782.34075,1000,607.131943
1779.634338,1000,609.713842
1795.769874,1000,610.802177
1795.961282,1000,613.785879
1823.666181,1000,614.852323
1938.610516,1000,618.343746
1796.888584,1000,619.42877
1800.362796,1000,622.416827
1789.458416,1000,623.920241
1855.710806,1000,625.275357
1825.443178,1000,628.603461
1838.510021,1000,629.526373
1778.120876,1000,632.686284
1769.698604,1000,633.71463
1814.615877,1000,636.737508
1845.20395,1000,638.975579
1756.252262,1000,642.316577
1888.953845,1000,643.417702
1793.167504,1000,646.479002
1831.048974,1000,647.641327
1835.887844,1000,651.228213
1805.368572,1000,652.329331
1783.216122,1000,655.605227
1882.661023,1000,656.667717
1782.038858,1000,659.933151
1760.719687,1000,661.016283
1815.728427,1000,664.23159
1802.332634,1000,665.500022
1939.820953,1000,668.862505
1818.278552,1000,669.956744
1875.560631,1000,672.984473
1882.343419,1000,674.015683
1812.845111,1000,676.925214
1737.697739,1000,677.940754
1800.391513,1000,681.154654
1770.817767,1000,682.289541
1815.100554,1000,685.384063
1878.963508,1000,686.417599
1853.636597,1000,689.583971
1808.823027,1000,690.589433
1868.003462,1000,693.321745
1748.370108,1000,694.813932
1835.382304,1000,698.004653
1848.574186,1000,699.113134
1808.492318,1000,702.47495
