#{"t_start": 1786677823.0059679, "env_id": "None"}
r,l,t
-119.790578,30,1.695793
-123.992562,31,1.729946
-127.001007,31,1.760601
-115.363759,42,1.810243
-123.880587,31,1.849517
-112.43058,75,1.929031
-119.31916,39,1.967263
-111.720654,72,2.043109
-102.172451,61,2.114194
-118.855923,56,2.178971
-124.606066,31,2.215918
-127.352185,31,2.249519
-120.406314,53,2.306437
-125.977396,40,2.349808
-60.908109,76,2.429929
-125.062453,31,2.463388
-125.041289,40,2.507356
-119.259866,31,2.542871
-127.025147,31,2.579095
-123.326975,38,2.619574
-133.651975,31,2.656595
-118.104672,25,2.684406
-122.77274,51,2.740822
-113.22002,49,2.794895
-124.199725,31,2.829699
-100.731296,63,2.89993
-129.474105,31,2.932747
-116.054322,63,2.999465
-123.51729,40,3.042696
-119.964465,48,3.094605
-120.913571,50,3.149737
-125.445187,33,3.187554
-127.344094,31,3.220693
-123.116463,38,3.261377
-126.719973,31,3.294586
-124.290041,33,3.329178
-124.547677,31,3.36257
-112.238401,64,3.431962
-121.982592,36,3.471138
-122.69076,19,3.491859
-127.84892,31,3.526904
-95.682903,96,3.632269
-119.650937,42,3.68125
-124.630889,38,3.722183
-120.566615,31,3.757602
-127.007977,31,3.790754
-97.810737,81,3.878304
-120.267441,31,5.136147
-100.32189,70,5.247145
-122.497866,35,5.296066
-132.191939,31,5.34106
-103.085887,78,5.477587
-121.217167,48,5.544664
-122.63428,39,5.590016
-105.57851,82,5.681208
-118.056649,47,5.734029
-127.102102,33,5.771111
-123.315104,40,5.813993
-105.88692,69,5.891829
-88.830616,49,5.944872
-102.633945,73,6.024828
-137.551598,31,6.058092
-126.725508,31,6.095049
-100.594067,67,6.175693
-127.025625,33,6.212767
-108.565833,69,6.288513
-122.938374,39,6.331035
-113.629475,31,6.364263
-109.776185,57,6.425886
-118.914318,49,6.479578
-131.485249,33,6.524276
-30.52641,148,6.713341
-126.780178,37,6.75256
-123.120383,31,6.786127
-131.083496,31,6.81947
-121.287602,44,6.871529
-121.940012,42,6.926698
-128.684373,31,6.977491
-60.04194,113,7.17581
-78.113111,60,7.250734
-121.179166,31,7.284759
-100.955628,67,7.356669
