#{"t_start": 1786559931.0170796, "env_id": "None"}
r,l,t
-109.417917,36,17.172164
-109.036568,31,17.238159
-107.599227,41,17.304079
-119.914418,31,17.354164
-113.309876,31,17.420157
-113.974749,31,17.496413
-123.798358,31,17.5638
-112.184706,31,17.614711
-114.314707,31,17.677038
-111.750172,31,17.733824
-114.844527,31,17.791218
-101.984061,31,17.888587
-107.109804,38,18.025204
-112.91874,31,18.078776
-95.778421,38,18.130568
-112.389915,30,18.177568
-125.193954,31,18.218227
-117.386431,31,18.256954
-113.793041,31,18.295933
-110.518317,33,18.367774
-113.29406,31,18.431005
-114.558559,31,18.498353
-90.420327,48,18.629484
-105.776578,40,18.719006
-115.545845,31,18.824248
-128.56021,31,18.920799
-110.060081,27,18.98719
-113.78851,31,19.040475
-112.9571,31,19.08467
-103.633707,45,19.206354
-110.855875,31,19.293001
-107.014581,36,19.361525
-107.444574,35,19.44689
-122.831507,31,19.518631
-66.540169,59,19.666158
-117.215123,31,19.74074
-123.98572,31,19.802253
-112.028264,31,19.873433
-123.152644,31,19.990227
-112.244322,31,20.054838
-114.643597,31,20.109252
-112.002478,31,20.160843
-111.02636,33,20.222185
-107.518102,37,20.315905
-126.655567,31,20.402102
-92.331219,60,20.683087
-103.145029,43,20.787661
-108.277606,31,20.854683
-105.634979,31,20.951441
-118.113934,31,21.019042
-99.891387,42,21.116737
-46.154398,112,21.330028
-113.251891,33,21.415913
-108.988272,31,21.507082
-115.54296,31,21.558544
-111.092223,20,21.599143
-120.942151,31,21.661229
-117.332734,31,21.708047
-53.691167,104,24.457164
-55.293462,87,24.632785
-118.728305,31,24.705106
-110.452824,31,24.811305
-98.57843,34,24.898582
-119.158236,31,24.950501
-92.766488,59,25.043777
-111.472646,31,25.091719
-76.724734,79,25.219247
-62.720189,97,25.38359
-98.315157,51,25.471738
-117.79828,31,25.522225
-107.123673,31,25.571228
-118.213954,31,25.618007
-111.140337,34,25.671096
-87.014,39,25.737744
-98.80324,48,25.820017
