#{"t_start": 1786525391.263789, "env_id": "None"}
r,l,t
-157.991002,31,6.841584
-136.698487,31,6.887123
-143.856107,31,6.936895
-122.478777,36,6.986624
-144.478835,35,7.035961
-155.820342,34,7.087646
-113.185963,34,7.137594
-179.727798,31,7.181346
-127.18262,45,7.250255
-140.224477,33,7.300215
-128.666983,34,7.347417
-136.250077,50,7.420427
-631.706075,148,7.645142
-111.945389,39,7.748472
-113.504454,42,7.846888
-153.374901,69,8.037271
-153.851624,65,8.221347
-237.871085,151,8.466558
-135.45448,67,8.569717
-203.040861,99,8.8193
-146.936627,31,8.901434
-137.807217,31,8.985965
-109.659483,31,9.076699
-161.03889,31,9.194515
-142.457221,152,9.560188
-117.12885,60,9.662887
-153.667544,75,9.805151
-200.915229,87,10.026766
-140.924323,54,10.158458
-156.022166,130,10.432362
-127.136757,71,10.591307
-129.073042,37,10.697062
-114.773194,40,10.799709
-131.273365,31,10.847527
-114.316489,73,10.987718
-177.732239,110,13.26898
-127.339436,54,13.354377
-113.880094,37,13.405445
-513.060416,139,13.60439
-285.371505,148,13.836623
-119.590347,55,13.931396
-115.877535,49,14.002914
-113.122568,31,14.05257
-150.330523,52,14.13613
-168.881666,31,14.176576
-162.504775,44,14.271523
-237.025303,168,14.571534
-155.487881,31,14.622209
-111.146969,31,14.68678
-119.358285,31,14.726697
-108.772797,41,14.775447
-114.031437,47,14.829031
-635.540756,158,15.004355
-160.404142,68,15.07991
-112.456307,38,15.121588
-117.767743,31,15.175147
-131.609592,106,15.336165
-130.748118,40,15.386295
-113.829402,45,15.441184
-121.664462,85,15.541421
-141.979596,31,15.591558
-161.06306,50,15.74012
-135.707305,31,15.873262
-164.498248,132,16.407595
-134.823201,36,16.56691
-112.676513,75,16.959505
-121.608553,31,17.138152
-147.017114,49,23.753412
-106.817426,37,23.918964
-118.82043,35,24.080377
-126.006263,31,24.223594
-200.964495,135,24.891352
-121.871125,43,25.072311
-132.419327,75,25.407074
-125.204184,40,25.57274
-156.568977,91,25.961363
-166.581023,118,26.487274
-133.492304,86,26.840587
-698.231864,258,28.022661
-134.726781,31,28.179958
-134.152303,92,28.708847
-153.296133,45,28.982086
-389.182953,160,30.048388
-187.765489,101,30.650225
-187.508049,106,31.354551
-128.47922,47,31.660179
-124.695616,95,32.192571
-152.323253,31,32.396305
-128.996545,44,32.654324
-181.058371,31,32.841339
-136.725471,38,33.071894
-132.827465,64,33.456472
-141.796792,43,33.720192
-144.752659,71,34.134411
-109.94089,34,34.294741
-142.352193,71,41.302967
-168.486883,106,41.753576
-132.184042,104,42.387425
-151.120156,118,43.065816
-327.766968,156,44.017417
-142.114273,61,44.375803
-269.30998,166,45.341387
-137.55629,35,45.555802
-138.892427,95,46.112508
-651.748752,162,47.06178
-199.072591,73,47.513407
-108.48609,35,47.700009
-162.248669,123,48.422668
-114.902661,60,48.773569
-138.30681,33,48.986628
-168.099972,31,49.181494
-176.337099,137,50.010073
-727.270469,178,51.0957
-646.986466,179,52.171468
-123.201303,79,52.589517
-157.225505,38,52.815249
-601.773796,121,59.898861
-135.830935,46,60.068704
-266.598835,136,60.774853
-584.770668,150,61.405153
-130.337693,76,61.726057
-479.954818,164,62.406774
-148.77068,117,62.925874
-618.21683,173,63.70439
-117.544222,76,64.05495
-473.790845,142,64.696208
-382.166357,168,65.60903
-201.461835,207,66.808319
-124.348147,72,67.239267
-203.639066,148,68.131492
-122.355233,66,68.521284
-137.386504,39,68.751838
-616.654268,192,76.606542
-727.937514,195,77.656269
-197.832284,255,79.174971
-538.764819,120,79.925453
-581.850506,160,81.041497
-125.689712,58,81.313285
-196.382448,176,82.123612
-200.450442,107,82.553682
-142.746478,64,82.932885
-234.128568,108,83.455768
-672.01552,254,84.620309
-143.229702,182,85.361588
-578.390702,130,85.893755
-761.253604,206,86.767256
-662.670287,134,94.042638
-555.604886,166,94.708
-128.02832,90,95.082569
-139.102881,139,95.659662
-648.534703,205,96.507977
-556.673073,191,97.283597
-197.677383,330,98.684716
-123.900541,48,98.877165
-135.631747,57,99.108315
-439.222765,166,99.869407
-145.166715,97,100.266962
-748.577801,146,100.890467
-565.404318,250,102.051555
-122.262628,32,102.191398
-145.948204,133,109.27562
-158.093837,191,110.0686
-575.725075,166,110.710351
-137.522546,114,111.181478
-559.898683,131,111.805001
-149.019981,117,112.26616
-429.339494,154,112.850851
