#{"t_start": 1786609362.8452513, "env_id": "None"}
r,l,t
-120.615354,34,13.47321
-124.897055,41,13.552984
-117.651679,31,13.61642
-124.022244,34,13.650929
-101.017994,52,13.719188
-123.847122,31,13.75414
-124.364338,31,13.7834
-126.875583,33,13.833705
-127.588267,31,13.866375
-125.185483,31,13.915582
-123.994425,36,13.963776
-121.711139,43,14.016798
-114.509282,31,14.050565
-127.881962,31,14.082888
-114.834982,35,14.133179
-112.520618,49,14.201056
-123.964357,34,14.23338
-124.102456,34,14.283469
-124.440948,36,14.333313
-118.749754,31,14.366776
-119.192795,42,14.426934
-111.114424,57,14.483108
-114.121926,48,14.550488
-123.494679,42,14.612456
-124.637802,34,14.678352
-128.249046,31,14.716502
-107.313591,64,14.822559
-122.101379,32,14.864236
-123.18976,31,14.904717
-110.951765,60,14.983011
-121.86951,38,15.033131
-124.432097,33,15.08229
-119.772531,44,15.133675
-127.762641,31,15.166174
-126.524345,31,15.218295
-76.812727,55,15.283287
-117.519356,51,15.350041
-112.738814,31,15.391783
-108.870513,61,15.466634
-99.01224,79,15.567606
-130.332669,31,15.599798
-125.121513,31,15.633098
-118.039685,55,15.708215
-112.429725,80,15.811618
-62.76922,72,15.900029
-127.778714,31,15.934082
-126.089037,31,15.96672
-117.085305,40,16.027739
-117.480805,37,16.06632
-127.941581,31,16.108692
-126.943848,31,18.005621
-124.826882,31,18.049384
-113.599523,55,18.130436
-121.885345,47,18.183274
-118.937024,44,18.235081
-119.924103,39,18.28267
-120.407768,43,18.332617
-72.229142,115,18.482578
-115.983739,31,18.516152
-124.541389,28,18.549968
-124.100035,34,18.599563
-107.140753,70,18.683254
-85.029123,76,18.783605
-16.003485,238,19.083272
-86.467581,76,19.183225
-117.176665,36,19.233155
-115.978474,44,19.288754
-91.942956,46,19.348789
-129.383022,40,19.399793
-95.216033,63,19.466582
-129.520518,31,19.516578
-97.502867,58,19.583872
-89.660332,47,19.65073
-120.18606,31,19.69396
-120.433528,42,19.750956
-96.862962,58,19.833285
-134.583944,29,19.872274
-114.14639,31,19.916565
-122.656358,32,19.94985
-121.456292,31,20.005145
-113.718661,40,20.050068
-117.266951,31,20.095586
-100.711913,64,20.16627
-110.991914,61,20.252163
-122.369249,37,20.299616
-121.870681,38,20.349986
-61.934642,93,20.465902
-124.44608,35,20.499961
-115.679598,28,20.542617
-119.97724,39,20.5829
-123.04069,39,22.505029
-85.600068,78,22.617728
-82.554562,121,22.766136
-121.305093,53,22.832869
-108.463644,73,22.932703
-102.828247,103,23.050368
-118.524542,31,23.099895
-130.397716,31,23.133292
-67.576673,83,23.232868
-111.303662,57,23.30244
-43.474722,112,23.433244
-7.899394,164,23.619242
-106.755217,53,23.682303
-125.020832,31,23.719171
-110.372169,66,23.782308
-87.493231,80,23.865424
-121.341659,38,23.919097
-99.613098,61,23.983042
-116.413064,31,24.019016
-111.906063,72,24.098754
-86.942126,60,24.165679
-74.609961,53,24.219203
-50.269857,95,24.333638
-118.911632,59,24.399916
-105.322141,42,24.449616
-123.006587,36,24.50779
-117.111436,65,24.58271
-116.889579,31,24.61988
-111.599328,65,24.699639
-116.509027,31,24.73283
-98.759446,57,24.815362
-71.890755,71,24.89969
-75.494985,101,26.974152
-120.447338,38,27.030325
-99.24292,80,27.124627
-114.99867,69,27.216053
-86.05144,102,27.333347
-122.027323,56,27.400205
-48.76299,154,27.599896
-100.283191,56,27.66639
-88.167149,60,27.733129
-99.680628,86,27.837823
-89.184759,69,27.915379
-121.210968,26,27.949516
-36.736231,114,28.083116
-112.524215,31,28.132329
-112.128924,64,28.206487
-83.708168,106,28.31598
-121.00808,50,28.365971
-109.049177,36,28.416339
-125.171342,32,28.449426
-0.236527,173,28.649567
-128.220907,31,28.682631
-108.278643,33,28.736476
-52.124164,90,28.832893
-82.937011,67,28.926574
-89.53517,49,28.982871
-120.717248,31,29.017018
-79.234535,75,29.116976
-119.311593,42,29.16596
-81.703846,120,29.299608
-83.52663,106,31.315985
5.376214,228,31.598912
-86.929967,78,31.682878
-55.0103,120,31.836734
-130.143435,31,31.865333
8.380449,201,32.124691
-59.624926,71,32.199528
-27.424688,142,32.382509
98.731928,353,32.849211
-65.002565,145,33.032915
-49.59599,94,33.132928
-16.336364,155,33.332757
-97.099235,44,33.382775
-93.308209,101,33.499043
-26.662397,138,33.666272
17.605207,222,35.782379
90.689776,290,36.17731
63.160267,290,36.532647
2.41239,152,36.732394
-4.118147,177,36.966193
