#{"t_start": 1786630507.4474533, "env_id": "None"}
r,l,t
-133.724345,31,1.828102
-128.951296,31,1.860958
-98.041295,38,1.893512
-121.910089,35,1.91131
-125.730897,36,1.9443
-114.18485,32,1.969009
-127.253932,44,1.994277
-121.533709,47,2.044649
-118.875848,32,2.069253
-111.210163,56,2.111733
-127.802217,31,2.127669
-108.916799,67,2.195261
-125.492317,37,2.228126
-123.112944,35,2.245097
-115.465269,57,2.294295
-121.552227,32,2.327663
-115.804554,58,2.369328
-126.283413,32,2.394324
-110.37725,55,2.44428
-120.513711,31,2.461243
-108.084773,63,2.511118
-109.614264,58,2.561513
-131.563991,31,2.58853
-102.452019,85,2.669576
-124.080714,31,2.695775
-125.103985,35,2.727707
-112.962874,51,2.778634
-125.160368,31,2.811119
-107.509168,55,2.86105
-128.725543,31,2.895113
-118.019268,34,2.927597
-122.73511,48,2.969891
-126.255535,31,2.995214
-131.96272,31,3.027859
-119.495408,31,3.061028
-117.03181,31,3.093504
-113.233969,66,3.144762
-123.063913,37,3.19466
-117.603246,31,3.210912
-127.204948,31,3.244888
-111.612839,60,3.310961
-122.486086,42,3.344301
-95.374328,78,3.410964
-85.220267,55,3.471
-79.117449,84,3.546684
-126.877016,31,3.57775
-124.340828,23,3.594321
-110.108282,68,5.07676
-116.034938,54,5.155183
-118.61267,31,5.194658
-118.534167,31,5.227685
-126.832232,32,5.261058
-114.329416,63,5.327738
-131.580865,31,5.361254
-126.171648,31,5.395091
-122.6889,45,5.449638
-122.970552,48,5.494373
-113.313581,55,5.544748
-129.659739,19,5.577849
-128.490436,31,5.609727
-99.294025,71,5.677811
-41.211358,133,5.833727
-125.019276,53,5.896248
-106.183017,40,5.939701
-108.911806,70,6.013078
-115.835256,53,6.060872
-126.713685,32,6.094275
-123.931468,36,6.128133
-106.871133,75,6.229426
-124.281813,40,6.272808
-134.390637,31,6.294506
-110.195257,54,6.361066
-110.228051,31,6.394257
-94.846224,76,6.47533
-124.009616,31,6.51094
-120.495223,39,6.544669
-91.421848,98,6.660856
-118.968886,31,6.694187
-119.375914,59,6.744251
-124.936811,31,6.782129
-120.252248,55,6.844282
-121.597743,51,6.894269
-131.454101,36,6.944269
-123.216586,38,6.977688
-119.521349,31,7.011224
-111.278538,66,7.077882
-114.955838,58,7.144307
-123.402704,31,7.177567
-118.392207,43,7.226893
-124.013525,41,8.331165
-126.386263,22,8.362255
-123.69887,37,8.416119
-119.02216,47,8.491048
-115.097212,33,8.53434
-131.55152,31,8.566407
-126.617876,32,8.601941
-122.44081,40,8.64731
-119.553948,57,8.708578
-113.831632,58,8.77313
-121.248533,37,8.815247
-122.204148,34,8.850955
-92.727955,107,8.974424
-121.433784,42,9.038715
-104.126654,66,9.156287
-121.935769,38,9.210808
-89.162686,89,9.347202
-107.093573,42,9.39961
-93.088227,87,9.493044
-120.063331,42,9.539158
-109.281783,61,9.606745
-100.843103,52,9.662137
-109.807512,80,9.744653
-135.797774,31,9.780057
-118.467948,47,9.827554
-112.25848,35,9.861441
-89.805479,76,9.944227
-122.227453,50,9.994475
-73.781279,129,10.141808
-101.91923,39,10.179991
-119.303847,31,10.211264
-129.690357,31,10.24997
-119.640806,33,10.280015
-128.685167,40,10.327431
-132.635178,31,10.360785
-119.767335,52,10.410821
-102.539863,95,10.52191
-128.172618,35,10.559854
-127.761448,31,10.580464
-106.383056,46,10.630398
-125.666831,44,10.680526
-87.474943,99,12.244198
-90.122999,84,12.361553
-111.99478,31,12.427991
-126.877531,39,12.494352
-86.037196,41,12.545278
-120.905267,32,12.583786
-129.775001,31,12.610685
-59.525095,78,12.694437
-117.878784,31,12.727443
-123.603621,44,12.777587
-121.331296,52,12.827485
-116.774752,37,12.860902
-112.719318,75,12.94413
-122.021746,31,12.984187
-74.893928,77,13.061061
-98.33729,64,13.127528
-53.435587,90,13.227468
-130.13426,31,13.260046
-100.209327,81,13.344337
-109.242506,69,13.426199
-122.287766,31,13.461727
-123.784467,31,13.494094
-128.751793,45,13.544115
-136.004754,31,13.576668
-106.956639,63,13.628146
-135.488361,31,13.661219
-129.705837,31,13.694375
-116.300445,44,13.744104
-126.960796,41,13.794102
-126.857645,32,13.827713
-111.297692,32,13.861157
-111.850829,52,13.927372
-118.553772,49,13.977461
-111.971043,50,14.028119
-98.497373,56,14.085841
-110.967781,66,14.160645
-79.224579,54,14.210781
-123.99108,32,14.25336
-127.833114,31,14.287947
-125.775809,41,14.333956
-64.115248,92,14.427908
-70.828213,118,15.861061
-74.793324,78,15.961303
-109.259969,55,16.044242
-116.84255,31,16.095293
-119.061212,51,16.177539
-113.390559,31,16.228338
-10.075608,173,16.4189
-115.433784,31,16.443996
