#{"t_start": 1786519900.6007385, "env_id": "None"}
r,l,t
-120.890577,31,20.20902
-116.717527,31,20.408989
-111.077835,31,20.588714
-161.007678,31,20.773952
-112.874285,31,20.956782
-170.421889,31,21.136616
-112.199494,31,21.288715
-105.335644,25,21.448045
-269.592475,103,22.057707
-144.347658,40,22.305442
-153.622267,33,22.506232
-614.38841,136,23.325243
-120.229991,34,23.505793
-113.372196,33,23.708003
-152.179705,36,23.931389
-115.127172,31,24.105604
-138.84437,44,24.388992
-132.323637,47,24.672317
-763.279605,135,25.405596
-165.013688,31,25.572216
-146.584928,31,25.745767
-116.54124,36,25.92309
-123.937217,73,26.288851
-117.649869,80,26.688909
-137.818438,41,26.871778
-130.005506,31,27.063179
-138.964446,31,27.248335
-110.092926,31,27.419135
-140.851173,31,27.613594
-120.224839,35,27.833417
-134.452378,62,28.265741
-110.127801,31,28.452353
-126.806155,31,28.623197
-126.070456,45,28.905348
-129.966267,31,29.11531
-111.541969,47,29.391277
-132.541793,69,29.781176
-156.125155,69,30.176486
-146.407079,66,30.591929
-118.402936,32,30.772541
-168.954877,31,30.905061
-116.152096,40,31.07298
-142.110205,52,31.308388
-119.382052,45,31.489127
-148.231947,31,31.622353
-116.503191,31,38.504498
-143.564402,33,38.644074
-143.085717,46,38.871784
-154.287029,33,39.089009
-108.579483,22,39.23775
-165.11826,47,39.526762
-117.105035,31,39.722085
-113.003414,31,39.921479
-112.751026,31,40.107529
-125.774369,36,40.352297
-137.641934,146,41.288753
-113.967284,52,41.593138
-126.230657,37,41.839925
-139.815427,52,42.171349
-183.245514,128,42.988843
-143.255274,31,43.174371
-118.849217,49,43.448393
-134.373961,49,43.78953
-114.244862,33,43.996407
-144.720556,43,44.272081
-134.474967,80,44.705084
-166.266283,31,44.871481
-604.672171,119,45.60907
-133.703908,115,46.316624
-127.648836,76,46.748298
-159.240574,32,46.939853
-114.584419,58,47.2597
-136.220481,55,47.56635
-160.140116,70,48.02125
-141.239987,31,48.221629
-132.032325,51,48.572021
-109.680028,40,48.771451
-180.242024,31,48.927653
-129.821137,39,49.121583
-543.205239,200,50.200868
-524.639115,130,57.428921
-157.494712,31,57.572314
-140.286411,32,57.716961
-258.044069,158,58.298999
-113.295389,33,58.346072
-159.436265,98,58.490629
-109.800405,33,58.536728
-141.801671,48,58.595727
-138.972358,31,58.658465
-188.624132,112,58.813701
-118.817721,43,58.862759
-152.301597,38,58.906132
-150.941907,31,58.943483
-160.942032,50,58.998446
-110.353057,43,59.046186
-116.892578,81,59.144826
-120.620174,57,59.225703
-132.654505,105,59.346848
-151.063477,72,59.43212
-126.582109,31,59.470965
-161.158487,113,59.604386
-136.494737,31,59.641536
-150.512846,33,59.677943
-118.496865,52,59.743608
-138.819403,81,59.840875
-126.815418,50,59.895207
-135.010461,40,59.939673
-156.33753,109,60.064731
-467.554292,133,60.206821
-123.414859,60,60.274548
-123.446037,56,60.341672
-155.439949,31,60.37783
-157.249873,110,62.465074
-558.836362,140,62.854441
-133.165726,90,63.040934
-133.59727,66,63.142673
-121.463996,44,63.219835
-158.337174,126,63.621434
-151.680539,33,63.68361
-146.064766,87,63.904486
-414.209281,147,64.371083
-146.912447,140,64.737772
-108.316366,33,64.771132
-115.401082,72,64.871242
-157.6675,102,64.987754
-211.004698,137,65.188696
-127.154328,100,65.356735
-109.269256,33,65.410838
-116.689493,34,65.459711
-376.431169,138,65.64267
-167.474774,98,65.774324
-282.797545,179,66.03031
-145.289949,39,66.083042
-134.337344,68,66.178689
