#{"t_start": 1786551045.141706, "env_id": "None"}
r,l,t
-130.084989,48,1.457515
-144.353389,31,1.481753
-131.374485,32,1.509225
-131.202871,42,1.542525
-125.830144,31,1.579845
-130.928365,36,1.609052
-129.861553,87,1.688198
-137.848305,31,1.714583
-131.841358,31,1.724751
-126.489418,34,1.76903
-139.647699,31,1.797061
-130.984348,31,1.824493
-130.503024,31,1.851455
-137.831343,31,1.878441
-128.194405,38,1.911936
-142.954644,31,1.960976
-134.221849,31,1.996269
-142.110303,31,2.031278
-135.246738,31,2.080387
-131.428949,48,2.273174
-125.983632,44,2.445014
-128.782263,31,2.543769
-133.8622,31,2.661736
-127.840059,31,2.777348
-125.98312,31,2.894142
-131.096559,63,3.126353
-137.103124,31,3.24247
-126.40032,36,3.36145
-132.728343,31,3.494263
-133.883558,31,3.625772
-117.861752,32,3.780851
-130.837475,48,4.059642
-120.571166,69,4.49747
-132.03245,33,4.642964
-140.639241,31,4.772534
-146.181195,31,4.85516
-129.457151,37,4.949899
-134.330689,31,5.014903
-139.2726,31,5.090937
-142.737227,31,5.182178
-137.848389,31,5.246876
-147.148889,31,5.32413
-133.361776,35,5.408437
-134.747372,31,5.520533
-123.746744,51,5.649604
-138.34998,31,5.71411
-118.629924,104,5.858778
-128.638546,45,5.941863
-132.6536,31,6.009522
-139.082171,31,6.057126
-134.389523,31,6.091758
-117.724788,49,6.176069
-134.588197,38,6.229275
-130.208127,31,6.258067
-140.627755,31,8.641878
-135.188076,25,8.691423
-126.486151,41,8.791075
-129.22777,35,8.841516
-143.613278,31,8.89233
-124.335533,85,9.042425
-121.555397,73,9.191409
-135.869673,31,9.240296
-137.214288,31,9.274343
-128.454578,41,9.341616
-131.590649,38,9.39165
-115.607683,78,9.509978
-118.459858,41,9.580105
-134.435506,46,9.658628
-136.726589,31,9.734058
-127.571123,31,9.846597
-126.70527,36,9.924055
-132.222624,31,9.995927
-129.998931,37,10.091528
-131.033126,31,10.158258
-134.778955,31,10.217685
-132.26192,31,10.299188
-135.533182,57,10.425236
-130.588124,79,10.594069
-131.889542,31,10.681698
-135.833118,31,10.827868
-141.332327,31,10.889022
-130.545965,42,10.968451
-130.427801,39,11.02615
-125.117979,48,11.111688
-127.069178,32,11.196785
-128.665388,32,11.280362
-138.202132,31,11.343713
-132.678147,44,11.418519
-133.520783,55,11.535697
-129.988204,31,11.602928
-130.396061,31,11.668929
-131.075781,38,11.753202
-134.608132,31,11.822969
-130.377262,31,11.885362
-123.928443,33,11.965338
-136.405699,31,12.033298
-129.874893,37,12.123955
-137.226232,31,12.207254
-127.935914,31,12.288326
-132.370277,60,12.419203
-134.128833,31,12.493008
-137.257447,31,12.559018
-132.304841,31,12.641784
-146.035255,31,12.745631
-129.456984,31,12.817455
-134.761674,93,15.481903
-139.106328,31,15.545974
-133.81912,31,15.625318
-117.986314,45,15.697859
-121.807652,52,15.796762
-133.765357,31,15.87648
-117.020753,37,15.977039
-135.97447,31,16.044839
-125.16411,34,16.09694
-138.442779,99,16.266541
-111.965651,31,16.340715
-132.134385,36,16.443885
-121.854162,65,16.637065
-133.688666,31,16.710885
-130.811358,32,16.778404
-130.567541,34,16.844871
-132.278242,64,16.966797
-124.613008,31,17.036358
-141.579423,31,17.092725
-126.203308,32,17.153024
-132.015618,31,17.225583
-138.093292,31,17.308343
-135.924649,138,17.57515
-134.734836,42,17.7085
-133.272985,31,17.806734
-131.130903,61,17.922989
-129.339402,39,18.001099
-130.780956,31,18.040964
-130.115658,32,18.107934
-134.997539,80,18.241606
-130.317273,40,18.30784
-130.870031,40,18.386314
-135.622595,31,18.44112
-133.648479,31,18.491019
-122.217042,32,18.542766
-116.488478,42,18.647601
-133.703059,31,18.733141
-124.206716,45,18.824361
-125.194515,65,18.975677
-128.725434,31,19.029523
-128.849501,40,19.090833
-137.285246,31,19.124443
-132.260222,31,19.191243
-143.786405,31,19.24219
-134.976992,31,19.292092
-137.496826,31,19.342346
-129.477061,36,19.411037
-136.66792,31,19.458291
-116.729229,101,22.442614
-129.195396,31,22.508471
-131.163844,89,22.650327
-129.333032,33,22.697279
-133.796352,31,22.742255
-129.395872,36,22.787107
-129.237505,72,22.890787
-135.796507,31,22.926246
-129.969639,65,23.004003
-136.984442,78,23.089975
-115.795934,79,23.178292
-116.002386,47,23.231697
-118.014995,51,23.287096
-122.340411,60,23.353949
-118.387199,68,23.427834
-131.428934,38,23.473306
-129.029726,38,23.518306
-115.134344,39,23.557816
-116.866282,37,23.597927
-121.09373,35,23.635784
-120.153232,39,23.674078
-135.816735,31,23.695814
-125.812987,40,23.744052
-122.977795,68,23.810606
-124.278092,43,23.85618
-115.834232,49,23.927183
-133.076375,31,23.959028
-137.699979,31,23.989074
-134.511647,59,24.051481
-133.875914,31,24.088804
-131.248475,42,24.135589
-121.653748,57,24.195961
-125.435691,63,24.275693
-129.650521,50,24.334914
-136.865834,31,24.368137
-135.651133,31,24.407923
-131.713885,35,24.45126
-128.825989,33,24.500173
-126.992272,78,24.602675
-124.098746,38,24.646982
-129.253755,84,24.76401
-138.150495,31,24.801199
-125.090609,31,24.84772
-125.323209,40,24.915759
-122.113522,20,26.735555
-130.802745,50,26.813753
-125.50105,57,26.907336
-117.573536,34,26.95028
-127.815026,40,26.991123
-133.592906,31,27.027641
-113.048362,74,27.142734
-132.708289,48,27.208306
-132.126623,31,27.242873
-133.754129,31,27.276175
-116.474887,56,27.335932
-126.268426,97,27.439731
-129.265594,42,27.483888
-112.014424,31,27.515881
-115.210356,61,27.580129
-116.0561,49,27.629776
-130.205346,31,27.662114
-128.979399,73,27.736005
-121.270889,67,27.799786
-115.103074,73,27.868851
-136.360075,89,27.952841
-124.950134,54,28.004045
-125.17863,77,28.076802
-121.702136,127,28.222333
-135.459865,31,28.263725
-125.759457,88,28.352581
-136.733724,31,28.385738
-119.5671,43,28.439497
-129.846324,56,28.507043
-118.592019,32,28.545765
-129.96208,35,28.57955
-115.697122,69,28.64826
-116.626375,31,28.682477
-113.428421,63,28.802776
-136.021427,31,28.865945
-119.949874,31,28.926482
-131.1164,56,29.030165
-134.078198,79,29.180819
-122.238416,153,33.125995
-117.818507,89,33.440718
-131.215444,42,33.607011
-123.461209,75,33.924681
-131.935439,32,34.039134
-125.007228,84,34.203925
-112.719599,82,34.345768
-116.152112,55,34.449287
-122.843082,111,34.59721
-127.853621,15,34.616036
-121.42555,34,34.656755
-133.458375,58,34.723918
-121.568059,129,34.885154
-115.216115,65,34.952781
-132.098169,56,35.012315
-142.338865,141,35.16178
-118.468595,40,35.202208
-131.19769,39,35.243788
-135.167455,31,35.274349
-123.239465,54,35.33038
-128.221442,32,35.364914
-123.439426,65,35.431988
-124.145367,94,35.534046
-129.801909,46,35.586229
-135.344003,31,35.619318
-128.350387,74,35.698636
-128.758827,119,35.837479
-122.282813,70,35.92465
-114.530976,50,35.996796
-134.48217,56,36.07098
-129.866756,38,36.124325
-136.41664,81,38.247954
-119.169471,89,38.387834
-114.54275,75,38.64577
-134.670812,144,39.02281
-124.500933,26,39.093642
-120.312756,96,39.35592
-129.852107,137,39.784131
-130.584003,110,40.189249
-140.355004,123,40.565768
-155.884022,320,41.083291
-209.397242,571,41.702428
-175.174881,311,44.169492
-127.816769,155,44.487942
-137.309082,158,44.851522
-120.541388,37,45.007354
-143.81787,190,45.403924
-158.007251,331,46.222103
-155.203536,311,46.745925
-157.284501,253,47.152597
-141.146642,251,47.681016
-191.718334,542,51.137032
-220.686835,751,53.134305
49.561905,1000,54.650495
56.288615,1000,59.808165
-221.822661,668,61.507376
-177.872725,478,62.760739
-196.642818,586,66.560732
-212.213928,759,68.622308
58.399276,1000,73.265757
61.672355,1000,74.440153
54.003572,1000,78.500831
-80.740204,954,81.052101
56.065339,1000,85.220468
54.263316,1000,87.191169
60.362145,1000,91.109335
61.324634,1000,92.680476
-189.282702,462,93.364173
56.114152,1000,96.742014
54.860579,1000,97.889164
48.981102,1000,101.293472
62.398268,1000,102.615381
-177.375481,423,103.236566
-155.14227,296,106.190199
60.553942,1000,107.861742
-191.149643,479,109.213781
56.102585,1000,113.893139
59.907769,1000,115.973643
61.350072,1000,121.367211
60.886869,1000,124.001825
-200.409864,585,127.498903
62.333196,1000,129.86336
56.441078,1000,133.486577
51.999892,1000,135.353036
-119.271588,29,135.481667
60.64617,1000,138.081233
55.853706,1000,141.421737
60.248743,1000,142.825295
55.855977,1000,147.828325
62.697298,1000,150.423485
57.514828,1000,154.305382
65.380682,1000,156.388263
58.264064,1000,161.00524
56.156279,1000,163.983773
59.301149,1000,168.86969
60.750552,1000,169.900735
62.112322,1000,174.198339
59.771271,1000,176.299865
64.552265,1000,180.171541
62.845088,1000,181.401731
55.622631,1000,184.950434
54.744684,1000,186.379144
-131.821062,167,186.613492
55.93385,1000,190.306896
58.933564,1000,191.862744
