#{"t_start": 1785446225.0911095, "env_id": "None"}
r,l,t
-553.147729,86,2.264349
-167.33527,66,2.338703
-534.744457,54,2.397749
-537.227261,66,2.474
-443.097023,35,2.512347
-505.244534,126,2.653088
-420.450273,77,2.74476
-559.329129,72,2.829684
-526.922334,75,2.918559
-448.649717,32,2.958568
-484.565286,98,3.098716
-485.918229,72,3.187349
-287.561057,92,3.320267
-300.973558,27,3.361855
-86.85028,52,3.432784
-555.419083,71,3.524774
-493.487392,68,3.606832
-200.241817,31,3.643886
-169.739813,36,3.705921
-313.089837,42,3.761739
-192.799074,43,3.816095
-546.331251,71,3.903301
-187.866232,52,3.971319
-188.320462,104,4.104285
-252.366534,100,4.230564
-503.150126,58,4.307375
-555.30931,86,4.414523
-529.019213,33,4.457994
-154.762814,134,4.624529
-525.499469,55,4.689676
-524.148184,62,6.845075
-126.670871,40,6.902012
-560.657139,107,7.039714
-270.193577,33,7.076957
-308.325185,78,7.169749
-523.965588,142,7.33958
-308.907857,126,7.498844
-448.240102,19,7.522992
-177.564766,37,7.569478
-519.641023,64,7.649596
-287.18312,59,7.724016
-260.512184,118,7.868162
-195.853492,145,8.022143
-191.748631,71,8.097735
-135.328512,88,8.191812
-603.275271,130,8.330157
-518.350523,49,8.381883
-219.373409,175,8.572925
-306.317069,155,8.747674
-261.954304,155,8.931343
-440.796063,93,9.040762
-169.721467,91,9.148553
-609.681755,122,11.297591
-179.51934,125,11.459533
-117.041546,165,11.658322
-180.135911,160,11.851449
-248.333932,176,12.065367
-174.073125,127,12.220888
-233.519833,161,12.401392
-194.812322,128,12.545556
-223.729155,47,12.597451
-211.393979,160,12.776651
-497.122687,60,12.841331
-474.289459,133,12.992472
-188.329256,157,13.178003
-182.504855,149,13.352795
-163.993419,100,13.470995
-258.257918,159,15.44639
-252.223104,100,15.58966
-98.233983,24,15.617201
-654.403335,199,15.862292
-55.300973,168,16.062096
-272.865847,154,16.242495
-481.253861,72,16.325756
-205.312099,150,16.483663
-151.224947,198,16.69638
-190.164803,190,16.907858
-413.723512,206,17.142793
-130.846123,121,17.279722
-231.726928,121,17.419625
-579.01692,152,17.59775
-133.422794,192,19.648808
-124.999743,129,19.823798
-158.296573,199,20.058349
-134.041651,113,20.191501
95.356856,299,20.549796
-27.195839,276,20.865861
-113.328454,130,21.010234
-85.935662,254,21.350421
-518.808134,175,21.549715
-34.053317,189,21.773751
-126.364178,74,21.860133
-347.114227,194,23.99234
-114.55785,139,24.181177
-493.591016,163,24.374422
-135.779511,134,24.541198
-61.269866,379,25.008235
-422.387005,185,25.205864
-181.690222,140,25.355962
-36.405094,150,25.517588
-72.827665,184,25.713433
-321.671493,162,25.885752
-170.242145,198,26.129608
26.823179,249,28.288318
-435.020145,146,28.475626
-122.148866,162,28.684561
-61.747737,155,28.876344
-288.21467,186,29.107883
-165.613263,151,29.276533
-378.264447,152,29.446099
-36.17622,198,29.664151
-29.219664,265,29.944152
-269.853623,258,30.226618
-112.783852,213,30.476541
18.966394,250,32.791093
26.53695,208,33.034277
-29.584176,190,33.255882
-7.641738,187,33.485994
-144.276419,215,33.733084
-329.377341,188,33.939946
90.495971,289,34.256958
-41.680081,198,34.469966
-278.377869,149,34.637328
-181.519604,179,34.847424
-25.307478,216,37.05014
-49.898491,186,37.2712
107.373446,323,37.654797
-129.006385,36,37.697037
149.179855,305,38.045881
7.349316,194,38.251068
-108.490794,172,38.433046
-51.486651,225,38.679634
24.10132,166,38.86318
8.637205,196,39.092112
14.348861,195,41.151915
94.184821,250,41.462449
49.167995,220,41.797797
-22.518077,201,42.068747
206.15957,491,42.647079
65.752525,331,43.044733
49.237578,278,43.372108
-145.99481,31,43.40973
-18.953428,161,43.6047
203.693796,433,45.984627
131.5754,282,46.319963
62.126938,274,46.648204
86.975376,266,46.943563
138.30817,380,47.346685
202.709405,344,47.770464
423.175334,691,50.41244
273.911261,419,50.899998
694.035949,923,51.931946
716.571847,919,54.89848
339.565946,529,55.494205
922.449517,1000,58.575204
1040.691727,1000,59.781487
954.858712,1000,62.872548
-311.706874,18,62.894951
1046.503115,1000,64.074598
-235.869348,23,64.10368
1048.250421,1000,67.291744
1103.397371,1000,68.446216
1125.914387,1000,71.565658
1132.693254,1000,72.783439
1145.292353,1000,75.910475
1162.556939,1000,77.095337
-189.164535,27,77.126135
1092.878315,1000,80.187763
1191.588584,1000,81.341884
1131.699753,1000,84.384817
1202.639413,1000,85.593432
1155.976954,1000,88.670933
1178.573406,1000,89.875753
1225.717086,1000,90.978981
1241.795018,1000,94.116896
1252.980254,1000,95.261286
1231.141687,1000,98.910752
1158.83669,1000,100.287341
1289.874276,1000,103.398338
1361.158681,1000,104.632216
1282.0819,1000,107.69316
1332.437301,1000,108.739371
1299.228592,1000,111.780349
1242.94405,1000,112.887731
1342.991093,1000,115.983324
1397.774027,1000,117.051085
1331.176726,1000,120.146006
1396.073201,1000,121.308376
1431.60695,1000,124.565215
1346.78743,1000,125.740503
1384.257926,1000,128.805329
1329.581784,1000,129.882724
1397.531847,1000,132.918014
1452.222837,1000,134.102174
1436.888547,1000,137.341616
1463.173368,1000,138.420688
1398.93028,1000,141.570777
1393.697759,1000,142.688553
1495.990008,1000,145.861113
1509.853869,1000,147.06077
1489.553851,1000,150.235351
1566.883868,1000,151.333783
1466.390848,1000,154.445117
1465.41126,1000,155.720342
1527.632019,1000,158.89695
1510.391264,1000,160.038287
1549.828305,1000,163.066029
1605.810564,1000,164.220949
1503.161405,1000,167.33673
1606.195462,1000,168.488438
1570.265867,1000,171.515785
1578.738781,1000,172.670754
1634.668219,1000,175.770156
1637.335501,1000,176.96061
1645.303409,1000,179.930158
1612.568561,1000,181.116058
1591.697026,1000,182.205801
1642.145358,1000,185.309978
1693.389726,1000,186.493227
1697.509474,1000,189.582268
1634.569422,1000,190.6549
1666.659742,1000,193.811453
1683.65294,1000,194.853813
1776.335141,1000,197.940841
1769.85044,1000,199.000558
1764.833867,1000,202.038628
1738.854841,1000,203.107278
1829.373695,1000,206.301244
1822.338384,1000,207.450071
1819.251859,1000,211.27242
1765.798946,1000,213.385345
1827.193822,1000,216.472715
1792.59735,1000,217.723686
1802.472828,1000,220.790455
1836.446251,1000,221.884963
1878.194918,1000,224.928451
1852.218001,1000,226.032004
1838.812681,1000,229.119376
1862.755459,1000,230.182985
1827.237412,1000,233.279254
1843.349896,1000,234.349367
1952.394112,1000,237.471724
1914.874506,1000,238.599603
1851.046428,1000,241.651904
1899.362306,1000,242.756196
1885.915647,1000,245.798299
1955.672677,1000,246.931352
1873.111895,1000,250.115878
1892.05484,1000,251.258109
1860.854163,1000,254.322744
1965.732017,1000,255.453981
1941.91454,1000,258.559348
1891.370048,1000,259.721063
1945.755713,1000,262.804025
1853.073577,1000,263.999033
1887.921064,1000,267.045331
1881.499282,1000,268.234178
