#{"t_start": 1786550529.119971, "env_id": "None"}
r,l,t
-117.661494,31,18.061447
-119.14448,31,18.108443
-115.573118,31,18.150665
-65.398248,73,18.259239
-113.718692,32,18.30933
-85.690256,50,18.39569
-113.024278,31,18.442648
-117.26677,31,18.49263
-115.47125,31,18.562114
-113.258409,33,18.64256
-91.382855,35,18.69255
-116.69844,31,18.754198
-115.1901,31,18.809154
-102.052303,43,18.889637
-116.602517,31,18.941764
-110.603946,31,18.992197
-112.647973,21,19.026485
-118.709927,31,19.095741
-113.668975,31,19.142739
-66.513843,69,19.276541
-118.097376,31,19.34261
-107.26442,33,19.393055
-115.940911,31,19.459335
-93.563693,35,19.50937
-113.146124,31,19.55917
-109.806915,31,19.592821
-98.404397,45,19.676319
-74.815969,76,19.792904
-67.588473,81,19.909222
-113.927682,31,19.943086
-121.094932,31,19.997144
-111.495745,31,20.026448
-119.106686,31,20.076323
-119.622865,31,20.11523
-118.624341,31,20.155408
-99.989537,49,20.219047
-91.146438,46,20.276561
-63.036344,84,20.376083
-114.964204,31,20.42576
-113.777105,31,20.460047
-99.126653,39,20.514247
-115.647898,22,20.542822
-118.435047,31,20.576236
-119.073693,31,20.609595
-114.461451,31,20.659696
-114.41622,31,20.692826
-75.364656,55,20.775505
-97.084795,48,20.83789
-117.337411,31,20.876376
-95.513152,53,20.949598
-116.186514,31,20.992563
-102.666814,47,21.042923
-109.745196,31,21.092942
-124.317165,31,23.3131
-118.736382,31,23.378108
-109.603344,34,23.452696
-69.662051,62,23.564055
-108.776856,33,23.612705
-94.469592,57,23.709291
-96.664837,63,23.80917
-95.603294,34,23.875597
-114.819002,31,23.926026
-90.999154,69,24.084521
-106.309788,40,24.142571
-102.559438,41,24.205988
-81.991293,51,24.292593
-108.455241,34,24.364233
-114.444632,31,24.40961
-108.93459,31,24.481391
-111.031975,33,24.554272
-114.162515,31,24.601936
-115.957179,31,24.642687
-110.836975,34,24.692798
-117.324558,31,24.738507
-48.644686,95,24.869586
-117.437956,31,24.909562
-115.227918,31,24.947284
-110.417457,35,24.992674
-108.939515,36,25.037618
-114.973581,31,25.076661
-110.657568,32,25.11691
-115.987495,31,25.155836
-121.380673,31,25.195057
-91.133307,61,25.271518
-106.296239,32,25.310652
-84.100806,68,25.395169
-112.055299,31,25.433005
-88.574555,53,25.498416
-123.414333,31,25.537717
-73.396666,103,25.665573
-55.283195,107,25.80798
-109.622935,39,25.862747
-118.11428,31,25.906922
-114.967117,31,25.950821
-109.031784,31,25.991937
-110.159017,31,26.035435
