#{"t_start": 1786550545.5037248, "env_id": "None"}
r,l,t
-107.657076,34,1.677694
-99.643023,45,1.749124
-117.189934,31,1.788348
-113.611095,31,1.825466
-106.759508,28,1.875485
-96.490542,42,1.942372
-104.061273,32,2.00454
-94.951975,51,2.07554
-110.353747,31,2.126137
-118.39511,31,2.21184
-104.058182,31,2.279617
-112.128262,31,2.325825
-118.695137,31,2.382854
-114.706658,31,2.443422
-113.180048,31,2.492707
-92.429839,63,2.592114
-99.384147,43,2.68007
-115.071352,31,2.74297
-119.299044,31,2.792131
-114.965038,31,2.842367
-108.347416,31,2.930874
-111.044399,31,2.975488
-119.032076,31,3.042232
-111.059448,31,3.092606
-114.108106,31,3.143454
-113.318815,31,3.175416
-77.076912,87,3.309182
-102.298692,42,3.375845
-108.872105,31,3.425559
-115.5953,31,3.47453
-117.178478,31,3.508723
-114.333939,31,3.559333
-98.62467,31,3.608311
-107.574522,31,3.642694
-115.417427,31,3.684287
-115.45629,31,3.726474
-110.914121,31,3.766654
-108.07426,31,3.792306
-108.924426,38,3.855613
-104.554877,36,3.9016
-115.812507,31,3.941797
-111.136562,37,3.984673
-99.308298,31,4.02576
-102.688049,48,4.076293
-84.06752,65,4.169266
-95.57009,52,4.240958
-66.051211,77,4.339386
-115.401884,31,4.375741
-113.81732,21,4.409695
-118.085321,31,4.449138
-57.994388,93,4.573845
-111.317568,31,4.60881
-108.722414,33,4.65917
-108.610471,31,4.693023
-122.133763,31,6.909229
-114.17891,31,6.978179
-99.516888,31,7.041984
-90.338956,39,7.108627
-96.759036,33,7.175614
-113.548475,31,7.225348
-109.013179,31,7.275053
-116.431936,24,7.308963
-108.781768,32,7.375198
-97.851101,37,7.425416
-97.945094,44,7.509114
-114.032297,31,7.561585
-81.32896,68,7.713479
-111.253995,31,7.758817
-114.12522,31,7.807992
-102.802042,31,7.841919
-99.054802,43,7.925428
-96.904436,40,8.008893
-120.360329,31,8.075808
-109.074679,39,8.156814
-107.295972,31,8.210182
-118.277292,31,8.242218
