#{"t_start": 1786561493.7188156, "env_id": "None"}
r,l,t
-112.52414,28,16.743113
-105.521613,41,16.827898
-80.234731,55,16.930423
-107.034721,40,16.99945
-112.403208,31,17.049647
-128.568872,31,17.098072
-111.296482,31,17.132693
-100.003885,41,17.199309
-102.564368,44,17.249442
-112.589834,31,17.299181
-119.568939,20,17.316067
-105.542542,35,17.366261
-107.622633,38,17.441139
-101.218166,41,17.499279
-114.80917,31,17.55009
-101.956822,43,17.599209
-63.021024,111,17.766433
-110.947414,31,17.815764
-110.142473,31,17.849594
-92.879262,49,17.940324
-108.724875,31,17.9873
-99.737641,34,18.049499
-111.467049,31,18.116145
-105.068493,30,18.149711
-110.121584,31,18.215048
-123.797113,31,18.250064
-115.603558,31,18.300137
-73.871678,103,18.490832
-112.54402,31,18.532561
-114.849537,31,18.599579
-113.634148,31,18.649604
-116.649342,31,18.716319
-116.773314,31,18.799046
-108.732751,37,18.903787
-100.852451,48,19.049413
-119.599271,31,19.133826
-117.521637,28,19.219238
-69.467218,77,19.438969
-122.301284,31,19.536635
-116.996066,31,19.617131
-113.5829,31,19.683102
-107.007101,31,19.732707
-87.787187,48,19.798936
-56.680089,90,19.915736
-124.769907,31,19.965341
-78.723195,73,20.074328
-104.656125,37,20.116292
-115.801701,31,20.182517
-92.693202,38,20.232587
-116.114811,31,20.265723
-108.450885,31,20.315767
-113.788389,31,22.449502
-111.998396,31,22.511555
-119.313456,31,22.56518
-125.408421,31,22.613636
-110.335038,31,22.649192
-115.063627,32,22.699259
-105.669842,41,22.749523
-87.457247,64,22.832953
-112.363921,31,22.882669
-84.161533,57,22.949151
-117.361112,31,22.999288
-97.207318,54,23.066223
-107.115387,32,23.116111
-107.964221,31,23.149495
-111.816333,31,23.183194
-115.023922,31,23.232865
-112.69835,31,23.266201
-89.805589,45,23.316308
-81.334807,63,23.40002
-115.933911,31,23.432874
-81.74534,81,23.549469
-114.306549,31,23.599939
-119.552842,31,23.649628
-118.016524,31,23.707326
-114.866646,31,23.749424
-100.422265,49,23.815701
-80.915931,73,23.915636
-103.390414,44,23.965617
-101.003964,33,24.016203
-90.10358,65,24.116176
-78.307384,57,24.182489
-115.749081,36,24.247695
-107.129799,31,24.284637
-104.211234,31,24.332679
-107.709812,39,24.382675
-113.801665,31,24.432871
-116.747016,31,24.466131
-100.145003,45,24.532817
-77.250012,60,24.615733
-102.105945,31,24.665812
-102.446393,46,24.715974
-78.477963,60,24.799106
-110.814417,31,24.841722
-111.997068,31,24.881792
-115.545385,31,24.9178
-117.088891,31,24.949215
-101.819833,41,25.014869
-114.046228,31,25.049243
-100.193056,44,25.111491
-108.148566,31,25.149523
-115.390327,31,25.197752
-98.755701,48,27.676165
-57.59164,110,27.899519
-79.884906,51,27.983104
-67.298844,70,28.066214
-78.522536,61,28.14918
-64.32888,83,28.249434
-112.646761,32,28.299229
-119.213658,31,28.333259
-110.409641,31,28.381636
-109.213802,33,28.415653
-115.212856,31,28.450583
-111.095462,31,28.498783
-96.878204,49,28.56468
-89.735668,70,28.649058
-92.03019,35,28.699093
-74.427218,70,28.798974
-73.218879,60,28.882899
-100.661775,31,28.932498
-64.469112,80,29.032547
-111.399652,34,29.094827
-47.06696,93,29.215543
-113.068455,31,29.265299
-110.889875,31,29.298968
-91.319586,49,29.365667
-73.438994,65,29.465911
-98.790529,31,29.498886
-69.168122,90,29.638005
-113.786218,31,29.665725
-114.499515,31,29.715566
-114.772543,31,29.766129
-108.610485,33,29.79882
-47.29177,99,29.948877
-82.169237,76,30.049149
-95.757318,33,30.098813
