#{"t_start": 1786498825.2426064, "env_id": "None"}
r,l,t
-144.220817,31,7.285016
-138.011357,43,7.381067
-203.713678,31,7.447388
-166.678776,35,7.518225
-141.961474,52,7.620343
-157.631257,41,7.682479
-163.4558,31,7.743748
-200.950504,65,7.850004
-201.37236,71,7.977368
-148.212521,31,8.02299
-170.916048,51,8.104235
-157.890329,32,8.157072
-175.869847,31,8.21972
-304.096396,169,8.719149
-138.559467,36,8.797048
-226.412065,116,9.026988
-176.228395,68,9.171202
-173.179394,44,9.261855
-153.25793,33,9.331592
-136.569,31,9.40268
-219.078116,91,9.588124
-175.412575,31,9.64916
-195.650974,135,9.929822
-141.28467,47,10.027492
-133.848785,51,10.116886
-153.223899,45,10.215437
-124.665094,39,10.296828
-179.203687,84,10.481017
-173.875179,56,10.609542
-181.244203,69,10.75319
-162.89451,33,10.825531
-428.173722,148,11.087542
-144.157431,34,11.141933
-212.4427,102,11.429174
-154.940119,31,11.51203
-162.736449,39,14.239878
-152.531105,31,14.2957
-164.949009,101,14.458727
-169.717741,31,14.503846
-124.353487,31,14.545417
-183.873393,31,14.588192
-172.353754,54,14.656591
-130.958989,31,14.695729
-332.678057,143,14.886025
-233.024041,116,15.147821
-142.627089,33,15.217103
-254.948093,110,15.407354
-212.248135,84,15.516321
-144.290939,34,15.556522
-191.286588,96,15.672393
-186.707094,31,15.711772
-167.038803,31,15.747103
-158.96351,54,15.806242
-265.467802,154,15.98368
-182.340109,47,16.036278
-160.309485,31,16.07184
-144.457931,31,16.111045
-140.202042,31,16.144838
-266.3733,149,16.314275
-146.300659,31,16.349966
-410.506406,216,16.605584
-173.522439,67,16.70976
-183.504588,70,16.80367
-174.469826,67,16.893255
-188.663504,31,16.933056
-180.276526,31,16.969251
-188.832128,60,18.837055
-144.118581,51,18.91317
-129.955645,36,18.973046
-142.526787,70,19.06243
-213.575293,146,19.268098
-602.182877,226,19.562495
-198.984248,82,19.666049
-126.978672,32,19.708899
-154.990187,31,19.744952
-131.408769,43,19.793013
-169.35815,58,19.865118
-201.95184,68,19.943835
-159.014732,52,20.007267
-160.629811,91,20.117705
-167.021002,104,20.238984
-275.184574,123,20.378005
-182.742383,124,20.516417
-168.589843,73,20.600929
-321.909648,129,20.745378
-159.910851,62,20.822288
-168.612883,38,20.865911
-182.854386,31,20.89881
-130.726269,37,20.948096
-134.79285,31,20.981427
-172.530601,46,21.041077
-724.425438,246,24.397652
-274.678963,115,24.592988
-204.745144,102,24.730197
-150.609453,65,24.824119
-199.370821,117,24.985886
-126.934422,21,25.020871
-498.623397,145,25.258352
-152.286387,62,25.377624
-179.923362,67,25.501371
-668.990739,173,25.807635
-146.732621,47,25.877028
-841.889504,147,26.112662
-167.771713,58,26.204978
-141.569322,40,26.289987
-457.355477,126,26.49797
-612.587478,165,26.850573
-165.787442,93,27.06785
-257.872166,151,27.393238
-583.308976,163,27.725055
-158.866498,63,27.855838
-169.182357,33,27.90522
-266.607138,168,30.511823
-166.250957,55,30.586287
-824.440586,167,30.830431
-680.135363,193,31.072424
-707.97118,154,31.249582
-649.225171,129,31.402651
-171.683948,42,31.446767
-190.667566,68,31.518126
-156.701533,58,31.583364
-133.954484,34,31.637069
-150.252997,31,31.684139
-167.735154,85,31.832801
-763.018857,181,32.213281
-172.914776,82,32.354762
-175.80071,75,32.477135
-156.818911,35,32.53574
-684.732437,182,32.804926
-183.343837,87,32.937919
-184.98414,109,33.12314
-334.146652,127,33.438469
-770.111354,205,37.866628
-740.555611,188,38.194071
-160.744792,31,38.246826
-695.062887,188,38.5373
-170.085011,85,38.713448
-190.500219,57,38.826635
-253.828556,125,39.06026
-756.865874,188,39.395149
-148.31777,48,39.48997
-786.322046,143,39.736639
-538.585222,140,40.009032
-273.406333,90,40.218052
-167.144528,64,40.34252
-163.71595,73,40.512281
-142.348583,31,40.577894
-179.279781,94,40.742772
-171.940569,58,40.842747
-873.07031,162,41.129114
-225.797616,138,41.401514
-820.211269,178,44.139925
-150.493897,49,44.2112
-188.095965,66,44.302604
-329.35038,182,44.54994
-328.991309,138,44.737244
-196.449613,124,44.903461
-178.19414,103,45.046998
-365.664732,188,45.323562
-751.093656,138,45.549169
-149.304013,65,45.649302
-189.087041,117,45.821725
-469.331989,163,46.038733
-131.760231,32,46.085347
-182.941881,80,46.203113
-148.922496,16,46.225444
-160.365021,89,46.340426
-176.651191,57,46.412609
-723.427239,156,46.611007
-583.298732,132,48.633398
-223.336175,97,48.774948
-130.591929,38,48.824109
-804.23783,218,49.076842
-402.771911,143,49.232237
-146.576079,42,49.274831
-663.517859,180,49.56199
-722.892123,151,49.91805
-184.976236,104,50.147806
-653.163222,180,50.606526
-226.094097,94,50.85931
-188.030238,100,51.087238
-151.528301,52,51.193908
-179.621053,64,51.339018
-141.214093,62,51.490628
-147.225622,60,51.65154
-717.1666,159,52.161533
-787.995744,281,54.706384
-222.199086,133,54.939598
-543.241761,163,55.307484
-145.233895,55,55.415149
-149.990197,52,55.529146
-160.919551,94,55.748378
-403.221124,161,56.172193
-787.196636,137,56.405939
-159.25597,91,56.555053
-260.69396,99,56.731538
-221.116015,116,56.937717
-254.400046,138,57.20759
-248.909583,115,57.413352
-309.671221,128,57.716109
-163.552815,45,57.823507
-379.410843,171,58.131538
-211.368698,93,58.269904
-804.225125,185,58.554906
-134.050953,31,58.641463
-186.124527,114,61.432456
-493.059633,136,61.635029
-457.841747,152,61.838531
-669.598505,152,62.029289
-597.3755,204,62.298531
-175.322418,75,62.385704
-248.479292,163,62.58935
-167.30337,56,62.655356
-146.753308,31,62.691706
-177.352208,103,62.843759
-180.172811,90,62.986627
-168.057074,91,63.125084
-192.812385,128,63.320142
-146.242375,52,63.403435
-210.857446,119,63.745991
-173.447808,35,63.826692
-129.535291,32,63.884026
-146.484376,50,64.000254
-193.518268,94,64.18003
-168.456469,73,64.304935
-188.298266,98,64.474968
-502.903806,144,67.23748
-142.386391,43,67.290778
-195.391204,83,67.421452
-165.336989,31,67.471532
-658.674626,139,67.681325
-196.074017,75,67.783429
-139.588481,52,67.840044
-129.719643,37,67.877642
-175.092886,97,67.973214
-153.198994,32,68.003346
-263.673703,123,68.12721
-122.257154,31,68.157985
-158.212018,69,68.232957
-421.220547,156,68.394856
-194.858391,125,68.544866
-271.88776,110,68.686774
