#{"t_start": 1786272783.5674574, "env_id": "None"}
r,l,t
-164.930902,109,1.746114
-270.267771,165,1.9692
-1561.511169,197,2.230908
-540.668298,127,2.402265
-1545.490359,131,2.573675
-140.289761,33,2.617579
-628.914055,140,2.803379
-222.048475,79,2.907496
-134.819032,53,2.976845
-1013.923192,171,3.201189
-1058.26905,203,3.489942
-1496.115091,147,3.689746
-1260.428731,182,3.930241
-971.624181,135,4.108521
-1462.476854,178,6.193324
-302.502778,113,6.373398
-1194.175798,186,6.64273
-398.582691,85,6.7531
-1225.889757,170,6.976919
-139.497108,79,7.080883
-636.361978,178,7.301963
-535.342836,109,7.436301
-1530.245498,119,7.582297
-1302.502021,133,7.746734
-953.362576,155,7.932333
-144.436106,41,7.98251
-141.398544,72,8.076493
-1435.506534,184,8.315536
-1243.467796,155,8.516352
-1328.949899,123,8.674929
-289.399807,118,8.82465
-677.007664,116,10.864105
-1051.291465,107,11.007267
-821.707284,132,11.181821
-161.02928,63,11.266313
-1341.606317,202,11.526359
-1246.569663,112,11.671941
-686.066527,141,11.855059
-404.827988,93,11.973064
-1316.862884,186,12.202076
-107.364736,34,12.244585
-1306.170951,135,12.409853
-121.125625,72,12.494091
-487.066718,200,12.741353
-132.517461,45,12.800643
-219.331445,96,12.922498
-496.591608,158,13.127263
-1136.837065,103,13.260041
-1327.494271,121,15.295156
-678.83618,170,15.530813
-970.349282,135,15.715815
-530.865125,125,15.887033
-124.563635,26,15.921937
-207.839021,85,16.040437
-108.573999,44,16.100028
-607.332278,131,16.269852
-592.14026,142,16.453081
-139.189573,43,16.51029
-783.520413,131,16.684078
-227.574757,136,16.865065
-513.46095,178,17.096281
-1348.250273,145,17.28185
-128.704092,35,17.327512
-661.748552,193,17.576013
-201.767341,143,17.759811
-1007.915123,129,17.925378
-584.082721,145,19.993085
-457.774103,172,20.215894
-400.16099,118,20.380094
-1573.195922,193,20.693747
-1091.092746,164,20.906483
-721.117694,166,21.125076
