#{"t_start": 1786293760.1752317, "env_id": "None"}
r,l,t
-1171.884069,124,4.075076
-539.110553,189,4.341088
-144.041846,46,4.407795
-1339.398126,138,4.606491
-300.731966,70,4.703377
-421.965472,88,4.824966
-1360.006324,139,5.022988
-153.351983,113,5.174533
-1408.5601,189,5.441526
-1174.762551,137,5.634989
-1272.866178,108,5.790836
-1350.190727,138,5.974545
-1541.952441,144,6.17446
-1197.871694,122,6.3411
-730.628273,149,6.541016
-1020.56653,136,6.724391
-161.140461,27,8.57447
-575.874335,184,8.84092
-1209.593478,153,9.057453
-1442.435116,200,9.341097
-873.446101,138,9.525009
-884.857011,152,9.724461
-1420.711304,190,9.95753
-376.141875,99,10.090866
-185.804409,59,10.157923
-822.961024,177,10.390781
-120.376581,33,10.424121
-126.185889,26,10.463089
-1238.164018,176,10.705495
-1199.150821,119,10.857469
-1221.575334,155,11.058388
-910.532168,172,11.291055
-1506.521156,118,13.28853
-1057.782725,153,13.491504
-1362.71346,134,13.662578
-182.200805,55,13.741004
-806.556387,182,13.974498
-1400.140478,176,14.21559
-682.312223,120,14.377581
-565.373654,154,14.574375
-1343.600937,188,14.82428
-1160.798574,140,15.008369
-1056.243408,141,15.190851
-455.508024,122,15.357368
-788.445824,140,15.541323
-1569.912312,116,15.707563
-126.676439,37,15.757218
-135.884881,58,15.824263
-628.283447,108,17.788983
-1502.01433,130,17.956814
-1419.801339,129,18.124143
-736.160659,200,18.407499
-658.711888,122,18.573965
-119.152322,33,18.627683
-126.659141,24,18.657541
-1390.635555,135,18.840946
-604.378585,147,19.040668
-1424.241088,138,19.240695
-585.304886,132,19.423978
-977.436581,125,19.591111
-131.983018,54,19.659227
-852.060786,141,19.857822
-1505.428158,196,20.123913
-394.639542,98,20.273916
-285.86979,99,20.407598
-1008.137997,143,22.413955
-1387.158284,115,22.573836
-1379.88163,127,22.740618
-915.185177,136,22.926517
-1047.213773,199,23.206505
-675.54789,198,23.474176
-1461.38622,104,23.624165
-725.940593,140,23.807554
-651.956498,170,24.040706
-1025.71998,97,24.173915
-1492.605798,121,24.340956
-1442.32118,136,24.540662
-1100.962416,168,24.774024
-228.610439,81,24.873891
-190.725518,48,24.95637
-144.981388,55,25.029626
-232.146712,119,27.028288
-451.469915,153,27.240334
-558.143324,146,27.432998
-174.208974,82,27.540776
-647.307542,131,27.711229
-127.340645,81,27.823838
-1452.60132,155,28.024105
-583.349275,140,28.20759
-523.328849,145,28.407599
-1289.536566,182,28.640399
-139.812183,95,28.773951
-417.183067,161,28.990531
-157.529503,69,29.074275
-130.778434,17,29.106919
-218.492628,71,29.191655
-1397.488143,161,29.407877
-631.294698,210,31.390986
-149.638528,117,31.571417
-1012.290617,156,31.773981
-904.922023,154,31.990458
-398.070565,141,32.174074
-285.86829,111,32.340765
-218.06973,107,32.490354
-597.811261,151,32.690493
-1542.832476,134,32.873761
-129.50357,42,32.935249
-529.72544,166,33.158293
-403.115418,126,33.32362
-1091.397559,120,33.490873
-263.546705,110,33.642207
-569.458313,136,33.82432
-1141.279939,98,33.957033
-618.223205,127,34.123768
-513.163111,120,36.18078
-244.86655,127,36.359569
-289.997909,163,36.573557
-122.159088,99,36.707168
-140.695829,33,36.75984
-243.686938,163,36.974082
-160.191323,32,37.007023
-332.727386,64,37.106985
-479.864733,198,37.357008
-398.960579,178,37.607196
-114.26113,40,37.656771
-1464.468927,139,37.823483
-504.21938,113,38.005307
-165.431113,74,38.107034
-141.073257,87,38.223266
-1426.473738,126,38.39105
-115.372132,30,38.440529
-505.861491,140,38.628861
-392.399892,136,38.807228
-612.714364,91,40.774833
-494.791695,144,40.973531
-142.136729,54,41.057415
-369.381656,104,41.190387
-118.972475,65,41.273379
-387.845351,108,41.435159
-113.573682,22,41.45682
-129.628379,29,41.492569
-412.435505,148,41.70706
-236.748721,60,41.77401
-558.490561,118,41.956494
-535.536629,202,42.223481
-839.089385,160,42.454254
-1028.196025,139,42.690109
-734.528462,192,42.95722
-153.166815,86,43.073727
-126.51904,63,43.157896
-565.574649,143,43.356181
-1036.193766,156,45.323302
-452.46407,99,45.489931
-344.331724,116,45.652614
-287.782386,124,45.80685
-130.363168,42,45.873379
-255.213142,116,46.023412
-374.215525,138,46.223328
-356.759416,115,46.373457
-134.047913,26,46.406817
-224.884969,67,46.506775
-301.819638,105,46.640772
-847.576786,127,46.823282
-111.397435,38,46.873555
-225.771946,101,47.006667
-418.882779,137,47.189975
-112.554483,23,47.223023
-799.197059,107,47.373649
-1333.988566,169,47.606913
-372.572861,148,47.806887
-146.616798,57,47.873315
-459.80104,140,48.073202
-263.195642,59,49.897625
-117.362735,30,49.947067
-442.902804,125,50.122855
-474.865133,138,50.307021
-119.517858,30,50.340206
-280.516603,131,50.523442
-395.863876,144,50.723465
-149.939199,53,50.792994
-198.217473,123,50.96281
-1247.33756,145,51.140444
-119.508226,66,51.240337
-1269.654171,176,51.473728
-535.585749,103,51.606942
-521.827076,122,51.773674
-393.182128,121,51.923588
-409.189412,124,52.090119
-165.068918,94,52.223528
-399.057309,167,52.440156
-132.086598,33,52.490254
-186.97442,82,52.606902
-178.904794,130,54.599943
-1451.63109,190,54.856453
-177.910689,54,54.923144
-170.050356,68,55.023313
-244.043622,86,55.140025
-586.453609,138,55.323125
-152.007121,78,55.439761
-116.900792,97,55.571828
-364.981077,106,55.716672
-401.726335,111,55.870324
-430.726202,147,56.070614
-135.436972,39,56.123058
-380.080547,88,56.246378
-172.271517,24,56.273139
-517.928077,112,56.423012
-508.339761,173,56.656519
-187.158264,113,56.823129
-1452.011985,159,57.039656
-538.190143,158,57.256319
-157.15728,93,59.28631
-419.530456,126,59.456096
-275.940101,120,59.623712
-382.40278,104,59.756635
-330.216077,116,59.906885
-560.248871,95,60.040203
-166.272751,37,60.106495
-618.614912,102,60.239992
-189.164119,120,60.416364
-178.444931,108,60.606353
-172.469413,124,60.806799
-400.541091,119,61.027456
-1002.223061,127,61.256515
-331.114245,104,61.389648
-212.606103,102,61.523033
-224.513897,101,61.656783
-799.4999,126,61.823523
-154.799357,75,61.923489
-947.807719,147,62.123146
-323.485407,119,64.133276
-316.169814,138,64.360885
-163.77511,111,64.506615
-164.49325,97,64.64061
-394.517998,129,64.82305
-406.030117,102,64.990324
-171.044545,71,65.106331
-221.235342,115,65.272229
-179.202166,42,65.323285
-173.524825,83,65.439672
-177.419697,91,65.556926
-544.342153,144,65.756229
-464.550001,154,65.956923
-111.379837,31,66.006609
-407.792745,122,66.156605
-194.11245,92,66.289849
-144.094812,25,66.323034
-167.45082,75,66.423028
-440.817209,96,66.556414
-142.137757,100,66.689779
-126.557855,36,66.739658
-547.70594,118,68.622744
-373.137952,132,68.822866
-196.85869,69,68.909131
-151.01635,128,69.089608
-295.852669,147,69.285391
-155.317524,62,69.356228
-155.518193,53,69.439747
-125.164942,120,69.590346
-109.005543,34,69.639717
-437.97107,160,69.856266
-121.484518,54,69.923203
-366.435438,119,70.089652
-193.747014,61,70.173464
-1170.169971,181,70.406399
-178.123657,90,70.522664
-144.565423,81,70.63936
-504.906879,146,70.839777
-148.467481,76,70.939926
-136.300643,56,71.006552
-770.238485,134,71.189491
-276.066127,90,71.306526
-136.170381,49,73.239534
-210.866427,96,73.398928
-151.990708,51,73.472869
-198.079373,140,73.689615
-228.45655,104,73.82267
-131.958778,45,73.893264
-132.645034,65,73.989168
-118.01536,45,74.03938
-396.514725,138,74.256363
-1019.794846,170,74.505957
-367.872284,108,74.656342
-267.301186,125,74.837215
-165.092798,126,75.022554
-123.779893,46,75.072632
-129.892717,40,75.139184
-119.395047,68,75.230511
-117.04174,31,75.272562
-162.889467,71,75.356185
-605.322036,122,75.523078
-137.23769,26,75.555887
-154.153886,40,75.622833
-199.643814,145,75.814678
-224.924448,104,75.955783
-161.215919,71,76.055724
-173.915809,82,77.986398
-171.7655,174,78.223338
-139.181899,103,78.372848
-167.693861,80,78.489867
-338.777612,146,78.689585
-112.152345,23,78.72326
-200.9011,153,78.92288
-147.833929,48,78.990041
-119.887172,27,79.022916
-878.890723,150,79.240033
-310.228933,151,79.439381
-367.3136,129,79.606151
-156.594611,71,79.721666
-154.848076,72,79.822351
-139.733129,73,79.922423
-173.004291,194,80.193857
-172.752824,66,80.272478
-166.896345,94,80.405747
-142.466336,89,80.522585
-116.863221,67,80.628896
-161.578477,78,80.722394
-138.470088,54,82.522399
-130.295905,30,82.580766
-116.468293,32,82.635549
-202.876658,85,82.755837
-133.090578,90,82.873013
-207.656753,186,83.139568
-140.895192,92,83.255844
-119.70009,63,83.339209
-136.530789,42,83.389408
-144.50003,86,83.522681
-130.996065,92,83.693198
-147.734966,58,83.789267
-120.636936,40,83.839221
-143.555907,11,83.85578
-120.01692,35,83.905751
-312.716042,128,84.072929
-141.513913,86,84.18888
-134.745586,60,84.272737
-538.803146,151,84.48947
-143.535576,109,84.639025
-121.511414,32,84.672528
-120.870234,44,84.739152
-547.802668,138,84.922751
-140.90878,113,85.072635
-144.117076,65,85.172699
-264.251119,116,85.32313
-127.878514,66,87.277808
-153.817297,50,87.3563
-121.520762,34,87.411215
-442.751801,174,87.655829
-211.028738,174,87.888945
-113.435077,35,87.939059
-143.305093,61,88.038894
-155.613604,30,88.073255
-147.106764,25,88.109833
-146.723295,98,88.255562
-118.552562,34,88.30594
-156.329946,41,88.355787
-284.151331,113,88.510916
-141.235929,51,88.57231
-127.289755,84,88.697893
-157.05502,48,88.77229
-144.865787,110,88.911644
-136.313115,45,88.972011
-149.245301,131,89.13932
-122.878634,28,89.188974
-161.740906,37,89.239101
-120.764464,47,89.306103
-205.887487,95,89.438704
-120.398736,48,89.488981
-323.393796,225,89.805902
-561.200815,152,90.012955
-126.345411,45,90.072716
-136.92627,31,91.943701
-146.76981,64,92.052293
-120.967876,37,92.105383
-118.903733,48,92.171653
-213.765492,113,92.322195
-142.787851,91,92.447956
-146.468368,68,92.54053
-131.931107,31,92.582137
-117.611072,66,92.672509
-152.409439,26,92.705889
-151.555733,115,92.855691
-128.34218,106,93.022352
-149.60436,53,93.089151
-149.625415,76,93.191097
-182.527642,84,93.316089
-152.498799,42,93.379658
-345.536426,125,93.555398
-138.742866,72,93.65663
-123.289097,27,93.68897
-114.484779,62,93.780693
-122.821426,77,93.890431
-139.204043,51,93.972589
-146.95619,123,94.138845
-145.340342,60,94.234516
-143.695211,32,94.272173
-492.803946,143,94.472338
-216.306259,127,94.655542
-260.563686,158,96.621982
-120.990116,114,96.788588
-442.992215,118,96.958555
-130.795143,54,97.022289
-144.772735,31,97.07211
-182.484063,93,97.188591
-179.128557,127,97.372528
-180.871081,104,97.50555
-153.700323,204,97.779831
-142.132498,119,97.922127
-157.737287,94,98.038734
-151.779633,145,98.239093
-128.229788,61,98.322315
-570.486204,199,98.588714
-156.084814,71,98.688583
-131.113301,52,98.755525
-173.17791,81,98.872001
-141.772421,131,99.038687
-126.107046,103,99.188888
-118.372833,26,99.224816
-160.688355,198,101.255203
-108.564373,33,101.307827
-125.298037,67,101.396826
-642.019892,155,101.588942
-135.827769,84,101.705704
-116.441837,64,101.788734
-131.303782,97,101.928632
-121.777642,61,102.005733
-129.641972,43,102.055768
-196.358562,150,102.271746
-484.043034,149,102.472487
-135.953234,50,102.539066
-498.503449,136,102.729586
-174.505703,64,102.821748
-110.489589,26,102.855839
-142.694914,61,102.938648
-141.463785,107,103.071869
-273.762811,200,103.339015
-154.639773,39,103.388673
-476.434516,181,103.63866
-201.543929,126,103.805716
-132.403916,41,105.672077
-165.576292,119,105.855119
-109.234506,40,105.905284
-234.423576,117,106.069596
-264.308006,198,106.33826
-569.189845,206,106.621672
-234.102089,123,106.788534
-135.523349,84,106.90532
-141.627433,50,106.974191
-151.481001,133,107.155222
-129.448594,75,107.271895
-204.560504,117,107.436164
-116.979439,59,107.505115
-151.26749,80,107.622391
-114.932627,38,107.671864
-122.952061,78,107.788312
-143.292396,79,107.905226
-128.808289,104,108.038608
-152.503279,43,108.105026
-157.339999,120,108.271843
-207.55748,137,108.455266
-144.287482,107,110.361509
-172.016114,164,110.593731
-133.086443,55,110.65556
-131.506924,105,110.805032
-469.130434,125,110.988132
-178.243992,136,111.17161
-131.002312,72,111.271655
-233.420541,119,111.42231
-122.466587,71,111.52192
-129.520228,78,111.621601
-184.320792,102,111.756096
-117.037025,62,111.842467
-346.656468,139,112.021591
-138.099922,95,112.155723
-200.952013,118,112.321635
-137.76179,97,112.452988
-186.095783,130,112.62212
-160.428984,125,112.805255
-173.432603,108,112.944391
-120.218459,71,114.888069
-156.350123,111,115.059942
-128.291583,83,115.171879
-156.622906,143,115.355017
-114.655815,45,115.421927
-509.172178,151,115.622372
-125.619514,75,115.722375
-278.905066,119,115.871968
-146.698369,134,116.05345
-171.747005,115,116.188373
-481.070052,125,116.348442
-225.804974,148,116.521015
-149.296828,140,116.704637
-140.166729,94,116.821574
-164.535573,106,116.988436
-337.805327,146,117.188432
-151.174013,152,117.421517
-595.477104,264,119.728404
-152.22406,106,119.86723
-155.911977,82,119.971915
-174.223893,135,120.154808
-140.201222,80,120.255744
-143.889482,85,120.378887
-244.477185,168,120.588428
-113.148665,54,120.671896
-153.571271,61,120.755273
-134.211096,117,120.912579
-108.935834,51,120.972113
-134.645122,115,121.121676
-169.729429,128,121.305038
-295.245393,196,121.554712
-136.287852,103,121.705071
-135.269585,155,121.904862
-155.702322,136,122.088062
-129.541406,34,122.138037
-127.765833,46,122.204833
-137.949578,74,122.304905
-115.090734,19,124.074511
-389.054129,157,124.304677
-147.532861,87,124.421337
-169.711669,95,124.538084
-151.775506,79,124.654893
-170.963176,132,124.871269
-180.885501,85,124.987988
-138.071973,101,125.121751
-163.440364,141,125.304607
-116.631541,71,125.4049
-161.152483,241,125.721658
-163.157931,100,125.85681
-157.218961,105,126.004841
-246.711747,116,126.157521
-170.555517,170,126.387941
-189.576741,199,126.654913
-185.318475,107,126.804522
-193.981055,100,128.759905
-160.562159,195,129.03778
-136.949504,70,129.136667
-280.658335,152,129.338298
-161.572048,118,129.504472
-141.760268,126,129.687653
-134.371723,47,129.738277
-129.988961,70,129.838357
-163.114125,101,129.988305
-150.318058,86,130.104416
-138.782464,137,130.287868
-122.765734,90,130.421178
-157.65561,94,130.555204
-177.656085,230,130.870771
-366.526275,158,131.087873
-152.419999,138,131.287784
-138.302717,72,131.388109
-130.557701,70,131.487825
-214.942607,147,133.528154
-333.756842,158,133.738096
-154.86599,187,134.004655
-198.916095,214,134.287845
-194.381176,112,134.438111
-131.59912,85,134.539139
-170.188038,159,134.755086
-236.473019,131,134.937867
-278.034206,256,135.321123
-214.919243,154,135.520992
-151.746828,104,135.671789
-154.78823,171,135.904746
-146.998618,95,136.021005
-161.307356,177,138.069084
-289.576171,175,138.304289
-177.568668,87,138.437777
-144.727922,147,138.637646
-132.169305,75,138.737583
-136.87261,147,138.937851
-168.966944,99,139.071574
-143.984006,82,139.176028
-149.218281,147,139.370853
-182.036664,169,139.590083
-137.540635,99,139.721305
-175.840238,226,140.03749
-258.070644,187,140.27664
-134.684771,97,140.404753
-140.956363,112,140.554972
-140.033988,83,140.670787
-126.177459,94,142.644512
-135.209109,104,142.804223
-147.332317,140,142.988099
-238.019144,248,143.321134
-185.384361,168,143.554397
-150.833524,127,143.737738
-196.129969,254,144.087472
-361.807006,212,144.371016
-140.048685,118,144.537543
-216.791517,158,144.75961
-239.369959,180,145.003922
-206.93064,141,145.203878
-132.78264,96,145.337837
-277.332783,152,147.337347
-206.171485,184,147.587541
-163.381865,221,147.8875
-135.039932,74,147.987277
-139.553942,150,148.188023
-186.667878,199,148.437956
-151.673324,144,148.637887
-131.283564,103,148.77123
-235.381029,179,149.013586
-173.308006,114,149.154185
-157.130569,162,149.370858
-181.118708,167,149.589202
-227.488279,149,149.789326
-142.064511,189,151.885104
-130.617219,92,152.00384
-127.111076,77,152.120347
-156.418015,179,152.354204
-150.329292,171,152.587651
-170.177314,157,152.794477
-287.989317,186,153.037458
-328.864891,190,153.304141
-465.061874,213,153.595182
-160.31793,159,153.803959
-169.028653,131,153.987298
-166.470402,69,154.070491
-181.972838,143,154.27083
-151.191244,225,156.352822
-326.924772,220,156.654911
-243.223321,167,156.887302
-163.998752,137,157.080078
-156.862518,159,157.287258
-161.265693,227,157.603981
-167.655138,190,157.854222
-216.450728,200,158.137176
-224.668705,143,158.337132
-184.170955,173,158.570597
-173.683601,188,158.835843
-210.797464,160,159.054085
-202.704268,231,161.189916
-150.149418,176,161.420736
-170.715809,160,161.62033
-201.210718,165,161.83788
-156.246172,176,162.070693
-150.178964,166,162.287367
-184.206557,240,162.605129
-139.032035,112,162.754047
-159.578523,188,163.005196
-238.286995,179,163.237338
-157.41733,135,163.420388
-350.207942,212,165.495293
-151.051115,178,165.737063
-224.365376,299,166.153812
-175.289634,194,166.420498
-186.649817,130,166.602661
-239.546375,336,167.054134
-156.792439,202,167.337147
-226.011446,276,167.720617
-177.983736,119,167.887297
-196.335141,254,168.220047
-160.200096,169,170.34949
-176.417991,331,170.770571
-207.031537,314,171.187006
-229.825114,381,171.669762
-206.540203,315,172.070696
-179.187208,184,172.303786
-196.16847,287,172.687022
-186.770727,394,175.086781
-191.39185,251,175.403634
-271.034002,252,175.73689
-239.40707,373,176.237544
-198.145537,394,176.753853
-320.014161,376,177.335557
-252.747351,781,180.235254
-172.021787,156,180.436626
-177.250337,187,180.686471
-240.842555,478,181.321421
-318.453496,396,181.831704
-195.268725,1000,185.019919
-255.230366,612,185.819909
-245.63578,1000,189.137772
-282.387485,1000,190.486411
-185.695166,1000,193.643868
-163.846026,1000,194.919426
-195.136448,1000,198.103144
-231.580512,1000,199.419812
-254.82786,1000,202.619373
-144.541506,1000,203.936495
-153.864459,1000,207.119834
-146.377535,1000,208.469693
-190.723673,1000,211.619146
-136.187397,1000,212.953313
-169.573917,1000,216.19484
-202.466114,1000,217.518975
-160.804002,1000,220.786095
-207.376259,1000,222.085576
-173.932105,1000,225.42915
-167.873569,1000,226.95204
-135.798641,1000,228.335417
-163.403091,1000,231.618538
-136.787217,1000,232.9172
-178.490322,1000,236.219099
-183.32107,1000,237.535481
-197.545706,1000,240.751867
-134.083921,1000,242.105118
-196.239259,1000,245.300689
-152.45356,1000,246.634898
-117.068959,1000,249.768407
-148.843641,1000,251.051533
-180.030705,1000,254.219692
-193.592081,1000,255.535047
-163.311793,1000,258.723603
-141.74518,1000,260.068036
-112.013371,1000,263.234538
-190.795342,1000,264.55086
-180.857879,1000,267.701
-110.927852,1000,269.136168
-116.450122,1000,272.268064
-170.904807,1000,273.584991
-180.105421,1000,276.700764
-132.76456,1000,278.001516
-110.275045,1000,281.134137
-161.807677,1000,282.467709
-176.320964,1000,285.600494
-140.531603,1000,287.073971
-133.010385,1000,295.608674
-102.122319,1000,299.862348
-96.299536,1000,306.150809
-98.779419,1000,307.996362
-173.501432,1000,314.104906
-138.184369,1000,318.806555
-93.884911,1000,330.485101
-162.442317,1000,335.553003
-154.816035,1000,340.465254
-94.786645,1000,341.712928
-91.28116,1000,350.536167
-106.734832,1000,355.970272
-102.880886,1000,363.299751
-111.593804,1000,365.380657
-89.292097,1000,369.779858
-148.393443,1000,372.121896
-141.246934,1000,374.151361
-104.519516,1000,378.203141
-99.341528,1000,380.50725
-135.037361,1000,385.015199
-151.225653,1000,387.585038
-106.791915,1000,391.789114
-140.36353,1000,393.502447
-148.433096,1000,397.491332
-75.969247,1000,399.355523
-88.703746,1000,403.283723
-121.428673,1000,405.002935
-115.155635,1000,408.689614
-111.725224,1000,410.327851
-77.548131,1000,414.029634
-150.115055,1000,416.156636
-71.433177,1000,421.10465
-72.474328,1000,423.234889
-103.295598,1000,427.385876
-121.571226,1000,429.623861
-142.918522,1000,434.558527
-129.5291,1000,437.488673
-68.015192,1000,441.932008
-68.766137,1000,444.369268
-66.146884,1000,448.896191
-70.676397,1000,451.192713
-63.959878,1000,456.34197
-84.472005,1000,458.838742
-57.953462,1000,462.472994
-109.312644,1000,464.511497
-83.008464,1000,469.783749
-75.125608,1000,473.064897
-61.311049,1000,476.910653
-87.530321,1000,478.397547
-52.957467,1000,483.291625
-166.558338,1000,485.946263
-51.946917,1000,490.70369
-75.080972,1000,492.874565
-116.344616,1000,500.910593
-70.152818,1000,505.401632
-62.419884,1000,517.454745
-70.22742,1000,521.740984
-62.128091,1000,524.953654
-93.338498,1000,534.254591
-46.554617,1000,539.373987
-102.171251,1000,550.129668
-53.629793,1000,556.044915
-125.086207,1000,567.844738
-71.071359,1000,574.357654
-80.19339,1000,582.880964
-124.768837,1000,584.508806
-93.628279,1000,588.305828
-117.086794,1000,591.019365
-56.893319,1000,596.105026
-101.589277,1000,598.153624
-94.761168,1000,602.381626
-80.970544,1000,604.302873
-94.123453,1000,608.620765
-115.330308,1000,610.630424
-78.03451,1000,614.72903
-52.872548,1000,616.573291
-90.948152,1000,622.017993
-42.078696,1000,623.587732
-43.963405,1000,627.69478
-53.209058,1000,629.841612
-104.843839,1000,634.492852
-36.742404,1000,636.898747
-117.087465,1000,641.381922
-74.521695,1000,643.882694
-40.193833,1000,648.370974
-37.105974,1000,649.943134
-97.582782,1000,653.300538
-35.816621,1000,654.354829
-83.619175,1000,657.817546
-44.035927,1000,660.786494
-87.422529,1000,672.957099
-58.138031,1000,679.09137
-42.193187,1000,691.48736
-89.405885,1000,697.83242
-126.604557,1000,709.867061
-43.883331,1000,714.913774
-39.971761,1000,726.165952
-68.391773,1000,732.863965
-88.375986,1000,744.185088
-125.699708,1000,750.262575
-94.418396,1000,756.768089
-30.680614,1000,768.132276
-68.184992,1000,773.974733
-34.609615,1000,782.328313
-69.96772,1000,783.950143
-89.432407,1000,788.921437
-62.328554,1000,791.401792
-81.491185,1000,795.948325
-96.901063,1000,799.047039
-40.762353,1000,804.199944
-69.400717,1000,806.679775
-35.79153,1000,811.221164
-38.536219,1000,813.100206
-78.019228,1000,817.419791
-112.433663,1000,819.660079
-31.155116,1000,824.00708
-59.704928,1000,826.241501
-43.87281,1000,831.03533
-28.891426,1000,833.341316
-29.806439,1000,838.016582
-84.043078,1000,840.148852
-82.690603,1000,846.029537
-48.431148,1000,848.534631
-99.094698,1000,852.298846
-29.383261,1000,854.026469
-38.873965,1000,857.429726
-87.005846,1000,859.029676
-30.970571,1000,864.114594
-36.028324,1000,865.823866
-39.41053,1000,869.885637
-38.06931,1000,872.198328
-36.897883,1000,876.34236
-40.40585,1000,877.806558
-46.089033,1000,881.384862
-34.162078,1000,883.969102
-35.45126,1000,888.607782
-46.543623,1000,890.668798
-83.440093,1000,894.946925
-91.049536,1000,896.147069
-89.10017,1000,898.806567
-30.456361,1000,899.954669
-56.635039,1000,903.154695
-47.126608,1000,904.797953
-25.789909,1000,906.195374
-24.967159,1000,909.402748
-31.536566,1000,910.715693
-43.582476,1000,913.876366
-69.198655,1000,915.183927
-65.836771,1000,918.342847
-54.325581,1000,919.663633
-43.761798,1000,922.857067
-25.776834,1000,924.174741
-31.911796,1000,927.399977
-54.117626,1000,928.721693
-37.370498,1000,931.890023
-39.223512,1000,933.227658
-35.645744,1000,936.661172
-23.621176,1000,938.154668
-89.719963,1000,941.471529
-93.458488,1000,942.752398
-40.734517,1000,946.000108
-49.451395,1000,947.446642
-60.476575,1000,950.590253
-62.892407,1000,951.865512
-54.323423,1000,955.003063
-74.107568,1000,956.327338
-48.507384,1000,959.636171
-21.230496,1000,960.980144
-58.34072,1000,964.096095
-21.783761,1000,965.41543
-70.783304,1000,968.604708
-49.076549,1000,969.949205
-19.782585,1000,973.425206
-28.539609,1000,974.553898
-59.62345,1000,979.008681
-32.107645,1000,980.308797
-60.919178,1000,985.606923
-67.039086,1000,987.733365
-83.488305,1000,992.737106
-25.814012,1000,995.058721
-24.046815,1000,998.545127
-37.618618,1000,1000.079832
-536.890779,938,1003.078052
-25.452889,1000,1004.173736
-48.372502,1000,1006.064986
-45.012562,1000,1009.33988
-61.947118,1000,1011.385466
-32.351405,1000,1014.606142
-60.353394,1000,1015.868577
-28.076141,1000,1019.233046
-65.210397,1000,1020.568675
-21.654155,1000,1023.859749
-37.920509,1000,1025.178754
-30.171056,1000,1028.452584
-31.673894,1000,1029.80484
-27.435986,1000,1033.004993
-55.752416,1000,1034.313129
-39.445261,1000,1037.491003
-38.276515,1000,1038.78049
-48.541088,1000,1042.157386
-34.187338,1000,1043.472079
-26.362618,1000,1046.61603
-89.09028,1000,1047.975912
-41.616539,1000,1051.173083
-46.0072,1000,1052.506533
-83.61543,1000,1055.757042
-41.934005,1000,1056.988077
-59.033722,1000,1062.923392
-29.85629,1000,1065.67296
-29.455299,1000,1071.213215
-73.28793,1000,1073.52878
-40.547713,1000,1078.646035
-43.313558,1000,1080.946423
-22.257498,1000,1084.530046
-24.823489,1000,1086.771752
-44.757702,1000,1091.000454
-72.005349,1000,1092.59675
-94.60374,1000,1097.428006
-47.058288,1000,1100.315863
-31.282821,1000,1104.064529
-38.166877,1000,1105.285576
-28.835384,1000,1108.685864
-43.108802,1000,1109.945651
-78.636431,1000,1113.799736
-28.198139,1000,1115.88401
-38.496287,1000,1117.850867
-27.417862,1000,1121.983071
-31.935604,1000,1124.036923
-62.676654,1000,1128.056344
-101.373311,1000,1129.638997
-32.080149,1000,1133.815983
-116.390143,1000,1135.97672
-21.659466,1000,1140.538487
-93.574435,1000,1142.339769
-84.446657,1000,1147.373917
-26.124476,1000,1149.12192
-60.169496,1000,1153.108301
-53.328255,1000,1155.136829
-59.032304,1000,1159.627404
-79.876677,1000,1161.980652
-20.957596,1000,1166.305884
-21.083164,1000,1168.845872
-33.250558,1000,1172.971924
-27.204904,1000,1175.18616
-30.02313,1000,1179.179451
-49.919957,1000,1181.860703
-30.090594,1000,1186.421812
-31.965518,1000,1188.080281
-34.236489,1000,1192.363952
-19.544958,1000,1194.522713
