#{"t_start": 1786565778.55466, "env_id": "None"}
r,l,t
-119.093082,31,11.460923
-85.66245,44,11.521634
-92.265138,55,11.605251
-100.40615,37,11.655299
-111.623171,35,11.704881
-111.405051,31,11.75523
-112.753447,31,11.804759
-117.336896,31,11.854621
-114.330572,31,11.905261
-112.886449,31,11.982059
-103.538462,38,12.038864
-116.766529,31,12.071812
-117.122947,31,12.125086
-107.068272,34,12.172307
-106.35922,32,12.205025
-78.226287,81,12.371691
-110.330036,32,12.438916
-118.944896,31,12.488267
-106.622964,35,12.538374
-92.335859,44,12.621586
-94.978831,39,12.671497
-112.896796,31,12.737807
-111.994614,31,12.791671
-112.93663,22,12.838323
-73.026021,70,12.988551
-106.685034,31,13.038831
-108.03488,32,13.1048
-114.161183,33,13.171458
-92.66279,52,13.255286
-118.036633,31,13.329931
-95.874212,46,13.413397
-100.994344,31,13.468321
-115.165178,31,13.524825
-118.649267,31,13.583548
-105.10042,39,13.658795
-113.231612,31,13.717415
-115.400259,31,13.773128
-110.69678,35,13.838594
-84.315628,51,13.921588
-109.667797,31,13.977407
-118.944599,31,14.037359
-120.123721,31,14.089778
-96.927513,51,14.171969
-112.83936,31,14.239464
-104.024116,31,14.289715
-103.612507,34,14.338258
-115.741433,31,14.371965
-90.199712,48,14.438248
-107.596419,34,14.504954
-115.43309,31,14.555582
-114.318976,31,14.621756
-111.421688,31,14.671679
-73.452075,60,14.790423
-113.025503,31,14.838192
-90.962184,54,14.954904
-116.393956,31,17.521126
-115.729145,31,17.594558
-64.998364,65,17.721268
-114.181547,31,17.77138
-113.01648,18,17.82155
-120.416807,31,17.871259
-98.672558,52,17.955147
-113.490407,31,18.005185
-100.605622,52,18.087675
-118.608889,31,18.140715
-101.748622,46,18.220294
-120.172547,31,18.254693
-97.186359,43,18.321292
-108.06857,35,18.371783
-113.135435,31,18.421813
-110.089734,31,18.471139
-118.627191,31,18.505108
-117.371999,31,18.554848
-88.824466,49,18.638914
-97.723205,39,18.688624
-124.08947,31,18.738378
-122.167626,28,18.771857
-109.583422,31,18.821899
-124.26326,31,18.87186
-103.720527,42,18.938762
-105.994547,42,18.998206
-116.945592,31,19.038456
-84.710489,73,19.154017
-116.656601,30,19.198882
-125.29962,31,19.238513
-102.004769,38,19.304395
-120.115865,31,19.338472
-120.668837,31,19.387997
-108.123792,31,19.437958
-109.248589,31,19.488048
-108.122362,31,19.538009
-93.059637,51,19.621359
-116.662364,31,19.671563
-109.893269,31,19.721784
-115.359384,31,19.77188
-99.873404,40,19.838104
-91.899797,55,19.921234
-85.447036,72,20.021528
-113.181453,31,20.071097
-103.201423,46,20.121891
-119.221755,31,20.171541
-120.327285,31,20.237995
-104.356386,47,20.321333
-114.819502,31,20.354666
-123.898665,31,20.404715
-113.824457,31,20.438261
-119.151322,31,20.488405
-121.36934,31,20.538353
-97.744486,31,20.588859
-117.850663,31,20.638337
-80.047022,44,20.704627
-79.887398,62,22.957708
-70.770555,76,23.104311
-85.156653,72,23.299799
-101.832834,39,23.371538
-108.305653,36,23.431332
-115.771872,31,23.471514
-117.270946,31,23.505759
-113.729937,31,23.53792
-79.506781,65,23.622211
-111.647257,31,23.654817
-116.018487,31,23.706295
-87.195812,42,23.7547
-106.44314,34,23.80501
-99.972472,50,23.854669
-113.698156,31,23.906873
-86.665945,64,23.988436
-112.378327,31,24.021228
-116.902329,31,24.070771
-109.561987,31,24.107697
-93.646142,34,24.154597
-103.349369,31,24.188841
-123.057581,31,24.237738
-104.076278,38,24.289148
-109.770393,31,24.321422
-63.246339,86,24.438099
-98.312779,55,24.508147
-85.461101,45,24.588163
-112.045181,31,24.621587
-86.164182,39,24.680962
-118.291045,31,24.721436
-107.610241,31,24.754547
-111.061216,31,24.787994
-110.922064,31,24.838229
-112.629162,31,24.871701
-104.881831,31,24.908712
-75.496075,55,24.988087
-117.883814,31,25.021706
-87.144847,31,25.054476
-117.662854,31,25.109264
-126.911563,31,25.151633
-108.857081,31,25.188671
-111.580699,31,25.227594
-105.291814,31,25.271953
-117.370104,31,25.309965
-104.040303,31,25.354818
-106.850495,31,25.388296
-60.641644,73,25.491502
-89.334725,56,25.555693
-48.075966,96,25.704159
-100.341744,51,28.225688
-83.124941,58,28.350175
-94.056036,51,28.454745
-113.790952,31,28.504486
-82.232287,49,28.571531
