#{"t_start": 1785956547.330189, "env_id": "None"}
r,l,t
-260.385454,62,13.307424
-258.412524,56,13.385934
-256.825751,77,13.494453
-260.71999,61,13.603041
-262.042281,64,13.687579
-257.869155,59,13.771571
-257.651705,62,13.863081
-259.929603,71,13.983299
-262.879707,78,14.136825
-261.498502,66,14.269352
-261.039093,62,14.395159
-261.032642,59,14.50268
-258.452496,57,14.608267
-261.468212,69,14.721823
-262.299719,59,14.81634
-262.911289,67,14.921857
-262.477643,61,15.033391
-262.35669,62,15.134945
-257.497673,57,15.227463
-262.954933,70,15.342971
-260.835294,68,15.454486
-262.020105,61,15.550006
-262.434883,60,15.667527
-261.379062,62,15.77008
-261.046611,55,15.890159
-259.616501,68,16.016719
-260.873377,62,16.181813
-258.791851,66,16.512522
-258.665141,60,16.846688
-258.207623,71,17.08929
-256.291464,60,17.218799
-260.735984,55,17.307309
-258.514713,70,20.35808
-262.783975,71,20.489947
-262.634495,58,20.572237
-263.020855,68,20.663596
-263.75581,68,20.766116
-261.160757,60,20.859667
-260.659893,64,20.946417
-257.068899,62,21.033171
-258.850466,54,21.107851
-261.579639,66,21.195377
-259.105712,61,21.303103
-257.577109,64,21.402598
-260.729159,57,21.485631
-260.26556,56,21.594108
-263.165404,67,21.710682
-262.524484,69,21.7992
-262.555115,60,21.883068
-263.691787,71,21.986348
-258.146479,71,22.080592
-262.294999,60,22.176202
-259.118236,60,22.356628
-256.833346,68,22.50776
-263.486304,67,22.603493
-262.117618,55,22.672537
-262.398176,67,22.758934
-260.981463,68,22.852502
-262.882449,63,22.939024
-263.357764,72,23.035985
-260.611294,67,23.132111
-261.554492,66,23.223668
-264.064773,71,23.327919
-263.474779,68,23.431117
-262.04528,63,25.750385
-261.252809,65,25.89697
-257.591003,66,26.003553
-260.854629,59,26.09609
-259.761338,63,26.195673
-261.163945,66,26.298231
-263.37563,68,26.407808
-258.552166,57,26.495344
-262.479811,67,26.600884
-261.691426,59,26.699481
-261.445377,60,26.806072
-263.69775,70,26.929621
-257.804925,61,27.025164
-261.770652,69,27.133702
-258.52089,54,27.214237
-261.219282,67,27.321778
-263.851646,69,27.432315
-262.286023,75,27.555391
-263.138159,71,27.653913
-258.311528,75,27.770813
-259.480983,62,27.867786
-262.335766,63,27.989369
-259.204212,62,28.09247
-258.942929,65,28.184636
-260.871897,60,28.269186
-260.449098,65,28.359262
-258.557165,67,28.451796
-262.064599,59,28.530325
-261.828573,63,28.620896
-261.652819,60,28.704418
-260.115221,61,28.799525
-261.571397,65,30.994764
-261.201679,59,31.142782
-262.605447,69,31.299142
-261.115609,61,31.503338
-263.215083,69,31.680017
-262.071999,62,31.787247
-256.722705,61,31.872725
-260.496318,66,31.9663
-256.685572,61,32.054141
-263.413429,69,32.154822
-261.446552,59,32.246342
-262.627466,60,32.341928
-260.828778,70,32.484621
-261.734659,63,32.594464
-259.587487,65,32.775198
-262.580861,66,32.886729
-262.345924,64,32.995755
-260.898412,64,33.134378
-257.795589,60,33.243898
-261.935883,64,33.345081
-262.173628,77,33.534289
-259.139222,60,33.645055
-262.342127,58,33.77292
-259.957354,63,33.885432
-262.403119,61,33.992053
-259.883816,76,34.136182
-263.186072,66,34.249819
-261.765172,71,34.379582
-261.268791,65,34.518842
-260.406465,62,34.638466
-263.555552,64,34.763112
-262.704502,61,34.854848
-262.97498,67,37.04654
-263.516604,66,37.201188
-263.319358,67,37.303357
-259.270089,67,37.396362
-261.36335,68,37.487788
-260.098435,68,37.581307
-259.260043,62,37.67555
-263.271241,66,37.776041
-263.536809,70,37.901329
-263.000378,69,38.031376
-261.251198,75,38.149536
-256.860686,66,38.25179
-259.327951,71,38.358093
-261.27096,66,38.459651
-262.046638,65,38.563872
-262.489107,64,38.664028
-260.480351,80,38.785697
-262.782413,60,38.869502
-258.3434,74,38.982982
-263.781385,67,39.084732
-263.042348,64,39.183518
-262.759925,63,39.272061
-261.553353,63,39.358529
-262.315452,56,39.44259
-257.649382,79,39.575606
-264.211859,79,39.690182
-263.1029,65,39.78266
-263.399907,70,39.879182
-257.82546,58,39.969596
-263.192429,68,40.081046
-262.942407,67,40.187574
-260.117057,65,42.417376
-259.807129,60,42.53594
-262.095604,59,42.631461
-259.218382,62,42.729008
-262.375889,64,42.825531
-261.938958,54,42.908053
-263.169487,68,43.078617
-262.604594,71,43.205696
-262.250854,62,43.3083
-260.296041,59,43.405784
-262.191046,58,43.496792
-262.164358,69,43.606826
-263.859261,70,43.722237
-259.112257,67,43.829757
-262.113209,76,43.949106
-258.517814,69,44.057504
-258.431908,67,44.162338
-262.200077,71,44.275811
-258.497604,71,44.376326
-262.601389,60,44.462895
-260.792566,64,44.549793
-263.394361,69,44.710964
-261.89883,59,44.823002
-263.958412,80,44.946639
-262.965947,64,45.048164
-262.340466,61,45.146702
-257.878767,68,45.259638
-264.996589,76,45.426696
-261.410907,57,45.516221
