episode,step,ankle_eversion_deg,ankle_eversion_action,ankle_flexion_deg,ankle_flexion_action,hip_abduction_deg,hip_abduction_action,hip_flexion_deg,hip_flexion_action,reward,cum_reward,com_y,target_y,h,xcom_y,failed
1,20,-1.2096290438212167,1.0,1.1585721323901648,-0.010358914732933044,2.9936979848686813,-0.08272988349199295,-4.42578592754991,0.2019399106502533,0.6789467334747314,7.35642453469336,0.008950395900597406,0.013428174553720314,0.8507407115625697,0.0232872252822202,False
1,21,-1.1480569013788477,1.0,1.0307173090244506,0.01868724822998047,2.5997554518681674,-0.07923242449760437,-3.9116677316318182,0.19252356886863708,0.702864408493042,8.059288943186402,0.009345657934191995,0.013428174553720314,0.8639161126823893,0.022087662593280342,False
1,22,-1.0792938931499882,1.0,0.900209545758235,0.04076816141605377,2.1878015484693663,-0.061958856880664825,-3.3849958693779003,0.17951419949531555,0.724009096622467,8.78329803980887,0.009693098334954655,0.013428174553720314,0.875497459374478,0.020893483975367805,False
1,23,-1.005187135843343,1.0,0.7697350261473518,0.06149108707904816,1.7652637785037075,-0.044467054307460785,-2.8562931803522464,0.1650334596633911,0.7424179911613464,9.525716030970216,0.009995969681542422,0.013428174553720314,0.8855931709274036,0.019759589208137186,False
1,24,-0.9276822579127998,1.0,0.6417759401324603,0.08047562092542648,1.3399489319147828,-0.0230189710855484,-2.3353255712616985,0.14942878484725952,0.7582681179046631,10.283984148874879,0.010257088852238501,0.013428174553720314,0.8942971432839396,0.018674749560322952,False
1,25,-0.8487669933935844,1.0,0.5185400606883575,0.09875410795211792,0.9198284502132622,-7.098540663719177e-05,-1.8307855094892234,0.1333639919757843,0.7716922760009766,11.055676424875855,0.010479327923423681,0.013428174553720314,0.9017051123234456,0.017643616521345308,False
1,26,-0.7703235699013411,1.0,0.40192716672312445,0.11596840620040894,0.5124512912898982,0.023648306727409363,-1.3501357186910885,0.11726640909910202,0.7828348278999329,11.838511252775788,0.010665221378314441,0.013428174553720314,0.9079015608198042,0.016657841632708937,False
1,27,-0.6939948130459231,1.0,0.29349536629376477,0.13134992122650146,0.12440952729667781,0.047174304723739624,-0.8994669277989006,0.10141768306493759,0.7918347716331482,12.630346024408937,0.010816890170825063,0.013428174553720314,0.912957187236825,0.015706214964389308,False
1,28,-0.6211128918802913,1.0,0.194445279174092,0.14380885660648346,-0.23894393139992967,0.06993307918310165,-0.48344331693949893,0.0858977809548378,0.7988203167915344,13.429166341200471,0.010935971155837694,0.013428174553720314,0.9169265534039127,0.014774767541214956,False
1,29,-0.5526803305978223,0.8809016942977905,0.10563548431451227,0.1522931158542633,-0.5735692468110669,0.09155844897031784,-0.10538447142154173,0.07062151283025742,0.815245509147644,14.244411850348115,0.011026059418470914,0.013428174553720314,0.9199294954916867,0.013930221631477776,False
1,30,-0.491623337112313,0.7020847797393799,0.027630620166338514,0.1641155332326889,-0.8686617163958464,0.07700894773006439,0.23251652473657947,0.059636153280735016,0.8336406350135803,15.078052485361695,0.011096638445076665,0.013428174553720314,0.9222821297118784,0.013371884255218952,False
1,31,-0.43810059610034274,0.5433639287948608,-0.03968625491621714,0.16695815324783325,-1.125731565422162,0.05914916843175888,0.5309051537402022,0.05269526690244675,0.8471165299415588,15.925169015303254,0.011154612676045953,0.013428174553720314,0.9242146040775213,0.013023519523485296,False
1,32,-0.3908136186956306,0.4128752648830414,-0.09743618099709386,0.16107426583766937,-1.352260150612621,0.046263739466667175,0.7944317920582372,0.047698862850666046,0.8565973043441772,16.78176631964743,0.011205485004391547,0.013428174553720314,0.9259103483557077,0.012845448850408421,False
1,33,-0.34875062662127654,0.31046605110168457,-0.1472796531401989,0.15011045336723328,-1.5542032713907419,0.03499913960695267,1.0297841547399977,0.04341850429773331,0.8634424209594727,17.645208740606904,0.011253908845189706,0.013428174553720314,0.9275244763823131,0.012814941154439916,False
1,34,-0.31095447003824606,0.23548506200313568,-0.1908909111827472,0.1353103667497635,-1.7369235290615856,0.02742854505777359,1.243590928966627,0.039194680750370026,0.86869877576828,18.513907516375184,0.011303196184621176,0.013428174553720314,0.9291673876966954,0.012892064973658465,False
1,35,-0.27660678613497247,0.18443866074085236,-0.22973130519633486,0.11830398440361023,-1.9048543297482305,0.02213861048221588,1.4415302024355947,0.034924186766147614,0.8731600642204285,19.387067580595613,0.011355611228446985,0.013428174553720314,0.9309145558242223,0.013045307368906061,False
1,36,-0.2449476887458935,0.1539015918970108,-0.26500302896894273,0.09977015852928162,-2.0618671820744003,0.019801512360572815,1.628171009605003,0.030539460480213165,0.8773053288459778,20.26437290944159,0.011412400573501884,0.013428174553720314,0.932807533992719,0.0132431104261418,False
1,37,-0.21534537974817453,0.1397365778684616,-0.29766966634414377,0.08058755099773407,-2.2110311652653443,0.019414789974689484,1.8070757526309995,0.02605176717042923,0.8814002275466919,21.145773136988282,0.011474075232847892,0.013428174553720314,0.9348633559709193,0.013462272251387127,False
1,38,-0.18725216532600625,0.13834227621555328,-0.32848615282677857,0.06115570664405823,-2.354845283994903,0.021136149764060974,1.9809395105651835,0.021409668028354645,0.8855520486831665,22.03132518567145,0.01154052877930353,0.013428174553720314,0.9370784741861071,0.013682782086179856,False
1,39,-0.16024080642938718,0.14613883197307587,-0.35802558560803244,0.0419892817735672,-2.495137608882769,0.024181701242923737,2.1517098580095637,0.01660747081041336,0.8897860646247864,22.921111250296235,0.011611258821244728,0.013428174553720314,0.9394361422508138,0.013891372890780303,False
1,40,-0.13396845745709618,0.1602131575345993,-0.3867025501387662,0.02330803871154785,-2.6332597944221585,0.028539150953292847,2.320691758426983,0.011616893112659454,0.8940799832344055,23.81519123353064,0.011685474641751774,0.013428174553720314,0.941910002934382,0.014077959247669662,False
1,41,-0.10819363792028151,0.1779458075761795,-0.4147957696527057,0.005415931344032288,-2.7700569669307353,0.033617518842220306,2.488645676104383,0.006456680595874786,0.8984014987945557,24.713592732325196,0.011762254220410946,0.013428174553720314,0.944469322223021,0.014237386324804892,False
1,42,-0.0827456185872537,0.19736681878566742,-0.44247046290558667,-0.011571481823921204,-2.906028072223805,0.03937047719955444,2.6558843750273735,0.0011377707123756409,0.9027145504951477,25.616307282820344,0.01184061623497442,0.013428174553720314,0.9470813893751369,0.014366761095341808,False
1,43,-0.05753048282281092,0.2168608158826828,-0.4698004763043602,-0.027476176619529724,-3.041328150612665,0.04537223279476166,2.8223663848482885,-0.004291646182537079,0.9069934487342834,26.523300731554627,0.011919616228849362,0.013428174553720314,0.9497147225043017,0.01446632753544282,False
1,44,-0.0325043918022224,0.23536033928394318,-0.496789690163379,-0.042251214385032654,-3.1758998872537227,0.051595546305179596,2.9877866057032363,-0.009791068732738495,0.9112153649330139,27.43451609648764,0.011998378886852144,0.013428174553720314,0.9523401444377277,0.014537439231471515,False
1,45,-0.00767368636591022,0.2520926892757416,-0.5233919591350753,-0.055804505944252014,-3.30948837979934,0.05775570124387741,3.1516593024819413,-0.015298478305339813,0.9153664708137512,28.349882567301393,0.012076144787549703,0.013428174553720314,0.9549323411276464,0.014583072811967121,False
1,46,0.016927196092863514,0.26668137311935425,-0.549528773045138,-0.0681406706571579,-3.4417425732091833,0.063855841755867,3.3133918714653663,-0.020762823522090912,0.9194322824478149,29.269314849749207,0.012152271851790096,0.013428174553720314,0.9574699099356594,0.01460636894381873,False
1,47,0.04123789496192273,0.278939813375473,-0.5751045293353044,-0.0792345255613327,-3.572230097630789,0.06972292065620422,3.4723476416191237,-0.026125364005565643,0.9234029650688171,30.192717814818025,0.012226248408230854,0.013428174553720314,0.9599357951503513,0.014611019893261116,False
1,48,0.06518870741258553,0.28891533613204956,-0.60001873086854,-0.08913134038448334,-3.700508353440653,0.07538900524377823,3.6278960866511456,-0.03134381026029587,0.9272660613059998,31.119983876124024,0.012297677234807246,0.013428174553720314,0.9623167560362311,0.014600317922941544,False
1,49,0.08870197463440549,0.2967366874217987,-0.6241751161646045,-0.09785260260105133,-3.8261302895679603,0.08075688034296036,3.779449579433739,-0.03637444227933884,0.9310121536254883,32.05099602974951,0.01236627124538967,0.013428174553720314,0.9646032230556452,0.014577526382844298,False
1,50,0.11170326012859703,0.3026406466960907,-0.6474880533241982,-0.10546909272670746,-3.948689021742988,0.08587542176246643,3.9264889503419216,-0.04119112342596054,0.9346300959587097,32.98562612570822,0.012431831810337962,0.013428174553720314,0.9667885752205883,0.01454529820230726,False
1,51,0.13412094150753556,0.30686476826667786,-0.6698863012884485,-0.11203183233737946,-4.067813512921621,0.0906919315457344,4.068577641111604,-0.04577010124921799,0.9381120204925537,33.923738146200776,0.012494238835148394,0.013428174553720314,0.968868809380936,0.014506045012591617,False
1,52,0.15589300341019727,0.3096756935119629,-0.6913146686621959,-0.11762331426143646,-4.1831935918075605,0.09525943547487259,4.2053672793178025,-0.05010097473859787,0.9414494633674622,34.86518760956824,0.012553430853323902,0.013428174553720314,0.9708418766534529,0.014461595329719704,False
1,53,0.17696499881338298,0.31129854917526245,-0.7117341966355679,-0.1223052591085434,-4.294568348208077,0.09954871982336044,4.336596834518172,-0.054175518453121185,0.9446377754211426,35.80982538498938,0.01260939625857863,0.013428174553720314,0.9727073901619439,0.014413544883778799,False
1,54,0.19729365873615493,0.31195366382598877,-0.7311211602401251,-0.12616156041622162,-4.401738111900619,0.10360432416200638,4.462087070650895,-0.05799492448568344,0.9476725459098816,36.75749793089926,0.012662158289427402,0.013428174553720314,0.9744661245235696,0.014363040200052751,False
1,55,0.21684439820113183,0.31181150674819946,-0.749465538032166,-0.1292567402124405,-4.504551470512551,0.10740970820188522,4.581732592731132,-0.061561219394207,0.9505526423454285,37.70805057324469,0.012711769080977597,0.013428174553720314,0.9761198175752428,0.014311064948898024,False
1,56,0.2355929483022682,0.31102532148361206,-0.7667690561601714,-0.13166789710521698,-4.6029097778087396,0.11100070923566818,4.695492317562404,-0.06488209217786789,1000.0,1037.7080505732447,0.012758300002564709,0.013428174553720314,0.9776708482948132,0.014258310550662966,False
2,1,-0.05138604934186257,1.0,-0.057222358211884136,0.36452585458755493,-0.05614967313297234,-1.0,-0.03958066568537688,1.0,-0.9483806490898132,-0.9483806490898132,0.0009572028630278408,-0.028905074778407338,0.004590745285493969,-0.0014352624423512378,False
2,2,0.07962924112823712,1.0,-0.2132942671802811,0.042883142828941345,-0.5832722469427796,-1.0,0.6091952456876613,1.0,-0.9218665957450867,-1.8702472448349,0.000624502924495969,-0.028905074778407338,0.015680743236556438,-0.010100696579991802,False
2,3,0.3536421801522822,1.0,-0.5496397542335646,-0.20209695398807526,-1.6869887508893053,-1.0,2.0029590198588094,1.0,-0.8913818597793579,-2.761629104614258,8.392016802786111e-05,-0.028905074778407338,0.03370016845216006,-0.017342767487494398,False
2,4,0.7395573198006611,1.0,-1.0373854529934532,0.15663199126720428,-3.244295527505551,-0.28332972526550293,4.018331058288716,0.878016471862793,-0.7926983833312988,-3.5543274879455566,-0.000589870584174741,-0.028905074778407338,0.056159860192246835,-0.022310765013974897,False
2,5,1.1317226445122952,1.0,-1.6131976227351001,0.7652382254600525,-4.829633678837401,0.12372825294733047,6.400777259679129,0.629016637802124,-0.7589811086654663,-4.313308596611023,-0.001252523076410133,-0.028905074778407338,0.07824827660009315,-0.02261435504046916,False
2,6,1.461187332912059,1.0,-2.190754277447792,1.0,-6.164753978468397,0.12109052389860153,8.80941786733025,0.37278175354003906,-0.7302910685539246,-5.0435996651649475,-0.0018615818836523212,-0.028905074778407338,0.09855023684149944,-0.02149572202345296,False
2,7,1.7346039521893282,1.0,-2.7096281779036824,1.0,-7.275221273198419,0.09564346820116043,11.004096147542192,0.202620267868042,-0.6899157762527466,-5.733515441417694,-0.0024483141521474236,-0.028905074778407338,0.11810797912466953,-0.02136271691128055,False
2,8,1.974550694560231,1.0,-3.1493883431608065,1.0,-8.249295359984966,0.11232315748929977,12.901354366659223,0.10850650817155838,-0.6531848311424255,-6.38670027256012,-0.0030389859549930028,-0.028905074778407338,0.13779703921952213,-0.022080386909707695,False
2,9,2.1937276217318025,1.0,-3.5123691356166606,1.0,-9.13468978205336,0.1365858018398285,14.509378545249898,0.04688311368227005,-0.6165496110916138,-7.003249883651733,-0.0036466257208042007,-0.028905074778407338,0.1580516980798954,-0.02323502042849065,False
2,10,2.398528493215754,1.0,-3.8075748345928937,1.0,-9.95393826613084,0.16055917739868164,15.86390194122087,-0.016154520213603973,-0.5788475871086121,-7.5820974707603455,-0.004279315420641901,-0.028905074778407338,0.17914135474115211,-0.024675241206314286,False
2,11,2.593218038961944,1.0,-4.042052071265807,1.0,-10.72125556233001,0.18359991908073425,16.992775777604777,-0.09611140936613083,-0.5398480296134949,-8.12194550037384,-0.004943396396212593,-0.028905074778407338,0.2012773872601752,-0.02635127816968107,False
2,12,2.7815605996005757,1.0,-4.218077234291516,1.0,-11.448661701225172,0.20736289024353027,17.904198512243113,-0.1854562759399414,-0.4995010495185852,-8.621446549892426,-0.00564455165172529,-0.028905074778407338,0.22464922911059837,-0.028247591592694125,False
2,13,2.9669028925909915,1.0,-4.334746843608776,1.0,-12.146165387655401,0.23559695482254028,18.593227012954504,-0.2561415433883667,-0.4571273624897003,-9.078573912382126,-0.0063872142827864345,-0.028905074778407338,0.2494046501459699,-0.030328321449223497,False
2,14,3.1509575537490107,1.0,-4.39243364736895,1.0,-12.817308703506768,0.2712070643901825,19.06046943454041,-0.284335196018219,-0.41164669394493103,-9.490220606327057,-0.007172963190813774,-0.028905074778407338,0.2755962804135479,-0.0325030363979638,False
2,15,3.3326253021903627,1.0,-4.396445734421232,1.0,-13.455173444816301,0.3104798197746277,19.327620969659915,-0.2727434039115906,-0.36284294724464417,-9.853063553571701,-0.00800001453913646,-0.028905074778407338,0.30316465869097076,-0.03466154850382235,False
2,16,3.5086675064602235,1.0,-4.356668507944271,1.0,-14.045587760855431,0.34923723340034485,19.436037636661826,-0.241148442029953,-0.3114134669303894,-10.16447702050209,-0.008864949545989726,-0.028905074778407338,0.33199582558607954,-0.03674773349795643,False
2,17,3.6754199654118973,1.0,-4.28444171901692,0.9305431842803955,-14.573898576709786,0.3891931474208832,19.433488799884728,-0.2101149559020996,-0.2515130043029785,-10.415990024805069,-0.009764466524809773,-0.028905074778407338,0.36197972488008123,-0.03876206447475619,False
2,18,3.8294357212461074,1.0,-4.191063816954509,0.8257894515991211,-15.027143481412503,0.4342281222343445,19.366492184270527,-0.1968083679676056,-0.18801814317703247,-10.604008167982101,-0.010695785380874711,-0.028905074778407338,0.3930236867489124,-0.04071857581980625,False
2,19,3.9679594406109446,0.8748855590820312,-4.085023043473895,0.7488201260566711,-15.395023344140668,0.4821318984031677,19.268799631821192,-0.20750606060028076,-0.11508563160896301,-10.719093799591064,-0.01165503615699738,-0.028905074778407338,0.42499871261966793,-0.04257826383822152,False
2,20,4.087664362926941,0.49424269795417786,-3.969844409165519,0.6760087609291077,-15.66486733162796,0.5076321959495544,19.153763805808854,-0.23543569445610046,-0.027256716042757034,-10.746350515633821,-0.012629449552033389,-0.028905074778407338,0.45747915912086834,-0.044041472372726806,False
2,21,4.184121334740196,0.11680750548839569,-3.845645681678342,0.5992861986160278,-15.82149143639713,0.49513763189315796,19.020765326426282,-0.2723461389541626,0.046965595334768295,-10.699384920299053,-0.013597936080402507,-0.028905074778407338,0.489762043399839,-0.044818895362823546,False
2,22,4.256855257600585,-0.23759867250919342,-3.710073915742352,0.5075533390045166,-15.867175729402259,0.486843466758728,18.858378421300966,-0.3153263330459595,0.10585922747850418,-10.593525692820549,-0.014544820916762841,-0.028905074778407338,0.5213248712785168,-0.04506940959734043,False
2,23,4.306093850980837,-0.5660613775253296,-3.560199158173436,0.40510302782058716,-15.806967852666274,0.4736747741699219,18.652353237205734,-0.35702580213546753,0.15117491781711578,-10.442350775003433,-0.015454964485551882,-0.028905074778407338,0.5516629902381515,-0.044795130269964324,False
2,24,4.332060873321439,-0.8622370362281799,-3.3936445358966423,0.29847055673599243,-15.645924963382164,0.4555182158946991,18.390408737299065,-0.3931993842124939,0.18485324084758759,-10.257497534155846,-0.016314828901621545,-0.028905074778407338,0.5803251374404735,-0.0440341529563615,False
2,25,4.335201769498191,-1.0,-3.209031704615492,0.19383588433265686,-15.390202928792057,0.431191623210907,18.064224558523787,-0.4211784303188324,0.22255507111549377,-10.034942463040352,-0.017115067522644724,-0.028905074778407338,0.6069997581412462,-0.04291224349912172,False
2,26,4.3182683044613075,-1.0,-3.0056850411626908,0.0871027410030365,-15.054607179924421,0.4142310619354248,17.668238161133505,-0.4407110810279846,0.2684149742126465,-9.766527488827705,-0.0178564914581016,-0.028905074778407338,0.6317138893231421,-0.0417576669745969,False
2,27,4.285075690054189,-1.0,-2.7840341573699376,-0.02115747332572937,-14.656952536740992,0.40637537837028503,17.201462072726734,-0.4528181552886963,0.30982351303100586,-9.4567039757967,-0.01854432726418616,-0.028905074778407338,0.6546417495259607,-0.0407179900521651,False
2,28,4.237728968442037,-1.0,-2.5459895220229756,-0.12371952831745148,-14.207572590546674,0.39692485332489014,16.669256840783245,-0.4593431055545807,0.3473786413669586,-9.109325334429741,-0.01918126217081472,-0.028905074778407338,0.6758729130802461,-0.03971404007004841,False
2,29,4.177516725912884,-1.0,-2.2941588238580057,-0.22121377289295197,-13.713371251139515,0.3835890293121338,16.080101950602064,-0.46196281909942627,0.3813963532447815,-8.72792898118496,-0.019769585278786757,-0.028905074778407338,0.6954836833459805,-0.03873527169864136,False
2,30,4.105776686948449,-1.0,-2.0313232231193976,-0.3159327507019043,-13.181338986909514,0.3660735487937927,15.44337646822303,-0.461844801902771,0.4120418131351471,-8.315887168049812,-0.020311708082681342,-0.028905074778407338,0.7135544434758001,-0.037788042022985704,False
2,31,4.024087410240485,-1.0,-1.7602828382309172,-0.40992629528045654,-12.619269528158274,0.3450256586074829,14.768663235344292,-0.4597438871860504,0.4393881559371948,-7.8764990121126175,-0.020810249825805767,-0.028905074778407338,0.7301725015799476,-0.03688166745190889,False
2,32,3.934240025167637,-1.0,-1.4838325781780777,-0.5043352842330933,-12.03558602135297,0.3216531574726105,14.065605381813073,-0.4561501741409302,0.46347784996032715,-7.41302116215229,-0.021267945381502524,-0.028905074778407338,0.7454290201031728,-0.03602261040737194,False
2,33,3.8381138823054215,-1.0,-1.2047673676416593,-0.5993219017982483,-11.438790899912897,0.2972903847694397,13.343903509509742,-0.45142269134521484,0.4843771159648895,-6.928644046187401,-0.02168748544075547,-0.028905074778407338,0.7594136887449378,-0.035212137280092703,False
2,34,3.737531718893318,-1.0,-0.9258657046120207,-0.6943519711494446,-10.836854946377278,0.27296096086502075,12.613239801710026,-0.4458754062652588,0.5022059679031372,-6.426438078284264,-0.02207137244449676,-0.028905074778407338,0.7722099222029808,-0.03444668192148054,False
2,35,3.634153886519953,-1.0,-0.6498357992734876,-0.7885724306106567,-10.23679401615215,0.24913576245307922,11.883057438287313,-0.43979501724243164,0.5171396136283875,-5.909298464655876,-0.02242184746752341,-0.028905074778407338,0.7838924229705357,-0.0337200597842674,False
2,36,3.5294412742762002,-1.0,-0.37923720835041275,-0.8811030387878418,-9.644553270258038,0.22578969597816467,11.16224275566054,-0.43342146277427673,0.5293905138969421,-5.379907950758934,-0.02274089818340101,-0.028905074778407338,0.7945274468331224,-0.03302608968339606,False
2,37,3.424677949806904,-1.0,-0.11640382009764724,-0.9711415767669678,-9.065153404074136,0.20265129208564758,10.458813695956644,-0.4269239902496338,0.5391921401023865,-4.8407158106565475,-0.02303031652723612,-0.028905074778407338,0.8041747249609594,-0.032360253561753066,False
2,38,3.321019924540859,-1.0,0.13661102752060633,-1.0,-8.502949465782061,0.17946773767471313,9.779699889728066,-0.42040374875068665,0.5527589321136475,-4.2879568785429,-0.0232918466998696,-0.028905074778407338,0.8128923973820754,-0.03172275681760168,False
2,39,3.219667747050875,-1.0,0.37972242997595107,-1.0,-7.962288650185079,0.1530958116054535,9.124761137069802,-0.40858694911003113,0.5678214430809021,-3.720135435461998,-0.02352741702249253,-0.028905074778407338,0.8207447414695064,-0.031121463233070443,False
2,40,3.1219966213867494,-1.0,0.6133655307948037,-1.0,-7.448260859802589,0.12676969170570374,8.492527484431404,-0.3909647464752197,0.581587016582489,-3.138548418879509,-0.023738961862660894,-0.028905074778407338,0.8277962361417852,-0.030558502091500822,False
2,41,3.029184877423483,-1.0,0.8369588462368226,-1.0,-6.965251504262412,0.10341041535139084,7.885866847353156,-0.3703908920288086,0.5939719676971436,-2.5445764511823654,-0.02392784376452174,-0.028905074778407338,0.8340922995371467,-0.030016802149016822,False
2,42,2.941907605339525,-1.0,1.04922406426605,-1.0,-6.515616527215145,0.0825170949101448,7.310506547995453,-0.34903180599212646,0.6049490571022034,-1.939627394080162,-0.02409475312145458,-0.028905074778407338,0.8396559447682413,-0.029475385772515274,False
2,43,2.8604459217528273,-1.0,1.248798442837416,-1.0,-6.100104412871448,0.06288067251443863,6.772505416460709,-0.32826173305511475,0.6145111322402954,-1.3251162618398666,-0.024240017914666193,-0.028905074778407338,0.8444981045419618,-0.028922897914728064,False
2,44,2.7849226513433556,-1.0,1.4345847065941986,-1.0,-5.718833366889515,0.043775252997875214,6.27680948343333,-0.30882078409194946,0.6226634383201599,-0.7024528235197067,-0.02436387073273008,-0.028905074778407338,0.8486265318107581,-0.028356496005791185,False
2,45,2.715444833077498,-1.0,1.6058870186011458,-1.0,-5.371891262535122,0.025134705007076263,5.8266918959831715,-0.29102468490600586,0.6294218897819519,-0.07303093373775482,-0.02446654567102152,-0.028905074778407338,0.852049029753806,-0.027776462715629422,False
2,46,2.652126158066937,-1.0,1.7624138608196422,-1.0,-5.059438196993289,0.00725352019071579,5.423741784936857,-0.2749177813529968,0.6348087191581726,0.5617777854204178,-0.024548247014303456,-0.028905074778407338,0.854772407863204,-0.027182041328634172,False
2,47,2.595045675226345,-1.0,1.9042125212110321,-1.0,-4.78154190951116,-0.009549237787723541,5.068134189654987,-0.26037248969078064,0.6388459801673889,1.2006237655878067,-0.02460907891946259,-0.028905074778407338,0.8568001380351751,-0.02657010819391577,False
2,48,2.544203696931826,-1.0,2.031575454193027,-1.0,-4.537997339527078,-0.025108464062213898,4.759015131345474,-0.24716344475746155,0.6415494680404663,1.842173233628273,-0.024648999522178774,-0.028905074778407338,0.8581308247923811,-0.025935914182758018,False
2,49,2.499505829739244,-1.0,2.144942426185942,-1.0,-4.328258498781861,-0.039421774446964264,4.494903912092706,-0.23502859473228455,0.642924964427948,2.485098198056221,-0.02466781819705217,-0.028905074778407338,0.8587581139548277,-0.02527447308048233,False
