#{"t_start": 1786271666.6814702, "env_id": "None"}
r,l,t
-248.865801,111,3.966937
-601.741382,121,4.136883
-374.868837,145,4.332363
-661.877176,144,4.526794
-766.547951,173,4.761385
-327.18763,100,4.894455
-666.752977,160,5.110413
-627.548343,156,5.324702
-152.89798,60,5.409209
-363.316685,119,5.566932
-151.058857,141,5.758341
-129.859812,47,5.821576
-364.789764,113,5.972703
-231.274604,92,6.096153
-211.79012,99,6.228046
-219.930621,81,6.337918
-377.246939,145,6.532355
-283.61274,105,8.634596
-163.136293,114,8.800163
-659.033054,177,9.036788
-742.644738,207,9.310475
-449.105847,176,9.54924
-709.543966,152,9.744736
-422.710648,142,9.919386
-378.879617,110,10.052191
-613.087422,129,10.205645
-386.779703,137,10.368478
-724.756409,137,10.548104
-728.187031,174,10.7815
-433.150039,135,10.962582
-369.744358,128,11.13465
-404.591878,130,13.185049
-814.491238,202,13.470949
-647.277381,137,13.654073
-367.394941,133,13.829395
-532.734749,136,14.009583
-149.659916,35,14.054945
-480.577858,176,14.273185
-375.919441,146,14.449642
-337.473105,124,14.599529
-565.509223,160,14.782729
-495.578498,201,15.047075
-375.518743,239,15.367313
-166.055567,88,15.486843
-583.569248,129,15.715666
-379.531328,154,17.861961
-459.670993,159,18.077747
-415.862864,122,18.238955
-571.249331,133,18.421517
-122.719796,34,18.466204
-376.595743,183,18.705739
-362.963201,126,18.866077
-499.375595,171,19.068
-746.85827,165,19.261941
-600.798741,122,19.405435
-629.080116,202,19.643726
-377.000884,158,19.84291
-141.169856,80,19.94385
-604.422389,122,20.098928
-705.119581,177,20.329705
-402.361782,125,22.3887
-811.563829,205,22.652436
-737.704251,143,22.83881
-553.907519,135,23.016618
-535.434929,141,23.200407
-669.742533,140,23.383244
-519.003642,151,23.558088
-586.776038,142,23.734923
-438.408921,176,23.94627
-327.737982,122,24.093997
-692.29411,132,24.268375
-475.612077,125,24.432214
-382.802005,134,24.605233
-700.629319,151,24.799919
-716.381945,176,26.986721
-388.388248,89,27.098701
-490.529361,149,27.295954
-346.003157,115,27.451891
-639.631567,188,27.703682
-662.297031,119,27.864152
-649.410246,129,28.031366
-484.899174,159,28.221957
-410.878475,143,28.392538
-450.592779,145,28.565826
-391.497312,188,28.809477
-422.630766,150,29.004893
-193.01768,111,29.149359
-553.94781,147,29.343862
-144.562672,92,31.364043
-575.262409,140,31.572215
-416.21872,177,31.875106
-570.478082,160,32.096013
-592.233823,158,32.305196
-809.566175,170,32.530543
-644.420502,143,32.71097
-110.447014,26,32.742493
-423.825523,178,32.96584
-617.200138,148,33.149259
-387.192271,132,33.316803
-444.269685,170,33.545808
-422.295999,148,33.738474
-391.872341,143,33.926866
-368.562585,139,34.106665
-636.172211,143,36.265974
-525.887861,132,36.466701
-580.70565,133,36.643487
-170.275456,52,36.721572
-586.314879,147,36.913696
-362.657683,138,37.092514
-455.037858,137,37.264656
-479.461208,154,37.449932
-363.863806,117,37.59082
-759.341771,143,37.770741
-157.492896,86,37.87155
-388.453416,156,38.074262
-673.534063,154,38.275774
-675.940375,119,38.433707
-376.878034,145,38.625073
-410.671718,151,40.757052
