episode,total_reward,steps,target_x,final_com_x,final_h,failed,final_error
1,1879.6785758137703,1000,-0.09448817735138633,-0.09470718040302023,0.9995619938967322,False,-0.00021900305163390088
2,1890.2866280078888,1000,0.031486602975118516,0.029930983627728298,0.9968887613052195,False,-0.0015556193473902184
3,1872.8094882667065,1000,-0.07726559601571932,-0.07766596281017628,0.999199266411086,False,-0.0004003667944569578
4,1895.8158003687859,1000,0.00878828015269964,0.007477715780956893,0.9973788712565145,False,-0.001310564371742747
5,1843.42807123065,1000,0.09983522301301428,0.0975156376560839,0.9953608292861392,False,-0.002319585356930387
6,1877.321098446846,1000,-0.075405525022562,-0.0758254566758584,0.9991601366934072,False,-0.0004199316532964015
7,1895.7058591246605,1000,-0.006413009431255848,-0.007561122835792058,0.9977037731909276,False,-0.0011481134045362102
8,1890.3683752417564,1000,-0.004206909167456613,-0.005378528217586291,0.9976567618997406,False,-0.0011716190501296778
9,1886.2645781040192,1000,-0.012550399974098264,-0.013633232726821059,0.9978343344945544,False,-0.0010828327527227944
10,1875.8485410809517,1000,0.09138520069067324,0.08916268870045567,0.9955549760195649,False,-0.002222511990217571
11,1895.8586041927338,1000,0.02437671855927656,0.022898220442412822,0.9970430037662725,False,-0.0014784981168637391
12,1977.5948505401611,1000,0.07162609781678178,0.06962742288628919,0.9960026501390148,False,-0.0019986749304925916
13,1937.9882715940475,1000,0.09696069504751109,0.09467422617775147,0.9954270622604807,False,-0.0022864688697596253
14,1944.8920856714249,1000,0.014491787636529405,0.013119952309675553,0.9972563293462923,False,-0.0013718353268538513
15,1875.9302138090134,1000,0.09518757747803505,0.09292148879587177,0.9954678226356735,False,-0.0022660886821632836
16,1862.4877573251724,1000,0.06048419257318083,0.05860994671614478,0.9962515082859279,False,-0.0018742458570360498
17,1867.2316938340664,1000,-0.09694206868065769,-0.09713518995638751,0.9996137574485404,False,-0.0001931212757298184
18,1890.125081062317,1000,-0.07551960203042861,-0.07593833373188426,0.9991625365970886,False,-0.0004187317014556491
19,1870.2622337937355,1000,0.08326994587782993,0.08113988369016242,0.9957398756246649,False,-0.0021300621876675085
20,1906.211903333664,1000,-0.010262307947376259,-0.011369459746424235,0.9977856964019041,False,-0.001107151799047976
