episode,total_reward,steps,target_x,final_com_x,final_h,failed,final_error
1,1875.3790562152863,1000,-0.09448817735138633,-0.0978505606657517,0.9932752333712692,False,-0.0033623833143653775
2,1888.153781592846,1000,0.031486602975118516,0.028815134802783263,0.9946570636553295,False,-0.0026714681723352535
3,1867.3180304765701,1000,-0.07726559601571932,-0.0805347281155264,0.9934617358003859,False,-0.0032691320998070733
4,1894.1008583307266,1000,0.00878828015269964,0.005992657948430328,0.9944087555914614,False,-0.0027956222042693117
5,1846.315242111683,1000,0.09983522301301428,0.09752595127301458,0.9953814565200005,False,-0.002309271739999702
6,1872.908787369728,1000,-0.075405525022562,-0.07866452481920397,0.9934820004067161,False,-0.003258999796641973
7,1894.091582596302,1000,-0.006413009431255848,-0.009292312490489776,0.9942413938815321,False,-0.0028793030592339282
8,1887.1177326440811,1000,-0.004206909167456613,-0.007074050319877249,0.9942657176951587,False,-0.002867141152420636
9,1881.8235917687416,1000,-0.012550399974098264,-0.015463559453912895,0.9941736810403707,False,-0.002913159479814631
10,1876.0731130242348,1000,0.09138520069067324,0.08903248649334318,0.9952945716053399,False,-0.002352714197330061
11,1894.0502362847328,1000,0.02437671855927656,0.021666493381495865,0.9945795496444386,False,-0.0027102251777806965
12,1977.8076722621918,1000,0.07162609781678178,0.0691701125688547,0.9950880295041459,False,-0.0024559852479270755
13,1936.8878750801086,1000,0.09696069504751109,0.09463669733771864,0.9953520045804151,False,-0.0023239977097924552
14,1942.8442694544792,1000,0.014491787636529405,0.01172746950696043,0.9944713637408621,False,-0.0027643181295689753
15,1876.1522814035416,1000,0.09518757747803505,0.09285446873996668,0.9953337825238633,False,-0.0023331087380683707
16,1859.219150543213,1000,0.06048419257318083,0.057969065377578406,0.9949697456087951,False,-0.002515127195602422
17,1860.8777471780777,1000,-0.09694206868065769,-0.10031764699317776,0.9932488433749599,False,-0.0033755783125200695
18,1885.4936304092407,1000,-0.07551960203042861,-0.0787792243068325,0.9934807554471923,False,-0.0032596222764038896
19,1870.5328159332275,1000,0.08326994587782993,0.08087508754704499,0.9952102833384301,False,-0.002394858330784941
20,1905.7441255450249,1000,-0.010262307947376259,-0.013162842143660486,0.9941989316074316,False,-0.0029005341962842265
