#{"t_start": 1785441490.1440437, "env_id": "None"}
r,l,t
-578.374616,88,2.70954
-576.177014,98,2.988071
-516.404009,29,3.07246
-546.963534,56,3.214824
-547.717907,54,3.338845
-568.732974,88,3.491564
-552.605355,68,3.65813
-627.245665,142,3.922902
-543.043468,56,4.029934
-572.327908,87,4.187535
-607.138517,120,4.470201
-507.045151,50,4.548534
-305.945002,182,4.820581
-579.729076,90,4.935715
-540.617316,46,4.994368
-543.497941,49,5.056541
-555.563136,63,5.134896
-546.915296,53,5.199848
-582.380337,121,5.353167
-596.829252,109,5.49552
-555.849252,94,5.610879
-594.390679,105,5.744189
-545.865901,64,5.84263
-723.245756,263,8.212279
-616.656226,130,8.409898
-570.041574,79,8.524396
-542.256807,81,8.645175
-614.49984,143,8.814671
-568.804001,77,8.927397
-596.836724,108,9.079991
-437.842417,52,9.161253
-532.618135,48,9.222846
-608.796665,136,9.437818
-472.072552,124,9.615607
-598.448571,109,9.809429
-251.322641,142,10.110273
-531.167827,46,10.172098
-618.399369,131,10.339498
-641.217094,163,10.619672
-550.501789,57,10.720933
-576.738276,94,10.859375
-730.718674,256,13.316411
-549.032386,137,13.537561
-638.594173,164,13.806041
-563.911687,164,14.019292
-572.861806,81,14.104406
-547.107384,53,14.181436
-627.178616,142,14.356224
-538.222852,43,14.404145
-554.321747,111,14.535874
-582.599879,101,14.645649
-543.681074,57,14.704107
-542.970515,48,14.772788
-664.487104,183,15.045919
-628.088759,143,15.226791
-577.370661,87,15.3372
-431.801065,116,15.477255
-623.507057,173,15.684861
-619.199848,133,15.843761
-641.724936,158,17.967981
-593.264584,223,18.237463
-550.011393,56,18.304147
-688.925747,209,18.571488
-630.910979,146,18.742861
-616.376653,130,18.89545
-618.275515,150,19.0783
-605.919255,118,19.228614
-571.322953,93,19.344732
-568.093802,102,19.480777
-622.327282,136,19.654938
-581.409634,91,19.769928
-640.324855,157,19.968143
-583.738619,99,20.086545
-603.109244,147,20.260576
-554.330259,111,22.279026
-634.143009,149,22.477929
-630.555871,156,22.663659
-594.229656,135,22.805107
-657.476249,175,23.023615
-673.41017,192,23.246919
-602.708979,122,23.3821
-581.075914,170,23.574895
-601.202613,151,23.750377
-617.560469,131,23.890406
-703.681138,227,24.128618
-534.352943,115,24.271279
-675.632775,264,24.581281
-625.327623,147,26.826568
-665.256347,220,27.149498
-659.521475,280,27.573982
-542.892853,48,27.631259
-599.284412,163,27.827764
-588.120395,256,28.204979
-675.35914,193,28.456023
-491.127497,161,28.660362
-635.342011,228,28.957904
-662.534666,233,29.25935
-680.301817,200,31.416193
-692.335127,213,31.689149
-306.198055,191,31.935911
-516.319166,200,32.223631
-690.146095,211,32.525784
-666.231141,223,32.780957
-628.020746,142,32.942349
-627.412666,171,33.130786
-898.324398,440,33.723347
-682.216049,202,33.97215
-651.196793,168,36.17432
-669.042646,187,36.40564
-429.756579,254,36.703615
-642.277583,307,37.180491
-684.624047,214,37.428882
-658.040276,175,37.699735
-642.163914,158,37.981429
-729.476123,254,38.317434
-399.394154,157,38.585826
-587.988741,127,38.772454
-678.873716,228,41.220731
-515.569951,204,41.502439
-762.207132,311,41.992545
-431.573623,189,42.256719
-670.394736,190,42.48408
-633.341594,149,42.670051
-640.288258,243,43.015735
-594.744934,235,43.303823
-675.428189,341,43.797637
-466.940319,212,46.219691
-707.747519,231,46.574304
-425.577206,265,46.969543
-597.952147,209,47.230274
-615.465967,222,47.535703
-490.893328,284,47.984832
-666.85414,186,48.264537
-695.264043,216,48.562531
-678.151417,198,48.80005
-668.952341,188,51.191593
-773.781371,303,51.562364
-163.429811,320,51.950615
-653.336211,301,52.336424
-638.473901,153,52.531935
-593.015185,254,52.803762
-675.668229,408,53.30331
-354.485877,250,55.703103
-866.750574,407,56.226956
-739.392133,511,56.857615
-581.503353,220,57.137329
-609.134591,239,57.463822
-325.97672,384,57.985583
-904.998284,854,61.35354
-719.500701,537,62.068722
-223.495339,296,62.492084
-230.140666,440,63.031039
-730.183411,254,65.41852
-613.989486,613,66.31935
-214.233925,536,67.151262
-1394.047112,997,71.018859
-206.215563,1000,73.330079
-780.399999,1000,79.330999
-664.759517,799,81.12573
337.65203,1000,83.100698
503.038006,1000,88.578741
381.707964,1000,91.261568
556.095685,1000,95.399432
-349.911306,1000,97.325815
630.14804,1000,100.920576
644.015024,1000,102.87909
