#{"t_start": 1785441490.3074439, "env_id": "None"}
r,l,t
-361.944162,122,2.627381
-527.076251,31,2.728307
-549.041003,65,2.918163
-654.117666,172,3.28944
-301.066435,75,3.460871
-349.383852,69,3.592145
-535.241615,65,3.710662
-583.521298,94,3.891841
-525.212788,53,3.990362
-620.011377,134,4.297801
-542.52778,76,4.426518
-561.221811,69,4.525559
-551.121084,58,4.613088
-536.055,41,4.664374
-554.04873,61,4.741312
-545.900326,52,4.809705
-647.679355,165,5.01645
-594.624674,106,5.147804
-604.101719,116,5.298927
-526.938207,31,5.34
-570.299264,79,5.43786
-534.050735,84,5.543088
-589.2122,122,5.715626
-560.77635,76,5.831311
-555.280361,75,7.921927
-628.510914,149,8.129686
-633.28438,148,8.366353
-591.00097,102,8.512439
-525.046642,29,8.548855
-532.765372,41,8.597836
-541.309089,57,8.667556
-613.757711,169,8.907515
-593.765931,112,9.067217
-583.565399,93,9.211816
-686.950888,208,9.521981
-539.718363,45,9.61221
-565.740038,74,9.805089
-601.920627,114,9.984107
-604.842304,149,10.176098
-613.463499,127,10.387129
-622.608682,137,10.623088
-567.101424,82,10.735618
-541.894758,48,10.795899
-558.262468,95,10.975155
-584.466262,94,13.172888
-594.002403,138,13.40251
-637.230484,165,13.662773
-662.720861,195,13.911426
-562.347821,108,14.04585
-584.291041,157,14.234052
-639.064403,155,14.412263
-539.024178,51,14.466754
-604.597323,138,14.632311
-543.163435,69,14.718814
-325.653302,173,14.987793
-545.112012,70,15.069952
-562.995442,71,15.15986
-575.299704,94,15.273055
-643.805393,188,15.499161
-597.610071,151,15.680361
-630.406357,145,17.786154
-604.369531,153,17.97702
-545.71962,145,18.140747
-436.448719,97,18.283888
-567.655295,76,18.373502
-626.632051,141,18.539065
-657.57676,181,18.740893
-861.905207,400,19.240819
-576.742812,85,19.365003
-663.047841,183,19.599528
-636.284631,152,19.791743
-644.299921,161,19.984648
-613.719182,127,20.136603
-621.280559,135,22.193614
-572.72829,81,22.299267
-766.41451,296,22.641707
-681.211674,222,22.905447
-660.154454,178,23.11323
-565.239009,171,23.298825
-584.094727,99,23.414177
-643.688988,159,23.599361
-649.760849,166,23.776618
-567.835767,131,23.918641
-643.487575,160,24.10188
-676.309051,197,24.333161
-589.628644,100,24.440542
-633.417374,149,26.713408
-687.822821,209,27.014273
-616.596679,261,27.410581
-652.395319,199,27.649111
-612.158983,125,27.830894
-642.114158,174,28.083787
-648.831517,166,28.297138
-683.041775,223,28.580973
-574.724741,149,28.773528
-760.06738,288,29.148398
-609.879392,149,31.239662
-637.27783,173,31.467649
-653.572279,255,31.793555
-624.263162,269,32.173979
-653.104329,170,32.416178
-630.359801,145,32.57955
-650.590202,191,32.794208
-776.180524,323,33.170462
-619.687579,241,33.51821
-664.338157,182,33.744742
-640.848057,156,35.910493
-308.60725,143,36.105987
-430.203251,191,36.33992
-659.378295,195,36.581621
-646.614241,163,36.863436
-704.729305,228,37.145228
-869.173856,407,37.775768
-535.1173,186,38.015987
-596.478134,174,38.273318
-586.839116,170,38.548084
-666.885084,186,40.93057
-661.994997,179,41.190015
-634.656327,172,41.42745
-691.66527,329,41.955364
-620.858264,171,42.165677
-667.562103,185,42.390219
-627.975413,167,42.624533
-721.704536,284,42.990972
-656.5787,174,43.210501
-283.53341,195,43.455997
-614.161528,160,45.84594
-636.871047,213,46.167754
-659.37976,224,46.543703
-539.499618,189,46.791809
-496.89772,163,46.996467
-644.578091,193,47.252109
-293.145865,180,47.49097
-352.855942,329,48.026048
-472.003613,321,48.470716
-660.193729,192,50.821573
-706.130285,232,51.139884
-499.792824,201,51.39197
-709.460171,254,51.702527
-579.847346,167,51.89622
-583.734161,284,52.281123
-729.747518,254,52.569932
-637.409562,153,52.739897
-644.432026,264,53.066066
-834.197334,370,55.622788
-345.955193,231,55.903455
-809.837248,343,56.352482
-223.278851,283,56.685618
-802.004742,374,57.170436
-716.950948,244,57.502589
-715.283501,239,57.832129
-885.874543,428,60.474015
-475.886112,346,61.067775
-937.100498,481,61.711142
-459.843493,292,62.139685
-801.149495,380,62.634434
-453.739339,369,65.138808
-965.738852,527,65.865595
-849.844516,388,66.522842
-842.159196,378,67.068496
-923.37328,468,67.649644
-903.211364,1000,71.897342
-904.456479,1000,74.514496
-906.00439,1000,80.462162
-389.472734,858,82.165088
-958.324609,648,86.247143
230.769316,1000,89.061027
-1128.981586,811,91.211718
324.681017,1000,95.338895
-886.628952,954,97.174726
678.377856,1000,100.772136
356.054072,1000,102.760746
