#{"t_start": 1786007698.0391605, "env_id": "None"}
r,l,t
-257.922398,62,9.530591
-256.859892,57,9.648597
-260.660811,59,9.735941
-260.497379,78,9.862851
-259.883074,67,9.998043
-261.757841,65,10.114838
-259.343845,62,10.267146
-260.145272,58,10.404097
-261.8409,58,10.575979
-257.944997,54,10.727488
-263.350843,69,10.847785
-258.799156,58,10.964058
-257.598057,64,11.060714
-260.845966,68,11.192063
-256.400355,67,11.29204
-260.165212,56,11.379083
-259.344464,51,11.450252
-260.5042,62,11.529011
-259.490506,66,11.626897
-260.840492,65,11.72429
-261.025963,59,11.870044
-257.959442,60,11.977529
-263.079022,62,12.083821
-258.052849,68,12.199891
-257.01225,62,12.310433
-261.354176,60,12.465092
-261.15271,58,12.612265
-259.8457,54,12.753688
-259.989834,70,12.941704
-261.392267,65,13.059862
-258.14845,60,13.161785
-261.804834,65,13.287859
-257.715294,54,13.381449
-256.569035,76,16.140165
-259.372879,70,16.254258
-262.473676,68,16.354566
-260.485226,80,16.469447
-256.318928,67,16.560706
-255.091306,34,16.606563
-261.26684,71,16.711444
-258.198261,55,16.808024
-262.537496,64,16.912292
-259.867173,61,17.010371
-263.021011,68,17.123507
-260.339416,58,17.20929
-257.001282,67,17.303571
-257.98277,68,17.401161
-262.122244,61,17.506449
-263.240662,71,17.66525
-259.561985,62,17.797782
-261.56399,67,17.909397
-257.825029,71,18.023373
-263.097689,68,18.127614
-262.410204,63,18.252315
-260.588042,64,18.431074
-262.77067,63,18.640055
-261.945035,63,18.749533
-259.659736,73,18.888819
-256.839949,58,19.0042
-262.987977,68,19.151521
-254.037762,59,19.272016
-260.178761,58,19.398349
-259.321431,62,19.537594
-251.84541,33,19.601655
-262.570009,64,19.708551
-262.426161,68,22.280683
-262.599638,61,22.411671
-264.076274,72,22.558322
-262.750054,70,22.714445
-259.384697,74,22.833016
-262.51103,63,22.928876
-262.079446,62,23.032035
-263.049053,68,23.143527
-263.348889,66,23.244942
-259.777614,62,23.347277
-256.591235,64,23.446676
-263.220394,77,23.570354
-263.480291,71,23.685804
-258.897932,71,23.798451
-262.35786,65,23.904248
-261.879423,69,24.013202
-263.15547,73,24.132781
-259.544791,71,24.240626
-261.135722,71,24.352639
-262.117225,63,24.45404
-262.178257,64,24.553625
-257.787848,70,24.66514
-262.709056,60,24.771438
-262.699651,68,24.879707
-262.827374,70,25.031198
-261.483498,70,25.148881
-259.606214,67,25.252844
-262.548044,64,25.393653
-262.645746,67,25.547709
-258.682307,85,25.684901
-263.452598,68,28.060356
-264.070213,70,28.213324
-262.179866,66,28.319294
-265.017758,80,28.44938
-261.034288,70,28.586132
-260.732961,64,28.692194
-264.000475,79,28.871246
-260.559665,62,28.97806
-262.035201,60,29.067199
-259.756508,68,29.172071
-262.2288,69,29.277154
-258.932665,67,29.390494
-261.027379,65,29.613654
-263.536264,71,29.840533
-261.073846,67,29.961607
-261.749475,59,30.049898
-263.951209,70,30.167131
-260.3938,63,30.272754
-264.046885,74,30.391621
-262.013181,66,30.504888
-257.133588,70,30.655702
-258.35731,68,30.789404
-264.857883,88,30.945988
-261.78607,63,31.036351
-264.230371,81,31.156663
-257.897339,68,31.259949
-263.86489,70,31.378591
-261.263914,71,31.485
-262.700768,64,31.590336
-260.829714,71,33.468168
-261.657937,71,33.603692
-259.164772,65,33.710928
-261.632485,69,33.805875
-258.051959,67,33.904921
-262.217291,68,33.987442
-262.003175,78,34.088108
-261.685378,75,34.189054
-259.665106,76,34.29847
-259.069826,67,34.393926
-258.798447,68,34.483308
-261.61507,70,34.569633
-262.78411,72,34.675833
-264.060021,84,34.785279
-262.295402,66,34.862257
-262.277774,73,34.953089
-264.062027,73,35.086292
-262.658932,70,35.284955
-262.476333,80,35.412665
-261.357639,61,35.495895
-262.219508,70,35.580476
-262.503301,69,35.672751
-260.345102,74,35.764797
-260.119893,69,35.851766
-266.137877,92,35.969163
-258.021434,70,36.059154
-263.613059,78,36.155814
-262.80198,78,36.250586
-262.465523,70,36.33264
-261.733824,63,38.296668
-262.198347,85,38.543764
-263.649246,82,38.655238
-260.926229,66,38.730503
-261.477487,73,38.813981
-264.132118,72,38.895914
-264.10773,72,38.979406
-262.447169,66,39.066344
-259.99258,82,39.174097
-259.622528,70,39.260575
-259.875291,78,39.345932
-263.958688,76,39.429917
-264.163735,75,39.523743
-264.43802,73,39.622638
-263.165209,64,39.711087
-263.19306,71,39.82138
-261.769326,64,39.909482
-263.631062,87,40.022138
-265.013018,86,40.136799
-258.94421,64,40.224849
-259.193705,69,40.32315
-257.995723,70,40.458355
-261.813738,77,40.572089
-263.706008,63,40.667118
-260.099372,77,40.7774
-259.898671,67,40.887756
-259.381688,75,40.991664
-263.324899,67,41.084162
-259.289749,66,43.085763
-259.645992,71,43.221138
-261.474241,71,43.340812
-264.279257,81,43.469723
-263.18075,68,43.569262
