#{"t_start": 1786007688.6218953, "env_id": "None"}
r,l,t
-262.782137,67,18.974287
-262.727327,67,19.090278
-262.292876,59,19.179742
-260.242356,57,19.26601
-261.263126,61,19.390984
-261.626094,59,19.499392
-258.19103,60,19.636955
-259.459094,62,19.783812
-254.979172,36,19.867317
-258.108065,51,20.039778
-262.16197,68,20.190816
-261.091014,57,20.31101
-259.460883,64,20.414706
-263.925625,70,20.535693
-261.637293,59,20.639658
-258.481952,62,20.729734
-261.088348,62,20.824958
-262.637829,59,20.902791
-261.419381,72,20.998641
-261.272918,59,21.088806
-260.856874,57,21.194151
-258.284509,64,21.338754
-259.873247,54,21.431755
-262.800436,67,21.540428
-263.404372,65,21.654872
-257.619502,67,21.796534
-261.195751,65,21.969171
-259.496008,52,22.098505
-260.788184,59,22.266545
-259.430079,53,22.389345
-262.628936,68,22.509573
-259.291831,63,22.627011
-261.914752,67,22.747531
-264.012053,69,25.46313
-257.123064,74,25.6192
-260.98537,62,25.712026
-259.811102,63,25.803358
-262.203618,62,25.894609
-262.599003,71,25.990654
-261.28737,62,26.076898
-260.925937,66,26.187694
-262.240662,61,26.286727
-260.827952,68,26.396543
-259.952692,63,26.499211
-262.41692,66,26.601855
-258.990011,61,26.687704
-260.429582,63,26.777875
-256.890512,68,26.890003
-261.934029,66,27.019074
-262.443771,64,27.173054
-259.132402,70,27.292612
-254.997079,42,27.36533
-257.896255,61,27.459802
-258.581357,59,27.550936
-262.839114,72,27.699405
-258.44919,57,27.886493
-264.41031,79,28.094494
-261.984549,66,28.208015
-261.014354,59,28.326489
-261.790505,63,28.455435
-263.558596,67,28.594417
-260.879675,66,28.732014
-259.247844,70,28.900779
-258.431431,65,29.023921
-258.580692,65,29.13467
-263.335209,80,31.73753
-262.725652,70,31.890445
-260.860743,62,32.017547
-259.690172,66,32.150247
-260.678593,63,32.250282
-254.908584,67,32.353173
-262.449927,62,32.456814
-264.041474,74,32.575395
-262.75006,61,32.673386
-262.667854,84,32.806177
-261.911423,66,32.912757
-263.113019,69,33.02292
-263.188244,70,33.134476
-258.587249,70,33.243153
-261.710137,61,33.344956
-263.914753,74,33.462316
-262.024963,62,33.5638
-258.956501,62,33.657891
-263.462886,79,33.783365
-257.172199,62,33.881405
-261.980005,61,33.97689
-260.689132,63,34.076975
-260.639557,72,34.202666
-258.856278,69,34.311997
-259.49148,69,34.46503
-261.647768,61,34.566146
-261.24395,69,34.674111
-262.646834,66,34.826216
-260.483651,68,34.975976
-257.400865,66,35.078793
-258.181286,72,37.453514
-262.00606,67,37.605554
-257.38634,54,37.698464
-262.09187,59,37.791311
-263.560468,69,37.902704
-259.458978,64,38.034533
-263.623347,72,38.14907
-261.063095,58,38.297252
-259.798294,63,38.404025
-262.683776,70,38.510129
-262.977814,70,38.619654
-262.578002,69,38.725209
-261.824266,58,38.833246
-263.262429,72,39.085566
-262.849856,61,39.272133
-261.87513,79,39.404572
-262.813963,63,39.500015
-259.789889,78,39.630897
-262.227405,64,39.738387
-261.519861,65,39.841341
-262.821397,63,39.966123
-260.565797,76,40.115625
-263.688286,80,40.27479
-259.708166,68,40.383834
-263.000953,65,40.479897
-262.633357,70,40.584782
-263.183442,68,40.687272
-260.623101,73,40.813721
-259.785497,66,40.909645
-261.986431,61,41.012126
-258.823519,75,42.900436
-262.069553,62,43.015956
-262.835681,57,43.112195
-259.136866,70,43.20778
-263.027983,74,43.31717
-264.940723,79,43.415549
-260.920048,74,43.511373
-258.11587,58,43.58632
-260.832406,62,43.678732
-264.616784,82,43.793918
-260.535167,67,43.881323
-260.267949,76,43.977752
-259.71782,81,44.0961
-259.836008,63,44.1761
-264.112634,76,44.268989
-257.692029,67,44.352492
-262.424753,69,44.45575
-262.700295,64,44.633604
-263.12736,67,44.771837
-259.883011,70,44.881605
-258.39971,73,44.967708
-260.575032,79,45.06502
-262.847429,65,45.152358
-261.404726,73,45.242137
-264.659833,74,45.337579
-264.403588,77,45.433715
-259.240514,78,45.533818
-262.32092,69,45.618562
-265.009273,88,45.721818
-258.220524,63,47.646838
-258.837227,69,47.848309
-262.034079,75,48.022857
-264.100378,80,48.114087
-264.067093,78,48.202564
-260.015185,62,48.273771
-263.976337,77,48.361764
-257.910236,74,48.455318
-263.386804,65,48.534313
-262.578529,78,48.643668
-264.538616,76,48.726887
-263.002409,72,48.805197
-263.394774,72,48.890696
-258.253673,72,48.985139
-262.232047,65,49.074505
-264.226947,74,49.1801
-263.838322,73,49.2866
-260.350847,72,49.3805
-261.025475,71,49.474294
-262.077641,73,49.574419
-260.644773,73,49.674446
-262.086192,69,49.786465
-263.02841,60,49.892489
-262.429193,77,50.010302
-262.912272,70,50.112385
-261.642035,61,50.20163
-263.226598,69,50.313024
-261.888876,86,50.429899
-258.671117,65,50.519429
-264.167729,73,52.541683
-257.410183,63,52.665771
-261.58573,89,52.816419
-262.176951,69,52.914354
-263.644097,66,53.011672
-262.309693,88,53.141855
-263.53032,75,53.25273
-263.809045,70,53.354628
-262.188146,72,53.462824
-262.680058,66,53.563126
-258.669244,78,53.679131
-259.83767,58,53.757257
-263.846979,82,53.873459
-259.493364,76,53.978697
-264.420344,74,54.087202
-263.848368,70,54.186495
-263.493761,68,54.281445
