#{"t_start": 1786681857.7227407, "env_id": "None"}
r,l,t
-115.971189,39,1.745085
-123.63014,31,1.775937
-68.600827,60,1.839402
-94.009338,66,1.905624
-123.624919,31,1.939132
-97.551075,49,1.987148
-115.081144,47,2.03799
-109.463938,40,2.125324
-114.054871,31,2.161236
-117.520542,37,2.200649
-125.599505,31,2.233829
-119.893322,32,2.268429
-127.773322,31,2.303948
-80.636859,99,2.42067
-123.513019,31,2.455155
-116.596278,31,2.4879
-115.294161,53,2.54809
-113.774753,31,2.581986
-112.780622,42,2.637251
-111.459842,45,2.732342
-116.729098,36,2.778064
-122.365411,31,2.813568
-124.066843,31,2.85041
-123.132751,31,2.889551
-97.85513,63,2.962625
-114.8248,33,3.000393
-121.323056,31,3.039485
-105.763718,36,3.079387
-103.566971,56,3.142758
-86.5734,45,3.193299
-111.935357,42,3.238035
-96.779969,50,3.29131
-115.877057,40,3.331598
-121.509616,31,3.361663
-131.59342,31,3.391746
-117.6539,43,3.434836
-117.809303,33,3.466972
-100.903146,42,3.51306
-93.671409,40,3.557622
-125.023712,31,3.593677
-115.239675,40,3.639018
-107.358524,49,3.691025
-106.488645,59,3.753
-103.835454,49,3.806931
-123.707187,31,3.839978
-116.145373,31,3.872937
-104.459657,46,3.921682
-116.627816,40,3.965131
-109.410619,41,4.009906
-97.561483,61,5.446175
-104.997442,49,5.530063
-111.315934,39,5.597331
-122.715185,31,5.662714
-128.868367,31,5.723206
-119.07713,31,5.778864
-109.363615,41,5.872251
-103.334149,52,5.973484
-105.249917,49,6.032386
-116.67832,38,6.075498
-115.59261,37,6.115107
-117.338288,34,6.151459
-102.874138,57,6.214377
-111.001104,47,6.265198
-122.981067,31,6.298732
-122.511693,25,6.325472
-111.762924,32,6.35984
-124.883909,31,6.39227
-128.206892,31,6.425665
-118.313469,31,6.460911
-112.673959,40,6.503695
-125.864606,31,6.538373
-113.884251,39,6.579769
-121.009878,32,6.61487
-126.310459,31,6.647289
-117.665384,35,6.688589
-95.940918,69,6.769241
-20.843359,118,6.897622
-129.131453,31,6.929317
-115.942697,28,6.960896
-115.672247,43,7.007978
-131.529205,31,7.040214
-110.309912,31,7.074409
-95.794755,46,7.125494
-111.557176,58,7.189364
-122.755259,31,7.222434
-117.662695,40,7.265959
-78.880779,59,7.328381
-119.5866,33,7.365436
-99.978721,59,7.430543
-45.828624,74,7.511743
-123.199041,31,7.549344
-114.803908,53,7.609842
-77.097693,56,7.674217
-105.880136,57,7.735679
-87.572283,86,7.827752
-86.64086,90,9.196633
-117.098236,48,9.270643
-85.892036,89,9.384956
-79.151369,53,9.489476
