#{"t_start": 1786577506.9798436, "env_id": "None"}
r,l,t
-117.984806,34,14.467158
-108.613721,62,14.550524
-132.677583,24,14.589832
-116.571605,47,14.652331
-120.080632,31,14.68247
-138.103053,31,14.71579
-121.710015,38,14.782881
-120.166023,34,14.815655
-121.357578,47,14.88252
-110.43438,39,14.936262
-111.694714,38,14.984139
-101.603764,83,15.082335
-115.01584,49,15.151336
-128.042997,34,15.1983
-119.523067,31,15.234796
-125.112158,31,15.284894
-111.772881,58,15.350977
-76.6314,62,15.435618
-128.556112,25,15.468017
-64.562803,83,15.585525
-134.141506,31,15.632487
-99.81186,78,15.734136
-89.204351,82,15.834532
-132.028697,31,15.865945
-114.505871,31,15.915709
-114.24236,46,15.968256
-92.319492,85,16.084666
-132.993857,31,16.134595
-122.721023,46,16.200215
-112.184983,45,16.256113
-126.051445,31,16.295537
-136.353466,31,16.336274
-102.7102,43,16.389841
-113.597669,43,16.443861
-91.966982,71,16.532845
-122.663057,32,16.565788
-112.261441,62,16.649019
-131.989735,31,16.68254
-106.21488,81,16.782972
-122.333889,42,16.835949
-101.774814,88,16.946615
-127.777388,31,16.985934
-91.163373,72,17.065776
-125.301363,31,19.071072
-120.368094,44,19.136462
-123.268001,38,19.190071
-126.237567,34,19.232079
-119.279457,44,19.282373
-101.974553,57,19.348693
-106.823752,36,19.40123
-60.651678,77,19.500909
-119.474322,31,19.5393
-125.365237,45,19.600941
-125.531867,31,19.639166
-126.957657,32,19.683495
-122.512627,56,19.753542
-65.368044,71,19.842143
-95.857882,48,19.90215
-119.823443,35,19.944045
-123.233477,31,19.981201
-133.542079,31,20.055296
-96.886232,85,20.193495
-68.622809,93,20.298957
-110.759926,53,20.36567
-127.482089,31,20.435476
-125.202185,32,20.485532
-121.390668,42,20.540169
-121.116855,39,20.582821
-126.968889,32,20.631503
-113.73736,45,20.68299
-119.379926,47,20.740257
-127.617184,31,20.782694
-105.16164,59,20.84907
-123.987276,39,20.899351
-132.113694,31,20.940331
-57.795546,84,21.050113
-53.559106,121,21.199785
-116.067423,45,21.254123
-119.108095,31,21.291718
