#{"t_start": 1785935216.174362, "env_id": "None"}
r,l,t
-252.545477,68,16.515428
-256.295493,67,16.60249
-253.424793,32,16.639916
-256.399143,65,16.72451
-254.949821,46,16.783943
-257.176723,67,16.880496
-255.802651,64,16.962833
-253.603185,67,17.084368
-256.282852,63,17.169931
-254.772252,71,17.268439
-255.344291,54,17.357028
-251.319109,56,17.42991
-253.668485,63,17.510256
-255.776804,53,17.582579
-252.364668,61,17.658108
-252.424394,55,17.732554
-256.551311,61,17.814043
-255.843638,60,17.896267
-256.293185,55,17.972243
-251.855846,64,18.058444
-255.729021,62,18.14
-255.906038,61,18.224528
-256.082729,77,18.332054
-255.324562,62,18.417998
-252.647694,58,18.499997
-251.602683,70,18.614076
-254.496651,64,18.733318
-256.028566,64,18.846468
-254.671658,53,18.922707
-255.469252,52,19.024213
-251.985008,64,19.166771
-254.047288,57,19.249172
-255.746425,59,19.334735
-256.69769,61,21.592231
-254.243613,58,21.694742
-256.524058,75,21.819696
-253.808324,67,21.916204
-254.838294,68,22.019734
-253.813833,60,22.109778
-251.704872,62,22.203341
-255.91961,61,22.301774
-253.40456,66,22.4589
-253.469583,63,22.600472
-255.955811,65,22.735218
-255.144716,54,22.934264
-256.659041,71,23.093804
-251.756433,53,23.172355
-257.238011,72,23.275877
-252.208828,57,23.355201
-257.129068,69,23.456708
-257.767247,77,23.573233
-256.870778,69,23.667393
-257.397619,69,23.799462
-253.530334,69,23.950063
-257.058112,66,24.060576
-255.753277,69,24.167104
-253.683234,67,24.264627
-256.673489,63,24.359998
-255.280929,72,24.463553
-256.940288,69,24.559087
-251.285527,63,24.647644
-255.856322,72,24.745187
-254.786138,62,24.830375
-257.238558,68,24.923896
-255.372088,56,24.999363
-252.32106,75,27.053182
-253.08995,71,27.16573
-253.861675,80,27.27341
-252.896045,63,27.366334
-257.220098,68,27.460811
-256.799699,68,27.552334
-255.216568,83,27.668495
-258.618556,82,27.779639
-255.339422,67,27.873932
-253.013309,79,27.979672
-255.825666,73,28.081264
-257.470564,75,28.200795
-252.099201,52,28.307195
-254.873925,70,28.416752
-255.636328,55,28.487844
-258.178315,76,28.589741
-255.899628,58,28.665491
-254.114117,82,28.77007
-257.722232,80,28.875616
-256.518138,60,28.959621
-256.298125,64,29.047113
-256.159749,61,29.134338
-254.09435,67,29.224856
-257.436641,74,29.326421
-257.215095,69,29.423847
-258.34876,79,29.529712
-257.399957,68,29.621978
-251.653725,66,29.713987
-254.307102,64,29.798502
-252.844819,74,31.790799
-251.905491,77,31.910314
-258.963885,90,32.030398
-257.392114,79,32.140881
-253.471738,78,32.247403
-257.09326,75,32.352455
-257.813954,73,32.454972
-258.050313,83,32.570537
-261.179549,104,32.716702
-252.679094,72,32.825392
-260.201602,96,32.987926
-259.68083,89,33.115258
-255.139329,75,33.23234
-256.609802,61,33.341868
-257.407435,76,33.475394
-256.269661,83,33.604957
-256.959678,80,33.726689
-257.868349,76,33.829323
-257.415555,80,33.938308
-256.987654,68,34.03407
-255.810151,90,34.180412
-253.417071,87,34.318005
-257.629591,73,34.41553
-252.523561,70,34.530165
-256.578952,74,34.639365
-259.423899,84,34.755884
-261.409193,108,36.894882
-250.312781,127,37.070328
-259.50724,91,37.191369
-248.573776,99,37.320982
-257.165525,94,37.44865
-260.775128,100,37.583851
-253.560062,106,37.726889
-261.537112,105,37.865451
-253.718027,84,37.972957
-258.722043,85,38.078438
-257.005677,78,38.179961
-256.760492,69,38.270208
-258.136413,79,38.36876
-256.824924,81,38.474328
-255.472713,73,38.565818
-256.1228,109,38.702372
-251.494295,113,38.858045
-260.157817,95,38.982626
-253.962673,73,39.071155
-252.971957,117,39.228244
-260.704331,96,39.351494
-253.413169,95,41.350815
-255.814177,90,41.488326
-245.630619,110,41.635166
-262.018774,140,41.830209
-264.042589,135,42.008804
-249.033391,126,42.180167
-263.120057,120,42.327327
-261.152451,110,42.461893
-259.780573,106,42.58946
-256.802813,111,42.728585
-265.077738,159,42.928715
-254.942035,110,43.075911
-251.128758,123,43.270689
-268.173227,171,43.534412
-262.780593,117,43.726951
-260.957572,110,43.919658
-259.758449,111,44.070592
-256.553562,119,46.164829
-264.44207,134,46.358514
