#{"t_start": 1785935225.6875598, "env_id": "None"}
r,l,t
-255.405411,60,6.991124
-253.169857,59,7.067233
-254.387998,59,7.140716
-256.339468,66,7.226278
-255.857824,57,7.302298
-254.617531,62,7.390306
-256.56424,63,7.476637
-255.962956,60,7.586181
-253.986455,61,7.668698
-258.174187,78,7.784223
-254.235302,64,7.876868
-256.759425,68,7.966047
-255.357513,57,8.03957
-257.525672,77,8.136456
-251.704875,64,8.223356
-253.788193,56,8.297336
-251.994121,61,8.381039
-250.615745,64,8.469046
-254.405363,55,8.542244
-256.807826,63,8.627801
-252.000378,59,8.706328
-255.207444,59,8.789334
-253.193437,57,8.871276
-255.61032,59,8.953797
-254.669844,65,9.050872
-253.254144,70,9.181014
-251.799642,58,9.289129
-251.741988,60,9.379269
-253.906605,54,9.455486
-253.385882,71,9.625555
-254.977035,74,9.742003
-256.410641,59,9.82755
-252.845539,60,12.088033
-256.33265,64,12.20305
-254.762379,59,12.297087
-256.842269,63,12.386461
-254.274904,63,12.482014
-253.243488,75,12.593578
-254.865122,64,12.693146
-254.860274,59,12.785602
-253.658166,70,12.952742
-256.577022,63,13.095278
-252.366703,57,13.207018
-256.290181,73,13.463048
-254.8082,68,13.601642
-256.23259,61,13.689167
-255.909595,64,13.779686
-254.189473,64,13.872002
-256.211244,59,13.957539
-253.148933,63,14.052034
-251.013317,66,14.142161
-256.787562,70,14.257272
-252.903044,63,14.414859
-254.185332,60,14.50938
-256.706804,66,14.618904
-256.716084,64,14.709428
-251.278793,67,14.815764
-248.475595,87,14.939315
-256.55601,69,15.035887
-253.179828,62,15.122486
-256.979854,70,15.218991
-254.201946,66,15.30821
-257.136365,66,15.398206
-256.339315,66,15.489165
-252.737995,73,17.539984
-255.219797,67,17.646529
-254.811907,75,17.747211
-257.225459,74,17.857089
-251.829864,72,17.95565
-258.184383,76,18.062134
-255.572881,59,18.141295
-255.358247,64,18.229412
-254.686022,63,18.315739
-256.641211,71,18.413315
-256.342071,72,18.512029
-256.253296,63,18.600043
-253.914718,70,18.725139
-255.594671,73,18.861579
-257.572558,69,18.953904
-257.550975,74,19.052842
-256.001169,67,19.13929
-255.285716,61,19.214815
-255.814321,77,19.316397
-257.423085,70,19.412918
-256.960859,68,19.503461
-258.725687,78,19.613143
-257.297226,72,19.713674
-257.749214,71,19.809223
-253.700054,62,19.894271
-256.743911,69,19.989957
-256.161906,67,20.080483
-259.233687,79,20.190781
-255.292699,73,20.289304
-255.741065,71,22.273601
-259.273453,89,22.413668
-254.744285,84,22.524161
-253.637418,103,22.670682
-258.883004,85,22.787206
-257.379731,73,22.890257
-257.368101,77,22.995813
-258.718975,80,23.10635
-257.905798,81,23.223698
-257.771515,75,23.334164
-257.670095,80,23.471767
-256.56476,83,23.592079
-258.015351,73,23.706601
-259.352285,92,23.873671
-258.296048,85,24.010761
-258.034587,81,24.138326
-255.101904,84,24.258451
-257.727542,79,24.363124
-256.723555,70,24.461144
-256.554974,69,24.564873
-255.157067,73,24.688212
-254.240332,65,24.787805
-258.929261,95,24.919872
-257.844862,78,25.046965
-224.119935,30,25.092961
-252.272536,77,25.197173
-257.251502,89,27.29818
-253.545429,109,27.462197
-255.941139,73,27.562129
-261.713297,112,27.708218
-260.157718,97,27.836293
-256.74321,79,27.9455
-258.455723,89,28.064779
-259.098517,83,28.178171
-261.728702,111,28.325213
-258.36006,111,28.46776
-260.176296,101,28.597245
-255.434551,71,28.684761
-257.471259,96,28.810068
-258.851578,98,28.934136
-261.406832,111,29.076652
-254.294069,95,29.196143
-252.750668,89,29.313847
-260.89488,104,29.451431
-251.242687,106,29.589962
-256.502715,83,29.697318
-263.075855,126,29.861321
-254.816142,76,31.835617
-255.132375,99,31.991128
-260.569827,116,32.142986
-258.912135,93,32.26949
-255.460581,95,32.399021
-263.956024,130,32.572837
-261.106971,108,32.716529
-259.259859,111,32.850165
-258.076232,97,32.968692
-262.004384,118,33.113312
-255.780832,118,33.258388
-255.194149,86,33.36495
-260.352048,96,33.4935
-262.98271,127,33.678968
-258.110527,107,33.868066
-264.034238,124,34.041212
-264.675782,142,34.29529
-258.015605,123,34.477908
-251.142345,108,34.616954
-254.315685,130,36.743146
-257.169438,155,36.946877
-265.86668,145,37.134099
