#{"t_start": 1785441371.7375848, "env_id": "None"}
r,l,t
-538.488409,100,2.564486
-533.515418,38,2.614574
-262.325564,49,2.68291
-534.932904,48,2.778166
-636.901077,152,2.96903
-584.131376,95,3.102806
-619.905997,134,3.268931
-552.079822,59,3.348825
-553.773739,60,3.429743
-334.978758,51,3.493739
-565.103356,73,3.582866
-636.787582,169,3.787772
-607.376202,119,3.932832
-533.483077,47,3.988616
-592.951881,117,4.118898
-142.666855,29,4.160301
-592.343556,103,4.287623
-581.494138,105,4.421067
-559.576604,67,4.505832
-572.271785,95,4.623511
-552.52193,59,4.697597
-535.055052,40,4.747262
-571.393579,105,4.868673
-561.164684,86,4.980056
-555.489473,62,7.074587
-623.499093,146,7.278553
-604.492751,162,7.484385
-526.676633,44,7.537382
-628.397645,144,7.714041
-552.11261,58,7.78959
-581.346774,103,7.909925
-536.686835,59,7.984197
-603.450077,132,8.143027
-522.308456,79,8.239081
-397.623533,72,8.328763
-535.907422,41,8.383341
-572.911918,82,8.489155
-573.319705,93,8.606547
-567.560659,82,8.709942
-539.582805,55,8.784822
-340.733551,35,8.828859
-590.23634,102,8.966706
-623.193428,138,9.160774
-525.048468,56,9.239738
-565.22565,73,9.337681
-592.259056,103,9.493894
-669.129593,187,11.984201
-607.550897,120,12.16469
-590.898354,110,12.30441
-580.263757,128,12.46885
-696.888312,219,12.751469
-472.930565,66,12.837574
-591.668711,110,12.973824
-598.243415,142,13.150592
-589.032316,99,13.273769
-546.047147,106,13.4025
-649.282239,191,13.659979
-662.658959,359,14.073637
-531.624124,45,14.128988
-528.256226,169,14.335106
-537.854713,82,14.435385
-476.388275,121,16.533732
-653.712559,182,16.769061
-641.051228,156,16.969042
-604.403035,124,17.124018
-614.709738,251,17.439271
-686.818936,207,17.688934
-607.218695,182,17.901916
-535.860129,90,18.00614
-640.730547,189,18.219026
-679.284714,213,18.46878
-625.819642,166,18.684221
-683.978566,204,18.93456
-665.363487,184,21.233239
-658.216663,177,21.453933
-612.87401,126,21.609038
-617.345614,196,22.007475
-627.812992,147,22.265036
-578.733668,122,22.424108
-569.92328,225,22.745195
-617.824751,167,22.963895
-693.393055,214,23.258885
-609.032024,126,23.491616
-636.181318,151,23.695203
-649.293759,219,23.959898
-657.862199,174,26.218099
-665.088763,184,26.438714
-664.85377,183,26.663782
-566.917344,194,26.937166
-673.560142,192,27.186541
-460.380813,204,27.443918
-498.185164,160,27.64004
-614.043799,143,27.813748
-651.190679,169,28.018668
-341.290619,192,28.255241
-549.264246,110,28.393533
-679.472997,200,30.686162
-413.970098,129,30.868675
-330.097896,137,31.04857
-738.246631,265,31.384613
-632.12797,147,31.568793
-609.21721,122,31.724374
-616.260321,198,31.9686
-614.603842,129,32.141876
-612.179513,125,32.444725
-297.260071,216,32.73672
-632.200861,148,32.918972
-525.742979,245,33.227939
-590.871572,138,33.399303
-741.794403,279,35.768526
-729.432051,288,36.147734
-570.161387,148,36.335071
-636.006718,187,36.563449
-697.404799,274,36.88011
-636.199442,151,37.04875
-255.505568,161,37.230904
-475.70219,196,37.452097
-677.175585,222,37.713081
-577.54061,128,37.868762
-617.90086,158,40.046057
-646.718562,164,40.253638
-631.457905,182,40.488709
-591.849455,169,40.694112
-656.131465,187,40.9187
-249.785956,359,41.368963
-450.107124,163,41.568818
-605.952689,117,41.708638
-618.068924,131,41.874207
-664.342163,183,42.105703
-584.994063,204,42.35421
-565.115726,107,44.563407
-647.814587,179,44.800874
-622.60547,136,44.969727
-620.337783,171,45.187211
-594.746665,313,45.573848
-687.102167,206,45.840056
-629.852705,150,46.029111
-490.922587,236,46.318834
-628.149681,178,46.54773
-675.757822,195,46.791456
-601.224284,193,47.032376
-199.857171,190,49.272799
-619.76251,133,49.437296
-723.569184,247,49.754499
-680.41397,200,50.00645
-476.160866,176,50.236282
-570.69645,273,50.590878
-639.738853,155,50.787519
-422.272512,232,51.078834
-317.001023,243,51.385482
-682.210895,202,51.646964
-189.287278,254,54.03301
-636.938128,250,54.334019
-141.100534,265,54.654606
-570.334786,162,54.850539
-212.157229,145,55.016123
-565.413706,183,55.218904
-584.650194,335,55.597784
-781.434159,313,55.968577
-678.77153,197,56.205707
-668.398741,235,58.462924
-867.329245,407,58.973831
-518.786292,199,59.222142
-648.061401,205,59.473849
-699.429159,293,59.83883
-642.174487,430,60.381937
-724.811891,249,60.685782
-552.491885,263,62.928097
-649.058809,302,63.379851
-910.564533,519,64.018728
-733.920942,259,64.339046
-853.13924,392,64.809897
-735.012525,260,65.123755
-362.958956,206,67.37914
-597.700209,383,67.863011
-900.079441,441,68.412748
-659.197822,178,68.621985
-254.219922,282,68.968644
-643.47881,159,69.168673
-205.50578,233,69.459395
-713.285478,631,72.738963
-870.899251,685,74.214946
-443.085287,566,75.057094
-960.477024,508,78.33795
-158.783245,785,80.452931
-801.383968,703,82.057701
-1378.83603,967,86.441154
-1378.33825,968,88.402668
-202.248574,1000,93.087719
616.031226,1000,94.78748
