#{"t_start": 1785441371.8437076, "env_id": "None"}
r,l,t
-583.004199,93,2.45121
-534.621503,104,2.598872
-574.709516,84,2.731573
-548.018188,54,2.802966
-543.322284,49,2.862907
-581.609979,92,2.987831
-588.350381,99,3.112653
-535.506637,41,3.162809
-570.430948,79,3.262506
-623.54649,138,3.445143
-566.441144,74,3.534943
-588.178692,99,3.654379
-528.885161,33,3.694927
-562.706762,71,3.781011
-619.469744,152,3.962736
-67.15439,42,4.012775
-561.442899,69,4.095928
-576.636685,92,4.208046
-542.821837,48,4.273311
-549.817153,56,4.341663
-353.425679,85,4.44667
-552.811152,59,4.521384
-521.016895,24,4.552704
-517.164766,47,4.60815
-512.666855,15,4.62896
-544.061213,50,4.690862
-505.285675,73,4.780324
-549.236905,55,4.846081
-545.263772,63,4.912601
-599.616565,164,7.167914
-528.51038,33,7.203709
-567.215642,116,7.353981
-630.214837,146,7.533676
-260.478874,76,7.631273
-580.4701,91,7.7439
-531.691216,51,7.803802
-546.108076,95,7.914795
-539.941396,180,8.136976
-563.916331,72,8.226869
-234.197428,85,8.336142
-590.495631,139,8.512635
-550.792345,57,8.587095
-587.355805,97,8.712991
-245.270615,115,8.869136
-543.220764,59,8.947998
-626.849588,141,9.151331
-579.236253,89,9.27725
-432.574445,48,9.347833
-709.725236,263,11.954372
-534.904895,40,12.010106
-612.200096,135,12.189755
-590.095307,238,12.501148
-595.274324,119,12.650327
-634.790504,149,12.843164
-419.339431,139,13.012526
-592.448926,146,13.192061
-593.447009,235,13.50125
-566.383822,128,13.649426
-576.129865,85,13.747135
-607.712313,139,13.907884
-542.721673,81,14.008077
-663.132399,181,14.228984
-547.705244,59,14.300817
-261.458707,62,14.375255
-564.115485,104,16.457676
-584.424163,94,16.591394
-298.901085,190,16.826876
-659.617887,229,17.112566
-769.099196,299,17.479376
-515.427021,188,17.701019
-646.670346,164,17.893532
-553.928638,61,17.957593
-744.537522,272,18.279024
-564.059118,146,18.457354
-761.781768,290,18.817042
-661.842556,179,21.104194
-595.504727,154,21.300393
-634.650627,150,21.487053
-671.006211,189,21.841171
-573.090233,116,22.088172
-692.779786,221,22.381923
-567.564116,171,22.632554
-601.264195,182,22.868018
-693.434045,253,23.262832
-613.515681,184,23.529444
-651.77479,169,23.740821
-558.612186,192,26.003805
-667.612814,228,26.290714
-557.829997,70,26.378216
-616.012828,130,26.540966
-487.428444,140,26.707177
-675.434729,194,26.99298
-560.288386,67,27.079204
-609.680389,128,27.241781
-737.012046,262,27.562837
-574.4183,141,27.737773
-601.838213,114,27.878222
-657.861299,175,28.089995
-656.304801,174,28.304047
-525.415429,133,28.493632
-676.183773,196,30.784079
-617.032262,130,30.952494
-775.423017,305,31.338818
-676.330928,195,31.585862
-615.759692,129,31.752928
-659.22839,177,31.972511
-624.90557,139,32.262879
-658.347298,177,32.542844
-751.303122,277,32.886497
-641.580536,204,33.143085
-604.649156,117,33.28767
-605.525708,159,35.507205
-598.254843,185,35.750429
-725.519155,251,36.062901
-607.173732,147,36.257303
-617.43763,130,36.412848
-583.591422,132,36.562809
-654.971745,172,36.762804
-643.112944,199,36.988969
-550.226649,181,37.196303
-630.89566,145,37.35981
-707.573371,229,37.632589
-543.458766,49,37.693496
-535.752495,70,37.781448
-671.492766,191,39.99686
-647.503347,209,40.262662
-628.445604,142,40.43979
-681.410771,202,40.687072
-668.923274,187,40.917567
-557.269552,90,41.032935
-547.70834,353,41.462695
-516.567904,338,41.887974
-625.195993,177,42.104198
-517.98879,196,42.353696
-547.061017,186,44.667619
-644.412924,178,44.889821
-530.236717,174,45.107002
-632.1023,147,45.294523
-626.9738,141,45.467726
-201.894662,160,45.66779
-724.982426,249,45.982637
-661.587138,178,46.207151
-835.655493,418,46.732598
-623.122009,137,46.903872
-574.869357,213,49.173842
-510.038142,255,49.493642
-588.80054,190,49.735708
-654.839579,172,49.956778
-434.799556,445,50.53515
-658.294418,215,50.807266
-590.031063,173,51.01773
-659.210579,176,51.245651
-176.4067,207,51.512743
-714.242012,323,53.98123
-597.057765,162,54.17777
-703.760377,226,54.450865
-464.638111,262,54.762673
-622.215685,242,55.040373
-662.139663,241,55.306733
-530.132632,174,55.508392
-436.222221,170,55.703473
-769.178179,302,56.067497
-579.487204,149,58.224656
-502.406324,259,58.54776
-391.599054,219,58.817839
-351.469555,193,59.056555
-678.227877,218,59.330406
-273.533945,175,59.541438
-691.039065,304,59.925985
-585.630557,227,60.212614
-457.903141,175,60.428251
-772.412443,301,62.722802
-582.443979,309,63.147647
-497.137529,263,63.512725
-461.331772,200,63.754234
-507.531264,224,64.024191
-283.82033,203,64.272954
-702.039039,223,64.543187
-755.902686,284,64.882756
-515.927532,214,67.12194
-440.724389,375,67.617873
-269.847594,445,68.181246
-644.592648,161,68.367855
-848.341697,385,68.834211
-275.656721,438,69.385096
-452.158024,614,72.652695
-127.785484,564,73.893367
-578.352117,153,74.179326
-183.108423,303,74.593842
-862.148345,1000,78.742793
-234.052296,836,81.258203
584.54922,1000,85.772197
-760.607351,1000,87.379047
145.915664,1000,92.509932
-888.915504,1000,94.242597
