#{"t_start": 1785441372.2989054, "env_id": "None"}
r,l,t
-547.745265,54,1.943832
-607.404227,141,2.138449
-609.163065,122,2.325031
-566.886512,75,2.425301
-268.352298,88,2.539498
-547.457146,53,2.607401
-572.374885,95,2.729856
-418.850113,84,2.837431
-599.187359,111,2.977412
-539.084595,44,3.031368
-582.325938,92,3.14365
-542.21747,48,3.199182
-543.889061,59,3.273391
-525.333371,29,3.307265
-524.087909,28,3.342971
-616.191417,129,3.496683
-303.686402,199,3.736045
-180.012097,82,3.84252
-275.93461,184,4.071699
-523.438842,38,4.120661
-578.481845,99,4.243202
-566.757131,75,4.333665
-576.977262,86,4.436366
-515.499118,18,4.457404
-572.695019,146,6.683949
-575.216832,92,6.798836
-680.467759,201,7.046665
-595.489922,107,7.181591
-611.577537,134,7.343974
-578.284921,118,7.485899
-531.563208,78,7.580703
-562.281574,70,7.657671
-544.781316,57,7.734537
-643.474431,159,7.941874
-542.284943,48,8.003036
-655.367568,185,8.240947
-581.490608,106,8.380836
-594.924299,135,8.570844
-592.763218,122,8.740031
-592.00985,103,8.892636
-588.440083,99,9.029474
-570.662536,89,9.157397
-618.241404,132,11.582422
-649.011546,169,11.802965
-612.186917,125,11.957388
-553.529046,61,12.043955
-633.575925,152,12.236003
-580.063531,203,12.496059
-552.414184,88,12.598403
-627.75153,141,12.775234
-598.412534,184,13.012471
-628.702792,163,13.207248
-300.251992,160,13.393482
-656.844485,175,13.607738
-544.166315,59,13.679585
-509.200462,133,13.840585
-610.825755,123,15.936547
-546.599724,171,16.168676
-627.107076,141,16.347771
-620.069133,134,16.512409
-600.368142,112,16.652756
-671.738082,192,16.891516
-628.652144,143,17.062786
-635.303258,190,17.291392
-615.863379,129,17.4393
-390.85814,147,17.602172
-662.568286,180,17.812575
-574.964941,162,18.012374
-639.246783,169,18.226181
-622.663377,145,18.402685
-647.446352,197,20.70762
-615.896689,129,20.88146
-341.501713,211,21.14548
-643.591922,159,21.540572
-551.078513,155,21.770951
-634.137819,150,21.957314
-664.061026,183,22.233793
-630.421777,144,22.41735
-653.955753,171,22.647745
-659.528645,177,22.95423
-610.543301,212,23.22754
-627.130751,142,23.402028
-642.210897,159,25.637977
-533.035055,137,25.803009
-654.401742,172,26.007605
-694.260077,216,26.299281
-691.89193,210,26.584834
-671.233921,190,26.825727
-624.307995,138,26.997712
-626.090045,140,27.157663
-608.256263,121,27.307642
-663.149099,181,27.540483
-435.66558,170,27.745354
-620.066149,134,27.923937
-641.424676,157,30.159586
-629.900816,144,30.353337
-623.642049,138,30.535394
-626.603239,154,30.727643
-471.825484,166,30.940573
-660.257386,178,31.163053
-584.91485,130,31.338976
-611.081373,196,31.582593
-574.312837,164,31.945095
-655.427069,173,32.171824
-615.568472,184,32.39854
-671.366555,191,32.639651
-646.669784,162,32.842011
-737.210228,308,35.257193
-408.034415,147,35.447396
-527.31527,161,35.651905
-631.854504,147,35.840498
-589.469834,147,36.007374
-565.09689,165,36.202063
-679.286804,283,36.523969
-708.889479,231,36.787936
-627.541096,142,36.948677
-593.21046,177,37.158618
-617.384667,147,37.343287
-577.62657,133,39.483588
-580.823344,190,39.725781
-626.780548,141,39.90757
-617.663551,166,40.107329
-128.822813,160,40.301895
-619.770115,133,40.471604
-234.096878,178,40.693957
-634.426903,174,40.907434
-681.486633,209,41.157336
-669.645694,203,41.41986
-596.496113,136,41.586287
-591.970594,187,41.812604
-775.4773,304,44.280409
-408.240849,170,44.495694
-526.77301,187,44.732541
-593.811609,104,44.862122
-697.761179,269,45.198469
-557.075508,131,45.367417
-436.075078,336,45.789088
-610.263789,123,45.942655
-610.151908,192,46.182431
-537.557466,166,46.389109
-490.841087,137,48.53727
-634.225005,185,48.793468
-720.545004,245,49.103828
-325.303117,142,49.285468
-282.946095,243,49.598795
-634.438684,189,49.844434
-659.26468,178,50.074868
-293.120116,241,50.382268
-720.842997,245,50.688306
-628.486749,204,50.946473
-402.866723,212,53.272899
-401.552279,384,53.751461
-555.432721,63,53.827245
-410.897287,127,53.984177
-524.366862,193,54.217329
-696.719859,217,54.469856
-695.40091,216,54.712262
-609.97131,216,54.954221
-284.948754,240,55.232198
-631.950687,183,55.452291
-780.339475,372,57.876384
-218.321624,264,58.207574
-685.426006,205,58.462343
-163.283707,229,58.746347
-699.58997,220,59.012639
-754.074826,411,59.530495
-439.670589,205,59.79141
-456.168526,227,60.069692
-565.232969,249,62.295872
-770.056875,434,62.919731
-795.653444,327,63.318714
-493.576093,230,63.595332
-653.822167,288,63.947694
-673.122315,238,64.232917
-644.687212,214,64.491083
-99.587956,333,66.901539
-568.394907,621,67.690253
-315.983396,299,68.041152
-143.849461,425,68.570903
-646.325365,377,69.038081
22.342856,542,72.228905
-728.598559,571,73.475882
-943.838376,593,74.402321
-729.394589,503,77.60532
-626.496179,456,78.676762
-718.411243,1000,81.31483
-902.491821,1000,85.785322
-908.724609,1000,87.723854
133.446208,1000,92.479176
444.90052,1000,94.173919
