#{"t_start": 1786140325.6374469, "env_id": "None"}
r,l,t
-397.812795,171,5.728236
-333.57525,93,5.934061
-165.78019,34,6.008678
-362.637674,133,6.289796
-518.291429,117,6.504772
-654.002366,203,7.017935
-406.379428,154,7.262973
-426.221992,104,7.443329
-389.245327,135,7.745857
-768.750241,188,8.094062
-780.119949,174,8.36541
-151.453322,73,8.51955
-578.232484,133,8.720658
-681.2504,122,8.905905
-108.725699,47,8.978028
-512.864134,153,9.207044
-431.11847,175,11.869371
-114.428633,61,12.004974
-788.374002,163,12.248856
-239.578134,70,12.355382
-133.385778,156,12.585538
-778.465344,130,12.782479
-157.145979,64,12.88625
-574.981573,131,13.09031
-111.953142,60,13.257154
-204.273896,93,13.469884
-171.585872,82,13.592436
-361.452599,128,13.78353
-390.176017,128,13.997369
-394.302641,123,14.197384
-250.467551,100,14.342909
-178.714893,80,14.461434
-622.830291,155,14.689489
-753.740341,138,14.900079
-362.53621,120,17.221909
-408.185838,161,17.463083
-379.512027,195,17.76765
-773.200653,136,18.056326
-669.276987,128,18.256436
-472.221703,134,18.456181
-448.826906,170,18.801362
-387.327023,103,18.975508
-151.996967,43,19.045526
-307.614877,122,19.206716
-379.924238,147,19.424254
-150.731541,36,19.487259
-393.532157,138,19.732074
-137.717421,82,19.858157
-354.884124,101,20.062277
-461.512508,157,20.506464
-189.472179,78,20.647005
-178.959903,47,23.220202
-359.477711,159,23.586194
-794.909293,148,23.898512
-396.75685,142,24.222746
-277.822048,148,24.538665
-341.242146,118,24.791214
-355.889655,116,25.03925
-557.944541,167,25.33602
-569.476728,195,25.714144
-375.092337,113,25.9102
-618.315384,136,26.113272
-381.842944,141,26.326932
-726.758464,157,26.578985
-317.501363,124,26.772666
-351.7617,128,26.970322
-558.254133,173,29.350493
-354.211984,128,29.596293
-267.587481,90,29.726961
-179.421736,29,29.76899
-635.408573,137,29.968629
-352.545715,109,30.143126
-349.650732,115,30.521501
-365.820097,129,30.75474
-428.117958,115,30.979358
-500.114359,155,31.301043
-334.310749,143,31.624343
-444.933992,144,31.915954
-363.596806,169,32.299395
-499.151006,130,32.604548
-456.313616,130,32.895102
-362.66003,176,33.222208
-390.816986,152,36.009557
-591.515497,120,36.183087
-128.506149,69,36.281614
-552.468452,134,36.519775
-311.448149,120,36.75682
-444.546237,140,36.964434
-605.738995,130,37.147404
-383.752381,141,37.38614
-368.569106,138,37.641748
-357.561025,205,37.913096
-151.542338,74,38.009044
-142.642755,62,38.090595
-367.701666,161,38.339434
-510.54611,187,38.670128
-384.578067,193,38.951718
-689.26678,175,41.421469
-405.460113,118,41.679346
-407.007761,134,41.876987
-396.020208,105,42.030575
-582.81831,145,42.229217
-474.213693,94,42.381191
-650.698978,158,42.640027
-434.65698,104,42.790532
-567.640072,121,42.960381
-406.283762,166,43.282002
-420.720574,143,43.552151
-116.043685,59,43.64075
-612.285901,130,43.843746
-453.066679,139,44.261223
-592.94394,173,44.648407
-458.016907,129,46.900184
-550.142233,168,47.230468
-381.645863,107,47.422664
-796.416591,113,47.592183
-533.351151,145,47.803024
-276.265802,106,47.939063
-408.157261,184,48.204143
-701.472577,132,48.383779
-353.831154,110,48.531029
-377.66347,129,48.720647
-139.952494,35,48.774647
-368.665894,114,48.926381
-450.414312,119,49.105946
-557.229494,134,49.319593
-352.122426,115,49.486731
-245.711177,82,49.610281
-367.91746,117,49.783072
-348.543063,104,49.917566
-350.354592,111,52.266908
-415.418125,135,52.463025
-512.947144,136,52.641104
-358.061285,146,52.832221
-573.968753,157,53.036809
-400.892281,131,53.21138
-371.435046,133,53.462016
-527.357099,149,53.790682
-354.873171,110,54.065728
-203.217508,119,54.34831
-420.413203,138,54.6451
-432.925297,107,54.818007
-406.738282,138,55.175681
-129.789121,69,55.324113
-391.821518,124,55.571117
-423.429464,164,57.929998
-379.944292,130,58.216453
-476.993684,128,58.48913
-346.891334,111,58.753803
-417.796168,138,59.071459
-184.242496,50,59.230557
-383.331876,107,59.417089
-356.093176,153,59.658088
-561.951206,142,59.84613
-381.621006,125,60.010664
-265.73181,118,60.164752
-563.202128,133,60.340792
-352.274031,113,60.491315
-539.149609,111,60.638362
-500.620715,135,60.815698
-709.469674,126,60.981586
-675.707106,120,61.139577
-518.891571,141,63.521083
-517.68394,118,63.704073
-344.707959,105,63.877364
-117.413586,28,63.936884
-578.710203,151,64.243833
-652.633461,132,64.533466
-613.696071,116,64.782125
-375.771153,129,65.022154
-352.529803,95,65.152925
-401.695561,144,65.353008
-474.244685,128,65.524169
-388.348967,114,65.681583
-649.917587,230,65.988952
-389.961329,131,66.168624
-614.276274,166,66.412676
-506.64239,137,66.645024
-134.703912,31,66.689024
-684.102561,117,69.003399
-234.678825,60,69.117948
-364.532161,135,69.492153
-360.531649,152,69.813414
-506.679441,111,70.003352
-353.673203,108,70.165447
-451.645013,90,70.290987
-544.557419,134,70.491762
-595.071237,172,70.760346
-358.098525,124,70.950485
-610.789191,170,71.27567
-123.188032,74,71.453858
-519.320317,126,71.769533
-636.732461,205,72.131213
-364.434724,114,72.400398
-487.695505,130,72.802339
-142.164913,51,72.922791
-374.606538,117,75.773286
-362.774449,114,76.010252
-440.361336,148,76.354904
-398.874909,159,76.643027
-735.317913,138,76.849128
-517.248339,136,77.062672
-670.895571,162,77.300454
-594.310056,136,77.500179
-464.644376,105,77.64426
-357.214917,116,77.837451
-627.977758,135,78.210379
-204.078624,97,78.513396
-459.077063,129,78.811043
-566.975544,119,79.077114
-351.831344,123,79.307918
-421.454811,125,79.546262
-402.256734,123,82.215124
-535.994834,137,82.425097
-421.857924,165,82.677673
-338.942169,144,82.897745
-354.541673,140,83.103305
-118.840341,61,83.191849
-418.883417,110,83.381029
-143.280434,53,83.46119
-570.25235,125,83.686239
-370.744837,144,83.925919
-376.54306,108,84.096255
-480.171475,134,84.32971
-477.330514,155,84.639562
-350.675889,95,84.782531
-568.568948,140,84.970367
-564.721712,116,85.119421
-154.899608,37,85.178778
-632.061542,133,87.900529
-427.194742,108,88.064328
-359.545891,132,88.249133
-446.695601,98,88.367192
-115.334054,18,88.392164
-384.938552,148,88.646895
-632.194174,122,88.874014
-249.052091,79,89.015703
-127.550763,51,89.096453
-368.206608,150,89.302121
-174.78482,71,89.40508
-422.821165,165,89.58392
-318.42407,194,89.89907
-597.672136,151,90.175622
-367.312471,115,90.335709
-350.576744,128,90.498746
-424.682765,141,90.822713
-352.025079,163,93.127525
-404.24869,153,93.378819
-296.439566,91,93.495882
-311.064231,119,93.696934
-126.108871,41,93.765074
-156.918004,68,93.875182
-334.473034,101,94.05775
-665.029662,153,94.34188
-330.174557,120,94.525676
-360.725128,105,94.701728
-367.809398,176,95.006365
-263.178894,113,95.162083
-112.17357,32,95.227252
