#{"t_start": 1785178370.8086402, "env_id": "None"}
r,l,t
-118.183272,30,1.653144
-162.487409,79,1.812044
-126.298833,19,1.836619
-466.853489,17,1.858888
-570.796327,44,1.918592
-596.870316,52,1.983564
-220.241107,25,2.015089
-178.853808,28,2.049157
-128.626398,25,2.079545
-185.769427,35,2.123383
-127.956144,25,2.155218
-80.266849,58,2.22824
-138.295772,42,2.278134
-82.623836,34,2.769219
-247.02672,30,2.814862
-101.117612,76,2.928015
-431.265628,46,2.99328
-597.690923,30,3.029849
-233.376622,25,3.060215
-107.317165,25,3.092143
-540.777907,64,3.17811
-127.990032,36,3.225177
-192.191757,38,3.26811
-1350.849482,106,3.408368
-329.21668,35,3.453343
-484.84394,38,3.909735
-515.746373,94,4.045419
-408.584119,45,4.098739
-329.068034,68,4.186229
-250.508767,45,4.243379
-449.499297,33,4.290283
-287.479326,32,4.331975
-65.372802,48,4.396322
-139.711262,55,4.469203
-368.734827,68,4.876853
-438.977756,54,4.974776
-99.048971,39,5.042128
-309.730633,82,5.228226
-537.684953,82,5.425275
-377.052616,81,5.575498
-257.246547,57,5.656751
-452.591501,63,5.754805
-380.755496,71,6.152999
-171.44962,65,6.254583
-124.77427,48,6.32328
-643.539394,50,6.389903
-161.576347,50,6.456901
-116.51203,81,6.565192
-612.427246,88,6.683226
-262.576912,63,6.767539
-241.029595,103,7.235593
-70.680378,51,7.314111
-300.340566,47,7.372102
-561.624883,115,7.512001
-1086.326271,104,7.625587
-306.591586,56,7.687377
-201.987641,101,8.156234
-457.718316,123,8.364036
-58.652809,80,8.493789
-406.560907,103,8.652953
-977.371721,135,8.823844
-1084.366806,96,9.351226
-873.464271,117,9.538534
-68.838026,91,9.6589
-311.450849,90,9.766866
-127.75623,91,9.873763
-440.427259,151,10.463638
-383.028556,53,10.545647
-365.191339,43,10.5941
-383.238615,47,10.649628
-482.496698,93,10.754171
-630.321701,145,10.919731
-858.582099,154,11.43231
-1308.527029,109,11.590958
-2449.876468,139,11.753991
-582.701011,150,11.935968
-2030.929223,136,12.470673
-386.180706,91,12.569197
