#{"t_start": 1785178370.7953146, "env_id": "None"}
r,l,t
-167.366871,88,1.794616
-182.069777,51,1.864705
-521.474855,27,1.898798
-220.551185,36,1.947427
-91.684799,28,1.982348
-421.614995,18,2.005499
-691.172633,45,2.061178
-378.586831,25,2.091877
-475.971926,38,2.139712
-232.408541,49,2.201413
-289.746297,40,2.251581
-471.615573,42,2.301562
-415.344991,24,2.332738
-291.75798,47,2.850231
-367.988965,30,2.89745
-373.514446,83,3.014253
-561.238596,29,3.049181
-201.42274,44,3.104318
-200.483255,37,3.156175
-225.248932,29,3.191436
-154.297535,37,3.240468
-426.695266,45,3.295926
-619.860668,37,3.343658
-100.497222,28,3.379984
-495.443458,34,3.424703
-370.698686,38,3.855029
-391.071897,32,3.920554
-345.260901,51,3.999602
-464.904854,61,4.077302
-622.27429,45,4.134498
-510.970327,52,4.201555
-575.94095,103,4.337884
-532.206385,32,4.380669
-276.280361,47,4.441699
-248.191323,41,4.506695
-333.610506,36,4.569969
-161.967518,52,4.941265
-255.203003,32,5.005491
-423.705116,53,5.091327
-251.754111,36,5.185135
-490.882977,32,5.258822
-91.166707,33,5.33956
-514.352946,82,5.523079
-193.812612,37,5.585933
-1012.865292,102,5.733622
-790.924444,117,6.208323
-199.040939,70,6.315169
-149.587751,116,6.468227
-389.703783,82,6.578518
-534.638708,57,6.65463
-204.381498,55,6.728759
-143.249255,97,7.179895
-159.063807,67,7.283453
-807.094805,107,7.422656
-69.832188,64,7.500633
-323.588627,101,7.61364
-86.275908,59,7.677674
-861.028946,106,8.144227
-480.400997,41,8.218871
-249.178245,44,8.29537
-168.074362,104,8.453905
-140.57516,75,8.582362
-238.825415,67,8.680676
-119.306637,82,8.778978
-317.36881,78,8.891519
-41.03049,134,9.48251
-1390.735148,116,9.648589
-759.988125,98,9.76706
-735.645084,129,9.91795
-1667.358931,157,10.533021
-1031.052155,122,10.676434
-229.968424,96,10.781726
-231.697334,76,10.871713
-431.438893,169,11.378078
-324.512829,50,11.466655
-2022.434738,160,11.679659
-267.255875,52,11.738766
-324.756889,109,11.864396
-340.42305,121,12.34628
-239.053917,106,12.509788
-1898.091458,183,12.72841
-2220.31146,195,13.271245
-2084.332988,119,13.443827
-202.134577,78,13.534444
-2229.079119,152,13.684824
-217.423365,61,13.754177
-989.74627,100,14.172367
-1299.262085,235,14.619331
-392.674706,62,14.747455
-1076.202933,131,15.033959
-964.483531,111,16.027326
-305.328387,94,16.255325
-1400.089775,128,16.478815
-446.336027,113,16.636615
-690.60524,73,16.741793
-2151.801293,129,17.360056
-1479.935811,169,17.701683
-704.983235,156,18.02439
-1869.054222,135,18.606142
-2051.84458,155,19.005474
-1662.716379,147,19.340054
-2047.429373,146,19.63173
-283.265265,20,19.659045
-1686.0795,145,20.354613
-284.995952,90,20.500016
-2120.333577,145,20.715533
-363.144293,15,20.740424
-1831.182318,205,21.418598
-585.589235,79,21.567094
-306.366911,132,21.939895
-2315.323097,179,22.415627
-1931.436981,104,23.448306
-229.422486,79,23.649249
-1688.935627,156,23.950631
-189.312038,19,23.976514
-2120.909371,155,24.215224
-1646.69241,167,24.926769
-2150.365407,154,25.169836
-743.390169,93,25.309644
-1170.527335,166,25.8831
-1538.826916,155,26.181699
-839.225389,111,26.347149
-1427.1718,126,26.566549
-1976.875829,155,27.226829
-953.512772,130,27.484039
-979.202479,134,27.769508
-255.078039,69,27.9082
-2180.741479,282,29.177415
-161.100868,22,29.238159
-389.877197,13,29.282504
-227.619093,97,29.564416
-785.377955,118,29.84014
-310.723321,24,29.891784
-155.931661,30,29.961553
-273.17772,90,30.864351
-844.060785,141,31.195066
-829.735611,116,31.423891
-322.109856,137,31.668652
-1044.533355,129,32.540771
-242.084381,49,32.639243
-239.327237,37,32.73296
-80.562306,29,32.816771
-787.694006,154,33.241795
-428.259355,33,33.302875
-451.193149,31,33.348003
-171.477471,24,33.393367
-350.720547,57,33.532613
-838.738672,97,34.069103
-100.24579,78,34.248196
-128.04269,102,34.455475
-135.87514,24,34.501397
-169.508425,52,34.607532
-418.869931,40,34.688105
-387.494745,16,34.719921
-272.342065,15,34.748434
-93.530183,24,34.794967
-411.320802,28,34.842634
-156.255902,103,35.912628
-267.087846,62,36.114805
-189.820477,66,36.271703
-183.249576,58,36.388636
-96.124633,95,36.558333
-169.172992,21,36.602664
-93.653355,60,36.717367
-72.410565,62,36.834541
-614.254707,99,37.451449
-205.772822,91,37.642638
-122.918796,29,37.70501
-63.630849,98,37.9257
-76.08657,65,38.082865
-123.110104,66,38.294658
-341.174333,132,38.729625
-396.108566,44,39.482852
-97.864267,145,39.815578
-157.501869,97,39.970524
-69.070476,71,40.072978
-267.942251,89,40.209793
-251.94476,45,40.27472
-173.015346,96,41.064051
-56.915252,64,41.209567
-159.364618,121,41.471386
-91.57724,57,41.63517
-155.478546,84,41.793135
-189.173455,150,42.63166
-112.723187,94,42.822472
-111.825878,87,43.038016
-161.779998,75,43.183858
-180.884914,63,43.296822
-100.263508,69,43.403727
-166.952894,91,43.581454
-126.689802,88,44.398954
-110.623072,71,44.564214
-78.277897,101,44.752537
-74.399071,141,45.051579
-80.104823,152,45.881305
-53.751711,138,46.274846
-186.339681,71,46.456958
-121.920857,73,46.65646
-146.900571,91,46.886606
-133.758657,134,47.452375
-124.700509,77,47.600421
-88.11095,75,47.712988
-67.236544,147,47.99036
-106.291542,80,48.132391
-8.259271,131,48.874536
-65.913861,101,49.071792
-143.282389,85,49.242542
-258.291505,86,49.396729
-165.453919,76,49.598743
-77.689068,123,49.97438
-54.884318,131,50.64598
-182.598933,138,50.990619
-182.797522,125,51.245495
-133.733441,125,51.646086
-93.476603,127,52.695824
-148.592355,108,52.97142
-123.448347,78,53.218501
-137.24436,122,53.588263
-97.416023,119,54.197859
-139.931894,155,54.555709
-240.913278,109,54.887111
-88.311303,131,55.290822
-46.003585,137,55.919724
-26.721787,148,56.207595
-141.321488,115,56.424512
-225.127874,131,56.611259
-179.69908,130,57.725072
-43.059847,143,58.008012
-156.045036,132,58.34576
-33.88287,172,59.29899
-160.420878,153,59.600643
-111.042298,138,59.911925
-84.530738,160,60.19754
-57.28098,144,60.874942
-156.042964,176,61.345994
-117.947594,81,61.501733
30.340484,189,62.317674
-56.98453,165,62.672402
-32.057736,149,62.963759
-281.483727,152,63.167081
-70.209991,152,63.831462
-80.968991,142,64.240361
-128.560587,167,64.659559
-221.07848,167,65.41668
19.211367,210,65.770013
-60.185121,219,66.831949
-52.50151,185,67.216059
-103.09316,153,67.523976
-64.044592,180,68.444565
-65.299553,185,68.91089
91.909975,251,69.584203
-30.310362,195,70.787507
-153.816161,142,71.149994
-0.092685,252,72.816523
-77.700287,181,73.22603
-49.842492,124,73.472431
-63.5451,214,74.745
-76.505613,105,75.014523
-28.154456,169,75.313383
-127.349621,177,75.808895
-47.285171,131,76.732692
-53.769629,167,77.112712
-46.839164,200,77.610504
-47.925984,246,78.685953
-30.617036,240,79.389636
-241.570149,271,80.52991
22.424212,187,80.83558
-69.717793,167,81.517719
3.097844,197,81.888687
-0.113791,242,82.281766
16.271126,216,83.110337
-49.971146,124,83.310277
-62.112768,141,83.514622
-42.54606,165,84.155622
-38.625556,155,84.437989
-11.037387,172,84.773271
47.306586,256,85.723207
-82.208558,220,86.05652
