#{"t_start": 1786119540.2571611, "env_id": "None"}
r,l,t
-306.343003,104,13.859996
-641.894249,150,14.048043
-654.547232,158,14.256724
-299.328542,94,14.381413
-557.637742,164,14.601462
-640.290751,142,14.791055
-138.691881,62,14.878095
-344.817793,129,15.056989
-352.548131,100,15.187363
-319.014366,115,15.348973
-628.503475,143,15.534097
-243.315935,117,15.685379
-246.026024,84,15.793918
-587.912399,152,16.000991
-397.480349,132,16.172533
-586.306027,179,16.399243
-669.923066,135,18.546854
-590.193663,190,18.799751
-323.50964,134,18.976048
-377.473032,136,19.150875
-336.089898,154,19.344687
-312.627796,130,19.496103
-426.779191,156,19.675903
-349.20728,190,19.900135
-624.762611,154,20.088509
-681.672092,175,20.298134
-118.486123,41,20.35112
-620.265105,150,20.532192
-208.825422,72,20.622752
-154.063037,77,20.717335
-569.798522,189,22.815856
-362.360156,127,23.007633
-327.833113,154,23.201082
-414.633682,127,23.363555
-383.672862,136,23.535665
-608.919497,116,23.680798
-145.609297,86,23.787806
-436.624181,142,23.959329
-412.606246,128,24.111739
-609.289904,197,24.341859
-312.617156,104,24.46698
-319.310529,115,24.600828
-347.316604,127,24.757344
-325.570575,138,24.930386
-317.6328,122,25.081553
-150.112203,88,25.193871
-620.909374,138,27.238847
-576.182076,136,27.439871
-407.579433,159,27.639574
-382.943516,150,27.827308
-623.063856,135,27.997999
-592.448343,176,28.217716
-351.480302,160,28.425592
-203.928415,115,28.560102
-671.622188,153,28.742976
-175.243935,130,28.899673
-317.977396,101,29.024276
-532.487311,162,29.226261
-143.206844,78,29.323362
-359.12288,120,29.473528
-565.740652,168,29.686612
-552.661663,123,31.644948
-629.983513,147,31.850972
-541.024603,131,32.022443
-484.071543,155,32.215709
-540.850836,110,32.352492
-341.251643,111,32.497538
-144.038316,42,32.554507
-489.955651,123,32.798181
-190.830654,88,32.945692
-529.173329,166,33.144314
-589.392072,124,33.293123
-588.711123,178,33.50919
-452.028144,173,33.725257
-491.626522,176,33.94361
-523.467746,155,34.136449
-343.618025,143,36.12079
-343.411258,116,36.29031
-334.038865,104,36.423393
-338.398363,127,36.582484
-479.349957,151,36.772623
-326.166585,164,36.977004
-341.770212,125,37.12616
-619.618271,144,37.291163
-374.822712,150,37.47511
-589.145191,152,37.651573
-328.278053,129,37.799901
-661.540595,124,37.939425
-680.740263,156,38.134866
-373.758663,135,38.32683
-498.86437,130,38.492787
-537.7053,133,38.659983
-573.172314,136,40.70275
-370.587187,137,40.871427
-506.519059,156,41.064288
-437.732558,135,41.235209
-495.118888,149,41.431256
-351.35281,156,41.636345
-714.640001,216,41.921669
-251.027522,77,42.023225
-138.377084,69,42.114496
-510.833712,154,42.319579
-347.09813,161,42.532265
-425.4754,166,42.753045
-395.430091,147,42.949651
-489.653156,177,43.261281
-485.029434,169,45.313035
-447.002547,137,45.496236
-315.427595,145,45.687288
-598.579072,132,45.858258
-680.656885,218,46.140284
-479.989627,179,46.346372
-455.739332,120,46.485898
-533.0183,146,46.659979
-145.660982,86,46.7605
-735.300519,157,46.944579
-327.616629,127,47.10572
-752.270703,193,47.35871
-334.05342,175,47.586827
-670.997176,203,49.643477
-575.624428,122,49.801157
-502.675295,175,50.031542
-325.909716,141,50.214396
-449.456271,146,50.398553
-756.938814,139,50.567554
-498.723155,201,50.801349
-455.941702,142,50.966016
-737.25543,163,51.152119
-473.942231,150,51.320977
-676.077836,120,51.463539
-411.380078,178,51.691643
-382.006198,201,51.944203
-362.927385,159,53.960798
-774.738859,213,54.230843
-246.292938,100,54.352364
-688.442349,232,54.651561
-511.028257,257,54.988169
-667.787298,152,55.188214
-329.04183,185,55.427811
-440.345878,119,55.584368
-477.627977,153,55.778121
-780.557786,149,55.964819
-246.524283,136,56.131516
-738.440135,156,56.326804
-347.035677,143,58.350465
-324.772941,173,58.58128
-338.852491,160,58.785025
-331.808446,125,58.941729
-133.256299,86,59.049239
-480.563503,137,59.221322
-385.717402,204,59.474447
-316.413248,131,59.629998
-593.352673,158,59.823294
-251.146988,146,59.998756
-535.131171,193,60.235857
-327.047226,152,60.426965
-320.256246,117,60.572703
-502.524564,199,60.820358
-333.884706,174,62.912439
-320.92841,114,63.050642
-658.87599,124,63.202174
-364.024508,119,63.350787
-301.499104,131,63.509953
-742.457429,121,63.65844
-316.992965,139,63.836219
-484.168889,145,64.067526
-322.490636,135,64.235851
-642.152057,198,64.477715
-204.909732,49,64.5407
-329.098524,155,64.735781
-460.022624,155,64.928417
-310.226113,125,65.082985
-367.458555,177,67.147218
-779.414725,166,67.377251
-517.355424,177,67.612596
-138.986924,70,67.703884
-335.867598,170,67.927479
-335.490604,217,68.207359
-299.890225,140,68.381252
-530.264723,187,68.600307
-696.428626,151,68.778389
-641.06954,136,68.938617
-751.631378,156,69.129637
-514.605064,131,69.293098
-564.370864,155,69.482149
-359.444594,155,69.673936
-277.959674,126,71.649257
