#{"t_start": 1786554906.6348703, "env_id": "None"}
r,l,t
-100.152009,43,4.016
-100.592699,31,4.050365
-79.832763,51,4.117554
-97.370226,33,4.150915
-109.867578,34,4.200866
-110.712078,31,4.233665
-114.599852,31,4.283877
-118.480816,31,4.317557
-117.481377,31,4.367218
-119.878422,31,4.401835
-123.383959,31,4.434318
-116.830635,28,4.484109
-118.371491,31,4.517272
-108.862597,34,4.567171
-108.278461,31,4.610037
-117.00277,31,4.650439
-104.402487,44,4.700361
-98.613586,39,4.750477
-115.397653,31,4.800149
-122.255595,31,4.833918
-104.856523,35,4.883685
-91.818306,42,4.936497
-120.021441,31,4.96718
-94.873721,54,5.03399
-114.338883,31,5.084073
-103.804864,39,5.13446
-111.698878,31,5.171893
-101.856148,43,5.244871
-96.971574,31,5.286439
-116.461351,31,5.31724
-109.335732,31,5.367074
-115.495003,31,5.401416
-77.85545,54,5.467527
-91.174098,37,5.52002
-119.906049,31,5.550585
-117.01015,31,5.601731
-108.170924,35,5.649681
-114.128909,31,5.684293
-124.044634,31,5.717014
-97.629417,50,5.783986
-120.936271,31,5.832971
-114.064001,31,5.868265
-123.368793,31,5.917386
-116.410048,31,5.967033
-116.04124,31,6.000988
-117.681046,31,6.034076
-123.767758,31,6.083836
-123.416364,31,6.117912
-119.632959,31,6.150393
-115.030245,31,6.201921
-115.421401,31,6.234576
-119.739681,31,6.284055
-58.898408,111,6.419989
-118.343182,31,6.46715
-115.837733,32,6.500719
-120.215756,31,6.550318
-110.841601,31,6.584028
-109.604374,31,6.63363
-99.168742,48,8.566834
-123.370572,31,8.617185
-60.472029,83,8.716848
-107.305744,33,8.766012
-114.204385,31,8.80651
-107.103213,38,8.857108
-104.492223,43,8.91555
-109.077723,39,8.950693
-108.429753,37,9.004802
-99.567517,50,9.067057
-104.331028,42,9.117036
-113.406238,31,9.167152
-116.45468,31,9.204781
-113.563242,31,9.250055
-96.880277,54,9.317601
-118.432965,31,9.350618
-126.583066,31,9.383806
-89.633435,76,9.483791
-123.281983,31,9.53404
-117.061735,31,9.566931
-120.417319,31,9.605527
-110.812279,31,9.650684
-114.544687,31,9.68378
-75.679387,53,9.75026
-112.073243,31,9.785805
-108.731165,31,9.834026
-113.89791,31,9.86726
-77.420087,73,9.967454
-68.038761,75,10.050442
-105.03758,35,10.105997
-99.481068,45,10.166965
-102.081848,44,10.216988
-116.205234,31,10.250209
-96.436114,31,10.300326
-122.590688,31,10.333618
-118.872374,31,10.367486
-110.982507,31,10.421209
-110.915518,37,10.466668
-117.807138,26,10.500299
-66.86505,71,10.583635
-113.949803,31,10.617278
-119.01569,31,10.667531
-103.454287,26,10.700347
-115.544267,31,10.733866
-80.529082,57,10.816992
-114.800102,31,10.850291
-108.789778,35,10.900434
-118.132465,31,10.933648
-116.976892,31,10.982412
-115.984023,31,11.016958
-95.505825,60,11.083779
-107.017001,33,12.983396
-37.713278,122,13.162284
-107.497065,36,13.200006
-109.73638,31,13.234381
-49.14244,103,13.372226
-102.658136,31,13.410556
-115.874605,31,13.450726
-125.729464,31,13.483633
-65.471732,88,13.605723
-122.474917,31,13.63345
-106.574249,38,13.683455
-108.955852,35,13.733716
-93.312826,54,13.800579
-99.293677,53,13.866754
-104.353669,31,13.915671
-119.510784,31,13.950583
-93.723537,55,14.016899
-111.738286,32,14.067353
-120.029853,31,14.100103
-112.025238,31,14.137057
-105.462535,31,14.16798
-108.109149,36,14.216412
-97.726889,63,14.282925
-97.672454,56,14.334038
-94.997285,47,14.399763
-89.062282,31,14.432854
-88.687866,71,14.512379
-30.83407,132,14.658409
-119.728046,31,14.683827
-122.013762,31,14.716979
-96.170985,34,14.749765
-95.280784,40,14.808958
-107.823586,31,14.844336
-89.976756,42,14.898619
-111.782449,29,14.932847
-122.545624,31,14.967803
-72.219897,70,15.050557
-123.078272,31,15.088979
-105.066391,31,15.11933
-94.858077,31,15.159452
-84.739717,81,15.257258
-107.867517,28,15.289482
-82.79602,46,15.346096
-66.570223,80,15.433974
-106.969283,31,17.383272
-46.692944,127,17.560414
-69.155033,74,17.634227
-122.266479,31,17.682805
-109.847159,31,17.721302
-106.384173,40,17.766809
-106.323766,31,17.800276
-115.318048,31,17.852472
-93.431525,57,17.917133
-90.185685,31,17.950465
-114.935057,31,18.000661
-87.225628,43,18.050657
-104.329777,48,18.117238
-104.825268,36,18.152515
-119.03633,31,18.200572
-103.620158,56,18.267157
-102.776488,31,18.300559
-104.713841,41,18.36154
-109.189879,37,18.400737
-115.47664,31,18.450247
-103.937968,40,18.483835
-109.1197,41,18.532854
-108.2985,31,18.566648
-76.948166,83,18.666448
-128.318257,31,18.699523
-84.253598,55,18.749401
-108.084667,41,18.799535
-92.231301,40,18.849442
-100.722804,58,18.916146
-99.866941,39,18.960342
-89.84509,41,19.000458
