#{"t_start": 1786581180.9750187, "env_id": "None"}
r,l,t
-103.253806,31,12.41169
-103.621454,41,12.477817
-102.857954,34,12.528165
-105.350305,39,12.594882
-72.914256,94,12.74462
-105.077624,63,12.844317
-99.499762,40,12.896121
-111.711255,28,12.94452
-121.756174,31,12.994685
-105.055132,39,13.044585
-111.943404,41,13.117119
-113.302839,44,13.194406
-116.431953,31,13.24485
-120.349037,44,13.311047
-117.80164,31,13.367035
-114.0488,32,13.414714
-113.502625,39,13.516301
-117.239247,31,13.595565
-107.642037,47,13.697575
-117.176759,34,13.777679
-116.236161,33,13.847243
-120.177569,31,13.910253
-106.419834,43,14.044101
-116.911629,41,14.144328
-106.024421,62,14.281151
-103.871963,65,14.427883
-111.862568,41,14.511271
-118.686807,31,14.581326
-93.893851,68,14.78709
-121.348517,31,14.882746
-39.492837,106,15.144298
-112.498644,41,15.262126
-114.691338,31,15.339027
-94.401862,40,15.434894
-102.669778,69,15.610629
-113.708337,37,15.660486
-97.899147,39,15.72683
-110.665287,48,15.828313
-92.999652,78,15.967515
-110.957973,39,16.061192
-113.171406,31,16.161224
-99.12972,31,16.244191
-106.290388,38,16.294714
-109.736609,31,16.343832
-68.476656,59,16.427486
-99.93962,60,16.522304
-121.183305,32,19.243889
-115.18205,41,19.342551
-42.389966,132,19.598326
-120.232666,31,19.661198
-98.756829,74,19.861227
-120.484022,31,19.945235
-120.064921,31,20.045179
-27.134247,150,20.293694
-105.700533,46,20.359308
-100.225789,62,20.443834
-113.777532,40,20.494116
-100.486818,55,20.577707
-89.861145,49,20.643859
-107.089956,60,20.736451
-106.336047,53,20.810177
-57.482004,141,21.010644
-116.501194,52,21.093641
-94.167361,65,21.194312
-92.415052,83,21.310475
-82.232062,67,21.410421
-69.259385,58,21.493425
-115.048731,39,21.543813
-117.7795,33,21.59235
-114.091373,33,21.627565
-102.273623,43,21.69427
-118.153874,35,21.749268
-117.072822,33,21.79818
-112.577086,42,21.843857
-104.365559,42,21.910746
-111.578083,37,21.960501
-116.163354,39,22.01039
-107.718429,26,22.060305
-50.044179,94,22.192429
-114.539263,44,22.244118
-91.861781,82,22.360317
-119.424705,34,22.410443
-86.49371,62,24.805523
-45.574555,125,25.058698
-76.091426,76,25.227647
-95.843677,89,25.360319
-112.461587,31,25.440143
-92.676633,51,25.527282
-0.022696,241,25.860201
-91.561665,116,26.027448
-102.870981,47,26.093618
-85.875283,57,26.177077
-107.351205,35,26.227044
-39.941369,118,26.462524
-98.773758,67,26.578851
-98.07088,63,26.760593
-87.257218,109,27.131344
-72.5835,62,27.295277
-111.471228,37,27.361278
-117.453814,36,27.444049
-26.350271,153,27.726232
-36.116689,146,28.094231
-111.559974,47,28.249846
-77.485444,99,28.583885
-100.758481,39,28.702014
-115.374443,41,28.810786
-102.728948,64,28.996627
-17.298526,143,31.803865
-65.719949,99,31.944656
-77.878939,76,32.060297
-86.82801,75,32.230438
-44.058358,117,32.402938
-106.721202,43,32.460251
-64.080871,108,32.610097
-49.633197,137,32.810153
-55.00352,90,32.943575
-49.077149,123,33.110225
-113.3548,64,33.210136
-104.661103,33,33.259326
-43.749113,124,33.439066
-100.836278,59,33.527165
-85.554375,109,33.693193
-102.511,40,33.743362
-5.822521,234,34.077265
-44.182521,122,34.260574
-61.69013,73,34.376894
-116.390779,35,34.410288
-112.876011,59,34.498084
-73.821505,85,34.593466
-66.705933,80,34.677174
-54.919856,165,36.859973
-88.97901,69,36.961326
-21.605207,156,37.242309
-65.482759,78,37.343698
-93.645503,78,37.459974
-40.155096,122,37.626552
62.933126,251,38.014771
-82.476856,86,38.207443
-76.625924,73,38.343311
-23.25307,139,38.576705
-61.745086,73,38.67693
-71.621103,89,38.810061
-31.999309,132,39.043279
-83.443467,54,39.126786
-100.119541,54,39.226933
-114.441729,38,39.315521
-29.167479,136,39.560163
-37.056837,145,39.819127
47.602919,284,42.607188
-5.819431,170,43.137458
1.114807,206,43.493788
-38.025869,131,43.882635
319.422742,702,45.003956
175.151121,351,45.594101
-64.439987,75,45.742389
-33.406109,130,45.930161
131.38091,470,49.090609
294.999397,690,50.093406
76.695989,296,50.526468
117.712303,351,51.209255
-26.856984,148,51.527436
673.52541,1000,56.589387
730.997466,1000,58.38174
10.007166,185,58.696204
710.491723,1000,63.276927
748.227069,1000,65.339418
673.261405,1000,68.024969
634.091267,1000,69.092448
416.392753,622,72.311956
621.529305,1000,73.442346
769.434228,1000,76.608933
355.403923,781,77.525953
664.16864,1000,80.578736
730.459851,1000,81.732707
760.857911,1000,84.689573
715.379934,1000,85.908713
887.017623,1000,88.825692
862.623176,1000,90.042195
855.544807,1000,91.432811
1025.514864,1000,94.920095
1104.993462,1000,96.271995
1208.165537,1000,99.210759
1331.240686,1000,100.170249
1371.13301,1000,102.975809
1358.91166,1000,104.1096
1351.582509,1000,107.441963
1639.943188,1000,108.694208
1328.781066,1000,111.865647
1592.210918,1000,112.890529
1734.647695,1000,115.867158
1644.397641,1000,116.790133
1926.137388,1000,119.420382
1942.138596,1000,120.883847
1791.266189,1000,124.357586
1956.718914,1000,125.471307
2091.494534,1000,128.541595
2182.080513,1000,129.791299
2077.747265,1000,132.873248
2264.490884,1000,134.067472
2143.025394,1000,137.179276
2436.523119,1000,138.435821
2327.647703,1000,141.530363
2429.305829,1000,142.753652
2427.320335,1000,145.855906
2576.412911,1000,147.012515
2554.291121,1000,150.155863
2628.055859,1000,151.35958
2756.311462,1000,154.323778
2608.466393,1000,155.625302
2952.723025,1000,158.99116
2867.237889,1000,160.356797
2830.387347,1000,163.646633
2814.080929,1000,164.8239
2944.199888,1000,167.823454
3162.292812,1000,169.12331
3042.242477,1000,172.226695
3105.605176,1000,173.423521
3075.197458,1000,176.589605
3275.076716,1000,177.889962
3459.857211,1000,181.064012
3398.94382,1000,182.323089
3191.376683,1000,183.490119
