#{"t_start": 1786305987.2602978, "env_id": "None"}
r,l,t
-172.625841,31,18.015641
-111.802484,31,18.05972
-114.900365,41,18.120624
-121.696532,86,18.244736
-127.754457,41,18.30613
-107.12662,40,18.3642
-125.002457,31,18.411092
-137.921014,38,18.466554
-109.731726,48,18.535569
-120.278474,37,18.587286
-138.3774,52,18.663619
-160.902314,79,18.776497
-137.446097,71,18.878761
-157.314843,31,18.923507
-159.324903,31,18.971786
-132.236455,38,19.041772
-156.377168,49,19.149036
-130.055277,122,19.333306
-115.001302,42,19.399842
-123.943147,51,19.47428
-124.380491,103,19.624821
-104.775696,38,19.680666
-121.631818,42,19.741785
-154.951668,31,19.789576
-106.343791,45,19.851257
-185.654915,94,19.98129
-115.623858,87,20.100258
-120.13703,64,20.190352
-137.288359,31,20.233088
-587.678751,140,20.42643
-108.354994,22,20.457873
-155.589033,31,20.501595
-153.518999,116,20.66072
-108.671392,30,20.701807
-152.355766,99,20.836384
-131.884247,50,20.90399
-165.025504,31,20.949106
-126.511967,47,22.908656
-139.719813,45,22.982212
-134.827774,35,23.039936
-127.093909,56,23.113163
-138.653582,31,23.157576
-604.388446,129,23.339661
-140.48625,31,23.383131
-130.861404,56,23.455262
-177.589303,59,23.537054
-113.382151,39,23.590811
-138.809902,73,23.697027
-124.758941,31,23.738017
-121.612332,66,23.82907
-131.454478,31,23.871392
-149.043615,85,23.987708
-162.294206,65,24.075101
-160.620451,62,24.158607
-124.075853,125,24.331587
-136.761556,31,24.374989
-124.550069,44,24.433961
-199.20574,89,24.553715
-159.457423,101,24.688033
-142.508179,71,24.782852
-115.577861,31,24.82424
-182.992336,59,24.904217
-148.383592,84,25.019219
-156.578756,85,25.182584
-124.304249,72,25.291145
-147.745817,31,25.345068
-133.002783,48,25.423642
-115.512345,31,25.466777
-159.599012,49,25.535978
-135.413028,28,25.575487
-121.715926,31,25.615252
-128.283219,71,25.713383
-154.57302,86,27.76643
-150.934485,64,27.865257
-113.938297,58,27.943167
-606.365543,164,28.172316
-140.437575,64,28.261395
-114.110888,31,28.306269
-125.971889,57,28.384929
-145.927378,46,28.449593
-386.772196,124,28.621509
-112.060018,79,28.727783
-127.228301,101,28.85851
-139.230869,42,28.911062
-116.655383,35,28.954568
-111.319991,50,29.015197
-115.29364,44,29.069074
-375.532344,176,29.283919
-107.536285,44,29.366262
-127.135669,80,29.486185
-118.894579,31,29.532262
-241.228135,152,29.736245
-152.871034,75,29.834005
-158.264417,88,29.951077
-111.870424,32,29.996693
-238.526627,108,30.140717
-607.333208,158,30.354405
-111.920583,61,30.434151
-123.98133,31,32.402547
-256.68795,130,32.604644
-333.019688,125,32.770321
-521.281574,221,33.073786
-124.889012,77,33.179471
-117.229811,53,33.250553
-150.966204,160,33.469193
-118.535719,41,33.522159
-126.600811,55,33.58773
-436.85776,173,33.793559
-139.261677,87,33.897243
-584.693939,197,34.157449
-138.506153,31,34.201599
-759.78544,217,34.493922
-506.273051,146,34.68556
-118.604222,44,34.742949
-158.436539,149,34.939019
-106.849168,39,34.989658
-105.174625,33,35.035011
-552.776285,133,37.121982
-660.823881,258,37.479803
-671.871077,256,37.826707
-135.361107,99,37.962894
-111.816345,31,38.003097
-171.72873,131,38.186233
-696.941947,168,38.402377
-144.886106,173,38.627538
-133.495055,104,38.763869
-143.594284,58,38.837719
-107.569575,43,38.895206
-130.487266,106,39.034847
-111.123524,65,39.122523
-103.791324,32,39.163397
-119.658082,55,39.239655
-126.757958,88,39.352146
-139.268478,31,39.393647
-136.734772,121,39.548235
-135.778757,73,39.722378
-287.801115,181,41.776074
-457.558497,128,41.949555
-157.388115,100,42.084399
-646.399959,152,42.290293
-562.183028,129,42.468749
-539.988524,144,42.665116
-158.904482,105,42.803031
-134.449721,102,42.920176
-134.707891,88,43.025255
-162.168623,133,43.180339
-300.673027,146,43.350298
-627.464567,201,43.597686
-319.775769,112,43.75201
-501.190967,222,44.038366
-564.645399,186,44.288926
-633.852541,154,46.354203
-333.479951,155,46.56024
-148.641176,124,46.72139
-155.002069,266,47.070752
-124.711245,56,47.144625
-118.81034,80,47.251793
-684.688527,184,47.493249
-481.395495,151,47.688965
-164.853035,280,48.073927
-145.562342,134,48.261896
-119.33354,49,48.325446
-632.798323,180,48.559248
-256.251095,155,48.772158
-217.283874,112,50.766694
-486.04259,181,51.022636
-115.303023,86,51.141849
-124.616209,73,51.23691
-493.627201,153,51.436977
-109.693821,37,51.487202
-504.645726,232,51.793296
-156.925109,145,51.985471
-150.583117,87,52.095923
-265.327329,149,52.287627
-548.919147,168,52.510236
-406.574541,193,52.760773
-125.780766,72,52.85594
-531.284835,179,53.090332
-121.393115,55,53.161106
-613.327412,179,53.393873
-592.629184,148,55.456917
-393.386601,146,55.649947
-116.440458,74,55.749541
