#{"t_start": 1786550069.160556, "env_id": "None"}
r,l,t
-118.288909,31,17.697354
-116.730431,31,17.736102
-115.183999,31,17.783816
-97.767225,52,17.851707
-125.158555,31,17.893529
-100.386059,38,17.9308
-120.162744,31,17.989385
-82.199587,59,18.080534
-104.150273,50,18.166197
-72.14831,72,18.299532
-106.219604,39,18.366246
-101.568647,42,18.451363
-83.831579,59,18.5657
-116.605512,31,18.616843
-117.945551,31,18.66771
-129.733627,31,18.731963
-85.690575,49,18.819624
-98.082647,37,18.900353
-121.956274,31,18.966237
-116.135745,31,19.046882
-96.347066,45,19.117504
-95.734484,40,19.183737
-115.071504,31,19.235257
-111.013424,31,19.285378
-129.995986,31,19.333009
-110.82413,31,19.38194
-87.276863,50,19.471167
-82.478049,92,19.630304
-110.93081,31,19.664111
-106.059229,35,19.721888
-102.934881,31,19.770119
-117.496428,23,19.802857
-120.646173,31,19.842336
-109.699196,31,19.885365
-82.278499,61,19.96385
-116.690878,31,20.005543
-122.856496,31,20.047113
-111.15728,37,20.098533
-96.34116,60,20.183236
-106.087258,39,20.246411
-117.163997,31,20.285447
-44.020355,161,20.515222
-108.538556,31,20.571081
-101.259077,50,20.646751
-117.594044,31,20.697105
-90.62666,54,20.763819
-125.440892,31,20.8332
-96.801383,59,20.984144
-115.695913,31,23.692428
-107.015172,42,23.785082
-72.437824,66,23.900607
-109.550442,31,23.965793
-108.169108,35,24.014955
-120.21073,31,24.065035
-117.468999,31,24.114602
-97.378299,53,24.200348
-112.858275,31,24.24612
-116.486451,31,24.299312
-115.60224,32,24.420463
-113.438661,31,24.511367
-111.126962,31,24.587593
-88.108229,61,24.754497
-114.129201,45,24.857409
-92.220815,48,24.935836
-116.792741,31,24.97609
-122.339989,31,25.01909
-97.785674,64,25.157288
-94.348272,44,25.224801
-116.185045,26,25.271335
-104.060043,41,25.336056
-125.445793,31,25.383852
-116.83601,31,25.447324
-108.129182,43,25.530501
-80.263414,86,25.680843
-113.783111,31,25.730597
-107.655034,31,25.827402
-109.589647,31,25.930588
-113.075029,19,26.004139
-122.008384,31,26.086423
-37.253242,120,26.334306
-117.711591,31,26.385036
-108.309155,35,26.436731
-92.894543,57,26.531771
-111.72931,33,26.598339
-107.168572,46,26.744939
-103.268668,38,26.865718
-109.194817,34,26.964274
-116.902541,31,27.047326
-96.595284,53,27.199702
-94.84826,47,27.29712
-60.894901,86,27.499468
-100.707332,63,27.653333
-99.004723,58,27.768062
-121.087954,31,27.820516
-113.311822,31,27.875603
-93.940783,50,27.957812
-109.939906,31,30.589715
-116.613449,31,30.653255
-118.321498,31,30.710063
-111.597205,36,30.77918
-110.19929,31,30.82041
-91.464339,65,30.93158
-99.184976,36,30.994261
-124.434963,31,31.049549
-112.298543,31,31.092465
-100.776552,31,31.136431
-111.272891,31,31.181189
-83.469076,62,31.279971
-116.534908,34,31.33024
-114.617058,31,31.36941
-119.438499,31,31.413539
-72.744781,61,31.496944
-114.703762,31,31.547128
-113.375589,31,31.596756
-81.529542,51,31.730394
-78.371469,88,31.880055
-114.000146,31,31.913788
-111.493933,36,31.963908
-87.627579,46,32.013721
-122.18727,31,32.063604
-116.491144,31,32.120866
-53.98201,86,32.283368
-121.897138,31,32.352786
-55.02832,129,32.651215
-104.030186,47,32.769043
-76.75853,50,32.915198
-119.011018,31,32.996448
-117.286251,31,33.107047
-113.609334,31,33.185944
-92.504682,31,33.255793
-116.427312,31,33.31312
-95.936572,52,33.431877
-125.295277,31,33.537378
-109.692442,36,33.646021
-86.642217,64,33.814745
-117.443946,31,33.895639
-75.616708,72,34.095282
-120.987876,31,34.197009
-103.285438,59,34.361334
-119.142696,31,34.450342
-123.193767,31,34.530576
-100.849682,43,34.61345
-85.242919,59,34.766041
-117.796765,31,34.834344
-104.930053,40,36.928773
-95.812585,44,36.983758
-104.49176,39,37.046136
-86.828679,85,37.130574
-114.976096,31,37.178586
-115.903136,31,37.213741
-87.44669,51,37.276348
-111.361605,34,37.319635
-58.342204,91,37.413426
-74.583405,58,37.480723
-105.971672,32,37.513726
-74.408803,68,37.593359
-97.442297,68,37.663375
-109.411792,38,37.713362
-116.88136,31,37.747719
-113.050895,31,37.78309
-114.75346,31,37.815493
-56.181775,99,37.930683
-77.957076,81,38.096231
-117.355383,31,38.129963
-59.48748,103,38.263319
-112.420575,31,38.296493
-115.159994,21,38.329775
-102.005051,41,38.363638
-73.132463,65,38.439366
-88.617156,41,38.480027
-119.226257,31,38.513344
-84.773696,48,38.563247
-81.968835,53,38.629753
-64.233859,71,38.696561
-113.603639,31,38.730262
-119.09847,31,38.763111
-78.154186,85,38.864114
-114.108768,31,38.913661
-64.956291,83,39.012882
-70.875771,75,39.096622
-95.259927,44,39.146756
-108.383263,35,39.196453
-103.046551,39,39.229524
-116.336621,31,39.263281
-84.669864,69,42.983961
-111.822143,31,43.039534
-102.993742,41,43.110415
-92.655199,81,43.206941
-115.710947,31,43.229809
-108.524272,37,43.281198
-78.568516,54,43.346839
-110.760551,31,43.38114
-103.12765,41,43.413817
-115.940044,24,43.446674
-112.965159,35,43.490031
-104.595324,38,43.536541
-79.551642,52,43.595284
-91.643803,42,43.62981
-107.797025,38,43.664015
-48.729474,95,43.764055
-50.078262,120,43.896745
-86.098497,53,43.967916
-52.103746,109,44.213405
-80.290195,75,44.346928
-87.378265,71,44.471296
-77.65157,74,44.602524
-93.397435,41,44.673242
-75.449776,58,44.769833
-90.178935,71,44.91356
-102.447097,46,45.010024
-95.291382,61,45.112907
-75.791606,61,45.183164
-73.72134,102,45.351705
-112.981956,34,45.404755
-102.295317,104,45.533222
-50.792666,101,45.695818
-83.676902,53,45.766462
-74.233423,117,45.913061
-57.589182,102,48.511004
-74.368597,100,48.63795
-95.409795,31,48.677625
-94.600697,57,48.746342
-23.17176,205,48.988749
-107.592944,34,49.043353
-95.719312,46,49.112806
-75.394346,98,49.228364
-69.059526,84,49.313098
-12.83111,220,49.546076
-78.85532,57,49.612901
11.725713,211,49.862411
-91.82792,59,49.912943
-95.8418,36,49.963263
-18.083088,236,50.695224
-50.431101,97,51.080292
-82.100087,78,51.314543
-109.54538,48,51.447959
-24.428481,216,51.997665
37.937944,311,55.199234
-54.318896,102,55.433202
-75.654578,95,55.567748
-19.255721,226,55.901548
-81.26121,71,55.987305
-35.177231,146,56.201176
-100.580495,49,56.2794
40.271199,337,56.986458
-62.62104,82,57.136657
52.906162,170,57.625661
-49.890916,119,57.964945
-40.420733,138,58.265915
-28.107352,146,58.562314
73.591553,370,61.64266
46.853836,326,62.17579
-50.803782,127,62.377433
-56.559301,93,62.515366
49.718093,280,63.053474
130.308698,417,63.808499
54.368645,291,64.411672
-82.295354,87,64.658638
357.451683,889,68.652395
215.509143,692,69.76036
121.842049,468,70.45503
-41.015125,115,70.60174
149.555143,455,74.062673
536.482314,1000,76.382867
214.958579,548,77.389972
195.136631,537,80.316252
566.504366,1000,81.284352
412.014203,1000,84.945518
573.187463,1000,86.011458
575.005385,1000,89.563429
34.111635,331,89.960342
529.924866,1000,91.161916
577.875061,1000,94.244403
574.809588,1000,95.519768
601.497448,1000,99.010113
386.956895,792,99.962471
574.461377,1000,103.444862
580.214536,1000,104.525455
578.734393,1000,108.003882
602.812662,1000,109.227924
589.424233,1000,112.728422
-88.175125,40,112.795084
661.21176,1000,114.670003
604.664413,1000,117.997716
608.582903,1000,120.801948
600.840857,1000,124.51304
605.139732,1000,125.56454
674.732317,1000,128.799426
655.647904,1000,130.177741
631.707818,1000,133.394869
277.236148,588,134.512508
601.701592,1000,136.077608
614.463373,1000,140.01103
632.636145,1000,141.418178
623.643129,1000,145.036842
229.436681,477,145.723769
623.083239,1000,151.543065
608.745565,1000,154.042489
-3.218185,169,154.431286
690.355437,1000,159.10447
609.207072,1000,160.867764
599.70888,1000,166.120565
602.446835,1000,167.48676
599.035538,1000,172.549661
587.139039,1000,173.794306
437.244934,668,175.195187
596.905728,1000,179.51766
874.972788,1000,181.116237
284.481985,393,184.848573
577.069573,1000,186.243824
586.472064,1000,187.836528
669.615209,1000,191.705171
1013.085182,1000,192.924324
