#{"t_start": 1786559153.6947145, "env_id": "None"}
r,l,t
-120.458831,23,14.538471
-110.490176,34,14.637021
-110.678505,31,14.705178
-91.464679,56,14.831572
-117.185495,19,14.860183
-111.589164,31,14.908448
-119.09818,31,14.955217
-73.731594,69,15.088319
-121.082715,31,15.194674
-116.77931,31,15.299794
-110.862508,31,15.401722
-111.007432,31,15.492359
-76.430686,56,15.586605
-112.942799,31,15.642025
-110.50526,31,15.731437
-116.628919,31,15.791891
-96.523545,52,15.883411
-113.451832,31,15.928588
-111.712507,31,15.969817
-120.627045,31,16.014776
-120.474194,31,16.061309
-106.333878,37,16.1206
-118.134636,31,16.167465
-116.007186,31,16.215554
-69.445811,95,16.356959
-93.411919,31,16.403622
-91.340538,37,16.461829
-95.453518,45,16.529538
-117.511046,31,16.576615
-121.065728,31,16.623171
-109.07424,31,16.670652
-112.360973,31,16.717646
-120.146759,31,16.762405
-107.57856,31,16.808481
-88.086399,65,16.903397
-111.764585,31,16.949316
-116.665648,31,17.000513
-86.365603,38,17.057463
-118.087578,31,17.106323
-66.285166,69,17.206404
-112.982093,31,17.251738
-107.021917,31,17.299309
-109.485526,34,17.354459
-113.464006,31,17.400847
-118.244063,31,17.445024
-98.390549,53,17.520627
-110.871441,31,17.56516
-99.445048,38,17.621328
-90.055588,40,17.681664
-86.638137,58,17.767577
-40.646594,95,17.907633
-107.503263,31,17.953792
-91.598957,37,18.009393
-75.736829,52,20.294144
-95.652906,40,20.380545
-109.038218,32,20.437498
-35.397973,144,20.692996
-92.646041,41,20.748595
-59.482032,79,20.854042
-78.702984,65,20.938738
-78.421649,70,21.032159
-99.264518,39,21.08399
-96.26602,54,21.156721
-10.006922,186,21.415326
-97.070533,48,21.485806
-115.180611,31,21.528708
-95.274287,47,21.591846
-114.059921,31,21.634047
-107.924361,31,21.675451
-84.474141,43,21.735312
-76.671036,82,21.856956
-43.250379,97,21.985392
-119.218005,31,22.02604
-122.786128,31,22.066223
-95.184748,57,22.143132
-72.1973,61,22.225242
