#{"t_start": 1785155843.299969, "env_id": "None"}
r,l,t
-275.501321,45,2.017014
-377.686691,35,2.06696
-266.537006,33,2.126469
-81.123908,35,2.166951
-355.845952,32,2.220187
-627.17099,32,2.27542
-394.975699,32,2.32479
-242.7937,80,2.436205
-457.654074,43,2.49619
-91.801738,30,2.541626
-300.340925,35,2.594493
-192.778744,28,2.635806
-638.89513,75,3.129851
-391.623769,84,3.272553
-201.578597,30,3.299824
-223.701076,42,3.366499
-547.162697,76,3.470042
-539.705332,36,3.515376
-550.268844,23,3.547171
-301.919584,35,3.602803
-156.167658,75,3.702219
-74.56312,68,3.801357
-381.489309,22,4.205056
-531.874978,44,4.278677
-302.458428,36,4.34415
-619.832344,69,4.462671
-122.811482,25,4.483518
-392.244327,56,4.566462
-666.921639,107,4.746252
-1138.82135,87,4.868215
-353.893971,39,4.922596
-697.295751,67,5.372277
-522.679318,95,5.519139
-250.727223,47,5.583348
-968.530456,88,5.700269
-289.349299,136,5.883277
-348.540243,95,6.017099
-92.913904,45,6.399712
-103.211482,116,6.575959
-360.082509,49,6.633397
-1064.248891,99,6.788018
-105.620447,98,6.987939
-163.670575,104,7.190237
-959.258164,119,7.744168
-1767.789182,122,7.900025
-260.254534,82,8.022601
-279.23062,51,8.09442
-407.489527,43,8.154353
-2063.272854,122,8.336242
-257.133553,60,8.747324
-525.447629,61,8.850003
-2188.427871,175,9.26966
-770.268079,129,9.451411
-1718.661958,113,9.999646
-199.857992,27,10.044397
-245.213841,42,10.14713
-2111.851614,139,10.456255
-95.591611,135,10.671919
-763.712439,121,10.81763
-2460.269417,180,11.403925
-1274.030612,104,11.575652
-1931.965166,143,11.789713
-408.532978,140,12.251752
-214.191046,94,12.416211
-367.434193,97,12.573513
-370.564347,109,12.714379
-220.940751,116,12.882928
-1673.249458,142,13.422409
-334.975812,67,13.525187
-2088.746717,158,13.751019
-780.793429,134,13.91387
-319.405504,141,14.49515
-581.073799,175,14.779875
-325.414418,47,14.839489
-944.71919,95,14.959457
-1042.097172,163,15.630449
-450.181839,127,15.846335
-394.741621,90,15.994302
-1942.106945,165,16.189941
-141.22816,123,16.597936
-518.900663,193,16.902982
-2417.305813,184,17.134095
-955.728478,146,17.588126
-946.86465,128,17.805057
-2423.714692,152,18.008047
-1283.656829,174,18.351162
-955.954948,89,18.814846
-905.956624,109,19.000977
-2444.146457,177,19.287659
-2861.180744,137,19.566705
-985.67371,159,20.444934
-240.556026,105,20.704154
-239.482259,173,21.038762
-252.518511,74,21.16402
-2413.899491,143,21.812181
-278.712019,72,22.018946
-2391.614363,132,22.393217
-877.348685,115,22.622824
-2047.382936,122,23.390184
-424.282482,27,23.449545
-360.588491,64,23.559864
-159.44374,94,23.73305
-201.476622,169,24.059265
-197.681595,28,24.111848
-539.583856,114,24.926218
-304.906413,76,25.084078
-382.121751,25,25.135318
-2099.618119,173,25.671962
-86.327167,46,25.821825
-326.872783,21,25.897354
-1339.275397,153,26.857864
-207.859785,18,26.918302
-216.536243,50,27.053964
-1068.498323,137,27.44945
-384.608287,20,27.513214
-1053.16037,162,27.902652
-842.433564,160,28.988725
-347.115068,31,29.049057
-378.27392,99,29.23395
-355.067611,29,29.29411
-587.934058,18,29.32331
-869.526816,103,29.517312
-114.708326,63,29.693973
-117.298776,20,29.735859
-355.010623,76,29.955539
-139.99667,89,30.677184
-103.809416,40,30.758934
-86.462731,31,30.835438
-247.537768,33,30.896425
-214.603245,76,31.073373
-183.293207,51,31.195236
-121.367628,28,31.250309
-249.570843,49,31.372999
-186.012392,18,31.411765
-616.304318,100,31.651404
-255.706857,30,32.302303
-265.993171,40,32.412413
-345.583913,14,32.455094
-101.598785,49,32.564547
-486.776237,92,32.79526
-162.24884,26,32.88327
-110.748959,57,33.027349
-326.095617,17,33.072611
-356.155262,41,33.162219
-196.363858,99,33.398407
-1987.263199,185,34.468625
-100.266244,33,34.553084
-172.105413,38,34.631582
-259.210347,20,34.691262
-213.352961,20,34.754294
-285.442341,19,34.816241
-239.619907,30,34.913866
-157.522321,44,35.059509
-247.862135,25,35.140408
-211.005812,48,35.300124
-184.016675,17,35.35622
-84.497263,61,35.56777
-413.076898,76,36.21138
-226.886656,38,36.295512
-121.496726,65,36.436937
-292.193772,29,36.522612
-207.921254,14,36.57113
-155.686891,39,36.698129
-220.024237,59,36.882576
-301.792628,21,36.929118
-233.132385,35,37.003532
-157.692151,32,37.059816
-283.293651,21,37.121596
-126.012994,37,37.196823
-257.917035,18,37.246901
-693.795502,91,38.24016
-203.853711,23,38.293464
-57.996774,116,38.532194
-191.229689,66,38.713716
-106.98379,36,38.790813
-74.467644,42,38.916541
-157.969669,20,38.988426
-269.716056,16,39.026349
-130.370558,29,39.092031
-262.551781,57,39.199435
-97.160411,28,39.268788
-169.659573,27,39.329216
-160.453023,15,39.363012
-330.539877,17,39.89909
-143.612898,24,39.945654
-273.784686,49,40.050341
-151.655161,50,40.151752
-142.44951,41,40.230528
-83.52707,40,40.31351
-211.445923,137,40.60533
-83.384748,34,40.671773
-133.055753,34,40.735774
-118.680273,25,40.785919
-115.648284,21,40.820092
-226.511136,61,41.428698
-289.616677,52,41.552172
-130.670156,24,41.606117
-124.88895,80,41.776373
-314.281219,17,41.832194
-302.820431,95,42.118591
-81.03845,35,42.240389
-192.908044,23,42.312813
-248.485802,46,42.407206
-104.152218,46,42.571357
-235.337916,35,42.685211
-103.151186,43,42.810443
-153.076101,52,43.513795
-159.526623,48,43.593175
-142.653534,31,43.642448
-171.700584,47,43.726129
-94.53772,72,43.923458
-269.403654,46,44.070727
-151.128778,43,44.152865
-98.007359,26,44.214308
-130.518526,61,44.327326
-98.918832,34,44.389275
-188.993683,33,44.456666
-126.475725,53,44.934529
