trial_id,direction,n_same_dir_sims,best_sim_episode,best_rmse,best_corr,mean_rmse_same_dir,mean_corr_same_dir
173,-1.0,20,31,0.1269329227329142,0.11226592819760726,0.12943998094441125,0.07886293777782166
174,-1.0,20,31,0.12270822236062444,0.14643491519434038,0.1253078034366,0.10308688135384596
175,-1.0,20,31,0.12651219638904157,0.12686578575995336,0.12908551330840662,0.0890136497846589
176,-1.0,20,31,0.12033499590226239,0.1748000049101958,0.12299921920059471,0.12260672539208992
177,-1.0,20,31,0.11405177148832342,0.19444882080389514,0.11686474614046594,0.1366421691383058
178,-1.0,20,31,0.12103537476271797,0.1156719975911924,0.12348068531189713,0.08146707247551324
179,-1.0,20,31,0.12353508943961768,0.12704059024997663,0.1260641247613399,0.08937009508630307
180,-1.0,20,31,0.1212559144999927,0.13593841340210028,0.1237789264204037,0.09542811953517072
181,-1.0,20,31,0.12301264396012287,0.15085673042242845,0.12562992148065982,0.10599898150427586
182,-1.0,20,31,0.11797003814897301,0.16146038633738607,0.12056555365595072,0.11350844044790298
183,-1.0,20,31,0.13778469055162273,-0.0970862616656632,0.1401505293402781,-0.06774007260700847
184,-1.0,20,31,0.0596222034048596,0.5779154105860451,0.06391378612018203,0.40533610830082784
185,-1.0,20,31,0.12530824418908323,0.12663135166517572,0.12786411529361302,0.08908114762350335
186,-1.0,20,31,0.1179340143697585,0.15329554330650233,0.12053401476885897,0.10765755282568215
187,-1.0,20,31,0.1207335610439885,0.13960794074394178,0.12329000532941418,0.09826780553547984
188,-1.0,20,31,0.12311313364230726,0.13279696688025264,0.1256341266481902,0.0930803599319536
189,-1.0,20,31,0.12167198551172824,0.15161554278420464,0.12429739122346532,0.10657870795625426
190,-1.0,20,31,0.11603027300176798,0.1514064180163823,0.11856999080908878,0.10648058925784612
191,-1.0,20,31,0.12084035433955724,0.17320081588297404,0.12357443863875324,0.12163970761086063
192,-1.0,20,31,0.11836919107089981,0.12446294848445189,0.12080976308105049,0.08739563160554623
193,-1.0,20,31,0.12493567421807379,0.1893882748683371,0.12775296446872103,0.13273393794983143
194,-1.0,20,31,0.13036417297339234,0.2514848451449249,0.13270641633827734,0.17690446453387243
195,-1.0,20,31,0.07039934250365597,0.5132854520113487,0.07435541469242826,0.3601389347362914
196,-1.0,20,31,0.11771671400266374,0.1480678370859529,0.12024765147149288,0.10405759995158079
197,-1.0,20,31,0.12145683199391163,0.1755609339644073,0.12416190851454215,0.12329460450079992
198,-1.0,20,31,0.12183495537057351,0.13577791025608282,0.12434866976143229,0.09522776502867987
199,-1.0,20,31,0.11967251058303995,0.15420541044778094,0.12230853915138104,0.10835645137169121
200,-1.0,20,31,0.11983270533317518,0.12392154708202453,0.12229710906155591,0.08709725904718396
201,-1.0,20,31,0.12329408711328506,0.17834938478069406,0.1260796674273083,0.12518488937555686
202,-1.0,20,31,0.12286806863715795,0.11900409909395752,0.1253374130569138,0.0835462309807852
203,-1.0,20,31,0.1278762052405986,0.08863432742989526,0.1303127350712085,0.06255787823193223
204,-1.0,20,31,0.12160232739590977,0.14594826792517118,0.12417620707873692,0.10229928545181047
205,-1.0,20,31,0.12796485976701982,0.11016498557409651,0.13049241759241964,0.07761551691909849
206,-1.0,20,31,0.12223061427953406,0.12146008237905595,0.12467629481265334,0.08528594394422004
207,-1.0,20,31,0.1290908397463346,0.14219829464119235,0.13178218930864144,0.09976419222462325
208,-1.0,20,31,0.12050205686339953,0.10027381283911282,0.12286493627986468,0.07053075719324656
209,-1.0,20,31,0.1261600359215547,0.12556819348741893,0.12872916608574775,0.0882756077045449
210,-1.0,20,31,0.11623669092661644,0.15988030237128634,0.11883779466391882,0.11231175250189365
211,-1.0,20,31,0.1302418065707693,0.08943015354767064,0.13271073848581993,0.06299309817542849
212,-1.0,20,31,0.11585233349079417,0.163738814766418,0.11843744521175018,0.11498018451792277
213,-1.0,20,31,0.12470789974471332,0.13669571995248833,0.127291676683563,0.09607807473573438
214,-1.0,20,31,0.11856580583751773,0.13063832252899113,0.12102415459410196,0.09186188231503262
215,-1.0,20,31,0.12301843035130389,0.14737072979796162,0.1256559904108871,0.10358625447274791
216,-1.0,20,31,0.11999690982578017,0.11239664012151607,0.1223992623963095,0.07911632408445936
217,-1.0,20,31,0.12594456354034497,0.13447376352178858,0.12853392002994696,0.09458500060716243
218,-1.0,20,31,0.1160418722046177,0.1544317686012154,0.11857838315966958,0.10854116429309776
219,-1.0,20,31,0.12381350865676688,0.14656572187135236,0.12643500092201204,0.10300533676882757
220,-1.0,20,31,0.11512174708726165,0.14972880325112897,0.11764214539789412,0.10527651206947504
221,-1.0,20,31,0.12369733933816596,0.13279460051856112,0.1262754576111904,0.09335718204414788
222,-1.0,20,31,0.11894163736153211,0.18815585947944496,0.12166354015879785,0.13194288420360084
223,-1.0,20,31,0.12207804652764975,0.16288107112292927,0.1247950208993609,0.11443627419173504
224,-1.0,20,31,0.11559702047590294,0.19476372172107806,0.11835054806910535,0.13670005693952506
225,-1.0,20,31,0.1244110345958895,0.12346288322578834,0.1269430023350325,0.08677705772444168
226,-1.0,20,31,0.12334319220131533,0.11474359363520421,0.12578824673531572,0.08053886216880522
227,-1.0,20,31,0.12431590622634875,0.1492486949348682,0.12699792798524298,0.10493349095678173
228,-1.0,20,31,0.11271402347322682,0.21527856469764872,0.11554653922579469,0.1511098189130225
229,-1.0,20,31,0.12255714491177302,0.14911451894047406,0.12519730005531376,0.10483495243060133
