trial_id,direction,n_same_dir_sims,best_sim_episode,best_rmse,best_corr,mean_rmse_same_dir,mean_corr_same_dir
57,-1.0,20,21,0.12366297674246061,0.14595994714758162,0.1256948277113903,0.09866335339737203
58,-1.0,20,21,0.12010727097312532,0.1494849363390774,0.12214236533359187,0.10090950617213265
59,-1.0,20,21,0.11890828780177755,0.18760227354251413,0.1211131129688487,0.1290364536664555
60,-1.0,20,21,0.13027313415617325,0.08995887168704446,0.1321404435667968,0.0648817975286404
61,-1.0,20,21,0.127687122032724,0.17849991261464174,0.12982961921702227,0.12586766703883107
62,-1.0,20,21,0.1273487646169942,0.12485751806921998,0.12932050617262364,0.0851625425099196
63,-1.0,20,21,0.12772048962809252,0.13161006595843847,0.12966926119487535,0.0959102623296729
64,-1.0,20,21,0.1281531835451715,0.10230483169434726,0.13003591848514073,0.07240256651264339
65,-1.0,20,21,0.1253040989106468,0.13497348082821536,0.12729662617149415,0.09419474316429426
66,-1.0,20,21,0.13112726163277394,0.07644021663788687,0.13295443640991342,0.05525234571933078
67,-1.0,20,21,0.1254644033824706,0.12875018180078415,0.12742403736571764,0.0890632383887465
68,-1.0,20,21,0.1315609028938038,0.10058001955042903,0.13346145899114462,0.07436159296648007
69,-1.0,20,21,0.12769600543891788,0.12497625480743949,0.12963414852064745,0.08991891769398037
70,-1.0,20,21,0.12426843930691997,0.13515925698107886,0.12624692013519,0.09301374704811484
71,-1.0,20,21,0.1211567855291165,0.14131140518048693,0.12314096126894265,0.09508202415506997
72,-1.0,20,21,0.12305953011092774,0.13890613362273294,0.12504882596505454,0.09513531803422166
73,-1.0,20,21,0.12522629817774145,0.11473437745664074,0.1271424603433373,0.07850773777940767
74,-1.0,20,21,0.12183499107034346,0.12836464875004858,0.12378562846083252,0.08601930390384215
75,-1.0,20,21,0.12369038483379782,0.12302681595941653,0.1256193523997324,0.08388908195793338
76,-1.0,20,21,0.12769759113627663,0.10406681726330656,0.12958106111880802,0.07395218820192304
77,-1.0,20,21,0.12515871647054216,0.12008055103454476,0.12708067025508746,0.08263317722205785
78,-1.0,20,21,0.12487746214854929,0.13804542579531573,0.12688329233171625,0.09499151889586016
79,-1.0,20,21,0.12842940583961804,0.11119221289180528,0.1303380714613817,0.07946260136348156
80,-1.0,20,21,0.12371632879595193,0.13044363403626874,0.12567108967144014,0.08913377402202782
81,-1.0,20,21,0.1266584577753323,0.1088594884769222,0.12856588936381602,0.07589516712542625
82,-1.0,20,21,0.12435856088121007,0.12735302834264117,0.1263169287627179,0.08760603525387035
83,-1.0,20,21,0.12406921295844968,0.1193446580338186,0.1259914853651542,0.08120163852710964
84,-1.0,20,21,0.1206353977168925,0.1421393607638751,0.12262047964605507,0.09594509144164812
85,-1.0,20,21,0.11020022970901586,0.1988645463381401,0.11244400139509012,0.13274053946344655
86,-1.0,20,21,0.11770413098697531,0.16687610130644764,0.11981742260920702,0.11136785177308514
87,-1.0,20,21,0.13175882509384917,0.11734793404954488,0.1336821383793339,0.08457468280713645
88,-1.0,20,21,0.12882131784130402,0.09709511551565107,0.13069921849760952,0.06803455690033919
89,-1.0,20,21,0.12324807995375774,0.14841921226775268,0.12530735566278228,0.10198883104917092
90,-1.0,20,21,0.12611859370773273,0.10639776839764613,0.1280027611812919,0.07349114598552585
91,-1.0,20,21,0.12326689171838104,0.1389606668184371,0.1252535038004447,0.09467918123146246
92,-1.0,20,21,0.12249932724170626,0.13872863844592345,0.12448098189574057,0.09426641300229256
93,-1.0,20,21,0.12222654466325092,0.12996368558135826,0.12418356581000878,0.08707569213672224
94,-1.0,20,21,0.1238421455661328,0.1244109278060009,0.12578829363377433,0.08458952689429398
95,-1.0,20,21,0.1296711307734237,0.09611055249937425,0.13153374810925253,0.07024731193314986
96,-1.0,20,21,0.11988208266388806,0.14174305610920665,0.12188471187199065,0.0942786503263803
97,-1.0,20,21,0.12375378509500547,0.13882734216174847,0.1257433763761856,0.09612527132748774
98,-1.0,20,21,0.12162264875732448,0.14190036583528123,0.1236203320951913,0.09518045596171064
99,-1.0,20,21,0.12364076657529638,0.1286415762525069,0.12559501448048827,0.08735749019687764
100,-1.0,20,21,0.12939883753622425,0.10978179821801806,0.1313000973607998,0.07966550864792507
101,-1.0,20,21,0.12215388937036749,0.14196882878256112,0.12418364134972737,0.09646174565472684
102,-1.0,20,21,0.12201372794209858,0.13695621797217059,0.12400467704103976,0.09205735868667239
103,-1.0,20,21,0.12743309045376608,0.1090441697489396,0.12934066415369647,0.07713734326494394
104,-1.0,20,21,0.12732926648251397,0.11272051184129957,0.12924941993094113,0.07860378418492306
105,-1.0,20,21,0.1260667199339318,0.120451701491731,0.1280165668749764,0.08333746657705114
106,-1.0,20,19,0.02164617397535602,0.5793664663152599,0.025124206453274695,0.4297627221748891
107,-1.0,20,21,0.12774431245977294,0.13295474029701654,0.12977119566501472,0.09020430876140381
108,-1.0,20,21,0.1236436476730051,0.11781170361470435,0.1255402155218592,0.0822841009250094
109,-1.0,20,21,0.13099320136347264,0.11370257976938425,0.13295816845794034,0.08126379114748497
110,-1.0,20,21,0.12452803721744565,0.1130584476125346,0.12641571009255478,0.07811407422301872
111,-1.0,20,21,0.12433093829234443,0.13976316639810438,0.1263649795703504,0.0934921732990408
112,-1.0,20,21,0.12272787883900725,0.12444627932441481,0.12464003921371561,0.08646231745383606
113,-1.0,20,21,0.1275061830272816,0.11734769137409726,0.12947051012114763,0.0799492566837728
114,-1.0,20,21,0.12279860996929796,0.12361103150162676,0.12471418553336464,0.08584341782885033
115,-1.0,20,21,0.1414521940102652,-0.23936213701370593,0.1432148100528487,-0.17334833620896686
116,-1.0,20,31,0.0705710607298145,0.444120244063332,0.0734842589688133,0.3072221089175584
117,-1.0,20,21,0.12630031954384327,0.1326247630897991,0.12832635395601905,0.08956425592369006
118,-1.0,20,21,0.1131047985770943,0.1685278675980394,0.11517740448180387,0.11251829368824932
119,-1.0,20,21,0.12427862959971632,0.16193098636152659,0.12642378464534124,0.10974646895771863
120,-1.0,20,21,0.11818197777636964,0.13407078326939295,0.1201080608488421,0.0908519088881776
121,-1.0,20,21,0.1292910491979537,0.14261148415301086,0.13134488863541435,0.10058226819597453
122,-1.0,20,21,0.1211259591701798,0.12871556045631893,0.1230489282229024,0.08783491168619095
123,-1.0,20,21,0.11624624442699184,0.19282300961200544,0.1184905491528491,0.1288542162966903
124,-1.0,20,21,0.12203642557247686,0.12334912748223065,0.12394979619767402,0.08566794680493445
125,-1.0,20,21,0.12400399420916206,0.14618786030454703,0.12606146348209868,0.09927891890672358
126,-1.0,20,21,0.12400451845217748,0.1059106191247465,0.12586558165967088,0.07254049089635366
127,-1.0,20,21,0.14158041014091413,0.14465922281579405,0.1434110962057768,0.10216152273644807
128,-1.0,20,31,0.0771923618076796,0.4021189623300176,0.0799141078850896,0.27737908210167606
129,-1.0,20,21,0.12736390116995056,0.12879258517959888,0.1293753502476953,0.0874146911476981
130,-1.0,20,21,0.11904487380578725,0.1326000812891008,0.12097883889616086,0.08943545960018251
131,-1.0,20,21,0.12950654961155694,0.11531459198817133,0.13146580758548537,0.08105276373126799
132,-1.0,20,21,0.12283923194229535,0.1345504029898676,0.12480248525069726,0.09277739112955276
133,-1.0,20,21,0.12614076095896662,0.12184087887392768,0.12810758159717983,0.0822078741532671
134,-1.0,20,21,0.13582477406085294,-0.3839012081594657,0.13752536817519084,-0.27678881912208897
135,-1.0,20,31,0.08489005905509102,0.3796848272256005,0.08760517263605291,0.26133702998522446
136,-1.0,20,21,0.11786232857394324,0.14900560981679215,0.11986380131756542,0.09979649820024131
137,-1.0,20,21,0.12376675688345774,0.13234992807009752,0.125744702572545,0.08904024803109796
138,-1.0,20,21,0.1249251767051342,0.10191478803326837,0.12678905347164338,0.06933380933867547
139,-1.0,20,21,0.12726239808470552,0.11804450445966655,0.12920667905038044,0.08167233784481738
140,-1.0,20,21,0.11937350689512911,0.13675158013214334,0.12132551911401179,0.09203023429461585
141,-1.0,20,21,0.12860954374232808,0.10986802813467998,0.13055053821975407,0.07563481992692113
142,-1.0,20,21,0.11446013285628666,0.15323243903165937,0.11646765893351067,0.10164305590473668
143,-1.0,20,21,0.1257580466219467,0.14222595831097518,0.1277805255104727,0.09735605123947118
144,-1.0,20,21,0.12725480280062218,0.11679601749986461,0.12916725719076952,0.0842008615045318
145,-1.0,20,21,0.12828594238776378,0.12280568944291242,0.13027053437257102,0.08409800865165168
146,-1.0,20,21,0.1242005154818181,0.10969490099641314,0.12607691220473544,0.07596000526040866
147,-1.0,20,21,0.1410532892342949,-0.02647876630579652,0.14285116280546614,-0.01704328492563665
148,-1.0,20,31,0.08094050142908361,0.37717580754384467,0.08357337817599153,0.25962405795803445
149,-1.0,20,21,0.12822022898461644,0.1251372820663811,0.13021556117513894,0.0863809546734167
150,-1.0,20,21,0.12220832224870071,0.11586392753607185,0.12408865234779294,0.07935800826556001
151,-1.0,20,21,0.12737924583313834,0.11679466293297948,0.1293292859022357,0.07924178068263057
152,-1.0,20,21,0.12137162008688102,0.13136595820666017,0.12331507642789967,0.08898546751750004
153,-1.0,20,21,0.13274654759636081,0.08123897532156032,0.13461260495989022,0.05888268103335724
154,-1.0,20,21,0.12473391857883577,0.10613519092887132,0.12659301681124385,0.07434411057672015
155,-1.0,20,21,0.12499359013876273,0.13753096077570798,0.12702949721211412,0.09146666163980896
156,-1.0,20,19,0.024428757195853502,0.5484507466189683,0.027445436606537355,0.40730042461609883
157,-1.0,20,21,0.13005834127070895,0.0981634946090458,0.1319586773916084,0.06865130947237104
158,-1.0,20,21,0.11844309637296097,0.13542754522725245,0.12040792333547526,0.09056942768213301
159,-1.0,20,21,0.1334507998103298,0.06629822742055262,0.1352905351387474,0.04663734515027374
160,-1.0,20,21,0.12225323630465967,0.1466711893456291,0.12428982640796242,0.10121231017654826
161,-1.0,20,21,0.13060355355577632,0.11922177139966354,0.13257995591021568,0.08427347563446813
162,-1.0,20,21,0.12445639089014009,0.12426452023460292,0.1263974830667251,0.08578680619537013
163,-1.0,20,21,0.12796612530348495,0.11598563699024861,0.12991228781061612,0.08032180359747407
164,-1.0,20,21,0.12223229752249154,0.1315211561611984,0.12416560000140653,0.09005036153824532
165,-1.0,20,21,0.1263932994851671,0.12876868898306845,0.12840966757412633,0.08683741181226858
166,-1.0,20,21,0.118990475070191,0.14767025221900448,0.1209753931490988,0.10098100693098348
167,-1.0,20,21,0.14266949571957258,-0.2678634432837278,0.14442880699145516,-0.19018629296389142
168,-1.0,20,31,0.0711525948742306,0.42992706101844075,0.07409036584872854,0.296997934107856
169,-1.0,20,21,0.12454560461006432,0.1529780579426033,0.12660752331424255,0.10444845098297553
170,-1.0,20,21,0.12409852269095868,0.12806552077856648,0.12604853755717949,0.08891001813504897
171,-1.0,20,21,0.12570238855318822,0.13133898014068748,0.12770709721631424,0.08859415455301455
172,-1.0,20,21,0.12745137790503772,0.09015971599540362,0.12928991156086148,0.06383691858126209
173,-1.0,20,21,0.13112763470629793,0.09415492669919116,0.13302730489804312,0.06621392015533392
174,-1.0,20,21,0.126991056761543,0.11538251078647191,0.12892894427907753,0.0784389311367396
175,-1.0,20,21,0.1307442567784386,0.10356605425803111,0.1326831198737009,0.07258135940028083
176,-1.0,20,21,0.12460442765452011,0.14738046790596976,0.12661633661830834,0.10306589612257178
177,-1.0,20,21,0.11831500473059717,0.1615211947584371,0.12042211771392848,0.10651907852521711
178,-1.0,20,21,0.12519845659306983,0.09451343621386266,0.12704024102492517,0.06411255371922127
179,-1.0,20,21,0.12773205143835106,0.10593812843731933,0.12964395781179067,0.07221620106257479
180,-1.0,20,21,0.12546407735663648,0.11285467627527575,0.12736766036121333,0.07873146891185927
181,-1.0,20,21,0.12726008658951113,0.1255509764551704,0.12923442160794446,0.0861312428845207
182,-1.0,20,21,0.12222716998657993,0.1317584433714467,0.12417163209042104,0.08911800620623397
183,-1.0,20,21,0.14200597272433094,-0.1963027094181965,0.1437826444422221,-0.14737926036855872
184,-1.0,20,31,0.0646049803328563,0.5028886393226947,0.06780188483672603,0.3492699998063668
185,-1.0,20,21,0.1295370849090021,0.10260153776449296,0.13145929046493193,0.0700320139959187
186,-1.0,20,21,0.1221329121101955,0.127390617708519,0.12409007791073415,0.08681329366868243
187,-1.0,20,21,0.12492862697586965,0.11651941185202457,0.12685843831981297,0.07790448240581267
188,-1.0,20,21,0.12731085983462634,0.11347124354379767,0.12922423865946792,0.08103585988380244
189,-1.0,20,21,0.1259198688902846,0.1244172485972805,0.12789206461260985,0.08440362715245214
190,-1.0,20,21,0.12021305027142339,0.12674410017531057,0.12212817790025496,0.08615968058925791
191,-1.0,20,21,0.1250824021420076,0.14801005295640463,0.12715564233299645,0.10026396505492732
192,-1.0,20,21,0.12247847564083243,0.1083740624332848,0.12434001787766955,0.07497733149456152
193,-1.0,20,21,0.12923866287471458,0.16263627621752214,0.1313769330628966,0.11439915796227507
194,-1.0,20,21,0.13457361297680476,0.15827341578635903,0.1363367650418992,0.10633705899758068
195,-1.0,20,31,0.07523229687519661,0.44495680723059966,0.07818798134363143,0.3077432767785645
196,-1.0,20,21,0.12191085777324166,0.12446453211873278,0.12382238723539911,0.08562681049421292
197,-1.0,20,21,0.12573722741584942,0.1475074130523542,0.12777880112169174,0.10127875176308947
198,-1.0,20,21,0.126050397937679,0.11288355690599013,0.12794727750045817,0.08094741623419104
199,-1.0,20,21,0.12386615973112444,0.1302059468032453,0.12585951537557669,0.08804590910441004
200,-1.0,20,21,0.12396164676253511,0.10660732215206395,0.12583626600850456,0.07415053516429383
201,-1.0,20,21,0.12755068941576572,0.15427917777461947,0.12967011486953933,0.10576929456938215
202,-1.0,20,21,0.12705833537591915,0.09855892313885531,0.12892267683789382,0.07017779620038146
203,-1.0,20,21,0.13204346411225207,0.07164412171428597,0.1338834897685761,0.04929739015026932
204,-1.0,20,21,0.12581860504128087,0.1231597624430511,0.12776617451265923,0.08680953079972281
205,-1.0,20,21,0.1321719566329084,0.08945120425501935,0.13407773364763254,0.060235029259400795
206,-1.0,20,21,0.12644825073641097,0.09734684289382986,0.12828529357430352,0.06966267218930941
207,-1.0,20,21,0.13338180032549452,0.11401938548476043,0.13539994642606296,0.07941235236200003
208,-1.0,20,21,0.1245839743404664,0.0882488374457282,0.12638959168018318,0.06080553943279369
209,-1.0,20,21,0.13036890972596002,0.10446619839771076,0.13231121464178044,0.07045856328620065
210,-1.0,20,21,0.1204675327312776,0.13020087318061133,0.12241181249600983,0.08830811559925475
211,-1.0,20,21,0.13439757038936206,0.07873220295322952,0.13628145831138627,0.056273591790909905
212,-1.0,20,21,0.1200809685192704,0.13571185581964068,0.12202312440716105,0.09279631670430141
213,-1.0,20,21,0.12893884000828718,0.11336089051115862,0.1308887778255956,0.07822861375093088
214,-1.0,20,21,0.12273831251227924,0.10905368415001947,0.12459488187338097,0.0749231688814821
215,-1.0,20,21,0.12725149623111198,0.12197778026689582,0.12923833979755445,0.08295208498384425
216,-1.0,20,21,0.12412834024294825,0.09574090407954511,0.12595203495143764,0.06573426548897
217,-1.0,20,21,0.1301875478880783,0.11036066382594206,0.1321385991340335,0.07583612436806399
218,-1.0,20,21,0.12025392273918971,0.127680241584714,0.12216016543276212,0.08698329711780717
219,-1.0,20,21,0.12804566839975914,0.12310340404969473,0.1300280816593776,0.08365603959233452
220,-1.0,20,21,0.1192904115839897,0.12524097269847997,0.12119078188783947,0.08391036157824588
221,-1.0,20,21,0.12786800345150756,0.11376174876132522,0.12982783659246436,0.07784303021573512
222,-1.0,20,21,0.12320374749686332,0.16210600173373968,0.12526980585412079,0.1136791477955887
223,-1.0,20,21,0.1263210814585548,0.1365165739393921,0.12837124913039116,0.09272199464455105
224,-1.0,20,21,0.11983829067022973,0.1684372675473126,0.12193070639548179,0.11588466698676672
225,-1.0,20,21,0.12857756966171371,0.10632803789565952,0.13050467183158523,0.07350434522156066
226,-1.0,20,21,0.1275154569135511,0.09822377517053639,0.12937184742880073,0.07090109123857995
227,-1.0,20,21,0.12856661361927066,0.12202545643557715,0.13058066499068854,0.08228780227585139
228,-1.0,20,21,0.11699035010052908,0.18502859152862788,0.11913681450758846,0.12584076498805685
229,-1.0,20,21,0.126784115159467,0.12420868202252493,0.12877540186057235,0.08401830479642511
230,-1.0,20,21,0.12150513705553849,0.12207667612144547,0.12340674346531813,0.08381126753109641
231,-1.0,20,21,0.13120868282764606,0.09533901801554089,0.13311769335467638,0.06589514861467075
232,-1.0,20,21,0.12010294848149371,0.1277540567285177,0.12202599512920323,0.0872126206823759
233,-1.0,20,21,0.13151903843760052,0.1186310220135963,0.13350285544845605,0.08399391650562164
234,-1.0,20,21,0.12116737528397883,0.12065155080940983,0.12306209878785046,0.08177828689515006
235,-1.0,20,21,0.13064783697139745,0.1272287772038539,0.1326653241239218,0.08835159366618947
236,-1.0,20,21,0.12118878410844589,0.12296760808431681,0.12308018487599526,0.08390764003923169
237,-1.0,20,21,0.1281591872139877,0.13122791628127062,0.1301772803838102,0.09037303807766253
238,-1.0,20,21,0.11755661786421773,0.1360437824605963,0.1194853959237788,0.09294687818245172
239,-1.0,20,21,0.13105045968818096,0.15925657894674514,0.133144840297671,0.1130563378289317
240,-1.0,20,21,0.12441937898329021,0.1319772271357075,0.12636040616225852,0.09395811359852697
241,-1.0,20,21,0.12932169997218915,0.11899200056080898,0.13131216718893463,0.08093203036069799
242,-1.0,20,21,0.11632882308426333,0.1436625257257473,0.11829522564030792,0.09600773886365581
243,-1.0,20,21,0.13553070572374795,0.06975902315076792,0.13738481204911804,0.05104672545288715
244,-1.0,20,21,0.12406795702786004,0.11229642052777505,0.12596865720050243,0.07605646458078504
245,-1.0,20,21,0.13447811992020434,0.08901682475262414,0.13639884942404604,0.06345544725053004
246,-1.0,20,21,0.12187432167263709,0.10887519629050144,0.12373433480149162,0.07388732900377845
247,-1.0,20,21,0.13086101785350457,0.11174960807774574,0.1328393013255785,0.07741402514333949
248,-1.0,20,21,0.12455448757455435,0.10165309716525657,0.12640195183107447,0.07090701956129111
249,-1.0,20,21,0.1118383815245724,0.19657101624668322,0.11411034768176116,0.13121468359119545
250,-1.0,20,21,0.11306019474008537,0.17101686099576047,0.11510374136904147,0.11439384151646297
251,-1.0,20,21,0.1291994940901702,0.1151225701328664,0.13116996422043103,0.07780851892400441
252,-1.0,20,21,0.126681027712623,0.09521611596228811,0.12850181159435375,0.06901735887215368
253,-1.0,20,21,0.12122755084102328,0.14688104108332767,0.12328443981464536,0.09740674579418798
254,-1.0,20,21,0.14097547186525278,-0.18065478666180954,0.14276777850361974,-0.13424490687239815
255,-1.0,20,21,0.12608239782442154,0.15572408141179103,0.12818211109801617,0.10711317189138117
256,-1.0,20,21,0.124869188486163,0.10090143498862161,0.12671516856108408,0.07000280636446352
257,-1.0,20,21,0.12366242965025642,0.14193788093505877,0.12567660827469482,0.09643378513373961
258,-1.0,20,21,0.12409458333507661,0.11464586304640283,0.12598033711792203,0.07977773812223098
259,-1.0,20,21,0.12339160327308372,0.1381745508851983,0.12539009782033514,0.09312235492909095
260,-1.0,20,21,0.11439283106708473,0.16199382709269736,0.1164385329012743,0.10736039123091057
261,-1.0,20,21,0.12973447806137853,0.08596330095243172,0.1315954333862109,0.059714412502511006
262,-1.0,20,21,0.1243001765925904,0.12304814981120424,0.1262113872483694,0.08700930651713504
263,-1.0,20,21,0.13955983861806864,-0.34566867223014397,0.14130685438637133,-0.2435403550616484
264,-1.0,20,31,0.06563677898008012,0.446835004494378,0.0688633802355294,0.3088803286409344
265,-1.0,20,21,0.1263187613397948,0.14957450720772394,0.1283564399074744,0.10438717794675514
266,-1.0,20,21,0.11935880125199154,0.13463846761271261,0.12128254281919541,0.09087353667213569
267,-1.0,20,21,0.12725078721071037,0.12297556745465398,0.12921106823492917,0.08463307453685846
268,-1.0,20,21,0.12266118758459191,0.1390563768209256,0.1246236914383377,0.09665671016702543
269,-1.0,20,21,0.13091656524021236,0.10708861798322945,0.13284484262698953,0.07665356651099083
270,-1.0,20,21,0.12255292410556254,0.13824623749967815,0.12451592819020751,0.09582393223732613
271,-1.0,20,21,0.11891314507318618,0.16268607295459414,0.1210420261633443,0.10745316670405805
272,-1.0,20,21,0.11455455904409124,0.15513675483996067,0.11658299550881954,0.10216912344443503
273,-1.0,20,21,0.11047551828347461,0.1982212151998986,0.11270821838402323,0.1324323734836338
274,-1.0,20,21,0.12458975680972258,0.10194155197653397,0.12644337051260773,0.06984861551419007
275,-1.0,20,21,0.12345166423360314,0.14646580113487145,0.1254945286955229,0.09846836232471606
276,-1.0,20,21,0.12053843804595374,0.12945946583712395,0.1224603964699448,0.08856959336045325
277,-1.0,20,21,0.14039610694711283,0.28077650295842455,0.1422174315470391,0.19806938376936362
278,-1.0,20,31,0.07628153621001992,0.4049454072094786,0.07905979200411484,0.27939846518700195
279,-1.0,20,21,0.12585351786831192,0.15779770724086972,0.12793032119419484,0.10958844631005445
280,-1.0,20,21,0.12281060033634689,0.12282867040039165,0.1247295705188908,0.08296900345387011
281,-1.0,20,21,0.12525380380718842,0.1330379345619421,0.12726615804723043,0.08940404724973817
282,-1.0,20,21,0.12191287785024868,0.11467769266107089,0.12378370312561068,0.07792319341760438
283,-1.0,20,21,0.1320812748636342,0.11424495027243466,0.13403393065292443,0.08276486189816196
284,-1.0,20,21,0.13500539839726372,-0.07376800794200618,0.13672527007712068,-0.056114249670016124
285,-1.0,20,31,0.07803164836479562,0.42522416986097605,0.08095607363461879,0.2937488706007142
286,-1.0,20,21,0.12515658385245332,0.11202052794602432,0.12704729448477375,0.07812451349085887
287,-1.0,20,21,0.12763154659303352,0.1136907588548121,0.12956870610629112,0.07691665760338985
288,-1.0,20,21,0.12410490266688415,0.12861820733377383,0.12605899563927178,0.08803725807042505
289,-1.0,20,21,0.12946576538707102,0.10628432924575233,0.13139707759418592,0.07320541225362141
290,-1.0,20,21,0.1253581544995917,0.11303439686711243,0.12726027351037472,0.07897414165406862
291,-1.0,20,21,0.1295227142721831,0.09681507185741223,0.1314157898201416,0.06739528488326364
292,-1.0,20,21,0.12564078179542837,0.11088413455319691,0.12753483926832812,0.07740614424776329
293,-1.0,20,21,0.12205209102837963,0.14970840802318555,0.12410376093549993,0.0999061477553986
294,-1.0,20,21,0.12414562604481685,0.1212961389508297,0.12606337352472602,0.0843513514279531
295,-1.0,20,21,0.1299906571322475,0.10354158751322144,0.1319106045337026,0.07207479149341271
