episode,total_reward,steps,target_x,final_com_x,final_h,failed,final_error
1,1730.616381071275,1000,0.009918737534611893,0.007655420635228849,0.995473366201234,False,-0.002263316899383044
2,1721.075173459947,1000,-0.04500612641879238,-0.047507980294058096,0.9949962922494686,False,-0.0025018538752657124
3,1737.40663959831,1000,0.04691543028184292,0.04474723392668843,0.995663607289691,False,-0.0021681963551544864
4,1741.6993988156319,1000,0.0743270548375313,0.07219046915513296,0.9957268286352033,False,-0.0021365856823983426
5,1712.970812847605,1000,-0.0902484578545664,-0.09301813581218667,0.9944606440847594,False,-0.002769677957620273
6,1734.944365086034,1000,0.035983532232804455,0.0337932641732918,0.9956194638809747,False,-0.002190268059512654
7,1738.8023079410195,1000,0.05941388575040926,0.05726437051400464,0.9957009695271908,False,-0.0021495152364046227
8,1715.5679290178232,1000,-0.07860928070544514,-0.08130476046093958,0.9946090404890111,False,-0.0026954797554944454
9,1712.3881677882746,1000,-0.09468245310648056,-0.09748128506757618,0.9944023360778087,False,-0.0027988319610956214
10,1726.3242668421008,1000,-0.014898200519004673,-0.0172560908087903,0.9952842194204288,False,-0.0023578902897856274
11,1744.4657920449972,1000,0.08966569065835503,0.08753156369341693,0.9957317460701238,False,-0.0021341269649381017
12,1743.4130349233747,1000,0.0792618747409361,0.07712732336115528,0.9957308972404384,False,-0.0021345513797808163
13,1743.6927947029471,1000,0.08208143561316758,0.0799474820667823,0.9957320929072294,False,-0.0021339535463852782
14,1727.3542576103355,1000,-0.006566249217829598,-0.008889817566777772,0.9953528633021036,False,-0.002323568348948174
15,1727.1257125900593,1000,-0.008598064878225745,-0.010929761397466339,0.9953366069615188,False,-0.0023316965192405944
16,1712.8655725251883,1000,-0.09113915684234304,-0.09391464636840728,0.9944490209478716,False,-0.00277548952606424
17,1737.4741110168397,1000,0.047277174102657304,0.04510959015411887,0.9956648321029231,False,-0.002167583948538436
18,1727.5478879207512,1000,-0.004927806054012801,-0.007244909278209693,0.9953657935516063,False,-0.002317103224196892
19,1722.061677334248,1000,-0.0376669164352359,-0.0401309235209557,0.9950719858285604,False,-0.0024640070857198035
20,1735.2858047802001,1000,0.03881357647151734,0.036629533573121834,0.995631914203209,False,-0.002184042898395508
