#{"t_start": 1786070278.5005457, "env_id": "None"}
r,l,t
-1144.646219,110,7.017983
-120.607164,41,7.098501
-1287.912464,149,7.347095
-1332.489879,132,7.705767
-82.995315,27,7.758309
-406.973961,141,7.970573
-758.216904,218,8.318933
-723.097979,184,8.583145
-1370.778879,161,8.816311
-1397.282215,125,9.004241
-498.825915,184,9.297105
-1240.62453,154,9.513707
-1317.782064,103,9.658618
-124.850415,36,9.710623
-103.449438,99,9.857692
-1318.064282,162,10.081565
-73.314059,42,12.350651
-91.529074,136,12.599691
-808.162733,148,12.848557
-352.561421,126,13.083605
-1305.777623,125,13.290184
-73.33298,69,13.4057
-85.149068,77,13.530746
-1293.613703,131,13.745464
-1319.062024,133,13.946487
-89.591607,43,14.0195
-446.143883,150,14.33712
-1051.099123,137,14.534894
-1342.65777,107,14.669418
-689.181439,138,14.92352
-83.024826,40,14.982033
-422.052509,133,15.163065
-1225.093235,199,15.438484
-738.396677,152,17.806452
-1306.446302,180,18.033061
-1291.8647,192,18.253083
-345.838394,133,18.409615
-1196.529707,140,18.579675
-1210.100788,116,18.713251
-1132.143266,123,18.840994
-1063.419073,167,19.009512
-1544.676837,217,19.24311
-135.681833,33,19.278104
-555.686769,141,19.423837
-1334.89005,114,19.544654
-73.310826,39,19.598877
-55.268891,89,19.692026
-706.687757,110,19.808545
-1024.847443,203,20.06121
-61.958558,108,22.240524
-107.720703,23,22.29776
-729.60354,153,22.61966
-821.032467,122,22.863868
-1302.385157,126,23.144269
-205.34125,95,23.306794
-1178.21781,135,23.498139
-1292.792005,136,23.644
-174.601079,69,23.718076
-57.068669,75,23.798604
-371.467047,140,23.945877
-230.158784,66,24.013878
-412.531978,128,24.148042
-625.966412,135,24.287173
-628.242306,164,24.463523
-1081.535864,126,24.615627
-1107.604209,145,24.777083
-656.61746,176,26.761115
-1331.919174,137,26.957685
-99.346289,80,27.067237
-601.823113,161,27.279309
-117.651487,119,27.452019
-96.641968,16,27.476017
-83.128163,67,27.572942
-138.9051,63,27.658466
-758.482101,188,27.89876
-429.17691,155,28.107069
-1394.368616,149,28.468286
-1189.631558,144,28.666319
-1372.134349,150,28.856738
-80.063659,44,28.91474
-1138.152497,172,29.143159
-1360.099305,112,29.293715
-1422.583564,132,29.466797
-760.780201,149,31.616489
-594.689426,194,31.903301
-405.231263,164,32.152796
-1418.979391,137,32.333832
-663.495365,159,32.561405
-1287.586824,144,32.747476
-115.458667,52,32.814476
-120.569602,80,32.916007
-1423.943357,187,33.151569
-738.396606,161,33.354636
-401.257663,178,33.629773
-909.082413,156,33.848341
-96.844482,25,33.881341
-62.802721,65,33.965592
-1167.102718,134,34.149676
-315.562654,119,34.314275
-616.578819,121,36.502485
-135.65465,64,36.606999
-172.322826,73,36.699834
-184.681573,133,36.884052
-1381.206756,163,37.101172
-930.032955,163,37.316293
-1363.48031,172,37.546894
-898.720237,129,37.715531
-88.524523,100,37.846571
-690.608957,165,38.061611
-217.520827,93,38.182264
-1308.664653,159,38.391961
-636.735136,98,38.520519
-977.372577,164,38.824205
-128.077137,33,38.868727
-449.342676,119,39.023248
