#{"t_start": 1786070283.2276924, "env_id": "None"}
r,l,t
-1304.04835,113,2.298345
-1126.045313,142,2.54842
-183.213135,80,2.674961
-55.159328,93,2.97064
-1038.163365,169,3.238459
-670.911866,127,3.461471
-1337.31491,138,3.661337
-1293.402296,129,3.839041
-1327.642167,132,4.030153
-1348.554754,106,4.187576
-1093.167467,112,4.365257
-1200.219831,178,4.632488
-1419.703616,152,4.848763
-1276.880694,103,4.997484
-981.799958,172,5.244888
-903.631446,100,5.383418
-448.637446,78,7.740018
-1441.354812,155,7.995811
-147.756209,99,8.165414
-122.446952,38,8.223939
-94.575024,29,8.285939
-1174.812161,133,8.52103
-808.054449,140,8.75608
-934.387654,191,9.067315
-124.372305,42,9.131818
-130.190334,66,9.227341
-139.621683,12,9.248339
-520.578929,186,9.627973
-1281.392403,126,9.804746
-1274.656067,124,9.961301
-1343.129231,124,10.200373
-1136.769875,143,10.396368
-1263.686454,102,10.537296
-144.567028,54,10.615856
-1032.977906,150,10.811858
-1355.787619,196,13.240323
-585.477492,122,13.386893
-1359.544117,120,13.516934
-1399.582637,137,13.677469
-453.450497,141,13.848524
-1441.379059,139,14.00763
-784.711682,156,14.168846
-68.043825,127,14.29641
-507.60509,92,14.389927
-422.032883,168,14.574958
-158.574615,80,14.656441
-587.478534,186,14.861505
-1206.01149,135,15.009399
-334.140288,100,15.11195
-100.192731,32,15.143919
-1232.656754,110,15.294447
-98.737949,26,15.330027
-123.60566,75,17.406852
-128.167159,98,17.655361
-1362.309889,211,18.081577
-184.349567,67,18.238276
-157.057546,31,18.319818
-980.882637,140,18.561646
-788.122306,191,18.825549
-97.552004,73,18.898553
-987.862011,154,19.064458
-1241.938709,134,19.203503
-315.580307,191,19.405888
-474.139763,159,19.570025
-72.317822,74,19.653105
-793.367833,136,19.801382
-108.443553,74,19.892443
-1115.02623,133,20.038937
-246.801688,78,20.125456
-1156.586099,145,22.092971
-1456.011183,175,22.334058
-148.972799,46,22.395063
-1345.357649,127,22.564163
-331.936204,139,22.767871
-885.548551,174,23.00336
-119.504917,27,23.039052
-502.502981,232,23.338923
-841.310832,237,23.832612
-61.91087,121,23.986171
-107.959749,83,24.090447
-129.326627,123,24.25111
-871.892657,139,24.438013
-1486.483362,161,24.65209
-1423.952454,139,24.834853
-54.488026,103,26.927853
-1208.35517,130,27.125154
-122.896332,38,27.176154
-867.286567,139,27.390112
-152.885668,93,27.515681
-716.205338,143,27.702207
-526.279529,130,27.893255
-76.660777,91,28.00878
-95.337206,14,28.027328
-632.152998,136,28.202866
-939.908001,214,28.470421
-1247.704154,152,28.661461
-126.502909,25,28.697489
-1356.563224,123,28.898655
-1589.667032,156,29.118194
-1339.743012,121,29.276476
-448.30388,133,29.460527
-162.519515,82,29.574122
-474.207242,144,31.799342
-118.657454,86,31.923287
-1297.211832,105,32.067504
-489.785672,123,32.234463
-780.624668,147,32.430582
-1091.744801,176,32.663692
-146.17497,23,32.694668
-1364.673781,153,32.895749
-1267.722542,138,33.077893
-64.052979,60,33.155421
-1184.50923,187,33.399602
-329.596754,138,33.579654
-150.441248,176,33.821948
-1233.014631,154,34.103065
-1102.925635,110,34.246104
-859.635744,187,34.488976
-995.645658,132,36.578063
-625.196997,144,36.770761
-783.437601,133,36.958494
-969.213394,161,37.172234
-397.541523,170,37.394053
-82.167726,23,37.426604
-928.752239,131,37.597806
-1094.359807,168,37.811549
-670.27637,145,38.01419
-84.919548,102,38.164723
-853.668146,110,38.308295
-835.641702,195,38.556525
-544.879872,190,38.809505
-1196.879995,240,39.135153
-327.458189,120,41.243882
-1273.922176,188,41.497365
-1077.755964,109,41.652095
-107.637919,18,41.677095
-72.559282,68,41.766655
-990.281131,135,41.941952
-48.32463,114,42.092503
-1062.223446,129,42.254592
-1319.300603,141,42.432487
-172.576586,81,42.53901
-377.583379,151,42.733965
-1272.152477,170,42.950708
-152.460483,67,43.033274
-609.023422,132,43.207537
-499.85233,161,43.430039
-353.004415,89,43.552601
-331.444942,174,43.828239
-99.803731,48,45.851582
-574.296966,123,46.03174
-331.813918,140,46.218816
-329.152757,114,46.369353
-66.907095,46,46.426923
-765.398013,151,46.625972
-90.508379,86,46.737513
-220.269296,54,46.809524
-32.583528,151,46.998576
-532.778046,152,47.184829
-100.560385,42,47.235944
-155.726729,71,47.321436
-795.756299,125,47.471972
-1206.775829,133,47.635056
-76.574856,106,47.772588
-482.810216,131,47.947771
-118.577865,56,48.024322
-508.423178,109,48.171852
-299.611662,88,48.286417
-62.36733,68,48.40798
-1293.478511,135,50.61545
-110.715749,74,50.731516
-931.500504,149,50.923655
-1334.38248,159,51.128832
-144.173955,123,51.290371
-59.189927,100,51.425524
-832.897684,188,51.660644
-779.178806,157,51.850715
-129.222689,74,51.93824
-79.524646,80,52.038801
-332.329375,120,52.189744
-256.616214,171,52.400515
-1407.529263,168,52.612177
-1443.505735,136,52.794763
-208.309279,105,52.952778
-1044.800401,166,53.174824
-1177.664745,152,55.34433
-82.132751,50,55.407631
-102.917716,106,55.542744
-567.942751,119,55.697174
-196.013474,114,55.84922
-929.090253,206,56.133162
-197.580783,76,56.224684
-437.425348,139,56.39588
-1316.293502,127,56.550776
-383.495655,93,56.667083
-422.302598,144,56.848705
-370.75114,107,56.981266
-100.608388,47,57.041825
-203.035279,72,57.141378
-944.15276,171,57.387505
-431.098441,116,57.538747
-357.539224,176,57.770365
-300.96377,152,59.852979
-143.806011,112,60.006776
-89.712349,89,60.124303
-462.802121,137,60.304379
-938.534148,165,60.520632
-224.005434,98,60.649705
-162.105579,58,60.726246
-1149.550039,139,60.902967
-77.165698,75,60.996228
-89.195344,39,61.044877
-1124.154918,155,61.235017
-503.737269,151,61.426885
-308.437474,113,61.566102
-185.305871,106,61.703322
-911.922889,169,61.922378
-194.066408,88,62.035453
-76.345091,50,62.104454
-164.311216,105,62.238988
-143.135941,86,62.34952
-283.558737,120,64.397718
-56.650994,117,64.549829
-732.906077,133,64.726361
-294.961619,91,64.9195
-295.067253,197,65.223278
-755.013,156,65.42422
-827.668554,159,65.636312
-89.551043,52,65.705311
-41.448537,95,65.82964
-70.76902,82,65.934171
-631.467234,148,66.121105
-530.759061,119,66.274533
-757.971485,171,66.498471
-112.006798,63,66.578803
-534.920452,157,66.789571
-409.681473,157,66.993567
-99.899177,61,68.986825
-106.175138,87,69.126344
-440.130947,101,69.265486
-240.944679,94,69.393632
-84.926821,48,69.460936
-776.890368,146,69.657714
-83.689971,44,69.717718
-573.378398,178,69.95414
-95.376068,84,70.060652
-73.698,84,70.161751
-137.260742,129,70.322413
-82.252656,33,70.36293
-206.243816,73,70.455452
-209.976031,97,70.572001
-243.837263,119,70.726537
-129.803257,68,70.812051
-328.819258,79,70.911103
-73.416157,75,71.006153
-109.887151,115,71.159862
-977.367467,136,71.339996
-126.780229,66,71.433001
-165.01791,53,71.502516
-306.43812,75,71.602069
-139.974197,99,73.654598
-132.016302,55,73.741107
-78.393262,47,73.81211
-93.60321,55,73.888746
-232.266253,114,74.05142
-144.230343,20,74.078389
-90.425512,89,74.198911
-354.397437,166,74.419487
-148.293295,67,74.50801
-118.732051,61,74.591766
-124.294432,26,74.624773
-580.565508,106,74.755424
-78.66445,60,74.831433
-102.690701,70,74.919023
-65.508488,61,75.00355
-91.886493,43,75.059106
-142.406556,114,75.234315
-90.313744,66,75.370352
-61.081095,62,75.457899
-502.520558,126,75.649971
-119.924261,45,75.723012
-138.77803,70,75.817563
-120.907351,50,75.88805
-81.47845,85,76.002607
-149.312727,54,76.075136
-617.63349,117,76.313136
-54.673034,90,76.441153
-128.452328,69,76.53668
-81.377166,31,78.438046
-117.644541,62,78.537555
-298.98138,144,78.741549
-691.557863,202,79.0256
-103.833529,45,79.088118
-758.932584,134,79.278163
-138.456572,50,79.347581
-141.427437,105,79.494105
-77.34934,88,79.615628
-105.175501,59,79.698521
-134.006021,39,79.751822
-379.991744,108,79.89935
-196.169641,68,79.989885
-103.292397,16,80.012587
-149.268833,43,80.071893
-68.276312,59,80.153381
-50.499838,117,80.337451
-91.601151,21,80.368459
-143.449773,71,80.466983
-312.211005,61,80.555508
