episode,total_reward,steps,target_x,final_com_x,final_h,failed,final_error
1,1832.1262377500534,1000,-0.09448817735138633,-0.0980614194144641,0.9928535158738445,False,-0.0035732420630777695
2,1851.7913365364075,1000,0.031486602975118516,0.029599177901938008,0.996225149853639,False,-0.0018874250731805084
3,1821.6412111520767,1000,-0.07726559601571932,-0.08059140815218829,0.993348375727062,False,-0.0033258121364689724
4,1851.2801281809807,1000,0.00878828015269964,0.006601906315639111,0.9956272523258789,False,-0.0021863738370605295
5,1794.1365760862827,1000,0.09983522301301428,0.09893933965900098,0.9982082332919734,False,-0.0008958833540133049
6,1828.453466206789,1000,-0.075405525022562,-0.07870522728215719,0.9934005954808096,False,-0.003299702259595194
7,1852.1251900792122,1000,-0.006413009431255848,-0.008796491217733718,0.9952330364270443,False,-0.0023834817864778705
8,1851.445432126522,1000,-0.004206909167456613,-0.0065618499824085935,0.9952901183700961,False,-0.0023549408149519807
9,1844.1465139985085,1000,-0.012550399974098264,-0.015013260532044709,0.9950742788841072,False,-0.002462860557946445
10,1830.6115425527096,1000,0.09138520069067324,0.09035570398333397,0.9979410065853215,False,-0.0010294967073392752
11,1850.365227162838,1000,0.02437671855927656,0.022394757698669963,0.9960360782787868,False,-0.0019819608606065978
12,1969.7881793379784,1000,0.07162609781678178,0.07029819568021521,0.9973441957268668,False,-0.0013279021365665694
13,1903.6447905302048,1000,0.09696069504751109,0.0960189212900833,0.9981164524851445,False,-0.000941773757427794
14,1917.3639379739761,1000,0.014491787636529405,0.012379832815857951,0.9957760903586571,False,-0.0021119548206714536
15,1831.72583386302,1000,0.09518757747803505,0.09421772457828263,0.9980602942004951,False,-0.0009698528997524186
16,1811.376907080412,1000,0.06048419257318083,0.058995561697276704,0.9970227382481918,False,-0.0014886308759041247
17,1815.0063972771168,1000,-0.09694206868065769,-0.10055147329604344,0.9927811907692285,False,-0.003609404615385753
18,1844.9743896722794,1000,-0.07551960203042861,-0.07882090292077991,0.9933973982192974,False,-0.0033013008903512997
19,1824.1530065238476,1000,0.08326994587782993,0.0821156415358343,0.9976913913160087,False,-0.001154304341995635
20,1866.6217216849327,1000,-0.010262307947376259,-0.012695575152312892,0.9951334655901267,False,-0.002433267204936633
