#{"t_start": 1785434678.4609046, "env_id": "None"}
r,l,t
-165.07263,112,1.71809
-191.024414,64,1.784878
-333.685522,26,1.815629
-535.522885,63,1.897932
-244.229833,113,2.16568
-473.957909,76,2.331957
-199.675009,43,2.400069
-533.526262,75,2.575135
-158.082469,39,2.632432
-480.615546,47,2.726789
-597.027576,114,2.894888
-136.925077,65,2.990476
-219.659286,64,3.07364
-167.848182,73,3.191382
-565.898221,166,3.414125
-498.477781,97,3.546643
-294.170631,66,3.636849
-316.230466,57,3.709898
-583.549204,116,3.851459
-212.623945,53,3.915535
-239.913988,40,3.965938
-161.17151,85,4.072277
-549.116888,60,4.146978
-362.748673,60,4.220565
-275.077745,49,4.283102
-565.198904,73,4.371104
-156.970314,140,4.55018
-529.111992,91,6.841258
-361.106207,48,6.909529
-347.410569,150,7.102677
-249.573824,85,7.207585
-110.800918,53,7.270301
-293.801854,135,7.423499
-226.863885,84,7.521655
-290.45189,38,7.566131
-65.88813,159,7.760441
-530.601493,70,7.844596
-123.659912,162,8.132739
-117.647404,57,8.201136
-447.854313,94,8.312583
-241.782292,87,8.418533
-58.265652,123,8.571968
-448.468235,48,8.631295
-559.086882,106,8.757316
-601.026666,135,8.91845
-193.728862,103,9.044289
-344.903514,110,9.183799
-131.702319,98,9.318649
-280.064595,143,11.613525
-507.44432,149,11.841662
-351.912866,99,11.981028
-247.695741,121,12.143224
-500.587013,106,12.284654
-123.685956,52,12.393523
-93.235949,68,12.52205
-601.383156,130,12.671248
-601.930616,143,12.831854
-134.448826,175,13.033778
-569.735634,130,13.189832
-118.790655,76,13.27534
-477.228002,74,13.359762
-506.055964,79,13.453921
-502.991566,96,13.567114
-233.687876,190,13.804597
-74.197999,229,14.081302
-354.190889,130,16.336899
-97.56827,124,16.509319
-491.046836,49,16.584293
-323.619053,66,16.688922
-558.499113,177,16.943673
-183.352176,237,17.26297
-543.042511,174,17.501364
-394.269418,167,17.824921
-225.814399,130,18.116013
103.672112,239,18.408551
-244.860271,103,18.523939
-174.705587,139,18.789598
-83.855701,119,18.946793
-383.196034,140,19.188896
-200.827852,132,21.378201
-281.464418,165,21.587532
-94.2973,137,21.749112
-222.511515,138,21.908277
-469.008289,248,22.628523
-55.794853,134,23.148046
-308.423909,116,23.451947
-406.74242,143,23.662551
-342.656608,302,24.248177
-238.417921,126,24.423701
-125.681966,175,24.763654
-72.994291,186,25.234094
-81.717036,190,28.226646
22.055842,375,28.813169
-57.858756,210,29.408983
-108.467949,131,29.58611
-276.47285,133,29.765139
-121.639754,155,29.987951
-102.626487,131,30.189932
