#{"t_start": 1785434678.4609046, "env_id": "None"}
r,l,t
-497.198906,71,1.677605
-513.666761,53,1.730087
-119.40498,46,1.778842
-425.050757,28,1.810628
-87.911598,135,2.089609
-291.963305,72,2.24008
-478.929247,121,2.493975
-142.404249,28,2.547987
-302.345798,151,2.797881
-274.008188,19,2.825725
-322.019846,69,2.925135
-389.458407,177,3.186382
-229.563313,114,3.337807
-563.018057,131,3.516093
-403.295832,31,3.559646
-555.12587,128,3.727545
-460.044791,107,3.857481
-396.689211,55,3.924545
-405.521918,72,4.014495
-503.818729,60,4.090849
-288.343031,28,4.124572
-518.898021,79,4.221528
-292.253019,124,4.375104
-157.046941,65,4.458157
-155.203051,76,4.55518
-184.943701,48,6.786959
-117.795668,48,6.854296
-522.948813,48,6.920505
-233.844963,56,6.993287
-582.964812,132,7.160125
-192.706607,77,7.253299
-81.323889,65,7.329965
-88.880186,158,7.51069
-440.429831,45,7.562298
-211.842874,66,7.643882
-429.747502,163,7.841613
-642.039685,203,8.178409
-197.146582,103,8.300828
-491.545839,35,8.343702
-440.095028,238,8.63677
-63.437019,126,8.788316
-180.579308,63,8.863122
-576.909184,123,9.008831
-368.074388,24,9.041286
-566.261154,142,9.220901
-236.067146,70,9.32066
-177.276665,116,11.563966
-187.166563,53,11.650485
31.984694,153,11.884854
-176.665475,40,11.941119
-344.017521,192,12.202094
-511.6312,143,12.458989
-537.969207,49,12.534029
-426.102275,113,12.663248
-246.907226,148,12.828816
-250.823017,195,13.055438
-493.834857,139,13.219143
-483.916639,92,13.323687
-190.341067,142,13.49099
-383.522905,125,13.643301
-606.080419,122,13.793686
-542.978543,180,14.011195
-325.241031,113,16.223147
-301.332256,100,16.37632
-120.587035,66,16.467336
-260.661754,119,16.636826
-152.239438,58,16.729562
-131.998671,76,16.848122
-18.789437,204,17.126104
-498.639594,308,17.535367
-375.114779,145,17.848645
-572.037885,142,18.140863
-353.803149,285,18.484134
-125.572374,134,18.729475
-157.220877,142,18.919785
-332.948174,114,19.107849
-189.219167,149,21.334122
-300.069065,144,21.531146
-421.290892,151,21.713122
-6.423293,209,21.976196
-273.848764,185,22.511542
-489.937205,147,23.106593
-405.947473,143,23.47271
-207.933634,147,23.687677
-236.865262,132,24.03412
-177.792484,110,24.189043
-463.718979,202,24.525765
-189.982303,105,24.709936
-223.424334,74,24.872151
-74.673209,119,25.183958
-118.982457,133,25.488107
-254.838153,212,28.450327
-187.590916,76,28.567673
-167.199605,238,28.976665
-252.896179,153,29.418496
-267.42081,153,29.624659
-71.682949,50,29.69102
-138.441121,157,29.916214
-172.851136,74,30.01861
